Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
APPRENTISSAGE - Ingénieur Développement Software Factory 3DE...;Python;France;Meudon (92);Dassault Systèmes;;;Imaginez demain ... Dassault Systèmes Industry Services opère en partenariat avec nos clients pour libérer leur capacité d'innovation grâce à la plateforme 3DEXPERIENCE. Les experts de notre organisation sont spécialisés dans le déploiement des solutions Dassault Systèmes, proposant un riche portefeuille de services qui apportent une valeur ajoutée unique dans un environnement très sensible aux risques. Dassault Data Services (environ 300 personnes), structure de Conseil et d’Ingénierie du Groupe Dassault Systèmes, déploie des offres de services autour de la technologie DS PLM (Product LifeCycle Management). Notre expertise permet de garantir le succès des projets innovants de nos clients sur des secteurs porteurs, tels que l'aéronautique, l'automobile, l'énergie, le transport et les industries émergentes (life sciences etc.). Vos futurs défis ... Vous serez intégré(e) dans l'équipe Software Excellence Center forte de 45 personnes et focalisée sur l'implémentation et le déploiement de la 3DEXPERIENCE pour nos clients français. Au cours de cet apprentissage, vous interviendrez sur les pratiques et outils permettant d’améliorer la compétitivité de nos processus de développement au travers de la mise en place d’une Software Factory / Usine Logicielle. Vous aurez pour missions de : Monter en compétences sur les pratiques et outils de Software Factory : - De manière générale, en explorant les disciplines d’intégration continue, déploiement continu, DevOps, Test Engineering, - De manière spécifique, en se familiarisant avec les méthodologies et outils déployés sur les projets d’intégration des solutions Dassault Systèmes, Déployer ces méthodologies et outils sur différents projets : - Pour chaque projet, définir les processus et composants à mettre en place pour répondre aux besoins spécifiques du projet, - Mettre en place la solution retenue et s’assurer qu’elle est opérationnelle, robuste et sécurisée.  Le poste est basé à Meudon La Foret (92) avec des déplacements ponctuels sur site client dans le cadre de vos projets.  Vos atouts pour réussir ... Vous préparez un diplôme de niveau BAC+3, Ecole d'ingénieur ou Cycle universitaire. Vous vous spécialisez en développement informatique  Compétences techniques souhaitées : Vous avez envie de monter en compétences en développement logiciel sur des technologies Java EE et des pratiques et outils de Software Factory Vous êtes intéressé(e) par plusieurs disciplines de développement logiciel : intégration continue, déploiement continu, DevOps, Test Engineering, etc La connaissance de langages de programmation tels que Java, JavaScript, VB, C, C++, C#, PHP, Python, SQL est un prérequis Vous êtes familiarisé(e) avec les environnements de développement actuels tels que Eclipse et IntelliJ Une expérience projet sur des outils tels que GIT, Sonar, Jenkins, Maven, Nexus, Docker, Jira, Redmine est un atout certain et différenciateur Vous parlez couramment anglais.  Qualités professionnelles souhaitées : Vous êtes autonome, rigoureux(se), ayant une bonne capacité de synthèse et d'adaptation. Vous savez travailler en équipe et faites preuve de leadership et de bon relationnel (relation cliente).  Type de contrat : sous contrat d'apprentissage uniquement d'une durée de 12 à 36 mois. il y a 29 jours - Continuer pour postuler Signaler un abus
Consultant Python #DevOps #Django #Flask H/F;Python;France;Levallois-Perret (92);Devoteam;;;"DESCRIPTION DU POSTE @Renaud et son équipe, la team Information System, n’attendent que vous pour relever de nouveaux défis. Ensemble, vous accompagnerez nos clients sur des projets innovants dans la mise en place et l’optimisation d’une démarche Agile & DevOps (développement et automatisation de la chaîne de production logicielle). C'est un peu flou n'est-ce pas ? Alors imaginez pour moi :D. Pas de panique j'ai un peu plus de détail ci dessous. Les missions que vous serez amené à réaliser concerneront : Comprendre le besoin utilisateur et y répondre en livrant régulièrement des fonctionnalités ayant de la valeur métier, Assurer le développement d’outils visant à industrialiser/automatiser le déploiement sur les différents environnements du développement à la production (conception & structuration, qualité de code, pair-programming, revue de code…), Accompagner les équipes de production dans la mise en place de bonnes pratiques de delivery de ces outils (gestion de sources, gestion de configuration, automatisation des tests…) ; Apporter la culture du développement agile dans les différentes features teams, faciliter la coopération et l'entraide, partager la connaissance via les outils collaboratifs, participer activement aux cérémonies, être un acteur clé de l'intégration et du déploiement continu, Assurer une veille technologique et s'intéresser aux nouvelles pratiques émergentes Envie d'évoluer sur les postes d’architecte, de Chef de Projet, de Tech Lead Python ou d'Expert Python DevOps ? Et oui, à votre place je répondrais ""oui"", (PS: c'est Manuella la recruteuse).... Blague à part notre vraie stratégie pour accompagner nos consultants est de former nos équipes par des Gurus sur le sujet et de les certifier grâce à nos partenaires privilégiés (RedHat, Google, AWS, Microsoft...). Pour réussir ce nouveau challenge My Devoteam Academy vous proposera des actions de formation et des certifications avec nos partenaires, de parrainage et un dispositif d’évaluation personnel régulier, notamment: Évoluer dans un environnement agile et ambitieux grâce au développement continu : 70% de nos collaborateurs formés et 235 certifiés en 2017 . Des coachs experts qui ont une expérience terrain et sauront répondre à vos attentes, vous accompagner et vous guider Déployer votre esprit intrapreneur et créatif en identifiant des projets de transformation digitale auprès de nos clients (avant vente, réponse à appel d’offres…). Aussi vous trouverez du soutien pour approfondir certains sujets grace à Devoteam Research & Innovation et Devolab. Quid de la rémunération ? Nous aborderons ouvertement le sujet lors de nos échanges ! QUALIFICATIONS Quels atouts pour rejoindre l’équipe ? En sommes, si vous cochez les 3 critères ci-dessous (pas un de moins :D).... : Passionné : vous vous impliquez dans les communautés, vous êtes ravis de partager votre expérience et vous vous positionnez naturellement en tant que mentor Ambitieux : vous participez à la performance de l’entreprise Courageux : vous repoussez les limites de votre champ d’action et embarquez les équipes ... Alors vous êtes peut-être un futur #TalentMaker Et sur le plan technique ce qu'il faudra avoir à minima : Passionné du langage Python dans un contexte DevOps sur une ou plusieurs solutions, issu d’école d’ingénieurs ou en Master 2 en informatique, vous êtes doté d’un excellent relationnel, d’un sens prononcé du service et de la qualité. Vous aimez travailler en équipe, and you are fluent in english, indeed !  Vous avez une première expérience d’un an minimum sur Python 3 et ses librairies, la pratique des frameworks Flask & Django et des outils d’industrialisation (Git, Jenkins, Ansible, Docker…), la connaissance du Cloud (AWS,...) ainsi qu'une première expérience sur des architectures orientées API et REST. Vous êtes désireux de vous investir dans des projets challengeants qui pourront vous projeter sur une trajectoire intéressante?  Alors n’hésitez plus à répondre à l’annonce de @Manuella et rejoignez la communauté des One Devoteam. il y a 8 jours - Continuer pour postuler Signaler un abus"
Stage - Application web d'enrollement de bulletins terminaux...;Python;France;Osny (95);IDEMIA;;;"Description de l'entreprise : IDEMIA est le leader de l’Identité Augmentée dans un monde de plus en plus digital et a l’ambition de donner aux citoyens comme aux consommateurs, la possibilité d’interagir, de payer, de se connecter, de voyager et de voter en tirant profit d’un environnement désormais connecté. Pour réaliser cette mission, IDEMIA développe et fournit à ses clients des systèmes d'information complexes, basés sur des technologies innovantes. <span style=""color: gray; line-height: 115%; font-family: ""Calibri"", sans-serif;"">Nous proposons des solutions personnalisées dans un monde qui évolue et avance plus rapidement que jamais. Notre expertise, notre capacité d’anticipation et d'adaptation nous ont permis d’être un acteur à l'avant-garde de ce secteur et nous permettent de progresser davantage chaque jour.  Description de l'entité : <span style=""line-height: 115%; font-family: ""Arial"", sans-serif;"">Le CETE a pour missions de concevoir, d’industrialiser et d’accompagner la mise en production de terminaux comme d’équipements aux bons niveaux de fonctionnalité, d’innovation, de performance, de prix et de qualité. Ceci aux bénéfices de nos clients dans de nombreux domaines dont l’identité civile, les jeux, les institutions financières, la police, le contrôle aux frontières, la sécurité routière …….  Description des missions : Intégré(e) dans une équipe de recherche et développement d'une nouvelle génération de produit radar sur le site d'Osny, le (la) stagiaire aura en charge en appliquant les règles de l'art de la méthodologie de projet: La caractérisation d'un nouveau laser radar lidar 3D (brique de base des véhicules autonomes de demain) Le prototypage logiciel d'une fonction de suivi de trajectoires des véhicules à partir de données de mesures reçues en temps réel du lidar 3D Le stagiaire montera en compétence sur les sujets suivants: Caractérisation des performances d'un capteur laser temps de vol dans un environnement complexe Analyse système de l'intégration du capteur en travail d'équipe avec les métiers software, optique, électronique et mécanique Analyse métrologique et calculs d'incertitudes Algorithmie d'agrégation de données Algorithmie de ""poursuite"" à base de filtrage de kalman Stratégie de traitement des occlusions et fusions de pistes Intégration et qualification de la fonction de pistage dans le reste du système Profil du candidat : Elève ingénieur maitrisant les techniques de base optique, systèmes de mesure, traitement du signal, analyse de l‘information. Solides connaissances en C++ Connaissances appréciées : python, Linux, open source, blender Langues : <span style=""font-family: ""Arial"", sans-serif;"">Anglais : Opérationnel <span style=""font-family: ""Arial"", sans-serif;"">Ce poste en stage est pourvoir dès mars 2019 pour une durée de 6 mois sur notre site d'Osny (95). Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Frontend Engineer;Python;France;Paris (75);ChefClub Network;;;Chefclub is a producer/broadcaster of food-themed content. Every month, we generate more than 1 billion views worldwide with 80 million subscribers at engagement levels outperforming any competitor in the world. https://www.facebook.com/ChefClub.tv/ https://chefclub.tv DISCOVER CHEFCLUB Job description As a Front End Engineer you will work on the technical design, implementation, testing and deployment of our international Chefclub.tv website. The ideal candidate is passionate about the JavaScript and React ecosystem, spirited, believes in small, Agile iteration, and enjoys creating clean, robustly tested code. Key responsabilities Design, develop, and deliver new features on our web applications Assist in requirements identification and in producing specifications Create and maintain a development environment for efficient testing and integration Support the creation and maintenance of technical documentation Participate in team knowledge management and make recommendations for continuous improvement of SDLC Contribute and adhere to API coding standards, best practices, and procedures Collaborate with your front-end and mobile React-native teammates to share code under a common library Mentor teammates Job bounties 2000€ package to select your own hardware Covered expenses for two tech events a year Free food tasting, loved by millions, experienced by few Preferred experience Musts 3+ years of experience as a front engineer Mastering of HTML and CSS A significative experience at building a full web application with React, Vuejs or other JS frameworks A good understanding of REST-APIs Nice to have Open source contributions Python / Django experience Meet the Chefclub team CHEFCLUB Frontend Engineer Permanent contract Starting date: July 31, 2014 Paris Occasional remote authorized 3 years of college > 2 years il y a 2 jours - Continuer pour postuler Signaler un abus
Application Engineer;Python;France;Toulouse (31);DATADVANCE;;;Apply Now email Interested to become part of DATADVANCE France? Please send CV and cover letter to careers@datadvance.net Note that cover letter is a must! As part of our continued growth, we are seeking highly motivated application engineers to join our office in Toulouse, France. Position The candidate is expected to work on challenging engineering problems of our customers at various stages of the sales cycle, including presales and technical support. As part of a dynamic high-tech company, you will participate in various tasks alongside developers and application engineers from French and Russian offices. The activities include but not limited to: Solve Process Integration and Design Optimization engineering problems to demonstrate pSeven capabilities for various applications. Propose best solution methodologies and practices to our software users meeting their objectives. Participate in the software development at the requirements definition and software testing stages. Create technical reports and marketing presentations for internal usage and for the customers. Create templates for new applications, engineering examples and tutorials. Conduct training and mentoring to new customers. Participate in technical meetings with new customers, technical consulting, including demonstrations of pSeven capabilities. Participate in consulting engineering projects. Present our technology in seminars, workshops and conferences. Position Criteria Master degree or Ph.D. in applied mathematics or Mechanical/Aerospace/Chemical engineering or science. Strong background in numerical simulations, data analysis and design optimization with at least 1 years of relevant work experience in major industries (Aerospace, Automotive, Energy, Naval, Chemical). Experience in simulation software tools: CAD (e.g Solidworks, NX, CATIA, Creo), CAE (e.g FE Solvers, 0D/1D Simulation, Multi-Body simulation). Knowledge of PIDO software tools, e.g. pSeven, modeFRONTIER, iSight, HEEDS etc. is a competitive advantage.Knowledge of programming languages (Matlab, Python, JavaScript, XML, Tcl, etc.) is an advantage. Knowledge of Windows and Linux. Excellent communication, quick learning, problem-solving, strong time management and organizational skills with an ability to work under pressure. Willingness to work both independently and in a team. Drive for innovation and excellence. Proficiency in English including written and verbal communications is a must (Russian is a plus). Strong presentation and interpersonal skills. Comfortable in customer facing situations and eager to develop relationship with customers. Benefits A challenging job as part of an excellent team. The pride to promote high-tech innovation. A start-up company spirit offering exceptional career opportunities. An attractive remuneration package. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Ingénieur développement H/F;Python;France;Malakoff (92);SPIE;;;- Réaliser des applications d'automatisation de différents processus métiers au sein de l'équipe Infrastructures (forte orientation DEVOPS) - Contribuer à la rédaction de la documentation du SI et à la bonne tenue de son urbanisation - Participer à la sécurisation du code, des processus et des plate-forme dans le cadre de la certification ISO 27001 Profil technique disposant d'une expérience significative de 1 ou 2 ans. Le candidat doit avoir exploré d'autres sujets que le développement de façon à interagir avec souplesse et rigueur avec les autres métiers. Une forte capacité d'écoute et un solide esprit de synthèse sont nécessaires dans le cadre de développements en mode agile. Le candidat doit en outre : - Etre force de proposition - Maintenir une veille technologique - Etre autonome - Contribuer au travail en équipe - S'adapter aux contraintes normatives - Respecter ses engagements On attend du candidat le respect et la promotion des valeurs de l'entreprise : - Proximité - Communication écrite et orale soignée - Sécurité des personnes et des biens - Attitude respectueuse Profil technique disposant d'une expérience significative de 1 ou 2 ans.  Le candidat doit avoir exploré d'autres sujets que le développement de façon à interagir avec souplesse et rigueur avec les autres métiers.  Une forte capacité d'écoute et un solide esprit de synthèse sont nécessaires dans le cadre de développements en mode agile.  Le candidat doit en outre :  Etre force de proposition Maintenir une veille technologique Etre autonome Contribuer au travail en équipe S'adapter aux contraintes normatives Respecter ses engagements  On attend du candidat le respect et la promotion des valeurs de l'entreprise :  Proximité Communication écrite et orale soignée Sécurité des personnes et des biens Attitude respectueuse  Python, CSS, HTML5, Javascript, Shell linux  Django, Bootstrap, JQuery, Flask, NodeJS, ( ReactJS )  REST, SOAP  MySQL, Microsoft SQL Server  Linux, Windows, (Mac OS)  Bases en réseaux IP  VMware : vSphere, vCenter, vCloud, Docker, Kubernetes  Git, Gitlab Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Software Engineer;Python;France;Paris (75);Partoo;;40 000 € - 55 000 € par an;"Contexte Partoo est l’acteur de référence (en France, Espagne et Italie) pour permettre à des magasins de gérer leur présence en ligne. Chaque année depuis 2016, nous avons enregistré une croissance oscillant entre 80% et 100% par an, à la fois en termes de chiffre d’affaires, et du nombre de collaborateurs. Nous gérons actuellement la visibilité de plus de 80 000 établissements qui utilisent notre interface toutes les semaines ! Nous avons maintenant deux grands challenges: devenir l’acteur n°1 du social messaging (centraliser les messages provenant de Facebook Messenger, WhatsApp, Google My Business, Apple chat, … à destination des marques et des magasins) être la base de données centrale utilisée par tout magasin pour gérer ses informations en ligne. Dans ce contexte, Partoo cherche des software engineers motivés par les enjeux techniques que sous-tendent les problématiques business. Valeurs Nous avons défini au sein de l’équipe 3 valeurs qui guident notre action et nos décisions: L’esprit d’équipe: Nous faisons face à de beaux défis, ce n’est qu’en faisant équipe que nous arriverons à les relever et c’est pourquoi nous valorisons tout particulièrement l’humilité et l’entraide. Le leadership: Nous définissons le leadership comme le fait d’apporter du changement positif qui dure dans le temps. Les problèmes dans la vie d’une entreprise sont nombreux et ne peuvent être résolus sans le concours de tout le monde. Être un leader c’est donc savoir identifier un problème et le résoudre. L’envie: L’envie est fondamentale, c’est grâce à cela que tout un chacun trouve la motivation et la ressource nécessaire pour progresser et relever les challenges qui se dressent sur son chemin. C’est pourquoi au sein de l’équipe Tech nous cultivons ce puissant moteur en donnant du sens à notre action et en choisissant les opportunités qui nous motivent. Mission En tant que software engineer tu partageras ton temps entre le développement du produit au sein d’une feature team et la mise en œuvre de projets techniques, appelés leadership projects, qui apportent de la valeur à l’équipe Tech. Les features team sont des équipes mixtes designer / produit / engineer qui ont pour objectif de développer et déployer les nouvelles fonctionnalités de manière agile et continue. Pour cela elles travaillent suivant la méthodologie SCRUM avec des sprints d’une semaine. Une nouvelle version de l’application est déployée chaque semaine. Dans une feature team, voici le type de tâches sur lesquelles tu pourras être amené(e) à travailler: Conception d’une nouvelle interface produit (Endpoint API + architecture React/Redux front) Mise en place d’une intégration d’API publisher (Google My Business, Facebook, Messenger, ….) Conception d’API REST et de SDK pour faciliter l’intégration de nos interfaces dans les solutions partenaires Le travail d’un software engineer ne peut se limiter à la production de nouvelles fonctionnalités. En effet, il est parfois nécessaire de repenser la conception de certaines parties de l’application, d’améliorer nos outils ou nos process; c’est pourquoi chaque ingénieur chez Partoo prend en charge un leadership project, projet qui lui permet d’expérimenter des solutions aux problèmes que rencontre l’équipe technique. Voici quelques exemples de projets: Conception du design system de Partoo (Front) Réarchitecture des playbook Ansible (DevOps) Définition des bonnes pratiques de test (Process) La progression de nos collaborateurs est fondamentale. C’est pourquoi quand tu nous rejoindras, tu auras un coach que tu verras toutes les semaines afin de t’aider à avancer soit sur le chemin de l’expertise technique, soit sur le chemin du management. Last but not least, le fun étant une des valeurs de Partoo, nous organisons régulièrement des évènements d’équipe: hackathons, escape games, VR games, lancé de haches,… Notre seule limite est ce que Paris peut nous offrir en jeux d’équipes marrants. Profil recherché Compétences: Expérience en Python sur un stack web (Django, Flask ou Pyramid) Expérience avec un framework JS Front (expérience React/Redux est un plus) Maîtrise de Git Esprit d’équipe et envie d’apprendre Bonne communication orale et écrite des challenges techniques Bonnes compétences en résolution de problème (being comfortable with English is a must have as we are an international team) Déroulement des entretiens un premier échange par téléphone suivi d’un test de programmation à faire tranquillement chez soi 2 entretiens techniques (un entretien de logique et sur python, un entretien sur l’architecture d’une application web ou un entretien de pair programming ) Entretien avec le CTO et CPO Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Stage : APPRENTISSAGE STATISTIQUE APPLIQUÉ AUX SIMULATIONS N...;Python;France;Saclay (91);CEA - Commissariat à l'Energie Atomique;;;"Grâce à l’augmentation de la puissance de calcul des ordinateurs, la simulation numérique permet à l’heure actuelle d’étudier, de concevoir ou d’optimiser des systèmes physiques de complexité croissante. Pour assurer la robustesse des résultats obtenus, autrement dit pour les valider et les faire accepter dans un contexte réglementaire comme celui de l’énergie, il est indispensable de quantifier les incertitudes relatives aux modèles numériques utilisés (aussi appelés codes de calcul ou simulateurs). Une source importante d’incertitude au sein d’un modèle numérique est celle reliée aux paramètres des modèles physiques sur lesquels l’implémentation des modèles numériques repose. Cette source d’incertitude est appelée incertitude paramétrique, qui résulte souvent d’hypothèses simplificatrices faites sur les modèles de manière à réduire les temps de calcul, ou bien d’une méconnaissance partielle des phénomènes physiques modélisés. Nous proposons au stagiaire de prendre en main le cadre statistique bayésien [1] pour quantifier ces incertitudes paramétriques. La spécificité de l’apprentissage statistique bayésien est de modéliser l’incertitude des paramètres incertains contenus dans les modèles physiques par des lois de probabilités, puis d’estimer ces lois à l’aide de données expérimentales de référence [2]. Une application à un modèle hydraulique simplifié sera proposée. Dans la deuxième partie du stage, nous envisageons d’étudier une formalisation plus générale dans laquelle l’apprentissage bayésien peut être effectué conditionnellement à des variables physiques du système, elles-mêmes incertaines. Il s’agit de la modélisation bayésienne hiérarchique. Cette problématique est notamment rencontrée en simulation multiphysique de systèmes chaînés ou couplés. À la suite de ce travail, un sujet de thèse pourra éventuellement être proposé en fonction des motivations du stagiaire.  Références  [1] Ghosh, J.K; Delampady, M.; Samanta, T. An Introduction to Bayesian Analysis, Theory and Methods. Springer (2006) [2] Campbell, K. Statistical calibration of computer simulations. Reliability Engineering and System Safety. Volume 91 (2006) Profil du candidat Niveau Bac+5 (3e année d'école d'ingénieurs ou Master 2) : Des connaissances en mathématiques appliquées, en particulier en probabilités/statistiques. Des connaissances en Linux, en langage Python et(ou) en C++ sont souhaitables. Une bonne qualité rédactionnelle est indispensable. Localisation du poste Site Saclay Localisation du poste France, Ile-de-France, Essonne (91) Ville saclay Critères candidat Possibilité de poursuite en thèse Oui Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Stage - Développement d'une interface léger moderne - CETE;Python;France;Osny (95);IDEMIA;;;Description de l'entreprise : IDEMIA est le leader de l’Identité Augmentée dans un monde de plus en plus digital et a l’ambition de donner aux citoyens comme aux consommateurs, la possibilité d’interagir, de payer, de se connecter, de voyager et de voter en tirant profit d’un environnement désormais connecté. Pour réaliser cette mission, IDEMIA développe et fournit à ses clients des systèmes d'information complexes, basés sur des technologies innovantes. Nous proposons des solutions personnalisées dans un monde qui évolue et avance plus rapidement que jamais. Notre expertise, notre capacité d’anticipation et d'adaptation nous ont permis d’être un acteur à l'avant-garde de ce secteur et nous permettent de progresser davantage chaque jour.  Description de l'entité: Le CETE a pour missions de concevoir, d’industrialiser et d’accompagner la mise en production de terminaux comme d’équipements aux bons niveaux de fonctionnalité, d’innovation, de performance, de prix et de qualité. Ceci aux bénéfices de nos clients dans de nombreux domaines dont l’identité civile, les jeux, les institutions financières, la police, le contrôle aux frontières, la sécurité routière …….  Description des missions : Au sein d’une équipe recherche et développement d’un équipement de sécurité routière de nouvelle génération, le (la) stagiaire aura en charge le développement de l’interface client léger de l’équipement permettant son administration à distance : Etude de l’existant et du besoin fonctionnel Proposition d’une alternative basée sur l’architecture Single Page App + RESTful Web Service La partie IHM côté client s'appuiera sur un framework javascript moderne à identifier Réalisation d’un Proof of concept   Le développement se fera en étroite collaboration avec l’équipe SW développant les algorithmes de détections et les équipes systèmes en charge des performances des capteurs. L’outil sera amené à évoluer au fur et à mesure de la montée en maturité du produit, participant activement à de meilleures performances vis-à-vis de cas réel. Le (la) stagiaire sera intégré au sein d’une équipe Agile. Ce projet sera réalisé dans les règles de l'art du développement logiciel. Profil du candidat : Elève ingénieur (Bac +5) maitrisant les techniques de base en développement logiciel. Solides connaissances en Python, Javascript, HTML, CSS, Linux Connaissances appréciées : Node, Angular, React, Langues : Anglais : Opérationnel  Cette offre de poste est à pourvoi dès Mars 2019 pour une durée de 6 mois sur notre site d'Osny Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Ingénieur Logiciel embarqué satellite - H/F;Python;France;Toulouse (31);CS Communication & Systemes;;;"CS est un acteur majeur de la conception, de l'intégration et de l'exploitation de systèmes d'information et de communication critiques en France et à l'international. Avec 2 000 collaborateurs, CS GROUP se positionne comme concepteur, intégrateur et opérateur de systèmes critiques de tout premier plan. Nos clients européens et mondiaux sont des acteurs majeurs des secteurs du Spatial, de la Défense, de l'Aéronautique et de l'Énergie. Nous recherchons pour la Business Unit Espace, des Ingénieurs H/F en développement et test dans le domaine du logiciel embarqué spatial. Au sein du département On-Board Software, vous intégrerez une équipe projet où vous aurez l'opportunité de participer à des développements de logiciels spatiaux et de simulateurs ; ou à des projets de R&D. Au cours de vos missions vous aurez notamment l'occasion de : Participer à la définition de l'architecture du logiciel de vol Contribuer au développement (spécifications détaillées, codage et test) du logiciel de vol Participer aux essais de validation sur banc hybride (simulateur et/ou équipement réel) De formation Ingénieur ou équivalent universitaire Bac +5, vous avez une première expérience réussie en développement et/ou validation de logiciels embarqués. Vous êtes intéressé(e) par le domaine spatial, le New Space, les nanosatellites et vous souhaitez y faire carrière. Vous avez des compétences techniques en : développement C. architecture d'applications temps-réel embarqué développement et test de logiciel embarqué Des connaissances en C++, python, java, TCL sont un un atout à votre candidature, ainsi que des connaissances générales sur les équipements et le métier du spatial. Vos qualités : Excellent relationnel et esprit d'équipe Rigueur, autonomie, esprit initiative Capacité d'analyse Nous rejoindre c'est : Bénéficier d'un management de proximité Progresser individuellement et collectivement Evoluer dans un environnement flexible à dimension humaine et conviviale Où sommes-nous situés ? Notre établissement se situe dans le parc de la Plaine - 5, rue Brindejonc des Moulinais à Toulouse - proche de la cité de l'Espace. Le site est accessible en transports en commun (Linéo 7 et Bus 37). Si vous préférez, nous remboursons des indemnités kilométriques vélos ! Intéressé(e) ? Partagez avec nous votre CV et additionnons nos talents ! WebEngineering - il y a 4 jours - Continuer pour postuler Signaler un abus"
Ingénieur Développement API H/F;Python;France;Nanterre (92);Michael Page;;;En qualité d'Ingénieur Développement API, vous êtes en charge de la conception et du développement d'APIs, solutions d'échange de données et services IoT.  Vous prenez part aux activités suivantes : Recueillir et analyser les besoins auprès du client, Rédiger et mettre à jour les spécifications techniques, fonctionnelles et les contrats d'interfaces, Designer, concevoir et documenter les services, Développer et coder dans un esprit orienté tests (unitaires, d'intégration et de non régression...), Mener ou participer aux phases de tests d'intégration et de recette, Mener ou déployer les services sur les différents environnements, développer les scripts nécessaires, Participer au maintien en conditions opérationnelles des services, Assurer le support N2 et N3 des services et plateformes, la résolution des incidents, Assurer la veille technologique, l'innovation et la mise en place de nouvelles solutions, Réfléchir sur des nouvelles architectures, patterns et usages (micros-services, Cloud...). Profil : De formation Bac +5 minimum de type école d'Ingénieur ou master universitaire en informatique, vous justifiez d'au moins une expérience dans le développement d'API, ainsi que sur l'implémentation de technologie d'échange de fichiers. Une bonne connaissance d'une plateforme API management (idéalement WebMethods) est appréciée, ainsi que dans l'internet des objets (IoT). Le développement web orienté objet (Java, Python) sur des environnements Linux vous est familier.  Conditions et Avantages  Possibilité d'évolution intéressante.  Entreprise : Michael Page EDF, électricien performant et responsable, champion de la croissance bas carbone recrute dans ses nombreux métiers. Rejoignez nos équipes et relevez de nouveaux défis au service de 38.5 millions de clients. Au sein du Département Solutions Groupe EDF, vous êtes intégré à l'équipe digital interface en charge du développement de plateformes de services innovants dans les domaines des échanges de données (API, transferts de fichiers) et des objets connectés (IoT, smart building) au coeur de la transition numérique du Groupe EDF. ouestfrance-emploi.com - il y a 19 jours - Continuer pour postuler Signaler un abus
Consultant Analyste projet informatique Convergence et Défau...;Python;France;Bordeaux (33);Nexius Finance;;500 € par semaine;Bonjour,  Nexius Finance () est un cabinet de conseil opérationnel spécialisé dans le domaine réglementaire (Bâle3, MIFID, FRTB..) dans les secteurs de la Finance et de la Banque.  Nous recherchons pour l’un de nos clients, une grande entreprise du CAC40, un Consultant Analyste Projet Convergence et Défaut  Les missions sont : Participation à la définition de la stratégie de recette Rédaction des cahiers de recette Développement des programmes de recette (en SAS de préférence) afin de qualifier les développements réalisés par l’IT Réalisation des tests de qualification des développements IT Participation au comité de projet avec l’IT Réalisation des analyses pour la recherche de l’origine des anomalies Profil: Maitrise de la recette, Oracle, Python et SAS  Si cette opportunité vous intéresse, je vous invite à m’envoyer votre CV à: carriere-info - Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
