Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
Data Scientist;Winston Brands, Inc.-1V9;USA;Elk Grove Village, IL;None;None;Key Competencies: Must demonstrate proficiency in at least two of the following four areas: Data analysis and relational-style query languages Machine learning and/or statistical modeling Data visualization (e.g., Tableau, Power BI) A high-level programming language Ability to apply statistical techniques and principles to solve or provide direction to a business problem Ability to articulate how to bound a business problem within a mathematical model Strong SQL query and procedure writing skills Comfortable with both structured and unstructured data sources Interpersonal and communications skills that facilitate productive business discussion with internal clients Ability to work well independently and in a team-oriented environment Results-oriented with good planning, organizational and time-management skills Strong follow-through and attention to detail and accuracy of own work  Experience Required Data modeling, ETL, and data representation Data Architecture and Data Modeling, both Dimensional and Relational Relational Databases, Analytical Databases and BI principles and approaches Applied statistical and analytical Preferred Experience with Spark and/or Scala a plus Experience with Website Analytics a plus Proficiency in Web Focus and/or Tableau a plus Education Required Bachelors or better
Data Scientist -Senior Advisor Analyticsnew;CVS Health;USA;San Francisco, CA;None;None;Manages and is responsible for the successful delivery of the algorithms, statistical models and reporting tools to meet business needs. Acts as the analytic team lead for large and complex projects involving multiple resources and tasks, providing individual mentoring in support of company objectives.  Fundamental Components & Physical Requirements include but are not limited to  Develops complex algorithms and statistical predictive models and determines analytical approaches and modeling techniques to evaluate scenarios and potential future outcomes. Performs analyses of structured and unstructured data to solve multiple and complex business problems. Utilizing advanced statistical techniques and mathematical analyses and specialized expertise in the organization and/or industry. Applies analytical rigor and statistical methods to analyze large amounts of data, using advanced statistical techniques. Manages large and complex analytical projects from data exploration, model building, performance evaluation and testing. Behaves as mentor to junior team members to provide technical advice. Collaborates with business partners to develop technical /business approaches and new or enhanced technical tools. Interacts with internal and external peers and management to share highly complex information related to areas of expertise and/or to gain acceptance of new or enhanced technology / business solutions  Required Qualifications 7-10 or more years of progressively complex related experience. Demonstrates proficiency in all areas of mathematical analysis methods, machine learning, statistical analyses, and predictive modeling, and advanced in-depth specialization in some areas. Solid understanding of the health care industry, products, and systems. Deep knowledge of advanced analytics tools and languages to analyze large data sets from multiple data sources. Strong skills to effectively communicate and negotiate across the business and in the external health care environment Demonstrates a strong ability to communicate technical concepts and implications to business partners. Strong organizational, management, and leadership skills.  Preferred Qualifications Excellent analytical and problem-solving skills  Education Bachelors degree in the quantitative field required MS degree preferred  Business Overview It’s a new day in health care.  Combining CVS Health and Aetna was a transformative moment for our company and our industry, establishing CVS Health as the nation’s premier health innovation company. Through our health services, insurance plans and community pharmacists, we’re pioneering a bold new approach to total health. As a CVS Health colleague, you’ll be at the center of it all.  At CVS Health, we work every day to help people on their path to better health. Never has it been more important for us to deliver on our purpose to our valued customers, patients, members, and employees. With a presence in communities across the country, CVS Health colleagues are and will continue to be a critical piece of the country’s health care solution. The health and safety of our employees, patients, customers, and members is our top priority as we face the impact of COVID-19 together. If you would like to learn about the actions we are taking as a company as we learn more about COVID-19 and its spread, we encourage you to visit our COVID-19 resource center at https://cvshealth.com/covid-19  We offer a diverse work experience that empowers colleagues for career success. In addition to skill and experience, we also seek to attract and retain colleagues whose beliefs and behaviors are in alignment with our core values of collaboration, innovation, caring, integrity and accountability.  CVS Health is an equal opportunity/affirmative action employer. Gender/Ethnicity/Disability/Protected Veteran – we highly value and are committed to all forms of diversity in the workplace. We proudly support and encourage people with military experience (active, veterans, reservists and National Guard) as well as military spouses to apply for CVS Health job opportunities. We comply with the laws and regulations set forth in the following EEO is the Law Poster: EEO IS THE LAW and EEO IS THE LAW SUPPLEMENT. Please note that we only accept applications for employment via this site.  We provide reasonable accommodations to qualified individuals with disabilities. If you need to request an accommodation, a qualified interpreter, written information in other formats, translation or other services, please contact our Advice and Counsel Reasonable Accommodations team by emailing Advice and Counsel Reasonable Accommodations team or calling 877-805-9511.
Deep Learning Data Scientist;Allstate;USA;;None;None;Where good people build rewarding careers. Think that working in the insurance field can’t be exciting, rewarding and challenging? Think again. You’ll help us reinvent protection and retirement to improve customers’ lives. We’ll help you make an impact with our training and mentoring offerings. Here, you’ll have the opportunity to expand and apply your skills in ways you never thought possible. And you’ll have fun doing it. Join a company of individuals with hopes, plans and passions, all using and developing our talents for good, at work and in life. Job Description Data Discovery and Decision Science (D3) is the research and analytics organization at Allstate. We are 300+ people solving some of today’s most complex analytics problems, making the lives of our Allstate colleagues easier and more productive, and driving our mission to deliver exceptional insurance solutions to our customers. We are passionate about learning new ways to get the most value from our massive data resources. We are partnering to incorporate analytics into every aspect of the enterprise. Developing ourselves and others is key to our success.  Deep Learning Are you passionate about the possibility of applying your Deep Learning skills to extract meaning from Allstate's massive amount of data? As a Sr. Data Scientist in this area you will be responsible for researching, developing, and improving algorithms that help computers learn from structured and unstructured data. Our goal is to reduce the time and expense of performing traditionally manual tasks, increasing efficiency and reducing costs. By extracting meaning from large data sets, you will help Allstate to develop analytic capabilities to improve the speed and ease with which we underwrite a policy, estimate a claim, or service a customer. Key Responsibilities Conducts cutting-edge research in Deep Learning, Computer Vision, and other areas as necessary. Leverages research and applies state-of-the-art deep learning techniques to inform recommendations and decisions. Works across the enterprise to identify and incubate business use cases. Advises data scientists and business partners on applying advanced analytics in their work. Regularly educates and trains data scientists and business partners on the state-of-the-art. Job Qualifications Strong experience developing algorithms/models with state of the art deep learning frameworks A graduate degree in a field such as math, computer science, statistics, engineering or machine learning, or equivalent experience. Experience with general machine learning tools to build models and analyze data. (e.g. in R, Python, Matlab). Experience with deep learning tools. (e.g. TensorFlow, Caffe) Demonstrated skills in coding. Software development experience a plus. Knowledge of the theory and practice of data science and deep-learning techniques. Published research in the field, a strong plus. Ability to develop new concepts and stay current with academic research. Ability to summarize research and analysis for audiences with varying levels of expertise. The candidate(s) offered this position will be required to submit to a background investigation, which includes a drug screen.  Good Work. Good Life. Good Hands®. As a Fortune 100 company and industry leader, we provide a competitive salary – but that’s just the beginning. Our Total Rewards package also offers benefits like tuition assistance, medical and dental insurance, as well as a robust pension and 401(k). Plus, you’ll have access to a wide variety of programs to help you balance your work and personal life - including a generous paid time off policy.  Learn more about life at Allstate. Connect with us on Twitter, Facebook, Instagram and LinkedIn or watch a video.  Allstate generally does not sponsor individuals for employment-based visas for this position.  Effective July 1, 2014, under Indiana House Enrolled Act (HEA) 1242, it is against public policy of the State of Indiana and a discriminatory practice for an employer to discriminate against a prospective employee on the basis of status as a veteran by refusing to employ an applicant on the basis that they are a veteran of the armed forces of the United States, a member of the Indiana National Guard or a member of a reserve component.  For jobs in San Francisco, please click “here” for information regarding the San Francisco Fair Chance Ordinance. For jobs in Los Angeles, please click “here” for information regarding the Los Angeles Fair Chance Initiative for Hiring Ordinance.  To view the “EEO is the Law” poster click “here”. This poster provides information concerning the laws and procedures for filing complaints of violations of the laws with the Office of Federal Contract Compliance Programs  To view the FMLA poster, click “here”. This poster summarizing the major provisions of the Family and Medical Leave Act (FMLA) and telling employees how to file a complaint.  It is the Company’s policy to employ the best qualified individuals available for all jobs. Therefore, any discriminatory action taken on account of an employee’s ancestry, age, color, disability, genetic information, gender, gender identity, gender expression, sexual and reproductive health decision, marital status, medical condition, military or veteran status, national origin, race (include traits historically associated with race, including, but not limited to, hair texture and protective hairstyles), religion (including religious dress), sex, or sexual orientation that adversely affects an employee's terms or conditions of employment is prohibited. This policy applies to all aspects of the employment relationship, including, but not limited to, hiring, training, salary administration, promotion, job assignment, benefits, discipline, and separation of employment.
Data Scientist;Deep Labs;USA;San Francisco, CA 94104 (Financial District area);None;None;We are seeking an experienced, enthusiastic Data Scientist to help grow the Deep Labs AI team while designing & building solutions for some of our client's most challenging problems. The ideal candidate will have a strong background working with data, experience applying machine learning and deep learning techniques to real-world problems, and a natural curiosity and desire to experiment, evaluate and solve problems as part of a fast-paced and growing, product-driven technology team.  Qualifications and Requirements 3+ years' experience working in a dedicated Data Scientist role. Experience using data mining & descriptive analytics to explore & profile new datasets. Experience applying machine learning to build regression, classification and clustering models. Knowledge and/or experience using deep learning algorithms and techniques (e.g. CNN, LSTM, GAN, transfer learning, reinforcement learning) to build predictive models and classifiers. Experience assessing and improving the quality of new and existing large datasets. Experience of feature selection and extraction. Identify opportunities to enrich and integrate data from multiple, diverse sources. Build, train and evaluate prototype models, using a tool or framework of choice. Communicate effectively across a variety of technical and non-technical audiences. Work closely with engineering/infrastructure teams to help transition models from development to production. Have a strong sense of ownership. Follow a methodical, analytical approach and have a natural curiosity to understand and get the best from data. Masters or PhD-level qualification in computer science, mathematics, or a related discipline.  Desirable Criteria 5+ years' experience in a fraud/risk modelling context, in one or more of the following industries: finance, payments, banking, risk, fraud, identity or behavioral analytics. Experience with open-source machine learning tools and frameworks (e.g. Python) and associated libraries. Knowledge and experience of good software engineering practices. Experience developing ethical and interpretable models. Keen interest and desire to stay abreast of the latest developments in AI research and industry. Knowledge and/or experience working in public cloud environments (e.g. Google GCP or Amazon AWS).  Benefits Highly competitive salary and equity Best-in-class benefits including health, dental, vision, disability insurance, life insurance Location: San Francisco, US Other Requirements Authorized to work in the US Deep Labs Inc. is an equal opportunity employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, protected veteran status, status as a qualified individual with a disability, sexual orientation, gender identity or any other characteristic protected by law.
Senior/Staff Data Scientist (Recommendations);Change.org;USA;San Francisco, CA 94103 (Potrero Hill area);None;None;"Change.org is searching for a Senior/Staff Data Scientist to help us build Intelligent content understanding, personalization and recommendation services within our scalable machine learning platform, that leverages adaptive exploration, text-based embeddings, high-level of automation and contextual bayesian bandits.  We’re a social impact business (a public benefit company), and the largest tech platform focused on civic action in the world with 80m monthly users, 50,000 campaigns launched on the site every month, 150 staff, and a new revenue model that has grown by 500% in 2 years. We’re growing quickly, and our users win campaigns for change once every hour. From strengthening hate crime legislation in South Africa; fighting corruption in Indonesia, Italy, and Brazil; to fighting violence against women in India.  We are looking for a Senior/Staff Data Scientist who is great at prototyping, developing and tuning custom machine learning models on big data using a distributed computing framework, designing experiments & developing embeddings from textual data for modeling semantic meaning and transfer learning at scale and has a passion for expanding our platform to mobilize hundreds of millions of people to take deeper civic action.  You will be based out of our San Francisco headquarters and report to our Head of Machine Learning and AI. As a key member of our Data Intelligence pack, you’ll help us enable adaptive personalized user experiences on our site, recommend the best petitions to our altruistic supporters & enable staff-level support for petition starters beyond human scale.  You’re a perfect fit for this role if your superpower is creating signals from a combination of data sources, a critical eye for introspective data analysis and experiment design, and customizing machine learning models towards solving a unique petition recommendation and inventory optimization problem.  A Senior Data Scientist at Change is someone who can work effectively and independently, manage their own priorities and make appropriate progress with minimal supervision. Typically, Senior Data Scientists have 3-5 years of relevant industry experience as well as a mastery of one skill, such as developing machine learning models using a distributed event interaction data, designing new online experiments and novel signals on live time series data, or inventing processes and hooks for data collection and enrichment, etc.  A Staff Data Scientist at Change is not only able to work effectively and efficiently at scale, but they also set direction and priorities for a small number of adjacent data scientists and machine learning engineers.  When we get busy, it’s likely that we’re making headline news somewhere. It is a distinct pleasure to know we are providing a personalized experience that is empowering people all over the world. Our team takes great pride in using AI powers for good. Key responsibilities: Deep analysis, and deriving insights from our rich user interaction and petition data Designing and owning experiment shots for tuning our live recommendation pipelines Defining specs, prototyping and developing ML models for our live pipelines, that improve the engagement Designing processes for collecting, enriching and inferring data on our users and our petitions Designing and developing content embeddings and additional context signals, as well as creating labeled datasets for ML modeling Participate in design discussions to improve our existing machine learning frameworks and recommendation pipelines The most important capabilities for the role are: Experience with big data interactive analysis in Zeppelin/Spark notebooks Good coding skills using one language of choice (python or Scala) and excellent SQL knowledge Strong Statistics and Machine Learning foundations 3+ years experience with productizing and deploying machine learning pipelines on industry tasks and in production environments, using a large scale distributed computation framework such as Spark (pyspark or Scala) and various ML and NLP libraries Business oriented hypothesis testing and experiments design, a creative mindset for designing loops for data collection and signal generation Additional capabilities we’ll consider: Experience creating embeddings from text and combined data Experience with building recommendations for B2C line of products Speaking or understanding multiple languages (ES, RU, FR, etc) A good communicator with a pragmatic attitude for meeting business needs Interested? Great! Here's what you should know: This is a full-time role based in San Francisco. Our team is high impact, low ego, and has an amazing culture to be part of.  We are accepting applications until 30th of April, 2020  We especially encourage applicants of different backgrounds, cultures, genders, experiences, abilities and perspectives to apply. We’re actively working to increase the diversity of experience and perspectives on our team and are looking for someone who can help continue to lead that process.  Change.org is committed to being a diverse and inclusive workplace. All qualified applicants will receive consideration for employment without regard to race, color, national origin, religion, sexual orientation, gender, gender identity, age, physical disability, or length of time spent unemployed. Apply for this job"
Data Scientist;GEICO;USA;Chevy Chase, MD;None;None;GEICO’s Data Science team uses predictive analytics and innovative machine learning models to create value from data. We solve problems across GEICO, from Marketing to Claims and Underwriting, and are responsible for developing and driving strategic modeling initiatives. We see our projects through the entire data science lifecycle, from problem definition to data exploration, data munging, modeling, analysis, and deployment into production systems. We maintain a close partnership with IT to ensure that our models can be deployed quickly and monitored in a flexible deployment framework. As a Data Scientist, you will be a member of this diverse and highly skilled team. On any given day, you may be exploring new data sets with a business or IT partner, learning the intricacies of a business process, building models, or coordinating the productionalization of a model. You will use a variety of tools (including SQL, Python, R, Spark, and shell scripting) in a variety of environments (including various databases, Linux servers, and Hadoop). You’ll work in a highly collaborative, team environment where you will quickly develop wide ranging exposure to new methods and best practices for conducting data science in a commercial environment. Expected Qualifications:  Bachelor’s degree in a quantitative discipline, such as statistics, data science, computer science, mathematics, engineering, physics, etc. Advanced degree strongly preferred 2+ years of combined academic/industry experience with predictive modeling, machine learning, advanced analytics Solid understanding and experience with advanced statistics and modern machine learning predictive techniques such as GLMs, decision trees, forests, boosted ensembles, neural networks, deep learning, etc. Strong coding skills using common data science tools, such as Python (strongly preferred), R, Linux/Unix command line and shell scripting, etc. Strong skills in data processing using SQL, Hive, Impala, Spark, or equivalent querying language Familiarity with distributed storage and big data computing technology (AWS, Hadoop, Spark, etc.) Excellent communication skills Passion for extracting hidden insights and building machine learning systems that enhance business outcomes  Qualifications  About GEICO  For more than 75 years, GEICO has stood out from the rest of the insurance industry! We are one of the nation's largest and fastest-growing auto insurers thanks to our low rates, outstanding service and clever marketing. We're an industry leader employing thousands of dedicated and hard-working associates. As a wholly owned subsidiary of Berkshire Hathaway, we offer associates training and career advancement in a financially stable and rewarding workplace.  Our associates' quality of life is important to us. Full-time GEICO associates are offered a comprehensive Total Rewards Program*, including:  401(k) and profit-sharing plans Medical, dental, vision and life insurance Paid vacation, holidays and leave programs Tuition reimbursement Associate assistance program Flexible spending accounts Business casual dress Fitness and dining facilities (at most locations) Associate clubs and sports teams Volunteer opportunities GEICO Federal Credit Union  Benefit offerings for positions other than full-time may vary.
Senior Applied Data scientist;Microsoft;USA;Redmond, WA;None;None;Microsoft’s mission is to empower every person and organization on the planet to achieve more, and we believe this mission has never been more important. It guides work across the company to recognize the enormous opportunity and responsibility to ensure that the technology we create benefits everyone on the planet, as well as benefitting the planet itself.  To fulfill this mission, we are looking for an individual that is passionate about our planet and Sustainability Product Innovation. Microsoft is committed to a more sustainable future backed by a $1B planned spend and carbon emission goals that are unparalleled in the industry. This work will include synthesizing data across a variety of environmental disciplines and leverage data science to recommend, guide Microsoft in its ambition and help millions of customers and partners of Microsoft to achieve their sustainability goals.  This new role will be an integral part of a new team dedicated to internal and external stakeholder engagement on sustainability.  As part of the Cloud Supply Chain Sustainability (CSCS) team in Azure, we are at the heart of Microsoft’s cloud strategy. This new team is eager to deliver a sustainability platform for our customers & partners by combining science-based approach to climate change with strong engineering culture of delivering platforms and services on Azure using the latest technologies in machine learning, the Internet of Things.  The candidate will be responsible for delivering sustainability data platform that spans structured, unstructured data from heterogenous sources, analytics, insights and recommendations on Azure-hosted cloud services and mobile devices with enterprise scale and security that organizations have come to expect from Microsoft. This is an opportunity to work on a large technology stack, in an open and diverse environment, tackling big and complex challenges, and collaborating with a variety of partners and stakeholders to define the future of sustainability solutions. Responsibilities Responsibilities Collect, organize and analyze data from multiple environmental sources, Azure usage data, organize them so that they can be consumed Create self-services experiences to various stake holders. (Examples – Power BI, Power Apps, Email Notifications etc) Develop and deploy data pipelines that forms the core of the sustainability platform Develop recommendations for Azure customers on how to best achieve their sustainability goals and deliver them through the Azure portal or equivalent experiences Qualifications Required Qualifications 6+ years of software design and programming experience with languages like C/C++/C#/Java/Python required. 4+ years of experience developing applications in the cloud using technologies such as SQL, Kusto, Databricks, Azure ML, Spark etc Bachelor’s degree in Computer Science or Engineering, or a related field, or equivalent alternative education, skills, and/or practical experience Preferred Qualifications Experience that spans the full software/service delivery lifecycle – SW engineering, Program Management and Data Science/Engineering. Experience in delivering insights through data science, AI or machine learning techniques. E.g., neural networks for NLP, computer vision, etc., random forests and other supervised methods, clustering, PCA, etc. Candidate would be hypothesis driven, with a passion for data and a bias for action. Candidate should be experienced in framing and participating in data-driven business decisions, including measuring and evaluating outcomes. Candidate must be able communicate complex ideas and concepts to leadership and deliver results. Candidate must be comfortable in manipulating and analyzing complex, high dimensional data from varying sources to solve difficult problems The Team player with proven ability to build trusted relationships. Demonstrated ability to work efficiently, prioritize workflow, and meet demanding deadlines. Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter.  Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.  Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.
Data Scientist, Drug Discovery;Dewpoint Therapeutics;USA;Boston, MA;None;None;Dewpoint Therapeutics is building a highly collaborative team to harness the power of biomolecular condensates. Together, we are leveraging a transformative shift in the understanding of cellular biology to discover and advance breakthrough therapeutics for the toughest diseases. We are looking for an energetic and collaborative data scientist to join our team and build our capabilities in HTS data management, bioinformatics, and cheminformatics. The ideal candidate will join the Screening and Data Science team and take on the following tasks, with the expectation that the role will grow and evolve as our company develops. In this position you’ll be part of an energizing and supportive startup culture engaged in continuous learning, and part of an exceptional international team. This role is based at our site in Boston's Seaport district. Dewpoint offers competitive salary and benefits. Responsibilities Collaborate with project teams to analyze HTS, bioinformatic and cheminformatic information, both internally generated and from external sources Direct the development of bioinformatics and cheminformatics infrastructure at Dewpoint, including machine learning capabilities Setup efficient data processing workflows and provide general data analysis support Manage our biological assay data and chemical information repository using the platform CDD Vault Qualifications BS/MS with 5/6 years of experience or PhD with at least 2/3 years of experience in computational biology, bioinformatics, , computer science or related field Fluency in one or more programming languages (R or Python) along with data workflow and visualization tools (e.g. KNIME and Spotfire) and experience with machine learning algorithms Experience with current analysis methods for mining ‘omics data (genomics, epigenetics, proteomics). Familiarity with techniques such as RNA-Seq or ChIP-Seq is a plus Successful track record of contributing to drug discovery project teams and forming productive working relationships with scientific collaborators Strong attention to detail, ability to balance multiple projects, and a commitment to learning Excellent communications skills and ability to train and mentor junior colleagues Ability to communicate effectively in English, the shared language of our multicultural team
Data Scientist, Lead;General Dynamics Information Technology;USA;Huntsville, AL;None;None;Dewpoint Therapeutics is building a highly collaborative team to harness the power of biomolecular condensates. Together, we are leveraging a transformative shift in the understanding of cellular biology to discover and advance breakthrough therapeutics for the toughest diseases. We are looking for an energetic and collaborative data scientist to join our team and build our capabilities in HTS data management, bioinformatics, and cheminformatics. The ideal candidate will join the Screening and Data Science team and take on the following tasks, with the expectation that the role will grow and evolve as our company develops. In this position you’ll be part of an energizing and supportive startup culture engaged in continuous learning, and part of an exceptional international team. This role is based at our site in Boston's Seaport district. Dewpoint offers competitive salary and benefits. Responsibilities Collaborate with project teams to analyze HTS, bioinformatic and cheminformatic information, both internally generated and from external sources Direct the development of bioinformatics and cheminformatics infrastructure at Dewpoint, including machine learning capabilities Setup efficient data processing workflows and provide general data analysis support Manage our biological assay data and chemical information repository using the platform CDD Vault Qualifications BS/MS with 5/6 years of experience or PhD with at least 2/3 years of experience in computational biology, bioinformatics, , computer science or related field Fluency in one or more programming languages (R or Python) along with data workflow and visualization tools (e.g. KNIME and Spotfire) and experience with machine learning algorithms Experience with current analysis methods for mining ‘omics data (genomics, epigenetics, proteomics). Familiarity with techniques such as RNA-Seq or ChIP-Seq is a plus Successful track record of contributing to drug discovery project teams and forming productive working relationships with scientific collaborators Strong attention to detail, ability to balance multiple projects, and a commitment to learning Excellent communications skills and ability to train and mentor junior colleagues Ability to communicate effectively in English, the shared language of our multicultural team
Sr. Data Scientist;General Mills;USA;Minneapolis, MN;None;None;WHAT YOU’LL DO: To make the food people love, we need to make sure we feed our decision makers the right data and solutions at the right time, every time. As a Senior Data Scientist at General Mills, you will apply your strong expertise in machine learning, data mining and information retrieval to design, prototype and build next generation advanced analytics engine and services. You will collaborate with product owners, business partners and other Data Scientists to define technical problem statement and hypothesis to test. In addition, you will develop efficient and accurate analytical models that mimic business decisions. In this role, you will: collaborate with business partners to develop novel ways to meet goals utilizing cutting edge techniques and tools and effectively communicating your analytics approach advocate and educate on the value of data-driven decision by focusing on the “how and why” of solving problems as your second nature lead analytic approaches, integrating work into applications and tools with data engineers, business leads, analysts and developers engineer new features by using your business acumen to find new ways to combine disparate data sources love to collaborate, coach and learn with a growing team of experienced Data Scientists stay connected with external sources of ideas through conferences and community engagements
Senior Data Scientist (Remote-friendly);Noom Inc.;USA;New York, NY 10001 (Flatiron District area);None;None;At Noom, we use scientifically proven methods to help our users create healthier lifestyles, and manage important conditions like Type-II Diabetes, Obesity, and Hypertension. Our Engineering team is at the forefront of this challenge, solving complex technical and UX problems on our mobile apps that center around habits, behavior, and lifestyle. We are looking for a Data Scientist to join our Data team and help us ensure that we apply the best approaches to data analysis and research, artificial intelligence, and machine learning. What You’ll Like About Us: We work on problems that affect the lives of real people. Our users depend on us to make positive changes to their health and their lives. We base our work on scientifically-proven, peer-reviewed methodologies that are designed by medical professionals. We are a data-driven company through and through. We’re a respectful, diverse, and dynamic environment in which Engineering is a first-class citizen, and where you’ll be able to work on a variety of interesting problems that affect the lives of real people. We offer a generous budget for personal development expenses like training courses, conferences, and books. You’ll get three weeks’ paid vacation and a flexible work policy that is remote- and family-friendly (about 50% of our engineering team is fully remote). We worry about results, not time spent in seats. Delicious (and nutritious) daily lunches and snacks prepared by Sam, our NYC office on-site chef. What We’ll Like About You: You have 4+ years of experience as a Data Scientist in a similarly-sized organization, with a proven record of analysis and research that positively impacts your team. You have a superior knowledge of statistical analysis methods, such as input selection, logistic and standard regression, random forests, etc. You have extensive experience with pandas, numpy, and sklearn. Experience with deep learning frameworks (TensorFlow, Keras, PyTorch, or similar) is a plus You are capable of working with engineers to build an actual production system that uses machine learning and artificial intelligence. We don’t expect you to write production-quality code, but you should have some programming experience. You are comfortable with at least “medium data” technologies and how to transcend the “memory bound” nature of most analytics tools. You possess excellent SQL/relational algebra skills, ideally with at least a basic knowledge of how different types of databases (e.g.: column vs row storage) work. You possess excellent communication skills and the ability to clearly communicate technical concepts to a non-technical audience. Job Type: Full-time Benefits: Health insurance Dental insurance Vision insurance Retirement plan Paid time off Relocation assistance
Data Scientist I;AbbVie;USA;Lake County, IL;None;None;About AbbVie AbbVie (NYSE:ABBV) is a global, research-driven biopharmaceutical company committed to developing innovative advanced therapies for some of the world’s most complex and critical conditions. The company’s mission is to use its expertise, dedicated people and unique approach to innovation to markedly improve treatments across four primary therapeutic areas: immunology, oncology, virology and neuroscience. In more than 75 countries, AbbVie employees are working every day to advance health solutions for people around the world. For more information about AbbVie, please visit us at www.abbvie.com. Follow @abbvie on Twitter, Facebook or LinkedIn.   AbbVie (NYSE:ABBV) is a global, research-based biopharmaceutical company formed in 2013 following separation from Abbott Laboratories. The company's mission is to use its expertise, dedicated people and unique approach to innovation to develop and market advanced therapies that address some of the world's most complex and serious diseases. AbbVie employs approximately 30,000 people worldwide and markets medicines in more than 170 countries.  POSITION DESCRIPTION:  The Data Solutions Department within the Information Research (IR) Division works with internal clients to provide data management and decision support tools to optimize the efficiency and efficacy of research and development at AbbVie.  The Data Scientist I is a critical role for AbbVie within the Data Solutions department. This position independently identifies, develops and optimizes new business technology solutions to address critical business needs within the discovery and development science organizations through integration, visualization and analysis of large and complex data sets. Key responsibilities include interfacing with scientists to understand their workflows and needs to independently design and develop technology solutions to answer scientific or business-related needs. Also, developing solutions, either independently, or by working with a developer, to provide data solutions that are agile, impactful and cost-effective for the business.  Key Responsibilities Communicate – willingness to communicate with scientific individuals from Development Sciences, Discovery and Clinical to understand existing workflows/problems Collaborative Design –understand the client’s needs, propose solutions and work independently, or with a team of developers, to seek appropriate solutions Build – through your own efforts and by working with developers, create custom solutions/processes that contribute to and help foster the growing AbbVie data integration environment Support – provide solutions to performance related issues and work with downstream systems to support data driven demands Adaptability – given our diverse mission you should be able to move fluidly between different project responsibilities Breadth – as a talented and motivated Data Scientist, you can contribute independently to a wide variety of missions related to enhancing drug discovery and development  Qualifications BS and typically 5 years of experience MS and typically 2 years of experience Background in life sciences and work experience in the pharmaceutical industry strongly preferred Working knowledge of the drug development process is required Experience with Drug Product Development, Formulation, Analytical Methods, Manufacturing Process Development, Pilot Plant and Chemistry Manufacturing & Controls preferred Ability to work independently Dedicated team player who can interface with stakeholders from a variety of internal IT disciplines (DBAs, architects, software developers, etc.) and external customers (biologists, chemists, manufacturing, operations, etc.) Strong communication skills Knowledge of Python, R, Sql or other similar data science languages strongly desired Experience in Django and Flask web frameworks a plus Strong familiarity with data visualization and pipelining tools such as Spotfire/Qlik and Pipeline Pilot/KNIME or equivalent Ability to multi-task and work within timelines A self-motivated learner and thinker with a hands-on approach An analytical mind with outstanding interpersonal, verbal and written communication skills  **Equal Opportunity Employer Minorities/Women/Veterans/Disabled**  Significant Work Activities Continuous sitting for prolonged periods (more than 2 consecutive hours in an 8 hour day) Travel No Job Type Experienced Schedule Full-time Job Level Code IC Equal Employment Opportunity At AbbVie, we value bringing together individuals from diverse backgrounds to develop new and innovative solutions for patients. As an equal opportunity employer we do not discriminate on the basis of race, color, religion, national origin, age, sex (including pregnancy), physical or mental disability, medical condition, genetic information gender identity or expression, sexual orientation, marital status, protected veteran status, or any other legally protected characteristic.
Data Scientistnew;Techwave Consulting Inc.;USA;Houston, TX 77077;None;None;Data Scientist – North America CoE The Data Scientist is responsible for providing the delivery of Data and Analytics solutions to Techwave clients as part of our Data & Analytics CoE. The role will create solutions to business challenges through the use of advanced statistical analysis, data mining, and data visualization techniques. Responsibilities: Identifies the data the business should be collecting, devises methods of instrumenting the business’s system in order to extract this information Designs, implements, and evaluates advanced statistical models and approaches for application in the business’s most complex issues Conduct software development, software integration, statistical analysis, modeling, and simulations in a rapid DevOps environment. Deploy new data science capabilities through existing toolsets. Cleansing of large unstructured data and enabling analytical capability in order to query the data and address various business needs Takes initiative to experiment with various technologies and tools with vision of creating innovative data driven insights for the business at the quickest pace possible. Staying on top of the industry’s trends, in order to provide forward-thinking recommendations . Requirements: Ph.D. or Masters with experience in any mathematical sciences Strong programming skills and experience working with tools such as R, Python Programming, Open Source, visualizations, and so forth. Demonstrated skills in SQL server reporting services, analysis services, integration services, Tableau, or other data visualization tools. Strong skill in statistical techniques inclusive of cluster-analysis test design, regressions, and forecasting methodologies as well as substantial familiarity in big data and standardizing and A/B testing. Experience cleaning labeled data in preparation for use in machine learning Ability to create parallel processing operations by managing the number of processors used in an operation given memory limitations Knowledge of cloud based data platforms such as Snowflake, Redshift, BigQuery etc..
