Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Senior Back End Engineer/Java Focus;Java;USA;Milwaukee, WI;Direct Supply;;;Position Summary: The Sr. Back End Software Engineer will develop software and mentor others to meet Direct Supply’s business goals using an agile methodology. He or she will be a member of a software development team focused on customer-driven product enhancements to a web-based eCommerce product, related user tools, and our server-based transaction systems. What You’ll Do and Impact: Large-scale transaction system design and coding using Java and Python, as well as some other open source technologies (Apache Camel, Git, ReactJS, PostgreSQL, etc.) Develop a defined feature or provide direction and guidance to a group of engineers to develop a defined feature (set) ranging from small to medium in size Define and implement optimizations for maintainability, scalability, availability, security, reusability, and performance Understand the business problem and take ownership of defining how the solution as a whole aligns to the overall technical strategy Proactively communicate with stakeholders (operations, customer, other teams, and/or leadership) regarding solutions and status updates to business problems) Actively share knowledge through peer mentoring, shared resources (e.g. wikis, readmes) and informal teachings (e.g. lunch and learns) Participate in innovation days and hackathons to experiment and learn new technologies What You’ll Need: Bachelor’s degree in Computer Science, Computer Engineering or Software Engineering 3+ years of software engineering experience Strong Java and database development skills in a web-based environment Experience with large JavaScript frameworks, such as AngularJS or ReactJS Experience applying proven design principles, code practices, and SDLC concepts to improve customer outcomes Additional Items of Interest: Experience developing large, scalable, highly-available web-based software Experience with Enterprise Integration Patterns AWS/Cloud experience Experience working in Git source control systems Knowledgeable in Continuous Integration / Continuous Deployment (CI/CD) / Build automation practices Experience working in an agile (Scrum) methodology Direct Supply, Inc. and its U.S. subsidiaries are equal opportunity and affirmative action employers committed to diverse workforces. © 2013 to 2020 Direct Supply, Inc. All rights reserved. Just posted report job
Senior Software Engineer - Platform Development;Java;USA;Belmont, CA;RingCentral;;;"Are you looking for an opportunity where your skills and enthusiasm make a difference and where your voice will be heard? At RingCentral our award-winning environment is high-energy, team-oriented and committed to providing world-class service for its customers. We’re the #1 global cloud-based, communications provider, growing at more than 30% annually and we’re looking for team-members with an entrepreneurial spark! RingCentral fosters career development and provides leadership training, education, workshops, and coaching for all employees. RingCentral promotes a healthy work-life balance by providing catered lunch and breakfast on a daily basis as well as a kitchen stocked with a variety of complimentary beverages and delicious snacks. RingCentral is the largest and fastest-growing pure-play provider in this space, market capitalization of over $18 billion and we are very excited to have surpassed our previous goal of a $1 billion annual revenue run-rate ahead of schedule. Craig Hallum: “Predictably Exceptional Results – We’ve Come To Expect Nothing Less.” Deutsche Bank: “Executing like a Well-Oiled Machine.” Jeffries: “Firing On All Cylinders.” Northland: “As UCaaS Market Evolves, RNG Excels”  We’re creating cool, disruptive products and we need your help!  We are looking for a talented and experienced Senior Software Engineer to join our tight-knit Platform Team. You must have a talent for solving complex problems, and architecting and implementing new solutions; while being equally talented at understanding and supporting a complex business-critical SaaS system in production. You must love creating elegant interfaces that can satisfy the functional, performance, scale and availability expectations of the RingCentral platform.  Responsibilities: Build our platform using your strong background in server technologies including core java and Node.js Write server-side REST APIs for the platform. The platform and APIs will be used by developers within the company and by external developer communities. They will be used to develop web-based and mobile applications, for individual users or large partner integrations used by multiple customers. Build quality tools and frameworks for application developers Support and enhance robust high-volume mission-critical production applications while maintaining stringent SLAs. Maintain and fix issues that come up on existing platform. Track issues through usage in external application and dependencies on core product functionalities. Be the last level of tech support escalation on tough technical issues from production.  Qualifications: Bachelor's degree in Computer Science, Engineering or a related field or equivalent, is required. 4+ years of relevant work experience, including platform software design and development experience. Team player, comfortable working alone or in local teams or with remote teams. Good communication skills. Expertise in designing, building and maintaining complex high volume applications. Understand and implement code to scale up and scale out gracefully on high throughput highly scalable applications. Strong understanding of, and practical experience with JavaScript web application development using REST APIs. Expertise in modern caching technologies including distributed caches. Good understanding of large scale storage systems including SQL and NoSQL Good understanding of Agile and test-driven development. Knowledge of Unix/Linux and shell scripting. About RingCentral  RingCentral, Inc. (NYSE: RNG) is a leading provider of global enterprise cloud communications, collaboration, and contact center solutions. More flexible and cost-effective than legacy on-premises systems, the RingCentral platform empowers employees to work better together from any location, on any device, and via any mode to serve customers, improving business efficiency and customer satisfaction. The company provides unified voice, video meetings, team messaging, digital customer engagement, and integrated contact center solutions for enterprises globally. RingCentral’s open platform integrates with leading business apps and enables customers to easily customize business workflows. RingCentral is headquartered in Belmont, California, and has offices around the world. RingCentral is an equal opportunity employer that is committed to workplace diversity. 11 days ago report job"
Java Middleware Developer;Java;USA;Irving, TX;Zenith Infotek;;$80 - $90 an hour;"Location: Irving , TX Skills Required: Java Middleware Developer Salary-80-90 K   Java Middleware Developer "" 8+ years experience with full development lifecycle from concept through implementation "" 5+ years experience in JAVA/J2EE (Middleware/WebServices(SOAP/REST) application design and development. "" Experience in Agile development lifecycle methodology (tools JIRA) "" Experience working with Web Services (preferably using Axis/CXF or Spring Webservices, JSON) "" 5+ years experience with J2EE Application Server (preferably Tomcat) "" Junit/Code Review processes "" Candidate must have worked in JDK 1.7 or 1.8 30+ days ago report job"
Senior Software Engineer;Java;USA;Franklin, WI 53132;Northwestern Mutual;;;At Northwestern Mutual, we are strong, innovative and growing. We invest in our people. We care and make a positive difference. As a Senior Engineer on the Annuity Engineering Feature team, you will be responsible for delivering solutions our product stakeholders. Our annuity product line is supported by numerous applications on varied technologies. The role requires a dynamic agile engineering mindset, patience and persistence to solve complex problems, and strong engineering skills. A strategic thinker that can move between diverse tasks and help to bring out the best in those around you with efficiency and high quality. What we are looking for: Ability to challenge the current state and vision the future state – be able to articulate the new solution Ability to translate business and technical requirements into business solutions Ability to explain technical solutions and issues to engineering and non-technical teams Strong problem-solving skills with ability to deal with ambiguity Accountability, Follow through, Attention to Detail, Code Quality Strong sense of ownership, the drive to tackle cross-team projects while mentoring junior developers. Displays accountability, follow through, attention to detail, and craftsmanship characteristics Experience with leading/coaching/mentoring team(s) Team player: brings out the best in fellow engineers and plays well with product owners and designers. Experience with agile methodologies preferred Desire to collaborate with cross-functional Agile Scrum teams to deliver system solutions for our clients In tune with and excited by current trends, best practices, web and middle-ware standards Requirements 3+ years of professional experience in object-oriented programming JavaScript, Java or C# Experience in one or more modern JavaScript frameworks React, Angular 2, ES6 Experience with REST backend, ex. Node (Express), Java SpringBoot, or .NET Core Experience with Java, Spring Framework, XML, JSON, JavaScript including use of Open Source libraries Programming/Scripting/Query language: Java, Python, Apache Spark, SQL. Fast learner and self-starter Experience with GitLab Source Control Experience with CI/CD pipelines with Jenkins or GitLab CI Experience with Messaging Infrastructure (ELK) This job is not covered by the existing Collective Bargaining Agreement. Grow your career with a best-in-class company that puts our client’s interests at the center of all we do. Get started now! We are an equal opportunity/affirmative action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, gender identity or expression, sexual orientation, national origin, disability, age or status as a protected veteran, or any other characteristic protected by law. 1 day ago report job
Senior Java API WebServices Developer;Java;USA;Scottsdale, AZ;Infosys Limited;;;Infosys is seeking Senior Java Webservices Developer. This position will interface with key stakeholders and apply your technical proficiency across different stages of the Software Development Life Cycle including Requirements Elicitation, Application Architecture definition and Design. You will also deliver high quality code deliverables for a module, lead validation for all types of testing and support activities related to implementation, transition and warranty. You will be part of a learning culture, where teamwork and collaboration are encouraged, excellence is rewarded, and diversity is respected and valued.  Required Qualifications: Candidate must be located within commuting distance of Scottsdale, AZ or be willing to relocate to the area. This position may require travel in the US. Bachelor’s degree or foreign equivalent required from an accredited institution. Will also consider three years of progressive experience in the specialty in lieu of every year of education. At least 4 years of Information Technology experience. Experience with Java skill. U.S. citizens and those authorized to work in the U.S. are encouraged to apply, we are unable to sponsor at this time.  Preferred Qualifications: At least 2 years of experience in Java and Spring MVC, Apache Camel, API and SQL At least 2 Years of experience in Maven and Junit Working knowledge with Source code repository like GIT, Bitbucket Experience in end to end setup and configuration of continuous integration tools such as Jenkins CI. Hands on experience in developing SOAP/REST based web services At least 2 years of experience in software development life cycle At least 2 years of experience in Project life cycle activities on development and maintenance projects At least 2 years of experience in Design and architecture review Experience in defining new architectures and ability to drive an independent project from an architectural stand point Analytical skills Experience and desire to work in a Global delivery environment The job entails sitting as well as working at a computer for extended periods of time. Should be able to communicate by telephone, email or face to face. Travel may be required as per the job requirements. About Us Infosys is a global leader in next-generation digital services and consulting. We enable clients in 46 countries to navigate their digital transformation. With over three decades of experience in managing the systems and workings of global enterprises, we expertly steer our clients through their digital journey. We do it by enabling the enterprise with an AI-powered core that helps prioritize the execution of change. We also empower the business with agile digital at scale to deliver unprecedented levels of performance and customer delight. Our always-on learning agenda drives their continuous improvement through building and transferring digital skills, expertise, and ideas from our innovation ecosystem. To learn more about Infosys and see our ideas in action please visit us at www.Infosys.com EOE/Minority/Female/Veteran/Disabled/Sexual Orientation/Gender Identity/National Origin Infosys - Just posted report job
Java Programmer;Java;USA;Princeton, NJ;TCPWave;;;Salary DOE Number of positions 1 Minimum Qualification BS degree in computer science or equivalent field. - The position requires solid knowledge of secure coding practices and experience with the open source technologies. Required at least 3 years of experience in database design, development and support with J2EE. US Citizenship or Green card is MANDATORY. Technical Skills Proficient problem solving skills and ability to work efficiently on stringent deadlines. Strong foundation in object-oriented programming and design patterns. Knowledge about Web Servers and Scripting languages like bash and Perl. Experience in designing and implementing high throughput, low latency applications. Proficiency in secure network programming and distributed systems. Solid understanding of Software Development Life Cycle (SDLC) developing detailed technical design prototypes, and implementing. Excellent communication skills. Ability to handle pre-sales calls to talk REST API / NodeJS / Demos / Setups / Troubleshooting calls etc. Responsibilities Pragmatic planning of development cycles and steering the team in development activities. Design simple and efficient database schema that provisions thorough end to end functionality. Program and test scalable web services to address CRUD transactions over the database. Develop easy to use responsive GUI using cutting edge front-end frameworks like HTML5, CSS3, Java Script. Program UNIX based command line interfaces to replicate the business logic. Smart perform SDLC related checks on a periodic basis and improve the agility of the development plan. Good to Have Experience in C, C++ and Python is an added value. Experience in new technologies, e.g., Cloud Orchestration Methodologies, No SQL- MongoDB. Strong ability to learn and adapt to new technologies in a short time. 30+ days ago report job
C++ Software Engineer II;Java;USA;Riverdale, MD;Raytheon Technologies;;;Description:  The Raytheon Technologies (RTX) Raytheon Intelligence and Space (RIS) business unit has hundreds of active programs that provide customers with highly innovative solutions to their challenging and time critical missions. The ideal candidate will be a highly motivated, enthusiastic and energetic Junior C++ Development Engineer. The candidate will be able to work in a dynamic, fast-paced environment with the RIS team and valued customers.  The Software organization collaborates with Information Assurance/Security, Systems Engineering and other disciplines to provide affordable, cost-effective software solutions to RIS programs and initiatives.  Raytheon is seeking a Junior C++ developer to join the Joint Polar Satellite System (JPSS) program and help expand our distinguished team to develop a state-of-the-art ground station for the next generation of low earth orbiting environmental satellites. The development of this national asset will provide global coverage, monitor environmental conditions, collect, disseminate and process data about the Earth's weather, atmosphere, oceans, land, and near-space environment.  This position is located in Riverdale, MD.  The Command, Control, and Communications Segment (C3S) software provides a highly automated and integrated suite of nine subsystems at the new NOAA (National Oceanic and Atmospheric Administration) Satellite Operations Facility (NSOF), including Orbit Operations, Mission Management, Command and Control, and Enterprise Management.  Responsibilities:  Typical responsibilities include supporting the design, coding, test, and integration of software. The qualified candidate will be involved with all phases of the software development life cycle including SW requirements analysis, use case support, SW architecture analysis, detailed design, software builds, generating test plans, ensuring code meets requirements through thorough unit testing, updating technical documents, software integration support, problem detection, and resolving discrepancy reports. The qualified candidate will also be responsible for supporting software validation and verification, qualification, configuration control and documentation at the component level. Additionally, the qualified candidate will be responsible for quickly understanding assignments and carrying them out with moderate supervision. Verbal and written communication skills and problem solving skills will enable the qualified candidate to successfully support Peer Reviews at all phases of the development cycle to ensure successful integration with other software components.  Key responsibilities for the qualified candidate include: Object-oriented C++ programming Ability to design, develop, and maintain new software functionality Ability to work with previously written code and make modifications as necessary Ability to work closely with other disciplines (systems and test engineers) to troubleshoot and fix problems Enthusiastic and energetic performer able to work in a dynamic, fast paced, and sometimes pressured environment Team player incorporating a team based success philosophy Contribute to the completion of program and project milestones under the specific guidance of his/her immediate supervisor Ability to follow established SW processes and procedures, development, documentation and maintenance/management of operations concepts, requirements (system, element, segment level), external and internal interfaces, and other software engineering work products/artifacts Required Skills: Minimum of 2 years experience with C++ in an object-oriented software design and development environment Software and system-level debugging experience including the ability to identify problems in established code and make modifications as necessary Experience with software execution throughout the entire software life cycle (preliminary design through maintenance phases) Excellent verbal and written communication skills Desired Skills: Minimum of 2 years experience working with Microsoft Windows OS based development Experience with code analysis tools such as cppCheck, FindBugs and Klocwork Experience with XML Experience with Python Experience with Perl Experience with Java Experience with UML design modeling in modeling tools such as Rational Rose or Rhapsody Experience and knowledge related to Satellite Ground Systems and Ground System Operations Experience and knowledge related to software discipline process development and deployment Experience with customer interaction and end-user engagement Experience integrating software (modules, components, subsystems) Experience preparing and presenting status information and technical material Required Education (including Major):  Bachelor’s Degree in Computer Science, Computer Engineering, Software Engineering, or other equivalent fields.  Clearance: None  This position requires a U.S. Person who is eligible to obtain any required Export Authorization. 162520 Raytheon - 1 day ago report job
Software Engineer;Java;USA;Hunt Valley, MD 21031;HEPCO, Inc.;;;HEPCO, Inc., is seeking a Software Engineer, for an immediate opportunity with one of our most prestigious clients in the Baltimore area. This person will translate requirements and designs into working software, follow coding standards, conduct code reviews, build appropriate unit tests and integration tests, and follow security and performance best practices.  Day to Day: Define software architectures – collaborate with leads to explore existing systems, determine areas of complexity, uncover potential risks to successful implementation.  Responsibilities: Execute full lifecycle software development Write well designed, testable, efficient code Document and maintain software functionality Communicates clearly to technical and non-technical teammates Provide inputs to create Agile user stories based on marketing business requirements Provide technical support for analysis of business requirements Qualifications: A Bachelor’s degree in Computer Science, Computer Engineering or a directly related field plus three (3) years of experience in software development. Hands-on software development with Java or Python and JavaScript web-based technologies Involvement in all phases of the software development life cycle Demonstrated SQL skills Full stack development of web applications using Java and REST-based services Web Service standards and related technologies, including JSON, REST and SOAP Providing accurate estimates of technology work and delivering high quality work on schedule Development on AWS Cloud platform, with working knowledge of technologies such as SQS or RabbitMQ, Lambda, CloudFront / S3, Elastic cache / Radis, Elastic Search etc. Building and deploying containers to ECS or Kubernetes (preferred) Using development tools including test-driven development Contributing to agile development practices Web UI knowledge and best practice skills, with experience in frontend frameworks including Angular JS and jQuery Solving cross-browser issues and understanding web accessibility standards Preferred: Exposure to DevOps and cloud infrastructure Experience working with SAFe or Agile development processes. Experience with Angular Usage of automated build and/or unit testing and integration systems 5 days ago report job
Senior Software Engineer (Java, C, C ++);Java;USA;Menlo Park, CA 94025 (Lorelei Manor area);E*TRADE;;;Who We Are: More than 30 years ago, E*TRADE pioneered the online brokerage industry by executing the first-ever electronic individual investor trade. While the landscape of our industry has changed dramatically, our culture of innovation and drive to make online trading accessible to everyone continues to drive us forward. We believe in challenging the status quo, fostering an environment of curiosity and learning, and, above all, putting our customers first. About the Role:  SUMMARY  This is a Senior Software Engineer position in the Core Brokerage & Trading technology team. Candidate will be responsible for design and development of software components for high performance on-line trading systems and applications, with primary focus on order vetting/management and trade processing systems and applications. Candidate will need to have high energy and be highly motivated, and must have demonstrated success in a fast paced environment.  RESPONSIBILITIES  Applicant will have the responsibility of upgrading the existing core brokerage trading platform to a newer OS version. The successful applicant will have responsibility for designing, developing and maintaining large scale software projects for the core brokerage trading platform. The candidate will get actively involved in developing new products and troubleshooting issues related to retail trading systems when required. Produce detailed design specifications from functional Specification. Act as the lead contributor in designing, coding, testing, debugging, documenting and supporting all types of applications consistent with established specifications and business requirements to deliver business value. Develop business solutions by creating new, and modifying existing, software applications. Follow good software development practices (Functional specs, Design specs, Code reviews, Unit Test, Functional Test).  Qualifications: Basic Bachelor of Engineering in Computer Science or equivalent experience. 6 years of Software Design and Development Experience on Linux/Unix platform  Preferred  Strong C / C++, Java, Perl, SQL, and Shell scripting Strong debugging skills with C/C++ binaries and exposure to debugging tools. Strong understanding of C/C++ Compiler options with respect to Performance and Portability. Strong understanding of C/C++ build scripts. Strong Skills in relational database ( preferably Sybase and Oracle) Strong Design Skills Strong skills and experience in working with high-volume highly scalable transaction processing systems Strong Analytical Skills with ability to understand and develop complex algorithms is a plus. Have experience working with IT development methodologies throughout the Software Development Cycle (SDLC) Working knowledge of object-oriented analysis and development methodology is a plus. Experience with performance testing and tuning distributed application Strong communications skills (written, verbal, and presentation) Must be a quick learner, a team player, and have the ability to work independently Commitment to excellence and high standards Strong interpersonal skills Ability to deal effectively with a diversity of individuals at all organizational levels Creative, flexible, and innovative team player Ability to work independently and as a member of various teams Experience in financial domain is a plus Proficiency in development of real-time distributed software systems desired  We offer a competitive and comprehensive benefits package. Please visit https://www.etradecareers.com/why-work-at-etrade/employee-benefits/ to learn more about the opportunities.  E*TRADE Financial is an Equal Opportunity Employer who encourages diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, national origin, religion, sex, age, disability, citizenship, marital status, sexual orientation, gender identity, military or protected veteran status, or any other characteristic protected by applicable law. 30+ days ago report job
Software Engineer - Platform;Java;USA;Fremont, CA;Androcles-Group;;;Software Engineer to build enterprise storage, distributed system, service-oriented architecture, API, and virtualization software. They are creating a true cloud architecture for the enterprise and looking for experience in developing large distributed systems, virtualization, and storage software products.  Experience in C++ Java and Storage.  Client is a pre-IPO start-up in Fremont, CA  EXPERIENCE AND SKILLS: Experienced with storage and flash/disk tiering, replication, DR or backup Extensive knowledge of virtualization, distributed systems, and software based infrastructure, C++, Python, & Unix-based development Experience in the following: service-oriented architectures, distributed consensus protocols, object cacheing, auto-tiering, VM hypervisors, quality of service, and data path development Good knowledge of data structures and algorithms Must be capable to debug in multi-threaded and clustered environments Agile software development, continuous integration, and continuous deployment methods BS Electrical Engineering / BS Computer Science Degree Required 30+ days ago report job
Senior Software Engineer – Java, Full Stack Developer;Java;USA;Peachtree Corners, GA;Brightree;;;You could say Brightree by ResMed is a technology company. And that’s true. But Brightree is, at its heart, about people. We develop innovative, end-to-end technology solutions and services for people facing everyday challenges in the post-acute care industry. Brightree helps streamline processes, improve efficiency, and increase profitability. For over fifteen years, organizations big and small have put their trust in us—for our wide-ranging solutions, our leadership, and our unmatched customer service. Going to work each day and creating new ways to positively impact our customers’ businesses and the lives of patients is just what we do. Because Brightree is, after all, about people. To learn more about Brightree technology and solutions watch this short video by our CEO: https://vimeo.com/293016800 Let's talk about the team and you: The Senior Software Engineer role is a full-stack development with a focus on front end development. The individual will work under general direction of Application Development Manager, and interfaces directly with other software developers, project leaders and managers, industry colleagues and client personnel. S/he will be responsible for the design, development and testing of web application and Integration solutions using J2EE technology. The individual will play 75% full stack developer role and 25% design role.  Let's talk about Responsibilities: Code/unit test Web Enabled technology with solid knowledge of server-side java technologies, Internet standards and protocols. Design functional components and evolve Apacheta Java-based cloud platform that includes web application, services/API tier, and data access tier. Participates in solutions workshop with customers to define business requirements, work with Project managers to produce design documents and functional specifications. Delivers proof of concept/pilot to demonstrate Apacheta applications. Implements custom integration with the customer’s enterprise system. Provides production support as level 3. Participates in production deployment process. Let's talk about Qualifications and Experience: BS in Computer Science or equivalent. 5 years of experience with the development of Enterprise Web Application development using spring/hibernate. 2 years of experience with REST API development preferably using spring boot/jersey. Ability to design application components and evolve architecture including UI, API/Services, Data Access, Integration, Application components (logging, exception handling, security, communication, caching), etc. 2 years experience creating web UIs using angular JS or wicket. 2 years of experience with enterprise software integration. 2 years of experience with mobile application integration. Experience with Waterfall and Agile SDLC and related artifacts. Technical Skills J2EE: Spring Framework, Hibernate, Wicket Framework, Jersey, JSP, Tomcat, Xml, Java Script, Html, Jasper Report, web services, jQuery, CSS, bootstrap, Angular JS, Spring Boot Architecture: Sequence, Class, and other UML diagrams. Solution design, Hardware design, Security design, Performance improvement and monitoring design. Database: MySQL, Oracle, SQL Server, No SQL database Operating SystemSkills: Linux/Unix. Programming language: Java Development Tools: Eclipse, Maven, ANT, Subversion, Jenkins, Git #L1-DF1 Joining us is more than saying “yes” to making the world a healthier place. It’s discovering a career that’s challenging, supportive and inspiring. Where a culture driven by excellence helps you not only meet your goals, but also create new ones. We focus on creating a diverse and inclusive culture, encouraging individual expression in the workplace and thrive on the innovative ideas this generates. If this sounds like the workplace for you, apply now! 1 day ago report job
Java Micorservices Sr Developer;Java;USA;Irving, TX;Larsen & Toubro Infotech Limited;;;You could say Brightree by ResMed is a technology company. And that’s true. But Brightree is, at its heart, about people. We develop innovative, end-to-end technology solutions and services for people facing everyday challenges in the post-acute care industry. Brightree helps streamline processes, improve efficiency, and increase profitability. For over fifteen years, organizations big and small have put their trust in us—for our wide-ranging solutions, our leadership, and our unmatched customer service. Going to work each day and creating new ways to positively impact our customers’ businesses and the lives of patients is just what we do. Because Brightree is, after all, about people. To learn more about Brightree technology and solutions watch this short video by our CEO: https://vimeo.com/293016800 Let's talk about the team and you: The Senior Software Engineer role is a full-stack development with a focus on front end development. The individual will work under general direction of Application Development Manager, and interfaces directly with other software developers, project leaders and managers, industry colleagues and client personnel. S/he will be responsible for the design, development and testing of web application and Integration solutions using J2EE technology. The individual will play 75% full stack developer role and 25% design role.  Let's talk about Responsibilities: Code/unit test Web Enabled technology with solid knowledge of server-side java technologies, Internet standards and protocols. Design functional components and evolve Apacheta Java-based cloud platform that includes web application, services/API tier, and data access tier. Participates in solutions workshop with customers to define business requirements, work with Project managers to produce design documents and functional specifications. Delivers proof of concept/pilot to demonstrate Apacheta applications. Implements custom integration with the customer’s enterprise system. Provides production support as level 3. Participates in production deployment process. Let's talk about Qualifications and Experience: BS in Computer Science or equivalent. 5 years of experience with the development of Enterprise Web Application development using spring/hibernate. 2 years of experience with REST API development preferably using spring boot/jersey. Ability to design application components and evolve architecture including UI, API/Services, Data Access, Integration, Application components (logging, exception handling, security, communication, caching), etc. 2 years experience creating web UIs using angular JS or wicket. 2 years of experience with enterprise software integration. 2 years of experience with mobile application integration. Experience with Waterfall and Agile SDLC and related artifacts. Technical Skills J2EE: Spring Framework, Hibernate, Wicket Framework, Jersey, JSP, Tomcat, Xml, Java Script, Html, Jasper Report, web services, jQuery, CSS, bootstrap, Angular JS, Spring Boot Architecture: Sequence, Class, and other UML diagrams. Solution design, Hardware design, Security design, Performance improvement and monitoring design. Database: MySQL, Oracle, SQL Server, No SQL database Operating SystemSkills: Linux/Unix. Programming language: Java Development Tools: Eclipse, Maven, ANT, Subversion, Jenkins, Git #L1-DF1 Joining us is more than saying “yes” to making the world a healthier place. It’s discovering a career that’s challenging, supportive and inspiring. Where a culture driven by excellence helps you not only meet your goals, but also create new ones. We focus on creating a diverse and inclusive culture, encouraging individual expression in the workplace and thrive on the innovative ideas this generates. If this sounds like the workplace for you, apply now! 1 day ago report job
Java Enterprise Engineer;Java;USA;Los Angeles, CA;Supplyframe;;;"Summary Supplyframe is revolutionizing the electronics design and manufacturing industry with our software platforms, tools, and communities. Our engineering-first mindset and our positive and fast-paced environment make Supplyframe a great place to learn, work, and grow. Engineers who find themselves coming up with several solutions to a problem and analyzing the trade-offs of each will enjoy the opportunities and culture here. This role is primarily focused on our Java Enterprise web application. Our software is used by many of the largest electronics manufacturing companies in the world. Building a tool that is flexible enough to accommodate a wide range of customer processes while remaining extremely stable and performant is a great engineering challenge. In this role, you'll work on a large variety of full-stack software engineering projects ranging from database and SQL design to developing web pages with frontend JavaScript frameworks. At Supplyframe, engineers take ownership of the code they write. The initial release of a new feature is not the end of the process; it is just the first step. You'll have the opportunity to collect metrics and analyze patterns in production then iterate and improve your code. Working with our small team in Austin, Texas will allow you to make a major impact on the software while learning about the whole spectrum of the software development life-cycle. We work closely with our QA and Support teams to ensure our customer's experience is constantly improving. Responsibilities Cultivate a self-directed and determined approach to writing features and fixes in Java and JavaScript Collaborate with QA and Support teams to refine requirements and iterate on testing feedback Take ownership of your code during all phases of software development Challenge yourself to go beyond the base requirement - edge cases, performance, error handling, etc. Requirements Bachelor's degree in Computer Science, similar technical field or equivalent practical experience Software development experience in one or more general purpose programming languages (Java and JavaScript preferred) Passion for writing robust and performant software Experience with SQL and Spring Framework is a plus Benefits Competitive salary and bonus program in an entrepreneurial environment Top notch health, dental, and vision insurance Stock options in a fast growing tech company 401k plan with matching contribution Generous paid time off plan plus paid holidays Frequent company sponsored lunches, happy hours, fun events, and plenty of snacks and drinks Supplyframe is an equal opportunity employer Interested? Send an email to h4x@supplyframe.com with a cover letter, your résumé, and include the job title in the subject line. 30+ days ago report job"
Senior Software Engineer;Java;USA;Los Angeles, CA;Emburse;;;At Emburse our mission is to help make our users’ lives - and their businesses – better. We are dramatically transforming how organizations manage corporate expenses and invoices. We humanize work by automating manual tasks and saving users’ time, so they can focus on what matters most - their family, community, or more rewarding work. We help CFO's give their employees a simple and amazing experience while ensuring compliance and reducing costs. Our solutions are tailored for companies from start-ups to enterprises. We have more than 14,000 clients and 4.5 million users globally.  Emburse has offices across North America, including Los Angeles, Montreal, Portland (ME), San Diego, San Francisco, and Toronto, as well as locations in the UK, Germany, Spain and Australia.  Our core values - Sincerity, Empathy, Empowerment, Individuality and Teamwork - reflect who we are as a company. They are central to the decisions we make and the interactions we have with our teams, customers, and partners. As a people focused company, we are seeking candidates who align with our values.  Join our Engineering team as a Software Engineer for our enterprise-grade, multi-national expense reporting and invoice management system. What You'll Do Coding and Testing  Develop sophisticated software without supervision Fix complex bugs and demonstrate advanced debugging skills Take personal responsibility for quality and maintainability of the product and actively identify areas of improvement Perform advanced refactoring Influence team decisions Onboard and mentor less experienced team members Make complex contributions to technical documentation/knowledge base and team/engineering presentations Produce quality API documentation and ensure practices are maintained  Agile Skillset  Identifies risks which could impact team performance Write technical stories that will improve product quality/reduce technical debt Provide updates on estimations Proactively improve performance of scrum team through process adjustments Identify cross-team dependencies and raise them up appropriately to be addressed Challenge assumptions from product owners and propose viable alternatives  Business Domain  Translate business requirements into articulate, and well-formed user stories Understand more advanced system-wide workflows Production Support Advanced debugging for system-wide problems Triage and solve most production issues  DevOps  Advanced contributions to the build, CI and CD systems Establish monitoring and alert framework Identify infrastructure and deployment requirements  Security  Learn and apply secure software development practices, review code for vulnerabilities and raise awareness of secure programming practice  What We're Looking For Bachelors degree in Computer Science or similar field Must have 4-6 years' of professional working experience in Java development Experience working in OS X and Linux environments Experience with Spring boot, Spring MVC, AWS, Microservices Strong understanding of an agile application development lifecycle (e.g. continuous integration, automated testing, scrum) Experience in SQL or JPQL Experience with MongoDB and NoSQL Experience working with source control (e.g. GIT, SVN, Mercurial) Proven experience in TDD programming Experience with Jenkins for CI and CD systems Understanding of secure application programming practices or vulnerabilities Strong understanding and practical experience with common design patterns Ability to solve business problems through creative and forward-looking solutions Experience working in a scrum or DevOps environment Ability to write clear, concise documentation Preferred Skills Experience designing and building JSON or REST services and APIs Experience working with 3rd party APIs, workflow and integration architectures Experience working with AWS toolkits and APIs (SQS, S3, Dynamo, Aurora) Experience using Docker or other containers Experience with large-scale or distributed web applications 2 days ago report job
