Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
Programming Language Engineer;Bytedance;USA;Mountain View, CA;None;None;"Responsibilities The language team's mission is to solve programming language related problems in large scale computing of the company. For examples, how to make Go much more efficient in micro-service frameworks, how to support Go, Python, Java, node.js, C/C++, multi-language environment to work together seamlessly, and how to make all these languages run efficiently at their best.Job Responsibilities:1. Developing profiling tools to exhibit performance problems with different programming languages;2. Design and implement solutions to improve language performance;3. Support company-wide language usages;4. Support integrations of multi-language environment. Qualifications 1. Experienced C/C++ programmer; 2. At least some experience with low level software;3. System software or language runtime experience is preferred;4. Love programming languages."
Software Engineer - Data Competency;National instrument;USA;United States;None;None;"Software Engineer – Data Competency  About National Instruments For over 40 years, National Instruments has worked with engineers and scientists to provide answers to the most challenging questions. Through these pursuits, NI customers have brought hundreds of thousands of products to market, overcome innumerable technological roadblocks, and engineered a better life for us all. The Role Within the Methodology Consulting Services (MCS) Data Competency team, the Software Engineer plays a key role in developing software configurations and modules that establish SystemLink installations, connect with various measurement points and process steps required to create the infrastructure on test systems to SystemLink/NI’s digital platform. The MCS Data Competency team will provide software development capability in support of System Link and data deployments. As a developer in this team, you will use your skills to create data interface modules, support customer integrations and release reference designs and architecture for integrating SystemLink functionalities such as asset management and automated software deployment. Key Responsibilities Configuration and installation of enterprise server-based applications Develop and demonstrate SystemLink and other cloud APIs connection for data loading based of LabVIEW, python, Java and other common languages Provide user training to customers Work with customers to enable their applications to integrate cloud and SystemLink APIs into their applications Accurately identify customer needs and provide estimates for solutions Interact with customers, NI staff, external partners, and external suppliers in support of designing, implementing, and sustaining solutions High-level collaborative design of integrated solutions Work with Project Managers to find optimal technical solutions to project challenges Key Accountabilities Installation and Stand-up of SystemLink enterprise server Develop LabVIEW and NI tool-based applications demonstrating integration with SystemLink and other cloud data platforms Interact with customer to provide standard and customized training Provide customer start up assistance   Qualifications  Qualifications and Skills Basic Qualifications Minimum BS degree in a STEM (Science, Technology, Engineering or Math) discipline Minimum 5-7 years of experience in software development, and system integration and/or test and measurements industry Willing and able to travel up to 25% of the time Experience with LabVIEW, TestStand and general software development processes Proficiency in software development methodologies Ability to identify and solve system engineering problems Ability to work effectively in a fast-paced, changing and challenging environment Services oriented attitude and associated communication skills Excellent technical and executive communication skills and experience working directly with customers, engineers, and business stakeholders Effective in building and influencingcustomer software designs Experience working with various geographies and functions Work effectively in an ambiguous environment Preferred Qualifications MS in Computer Science or Electrical Engineering Strong understanding of electrical engineering, electronics & computer architectures Demonstrated success and experience using high-level programming languages (LabVIEW, TestStand, C/C++, python, Java) Experience developing large-scale integrated systems Proven expertise in processes to ensure quality and predictability for software development Thorough understanding of systems design principles Demonstrated ability to: Work effectively with teams Problem-solve effectively - diagnose technical issues and propose effective solutions Take initiative, be a self-starter, and work independently Persistently drive tasks and lead projects to successful completion Quickly learn applicable technology, systems, and products Industry/application experience in Aerospace and Defense or Automotive Preferred location Detroit, MI; Arizona; California; Colorado; Florida; New York; Washington, DC National Instruments is an equal opportunity and affirmative action employer, committed to providing a work environment free of discrimination on the basis of sex, race, religion, color, national origin, ancestry, physical disability, mental disability, medical condition, genetic information, marital status, gender, gender identity, gender expression, age, sexual orientation, military status, veteran status, or any other basis protected by federal, state or local law."
Software Engineer - Backend;Instabase;USA;San Francisco, CA 94104 (Financial District area);None;None;"About Instabase: Instabase's vision hones in on intelligent automation . Just like the personal computer worked for individual persons, Instabase's mission is to empower people to focus on the meaningful, productive parts of their jobs.  Innovators have a completely new set of building blocks which they can use to address existing processes, imagine new ones, and solve problems on a larger scale with Instabase. We provide tools and apps for processing documents, data extraction and classification, natural language processing, and optical character recognition; allowing creators, developers, and organizations to build complex business applications based on their needs. Our growing marketplace of pre-packaged business applications are being deployed in many industries, such as finance, logistics, healthcare, and many more.  We've secured funding from leading venture capital firms such as NEA, a16z, Greylock Partners, Index Ventures, and more. We are looking to grow into the next era of computing.  Come join our adventure!  About the Role: As a Software Engineer - Backend (OS Core-Services) at Instabase, you will be responsible for designing and developing a distributed operating system platform that powers Instabase's services and applications. You'll work on building and scaling a backend infrastructure that can run millions of tasks on thousands of machines with reliable SLA guarantees. This will involve work across a wide array of services that comprise the core components of the operating system, including file-services, database storage, access-control, account management, authentication, encryption, search and more. You'll work closely with other engineers in designing the infrastructure as well as interfaces for new applications.  Our infrastructure is written in Go, Python, Java, and C++ and operates using the micro-services model. We use Docker and Kubernetes for our deployments.  What You Will Impact: Enable the front-end engineers to develop the Instabase UI around the platform Support the customer deployment and delivery team with customer infrastructure integrations Develop new features that can be leveraged by the other Instabase teams to develop apps and solutions Provide a public-facing SDK for customers to consume Direct interactions with customers to deliver and iterate on product features  What Will Help You Be Successful: Fundamentals of Distributed Systems RPC Frameworks: Thrift, gRPC Cloud Services: Google Cloud, AWS, Azure Languages: Go, Python, Java, C++ (one or more is welcome) Web Toolkits, File Systems, Database Systems Tools: Docker, Kubernetes  Instabase is an equal opportunity employer and values diversity in all forms. Instabase does not discriminate on the basis of race, religion, color, national origin, gender identity, sexual orientation, age, marital status, protected veteran status, disability, or any other unlawful factor. Instabase also complies with local laws, including the San Francisco Fair Chance Ordinance."
Data Engineer;Cytiva;USA;Marlborough, MA 01752;None;None;Help us improve access to life-changing therapies that can transform human health  We are Cytiva, a global provider of technologies and services that advance and accelerate the development and manufacture of therapeutics. Formerly part of GE Healthcare, we have a rich heritage tracing back hundreds of years, and a fresh beginning since 2020.  Our customers undertake life-saving activities. These range from fundamental biological research to developing innovative vaccines, biologic drugs, and novel cell and gene therapies. Our job is to supply the tools and services - the pots, pans, soups and sauces - they need to work better, faster and safer, leading to better patient outcomes.  What you'll do  The Data Engineer will join the Digital team within the BioPharma organization of Life Sciences, who are responsible for driving the digital transformation of the organization and customers. The team is responsible for driving initiatives such as asset performance management, digital twin, augmented/virtual reality and data visualization.  The Data Engineer will work directly with product owners and collaborate with other teams to drive development of data pipelines and analytical model deployment methods within the organization and customer products and services. The ideal candidate is an experienced data pipeline builder and data wrangler who enjoys building data systems from the ground up and optimizing them. The Data Engineer will support our software developers, digital platform architects and data scientists on data initiatives and digital product development to ensure that optimal data delivery architecture is consistent throughout ongoing projects. Create and maintain optimal data pipeline architectures Assemble large, potentially complex data sets that meet functional and non-functional business requirements Build the infrastructure required for optimal data extraction, transformation and loading from a wide variety of sources using SQL and AWS technologies, etc. Work with data scientists to build and deploy analytical tools that utilize the pipelines to provide actionable insights to customers and business stakeholders Create data tools for product developers and data scientists that assist them in building innovative products and services that lead the industry  Who you are Bachelor’s Degree in Computer Science or another quantitative discipline like Physics, Mathematics, Statistics, InformaticCytivas, Information Systems or Computational Biology Advanced working knowledge of SQL and experience working with relational databases Experience building and optimizing data pipelines, architectures and data sets Experience extracting data from lab and process equipment Experience building processes supporting data transformation, data structures, metadata, dependency and workload management  Experience with the following or similar tools: AWS Cloud Services – S3 and RDS Object-oriented/object function scripting languages – Python, R, etc.  Additional Eligibility Requirement Cytiva will only employ those who are legally authorized to work in the United States for this opening. Any offer of employment is conditioned upon the successful completion of a drug screen (as applicable).  Desired Characteristics Master’s Degree in any of the above fields Certifications – 1 or more of the following – Cloudera Certified Professional, Google Cloud Certified Professional, Certificate in Engineering Excellence Big Data Analytics Optimization, IBM Certified Data Engineer 3+ years of professional data engineering experience Strong project management and organizational skills with the ability to communicate key metrics to all levels of stakeholders Knowledge of software development and agile methodologies Ability to communicate across multiple teams and organizations Ability to break down problems, document problem statements and drive issue resolution Strong oral, written and interpersonal communication skills  Who we are  Whatever your role, we bring purpose and challenge into our everyday work. If you are driven to make the world a better place thanks to science and medicine, you’ll feel right at home here. If you’re flexible, curious and relentless, you’ll belong. If you are excited about a global culture, this can be the place to further your career.  Want to know more? Take a look at our Instagram, Twitter and LinkedIn pages!  Cytiva is a 3.5 billion USD global life sciences leader with over 7000 associates across 40 countries who are dedicated to our mission to help us improve access to life-changing therapies that transform human health. As a trusted partner to customers that range in scale and scope, Cytiva brings efficiencies to research and manufacturing workflows, ensuring the development, manufacture and delivery of transformative medicines to patients.  As part of the Danaher family of companies, our work at Cytiva is supported by a global science and technology innovator. In addition to Danaher’s unrivaled leadership training and professional development programs, our relationship also provides expanded career opportunities across industries and brands. Together, we are united by a shared purpose: Helping Realize Life’s Potential.
Senior Software Engineer - Fixed Income Core;Bloomberg;USA;New York, NY;None;None;The Fixed Income Engineering group delivers a single integrated platform to support our client's complete workflow, from analysis to idea generation, in arguably the world's most important capital market. Our functionalities support instruments from many countries around the world and used by finance professionals across the board - from traders to ministries of finance. The tools we build have become the market standard across the global market, including: our yield and spread calculators, quantitative risk analysis, and relative value comparisons. As a result, some of our calculation APIs are invoked billions of times a day providing, fast and accurate analytics for a variety of use cases. We focus on a variety of innovative market- changing workflows, including the ETF and the New Issues management platform. Our workflows will replace existing error prone and cumbersome processes with slick interfaces that have analytics and error checking built- in. We'll Trust you to: Take ownership of full software development life-cycle, from understanding the needs of the business through to coding to deployment and maintenance. Develop large scale, low latency servers and user interfaces to redefine client workflows and help them make informed decisions Solve highly complex problems while understanding the scope and impact of your work Be quick, resourceful, flexible, and an excellent collaborator. Work with product and other software engineering teams and balance the best of technical and product knowledge to craft unsurpassed product solutions for our customers You’ll need to have: 2+ years of experience programming in C++, Python, Java or similar in production environment 2+ years of object-oriented programming experience Comprehensive knowledge of data structures and algorithms Strong problem solving skills A thorough understanding of the systems you've worked on Good communication skills and an ability to explain technical concepts in a non-technical way We'd love to see: Development experience in Unix/Linux platforms Experience with relational databases Familiarity with the nuances of building high volume, high availability distributed systems Familiarity with open-source technologies Knowledge of financial markets or an interest to learn Please reach out to Vinayak Rakesh or Ravi Matta if you have any further questions!
Data and Targeting Director;Grossman Heinz;USA;Indiana;None;$120,000 - $125,000 a year;Client Overview America Votes works with over 400 state and national partner organizations to advance progressive policies, win elections and protect every American’s right to vote. Since 2003, America Votes has been the common link between many of the largest and most influential issue and membership organizations in the country, serving as the coordination hub of the progressive community. America Votes’ work has brought together a wide range of causes and built a unified coalition that has transformed how the progressive community works. Together, they have engaged communities across the country to take action on critical issues – from fighting for working families, to advancing women’s healthcare, to protecting the environment and more – and mobilized millions of voters to turn out on Election Day. America Votes works year-round nationally and in more than 20 key states, acting as a permanent campaign to continually advance progressive causes. America Votes provides a range of services to partners, including strategic planning, advocacy and electoral campaign coordination, data tools and targeting services, and on-the-ground leadership in key states. America Votes also works to improve election systems and fight back against efforts to suppress voters, taking the lead throughout their state network to coordinate and execute advocacy campaigns with allies to reform elections and modernize the voting process. America Votes is committed to developing long-term roadmaps and setting critical goals for states in 2020. With an eye on redistricting and the consequences of extreme conservative gerrymanders, these efforts are essential to building progressive power in the states session-by-session and election-by- election. America Votes and their partner organizations are at the heart of the progressive movement’s effort to win elections. In 2020, the America Votes coalition will deploy their largest-ever voter engagement and mobilization effort which will target millions of voters in key states. Position Overview America Votes is seeking a talented leader to serve as the National Director of Data and Targeting. The Director will be responsible for managing the data, targeting analytics, and tools and information systems used by America Votes and its partners to achieve shared goals. Working with the America Votes’ political, field and planning departments, the Director will leverage data and targeting to help design, implement and evaluate issue and electoral campaigns. The Director will be responsible for managing the national data and targeting team and provide guidance and development to a team of state data directors and serve as a leader and trainer for America Votes staff across the 21-state network and with national partner groups. This is a fantastic opportunity for a collaborative leader with strong technical and political skills to serve in a key role at a high-impact organization that will play a critical role in the 2020 elections. Commitment to Racial Equity America Votes is committed to advancing racial equity through organizational systems and policies that are consistently tested, evaluated and updated. Some organizational priorities include: Building reflective and equitable state and national networks and partnerships. Increasing engagement of state-based groups building power in communities of color in the planning process. Expanding the Community Power Builders program, designed to support organizations led by and working in communities of color as they emerge into the 501(c)(4) space. The Director will be responsible for managing the data, targeting analytics, and tools and information systems used by America Votes and its partners to achieve shared goals. Position Responsibilities Manage the national data team and external vendors Oversight of all data systems to ensure full operating capacity including voter file pipeline, data ingestion, and reporting infrastructure Assess partner training and resource needs and ensure partner organizations receive training and technical assistance Provide guidance and development to a team of state data directors by fostering a culture of learning and creating opportunities for sharing best practices Work with the America Votes political, field, and planning departments to leverage data towards designing, implementing and evaluating issue and electoral campaigns, including: o Identify, secure, and utilize appropriate data sources for planning and reporting inputs o Create and maintain information management systems, ensuring that planning and evaluation resources are up to date and available to appropriate parties. o Ensure that reporting products and communications align with program objectives, and that these products meet user needs in both content and style o Set agendas and create tools for post-cycle reporting, and multi-cycle reporting and planning o Assist in designing experiments that aid in developing best practices around resource deployment Drive long-term planning for America Votes’ data operation that builds long-term solutions to meet national and state-level needs Convene partner and AV state data staff around sharing best practices and new innovations in data and tools Additional duties as assigned Key Qualifications Strong staff and project management skills including managing multiple staff, project timeline management and reporting Demonstrated ability to work as part of a team and across multiple departments Technical Skills Ability to work with staff and allies with a wide array of skill levels in data Ability to work collaboratively across departments to strategize, plan and problem solve Understanding of and experience with direct voter contact programs Experience in the use of data and analytics to drive effective decision-making In-depth knowledge of voter files and common data quality concerns Familiarity with the use of Census data, including spatial data Ability to produce consumer-friendly reports and visual depictions of data Strong VAN (Voter Activation Network) skills and familiarity with online electoral/advocacy tools and constituent relationship management tools Experience using at least one of the following: Tableau, Python (e.g. Pandas), R, D3.js. is preferred Key Attributes Experience working with underrepresented and/or historically marginalized communities, particularly in political, field, and organizing settings Ability to manage multiple projects concurrently and prioritize work effectively Strong interpersonal skills, maturity, tactfulness, and excellent judgment Deeply organized, reliable and highly attentive to detail Self-starter and willing to work long irregular ‘campaign-style’ hours and travel as needed Collaborative leadership style with an all-hands-on-deck attitude Spirit of service and a sense of humor preferred Compensation Salary is commensurate with experience, $120,000-$125,000. Benefits include health, dental, vision and 401(K). To Apply To apply, submit a cover letter and resume online at https://grossmansolutions.com/jobs/. The cover letter should be concise, compelling, and outline the specific ways in which you would be a good fit for this position. America Votes sees its commitment to racial equity as an integral part of its success. Applicants are encouraged to reflect on how they see themselves contributing to America Votes’ work on advancing racial equity. America Votes is an equal opportunity employer committed to a diverse, inclusive and equitable workplace. America Votes does not discriminate on the basis of race, color, creed, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, veteran status or any other protected category under local, state or federal law.
Software Engineer;Risk Management Solutions;USA;Newark, CA;None;None;Software Engineer: Java, Scala RMS is looking for engineers who are excited and passionate about tackling complex leading-edge software engineering challenges, processing large amounts of data at runtime within the context of a highly analytical, model-based computation framework. We are looking to solve incredibly challenging business and science real-world problems that will have a real impact. Responsibilities: Design, develop and maintain high-performance risk analytics, enterprise application designs, and software infrastructure using object-oriented design and analysis, using Java/Scala. Experience working with Linux applications. Experience working with Microsoft SQL Server writing Stored Procedures, complex sql. Experience working with Microsoft SQL Server writing Stored Procedures, complex sql queries. Experience working on distributed computing application on Linux platform. Experience working with Kubernetes, docker. Must have excellent debugging skills on multi-tenant cloud environment. What You'll Be Doing: Utilize modularity and layering to enable high scalability and maintainability for software applications. Write high-performance computer algorithms and software code for Risk Analytics suite of applications. Create software design documents, architecture, sequence, class and related artifacts. Translate design inputs into development work items. Assist in providing estimates for levels of effort required to accomplish expected deliverables. Collaborate with fellow engineers, Product/Project Managers and Quality Assurance engineers to develop multi-tier, multi-layered application layer framework and functional components, following coding, documentation and design standards. Research new technologies and techniques to support leading-edge development. Provide an active contribution to the team responsible for the design, development, and implementation of critical enterprise scale applications. Required experience and skills: Expertise in Java Nice to have Scala Master of Science in Computer Science or Bachelor of Science in Computer Science with 5 or more years’ experience. 5+ years of programming experience Desirable experience and skills: Familiarity with scripting languages such as Python or R Familiarity with notebook technologies such as Apache Zeppelin or Jupyter Experience in performance measurement, bottleneck analysis, and resource usage monitoring Significant experience in multi-threading and memory management Familiarity with probabilistic and stochastic computational techniques Experience with data access and computing in highly distributed cloud systems Experience in agile development.  About RMS There’s a 1% chance an earthquake will cause $50 billion of insured loss within the next 12 months and a 5% chance that a hurricane will cause $60 billion of insured losses next year. At RMS, we turn risks into real numbers. How? By building simulation models that allow insurers and investors to understand and manage their global risks-from hurricanes, quakes, and wildfires, to cyberattacks, terror attacks, and pandemics. Why? We want to build a more resilient world, and we’re on a mission to help make every risk known. Insurers, reinsurers, investors, financial institutions, governments, and NGOs trust RMS solutions to better understand and manage catastrophe risks. RMS was founded in 1989 by Stanford scientists who created our first model for California Earthquake. Today, RMS has some 1,300 employees across 13 offices in the US, London, Bermuda, Zurich, India, China, Japan, Singapore, and Australia, and over 1,000 products and models now covering six continents. RMS helped pioneer the natural catastrophe model market we now lead – and we continue to innovate. In May 2019, we announced RMS Risk Intelligence™ (RI), an open-standard platform for strategic risk management. Through this purpose-built platform, clients can tap into RMS HD models, rich data layers, intuitive applications and APIs that simply integrate into existing enterprise systems to support business decisions across underwriting, risk selection, mitigation, and portfolio management. How we understand and manage risk affects everyone and our passion is nothing less than creating a more resilient world through a better understanding of catastrophic events. Join our team of leading scientists, developers, industry experts, and world-class professionals. Together, RMSers make a difference on a truly global scale. Visit RMS.com to learn more and follow us on LinkedIn and Twitter.  RMS is proud to be an equal opportunity workplace. We are committed to equal employment opportunity without regard to race, color, creed, gender, religion, marital status, registered domestic partner status, age, national origin or ancestry, physical or mental disability, genetic characteristics, sexual orientation, or any other classification protected by applicable local, state, or federal law.  To all recruitment agencies: RMS does not accept unsolicited agency resumes and will not be responsible for the payment of placement fees related to unsolicited resumes submitted to open positions, job aliases, or to our employees.  California Consumer Privacy Act notice US Applicants: RMS is enrolled in E-Verify® and will be participating in E-Verify in addition to using our Form I-9 process. www.dhs.gov/E-Verify.
Software Engineer - Python;Sigma Data Systems;USA;Sunnyvale, CA 94085 (East Murphy area);None;None;We, at Sigma Data System are looking for Software Engineer – Java with proven project experience and working across Service Delivery Life Cycle. You will be charged with architecting, designing, developing, and supporting the most visible Internet-scale features and infrastructures at Sigma Data System. We focus on bringing the right candidate on-board and encouraging them to use the latest technologies for identifying key talents. Responsibilities: Frameworks of Python Difference between Django & Flash Multi threading in Python Django Architecture (MVT) Memory Management in django Difference between List and tuples Skills And Qualifications: 2+ years of programming experience in Java, any one of the frameworks - Spring, Hibernate etc. 2+ years experience in software design, development, with strong competencies in data structures, algorithms, and software design. Experience with object-oriented design, coding, testing patterns. Experience with relational databases (transactional and non-transactional), database architecture, and distributed transaction management. Experience building web applications and services with IDEs, ant, junit, etc. Comfortable with UNIX/Linux command line interface. Good communication and documentation skills. Experience working on different version controlling systems i.e. Github, SVN. Qualifications / Eligibility Criteria: BE/B.Tech Degree in Computer Science / MS / IT / EC. HSC percentages : 65% + No backlogs in engineering and academics Mandatory Documents: Passport size Photo Resume Photo ID Proof: Driving License, Aadhar Card & PAN Card Mark-sheets of Engineering & HSC Salary slips and bank statement with salary credit amount ( with company name ) Notes: Please carry photo copy of all documents. Interview Process: Document verification + HR interview — 30 minutes Aptitude — 30 minutes Technical interview — 40 minutes Practical Task — 3-4 hours Final Round — 30 minutes Offer & documentation on selection — 1 hour
Python/AWS Engineer;Capital One - US;USA;McLean, VA;None;None;7900 Westpark Drive (12131), United States of America, McLean, Virginia At Capital One, we’re building a leading information-based technology company. Still founder-led by Chairman and Chief Executive Officer Richard Fairbank, Capital One is on a mission to help our customers succeed by bringing ingenuity, simplicity, and humanity to banking. We measure our efforts by the success our customers enjoy and the advocacy they exhibit. We are succeeding because they are succeeding.  Guided by our shared values, we thrive in an environment where collaboration and openness are valued. We believe that innovation is powered by perspective and that teamwork and respect for each other lead to superior results. We elevate each other and obsess about doing the right thing. Our associates serve with humility and a deep respect for their responsibility in helping our customers achieve their goals and realize their dreams. Together, we are on a quest to change banking for good. Python/AWS Engineer Software Engineer Originating from Capital One, Cloud Custodian is an open source rules engine for managing public cloud accounts and resources. It allows users to define policies to enable a well managed cloud infrastructure, that’s both secure and cost optimized. It consolidates many of the ad-hoc scripts organizations have into a lightweight and flexible tool, with unified metrics and reporting. Our Cloud Custodian team is growing as we go all-in on the Cloud. We are looking for someone who is passionate about solving the toughest cloud compliance, security, and cost optimization problems. You will have the opportunity to remain in a hands-on engineering role, developing coding solutions. We experiment and innovate leveraging the latest technologies, engineer breakthrough customer experiences, and bring simplicity and humanity to banking. You will: Be part of a team of engineers building Cloud Custodian as a Service to enforce enterprise cloud compliance, security, and cost optimization policies Bring enthusiasm and experience utilizing and contributing back to Open Source technology environments Work with product owners and Cloud Governance to understand desired application capabilities and testing scenarios Work within and across Agile teams to design, develop, test, implement, and support technical solutions across a full-stack of development tools and technologies Lead the craftsmanship, availability, resilience, and scalability of your solutions Bring a passion to stay on top of tech trends, experiment and learn new technologies, participate in internal & external technology communities, mentor members of the engineering community Encourage innovation, implementation of cutting-edge technologies, inclusion, outside-of-the-box thinking, teamwork, self-organization, and diversity Basic Qualifications: Bachelor’s degree At least 2 years of Python coding experience At least 2 years of experience building and supporting applications in the Cloud (AWS, Azure, GCP) At least 2 years of experience supporting production environments At least 2 years of experience in an Agile environment Preferred Qualifications: 3+ years of Cloud experience 3+ years of Python coding experience 2+ years in DevSecOps 2+ years of experience using AWS APIs At this time, Capital One will not sponsor a new applicant for employment authorization for this position.
Data Engineer;American Red Cross;USA;Raleigh, NC 27601;None;None;Please use Google Chrome or Mozilla Firefox when accessing Candidate Home.  By joining the American Red Cross you will touch millions of lives every year and experience the greatness of the human spirit at its best. Are you ready to be part of the world's largest humanitarian network?  Job Description: The candidate will primarily work virtually from a home-office with occasional in-person meetings as necessary. Preference for candidate to be located in the Mid-Atlantic states (NC, SC, VA).  Position Summary: As a Data Engineer for the American Red Cross, you will be part of a Data Management team that is modernizing and transforming our data and reporting capabilities across multiple verticals including Biomedical Services by implementing a new modernized data architecture.  The Data Engineer will design and develop highly scalable and extensible data platforms which enable collection, storage, distribution, modeling, and analysis of large data sets from numerous channels. This position requires an innovative software engineer who is passionate about data & data quality. The ideal candidate will possess strong data management and API integration experience and the ability to develop scalable data pipelines that make data management and analytics/reporting faster, more insightful, and more efficient.  Responsibilities: Develop, test, document and maintain scalable data pipelines. Build out new data integrations including APIs to support continuing increases in data volume and complexity. Establish and follow data governance processes and guidelines to ensure data availability, usability, consistency, integrity, and security. Build and implement scalable solutions that align to our data governance standards and architectural road map for data integrations, data storage, reporting, and analytic solutions. Collaborate with analytics and business teams to improve data models that feed business intelligence tools, increasing data accessibility and fostering data-driven decision making across the organization. Design and develop data integrations and a data quality framework. Write unit/integration/functional tests and document work. Design, implement, and automate deployment of our distributed system for collecting and processing streaming events from multiple sources Perform data analysis required to troubleshoot data-related issues and assist in the resolution of data issues. Serve as tech lead when needed. Qualifications: Education: 4-year college degree or equivalent combination of education and experience. Prefer academic backgrounds in in Computer Science, Mathematics, Statistics, or related technical field. 7-10 years of relevant work experience in analytics, data engineering, business intelligence or related field. Experience with or knowledge of Agile software development methodologies. Experience using SQL queries as well as writing and optimizing SQL queries in a business environment with large-scale, complex datasets. Experience developing integrations across multiple systems and APIs. Experience creating ETL and/or ELT jobs. Excellent problem solving and troubleshooting skills. Process oriented with great documentation skills. Proficient with coding in Python. Experience developing in a Linux environment. Experience with AWS technologies (e.g. Redshift, RDS, S3, EMR, EC2, Kinesis) is a plus. Experience with data warehouse technologies is a plus. Experience designing data schemas and operating SQL/NoSQL database systems is a plus. Experience with Big Data tools like Spark, Hadoop, Kafka, etc. is a plus. LI-EH1 IND123  Apply now! Joining our team will provide you with the opportunity to make a difference every day.  The American Red Cross is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law.  The American Red Cross is a diverse nonprofit organization offering its employee's professional development and growth opportunities, a competitive salary, comprehensive benefits, and a collaborative team spirit environment. To be considered for this position, please visit www.redcross.org/jobs to apply.  To view the EEOC Summary of Rights, click here: Summary of Rights
Full-Stack Software Developer;Zippity;USA;Boston, MA;None;None;Boston, MA or Remote Click Here to Apply Hey! We’re looking for an entrepreneurial software engineer to join our growing team. Our goal is to transform the personal car ownership experience by delivering radically convenient on-demand auto maintenance, cleaning, and fueling services, all powered by a modern online platform. Zippity eliminates the hassle of wasting hours of the day waiting in a legacy auto repair shop only to be confronted by a bill that’s confusing and expensive. Instead, we bring our custom, 4-season mobile service garages to our customers’ workplaces or homes and help them with everything from basic oil changes to complete brake repairs. Customers book online with transparent, upfront pricing, and our team provides live updates throughout each service so they always know the status of their vehicle. Zippity is already a hit with our customers, earning thousands of 5-star reviews. But we’re not done — we have some ambitious plans to scale this system 100x, and we could use your help to make it happen. What You Might Work On Our customer-facing web app. Every Zippity customer begins here: creating their account, telling us about their vehicle, picking out the services they need, and scheduling a service date. We’ve come pretty far with the app we have, but we know there’s still miles of room to improve the customer experience. Our technician-facing tools. Every Zippity technician’s day is driven by an app that provides every bit of information necessary for their success, lets them communicate with customers, and ensures every service is delivered with quality and efficiency. We need your help to buff this tool so we can grow to support thousands of technicians operating in markets all across the country. Our powerful backend REST API. Our Python backend is much more than a simple CRUD API. It has strong security controls, connects cleanly to 10+ third-party information sources, and enables routing and scheduling algorithms (think Traveling Salesman Problem). If you’re doing services in a mobile environment, efficiency is key — our backend software allows us to continuously improve. Our Tech About You You’ve got an entrepreneurial spirit. You don’t get excited about 10% Year-over-Year growth — you get excited about turning the world upside-down and growing by 100x. Maybe you’ve worked in a startup before. Maybe you were part of a large company but tried to make it feel like a startup. Maybe you contribute to open source. Maybe you have a side project or 3. No matter your background, you are excited to be part of a small team that dreams big. You want to work across both front-end and back-end to deliver a great UX. You’re excited to work on frontend web apps made with React, and to build the backend Python algorithms to support them. (Let’s face it, if you were just working on one small code base, you’d get bored.) If you don’t have prior experience with both React and Python, that’s okay too — in your first week on the job, you’ll start by reviewing code in both languages, and we’ll do some Zoom-powered pair programming for 2-way learning. Click Here to Apply
Senior Python Developer;ScienceSoft USA Corporation;USA;McKinney, TX 75070;None;None;The Role: We are looking for a Senior Python developer to help our company deliver value to our customers just in time and with excellent code quality. We offer you to participate in great, challenging and interesting projects. Responsibilities: Writing high-quality, reusable and documented code Scalable and reliable applications design New functionality implementation to meet product requirements Existing solution maintenance so that the customer experience is seamless Code profiling, debug and optimization Development process and deployment automation Estimation and milestones definition for new projects Architectural decisions Code review Resource and time management Establishing communication inside and out of the team Meetings and occasional brainstorming participation Requirements: 3+ years of commercial Python development Distributed systems design and implementation experience Experience with Django or any web microframework + SQLAlchemy Experience with asynchronous web-frameworks (aiohttp/sanic) Experience with relational databases and SQL Experience with NoSQL databases Automated functional/integration/unit testing experience Experience with any cloud platform (AWS/GCP/Azure) Docker experience Knowledge of orchestration tools CI/CD pipelines building experience Git experience Advanced Linux user Code review experience Knowledge of algorithms, data structures and design patterns OOP understanding HTTP and REST understanding, knowledge of JSON-RPC, gRPC and other communication protocols Nice to have: Mentoring and team management experience Strong collaboration skills Knowledge of FE technologies (JS/HTML/CSS)
