Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Senior Data Scientist;Data scientist;USA;Los Gatos, CA;Netflix;;;Los Gatos, California Data Science and Engineering At Netflix, we are revolutionizing storytelling by connecting our members around the world to an amazingly diverse set of international stories. Effective translation and cultural adaptation of our content and user interface play a crucial role in building these connections. In this high impact role, you will have direct influence on our globalization decisions that help make Netflix the world's leading internet entertainment service with over 150 million memberships in across 190 countries! What you will do: Lead the design, analysis, and interpretation of experiments that help shape globalization decisions Perform data exploration to seed hypotheses and identify opportunities Join a stunning team of data experts with diverse skill set, and contribute to Netflix Research by developing new methodologies that could enhance our decision-making process Present your research and insights to all levels of the company Who you are: You have deep statistical skills utilized in A/B testing, Quasi experimentation and analyzing observational data You are comfortable working with large data sets and analyzing complex data with SQL and other tools such as Python or R PhD or MS degree in a quantitative or computational field and 2+ years relevant experience You are enthusiastic about innovating iteratively, comfortable with ambiguity, and can drive your own projects You can effectively communicate with experts from different backgrounds, and build strong stakeholder relationships Netflix culture resonates with you APPLY NOW Share this listing: LINK COPIED 30+ days ago report job
Marketing Experimentation Data Scientist, Apple Media Produc...;Data scientist;USA;Santa Clara Valley, CA 95014;Apple;;;Summary Posted: Apr 22, 2020 Role Number:200167204 At Apple, great ideas have a way of becoming great products, services, and customer experiences very quickly. If you are a results-oriented, hardworking individual who is not afraid of challenges, we’re looking for you. Apple is seeking an experienced Data Scientist who is passionate about motivating change through the intersection of data and marketing. As a Marketing Experimentation Data Scientist, you will partner with Growth Marketing and work on a growing team of Data Scientists to design, implement and analyze A/B test experiments intended to optimize customer experiences across Apple’s portfolio of services. Apple Media Products Data Science encourages independent decision-making and taking smart risks. Our culture is centered around rapid iteration with open feedback and debate along the way. We collaborate with partners across Marketing, Engineering, and Business teams: our mission is to drive innovation at Apple through deep quantitative research of the App Store, Apple Music, Apple TV, and Apple Arcade amongst other services. Key Qualifications Proven ability as a Data Scientist, Data Analyst, or Data Engineer. Preferably for a digital media, MarTech, digital subscription business, and/or technology business. 2+ years applied experience in experimentation design, A/B testing, propensity score analysis, linear regression modeling and/or probabilistic modeling. 2+ yrs exp in building complex datasets that enable data science and BI. Experience working with structured and unstructured data stored in distributed files systems such as HDFS. Strong proficiency with SQL, Python or R. Experience with data visualization tools such as Tableau a plus. Strong background and knowledge in statistics, probability distributions, and likelihood estimations for optimization. Applied experience in optimizing test methods through multi-arm bandit and Bayesian approaches a plus. Experience and/or knowledge in distributed processing frameworks such as Hadoop and Spark. Knowledge of cloud and real-time orchestration such as Kubernetes a plus. Curious business approach with an ability to condense complex concepts and analysis into clear and concise takeaways that drive action. Demonstrated ability to take on projects with a sense of ownership and entrepreneurial mentality. Excellent communication, social and presentation skills with meticulous attention to detail. Description Partner with Growth Marketing to design, implement and analyze A/B test experiments intended to optimize customer experiences across Apple’s portfolio of services. Drive material improvements to signup funnel KPIs as well as customer lifecycle metrics through testing of campaigns and customer journeys spanning push notifications, badges, in-app sheets, banners and more. Apply statical difficulty to readouts using generally accepted methods of confidence testing. Present experiment insights to partners and executive management! Build out foundational datasets to facilitate the automation of readouts in collaboration with Data Engineering and Business Intelligence! Define instrumentation requirements through having a deep understanding of marketing integrations, data architectures, and reporting frameworks. Work cross-functionally across various Engineering teams to conduct end-to-end testing. Craft the experimentation roadmap and future marketing channel/touchpoint integrations with data-driven prioritization. Strive for new paradigms of experimentation that are even more private e.g. through on device aggregation and differential privacy. Education & Experience Minimum of a Bachelors degree in Computer Science, Statistics, Mathematics, Engineering, Economics or related field. Ideally, Masters or PhD in related field. 30+ days ago report job
Business Analytics Manager;Data scientist;USA;Beaverton, OR;Nike;;;"Become a Part of the NIKE, Inc. Team NIKE, Inc. does more than outfit the world’s best athletes. It is a place to explore potential, obliterate boundaries and push out the edges of what can be. The company looks for people who can grow, think, dream and create. Its culture thrives by embracing diversity and rewarding imagination. The brand seeks achievers, leaders and visionaries. At NIKE, Inc. it’s about each person bringing skills and passion to a challenging and constantly evolving game. The NIKE, Inc. Supply Chain team is the engine that propels product around the world. Supply Chain experts ensure that every year, almost a billion units of footwear, apparel and equipment arrive at the right place, at the right time. To ensure this complex job goes off without a hitch, Supply Chain teams work with a network of more than 50 distribution centers, thousands of accountants, and more than 100,000 retail stores worldwide — making the impossible happen every single day. NIKE, Inc., Beaverton, OR. Will plan, lead, execute and deliver compelling and actionable consumer insights and manage multiple projects and stakeholders in Beaverton, OR. Will understand, utilize and innovate on state-of-the art machine learning algorithms and statistical modeling. Will communicate and partner with engineers and data scientists, as well as understand and translate the science of analytics. Will manage the development and execution of advanced analytics insights and innovative solutions. Will field requests, identify and collaborate on briefs, and prioritize business questions to explore through research. Will design and execute end-to-end testing, research, and analytic plans to identify opportunities to accelerate growth and improve consumer experience. Will manage the development of predictive or explanatory models and experimentation processes. Will manage a team of data science professionals to solve complex data challenges and opportunities, while managing priorities and resources to achieve operational and business goals. Will manage, mentor, and inspire a team and team members. Will manage performance, goals and development potential, and evaluate potential new talent. Will engage in business reporting, analysis, and work with business intelligence tools and large amounts of data. Will guide a team through the work required to sift through data, identify critical information, analyze, develop hypotheses and make recommendations. Will rely on a deep understanding of measurement science methods including causal inference and optimization. Will build and implement reporting tools and ad hoc analysis to pull out relevant data, provide trending reporting, and evaluate metrics to help the teams drive their business. Will plan and lead development of quantitative research, casual inference, and predictive models to understand and optimize drivers of growth and performance. Will manage a portfolio of consumers and related analytics projects with multiple business partners on firm deadlines and use and champion data science and best practices for development and deployment, including fast, iterative experimentation and measurement. Will plan and lead development of forecasts and report business key performance indicators for senior leadership and partners to deliver relevant analysis and insights and field requests. Will identify and collaborate on briefs and prioritize business questions to explore through research. Will formulate and apply mathematical modeling and other optimizing methods to develop and interpret information that assists management with decision making, policy formulation, or other managerial functions. Will collect and analyze data and develop decision support software, service, or products. Will identify and collaborate on briefs and prioritize business questions to explore through research Will engage in five percent or less domestic and international travel. Education: Bachelor’s degree in computer science, information technology, engineering, business, or economics. Will also except master’s degree in computer science, information technology, engineering, business, or economics. Experience: A Bachelor’s degree and five years of overall progressive experience in business analytics. A Master’s degree and three years of experience in business analysis. Skills/Requirements: 3 years of experience: (1) advanced Excel to analyze data and create models and tools for business users; (2) ETL processes, including cleaning and prepping data for analysis; (3) gathering data and driving data driven decisions, including visualizing data, creating models, and making suggestions on business improvements based upon data; (4) cloud solutions, including Amazon Web Services; (5) relational SQL and scripting languages, including Shell and Python; (6) data structures and algorithms; (7) translating data and stories into business relevant recommendations and deliverables; and (8) leading stakeholder engagement and providing updates to management about the progression of business analysis decisions. NIKE, Inc. is a growth company that looks for team members to grow with it. Nike offers a generous total rewards package, casual work environment, a diverse and inclusive culture, and an electric atmosphere for professional development. No matter the location, or the role, every Nike employee shares one galvanizing mission: To bring inspiration and innovation to every athlete* in the world. NIKE, Inc. is committed to employing a diverse workforce. Qualified applicants will receive consideration without regard to race, color, religion, sex, national origin, age, sexual orientation, gender identity, gender expression, veteran status, or disability. 30+ days ago report job"
Senior Data Scientist - Econometrics, Mix Modeling, Forecast...;Data scientist;USA;Santa Clara Valley, CA 95014;Apple;;;"Summary Posted: Nov 15, 2019 Role Number:200115795 The Internet Software & Services WPC Analytics Team (Wallet, Payments & Commerce is looking for an outstanding data scientist/Econometrician to play an integral role in helping the business make smarter decisions. You will partner with key players across Apple Pay, Payments, Commerce and Store Credit teams to perform econometric mix modeling to uncover the impact of key business and marketing changes on the business, especially with our newly launched Apple Card business. This will include using large and complex data sources with advanced analytical techniques to deliver dynamic and intuitive forecasting tools that help the team understand what drives our business. In this role you will also perform complex scenario simulation modeling to help the business forecast the potential changes in the business and customer behavior that may occur with each new payments and commerce program. The position reports to the head of Data Science and Applied Machine Learning for the IS&S Payments analytics team, and will work with another data scientist on our forecasting system and ad hoc requests. The ideal candidate is a self-starter with wide range of technical skills, and is highly proficient in turning data discoveries into analytical insights. This is a hands-on role involving a mix of exploratory data analysis and predictive model development targeted at linking business actions and metrics, market conditions, and consumer behaviors to key marketing & business outcomes. Key Qualifications You have a strong passion for empirical research and answering hard questions with data; the demonstrated ability to conceptualize, promote and implement new ideas for the business! You are a seasoned statistician or applied econometric professional with 7+ years of exp in developing and maintaining predictive modeling solutions for sales and marketing investments. Manage forecasting related projects through all phases, including data quality, data modeling, statistical analysis, data visualization and presentation of results and deliverables. We need a passion for conceptualizing, detailing and deploying complex analytical plans to solve business problems. We are looking for a self-starter, driven, accountable and a highly upbeat teammate! Have strong writing, visualization and interpersonal skills with ability to communicate complex quantitative analysis in a clear, detailed, and actionable manner to senior executives. Experience with Tableau is helpful. Description Conceive and design end to end optimized data platforms and customer analytic scripted solutions using SAS, TeraData and Python. Experience building forecasting and or econometric systems in Spark and Hadoop with Python or R highly preferred. You have experienced application knowledge of Applied Regression techniques including, but not limited to Linear, Logistic, Mixed models, Distributed Lags, Time Series, General Linear models & Simultaneous equations. Ideal candidates will also have experience in the use of Neural Network models for sales forecasting and GAM models. You are also an authority in application of Multivariate techniques like Random Coefficient models, Canonical Discriminant models, Exploratory and Confirmatory Factor Analysis, Canonical Correlations. We seek an expert in Fixed vs random effect models specially in their use in uncovering the attribution effects of mass media investments. You have strong working knowledge of database structures and data warehousing principles and have solid experience in SQL with the ability to ETL both structured and unstructured data from various sources; experience with Teradata and Spark/Hadoop clusters highly preferred. Education & Experience Post Graduate degree required in - Computer Science, Engineering, Applied Math, or related fields. Master’s degree considered with 5+ years of experience. 30+ days ago report job"
Senior Business Intelligence Developer - Analyticsnew;Data scientist;USA;Lehi, UT;Womply Lehi;;;"Womply's mission is to help small businesses thrive in a digital world. Founded in 2011, Womply is the leading provider of data and software to local businesses and the top software partner to the payments industry. Our AI-powered data platform powers our CRM and marketing software, which serves more than 450,000 small businesses in every corner of America. Womply's data platform helps innovative developers create more powerful software for businesses and consumers alike. Sr. Business Intelligence Developer - Analytics The Opportunity As a member of the Analytics team, a Sr. BI Developer will drive the models and analyses behind the decisions our internal teams and executives make. You'll work with a cross functional team of Data Engineers, Data Scientists, Product Managers, and the Software Leadership Team to address the complex challenges of growing our business. You will provide excellent SQL modeling skills and strong analytical skills. You should be able to see different angles of a product or business opportunity and know how to connect the dots and interact with people in various roles and functions. You should have substantial experience with analytical tools and techniques, and bring expertise in analyzing data and communicating recommendations. You should also have plenty of experience building complex data views from various sources and have the ability to make sense of it, and to do it quickly. You will deepen your analytical skills by working with thought leaders across our company. Excellent business, communication, and project management skills are crucial for this role. We look for people who take pride in their work, execute on it, and deliver phenomenal results. What You'll Do Develop and maintain complex SQL models/views to be used as a ""golden copy"" of our data for various internal stakeholders Own data pipelines and architecture that support our software growth Identify and understand source data systems and become an expert of data architecture, sources and flows Lead analysis projects by working closely with Sales, Customer Success, Product, and Growth to develop analyses that lead to actionable insights that accelerate profitable growth Outline and develop insightful visualizations of business performance with tools such as Tableau, DOMO, Qlik, or Looker Review current state and identify improvement opportunities and best practice recommendations You Must Have BS/BA in Computer Science, Information Systems, or related field Strong project management skills and ability to meet tight deadlines 3+ years experience with MySQL, Postgres, or T-SQL Advanced knowledge in database technologies and an excellent understanding of trade-offs in building data models 2+ years working with large and complex datasets Team-oriented, self-motivated, success-driven, roll-up-your-sleeves attitude Self-directed leader who requires little oversight Strong intellectual curiosity and demonstrated ability to understand and question the data Deep analytical skills with demonstrated ability to translate data results into actionable business insights Exceptional written and verbal communication skills Nice to Have Master's Degree in Statistics or MBA Previous consulting experience Experience with R or Python Experience with Salesforce Experience using Segment and analyzing SaaS products through tools like Mixpanel and Amplitude Come build something amazing at Womply We're a fanatically values-based company with $50 million raised to accelerate our growth. If you want to make a big impact, let's talk. We're hiring in the Bay Area and Lehi, Utah for product, engineering, DevOps, design, data science, sales, marketing, business development, account management, and more. Learn more at www.womply.com/careers. PLEASE NOTE - Direct applicants ONLY. Any recruiter/3rd party submissions we receive will be considered a gift. More: Work at Womply Life at Womply How we work Our values Benefits Diversity 7 days ago report job"
Modeling and Forecasting Analytics Advisor;Data scientist;USA;Irwindale, CA 91702;Southern California Edison;;;"Job Description Join the Clean Energy Revolution Become a Modeling and Forecasting Analytics Advisor working in Business Intelligence Center at Southern California Edison (SCE) and build a better tomorrow for our customers. In this job you will be responsible for working closely with business clients in our call center operations and billing services organization, subject matter experts, information architects, data scientists, data engineers, and other team members to turn data into actionable information and knowledge that can be used to make customer service operations decisions that directly impact initiatives like affordability and customer satisfaction. Your analytical and technical expertise will drive real impact in SCE’s Customer Service Operations Division. So, join us with your innovative and imaginative spirit. As an Advisor, your work will help power our planet, reduce carbon emissions and create cleaner air for everyone. Are you ready to take on the challenge to help us build the future? A day in the life - Get ready to think big, work smart and shine bright! Establish relationships with business partners to proactively understand their business problems for developing business insights to improve operational performance. Plan and implement analytical solutions by working with team members to translate complex business requirements into technical requirements such as analytical data designs using multiple data environments across the organization. Showcase the value of our advanced analytics services through in-depth analysis and modeling, impactful data visualizations, learnings about ongoing trends, performance against KPIs, potential issues, and new opportunities that will contribute to actionable story-telling using data to support operational and customer strategy. Manage and advise on data and analytics solutions by defining reporting and analytics scope/requirements, consulting with internal team, managing and coordinating of sourcing of data, implementing advanced analytics, and communicating progress directly with stakeholders on both short-term ad hoc and on-going longer-term projects. Work with team members as a creative thinker in building of data models, resolve data and reporting issues, develop dashboards, and analyze data for driving operational improvements. Successfully manage multiple analytics projects of varying complexity simultaneously. Support the senior manager and team to prioritize high value analytics and reports. Lead meetings with team and key stakeholders including senior management and executives to explain analysis, prepare and deliver analytics presentations for complex projects to both technical and non-technical audience. Qualifications The essentials Bachelor's degree or higher in a quantitative field, Business, Computer Science, Engineering, Social Sciences, or related discipline. Seven or more years of experience in managing large analytical projects. Five or more years of data analysis experience including Visual exploration of data, statistical analysis, modeling techniques (linear regression, time series analysis), and experience with statistical analysis tools (R, SAS, etc.). The preferred Master’s or higher degree, preferably in a quantitative field. Experience with data analytics, data management, business analysis, and data mining. Advanced knowledge of querying large datasets using analytics software or Structured Query Language (SQL) for applicable data and basic knowledge of data warehouses. Experience with data visualization/reporting application (such as SAS Visual Analytics, Alteryx, Tableau, Power BI). Proven ability to take complex problems, provide simplified solutions and engage an organization to operationalize the changes; strong problem solving and critical thinking skills with thorough attention to detail. Strong communication skills, both written and verbal; ability to tailor. presentations and materials to a wide variety of audiences. Strong project organization and management skills. Strong proficiency with MS tools (PPT, Excel, Visio, etc.). Ability to question status quo, influence change and provide forward thinking. You should know Visit our Candidate Resource page to get meaningful information related to benefits, perks, resources, testing information, and hiring process, and more! About Southern California Edison The people at SCE don't just keep the lights on. Our mission is so much bigger. We’re fueling the kind of innovation that’s changing an entire industry, and quite possibly the planet. Join us and create a future with cleaner energy, while providing our customers with the safety and reliability they demand. At SCE, you’ll have a chance to grow personally and professionally, making a real impact in Southern California and around the world. At SCE, we celebrate our differences. We are a proud Equal Opportunity Employer and will not discriminate based on race, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, protected veteran status or any other protected status. We are committed to ensuring that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. #LI-MM1 19 days ago report job"
Systems and Analytics Strategist;Data scientist;USA;Louisville, KY 40202 (Central Business District area);Untitled LLC;;$50,000 a year;"Job Overview Untitled is seeking a Systems and Analytics Strategist to join our growing team. The ideal candidate is an extremely critical thinker, can work through various types of business problems, and has a background in analytics or information architecture. A Systems and Analytics Strategist at Untitled will be responsible for assisting in implementations of information architecture, database architecture and analytics strategies for our clients. The candidate should have some familiarity of working in a consulting capacity for companies and have firsthand experience in digital transformations, automating processes, or data migrations for organizations across various industries and scales. It is required that an Untitled Systems and Analytics Strategist has relevant experience in business analytics and enterprise-grade graphical user interface software packages. They must be able to approach each unique problem with an unbiased, holistic view of the organizations we are working with and have the ability to prescribe optimal solutions and applications for each company. The role will interact closely with the core systems clients operate on and use in their day to day, meaning a well thought out solution and process is required on the front-end with minimal margin for error. Our goal is that this Systems and Analytics Strategist can grow into an implementation specialist and lead other analysts, engineers and web developers towards optimal development paths for Untitled clients. Responsibilities Build and support new systems and applications in Untitled clients’ environments Work through and analyze large complex data sets Support and navigate off-the-shelf ETL solutions Connect and support data sources that flow into data warehouses through the use of various APIs Connect and support data warehouses that pass data into business analytics tools such as PowerBI and Tableau through an AWS server or equivalent Work alongside Data Scientists, Data Engineers and Web Developers to design infrastructure and digital transformation processes for large and small companies Accurately scope projects end-to-end, with flexibility regarding solution implementations given client budget constraints, time constraints, and organizational bandwidth Communicate with technical and non-technical team members internally and externally, in order to facilitate accurate project tracking and management of client/stakeholder expectations Present and communicate to clients solutions and development roadmaps for success Construct business intelligence reporting and dashboards for clients that communicate various aspects of their business Ability to learn new systems quickly and identify where improvements or cuts could be made in a client’s current infrastructure Qualifications Proficiency in Excel Competent in data analytics software such as PowerBI or Tableau Background in project management and ability to manage timelines and deliverables across and within projects Self-starter that can work independently when needed Experience in a technology or product development role Must be able to interface with clients in a personable and professional manner, both written and verbal 1-3 years related experience, undergraduate degree preferred but NOT required. BONUS: Programming Languages; Python, R and/or SQL Competent knowledge of Machine Learning Experience in AWS or a similar data warehouse Development experience in Salesforce If you believe you qualify for the above job description, please contact Untitled. We look forward to reviewing your application. 30+ days ago report job"
Applied Data Science Manager;Data scientist;USA;Walker, MI;dunnhumby;;;"dunnhumby is the world’s leading customer science company. We analyse data and apply insights from nearly one billion shoppers across the globe to create personalised customer experiences in digital, mobile, and retail environments. Our strategic process, proprietary insights, and multichannel media capabilities build loyalty with customers to drive competitive advantage and sustained growth for clients. dunnhumby employs over 2,000 experts in offices throughout Europe, Asia, Africa, and the Americas and works with a prestigious group of companies including Tesco, Monoprix, Raley’s, Macy’s, Coca-Cola, Procter & Gamble, and PepsiCo. For more information, please visit us at www.dunnhumby.com.  dunnhumby is looking for a talented Applied Data Science Manager!  You will manage and lead a team of applied data scientists to distil complex problems into compelling insights, using the best of dunnhumby science, and make recommendations that resonate with clients and lead them to action.  What you'll be doing:  Work with Client Leads to develop annual client workplan tailored to their business needs and overarching business strategy. Manage and allocate resources and people to maximise productivity and deliver measurable and timely results. Help the team to build strong relationships with internal contacts & external clients to ensure full understanding of client challenges, their growth strategy and agreed measures of success for the project. Promote a culture of re-use of dunnhumby science, modules and code lines over re-invention, utilising the most appropriate tool for project delivery. Manage the team of Applied Data Scientists to deploy data science algorithms and market products on chosen tech stack for efficient and cost-effective delivery. Manage and lead the team to distil complex problems into compelling insights for clients aligned with their growth strategy and influencing them towards action. Spot opportunities to grow client engagement by proactively solving client’s strategic questions, using a mix of products and advanced data science techniques that support executive decision making and call to action. Participate in client meetings, as required, to present methodology and solutions through effective story telling techniques and help influence client decision making. Work closely with the global products team to provide market feedback for enhancing an existing product offering or augmenting the catalogue with a market-based product that can become global offering. Own the design, delivery and IP pricing of market solutions and products, managing the life-cycle of all versions of the local product from inception, design, build, test, and deployment across all local client teams. Ensure the team are following dunnhumby Quality Assurance processes, ways of working and coding standards. Hire, mentor, motivate and retain a strong team of applied data scientists who live the dunnhumby values. Who you’ll get to work with:  Within dunnhumby you’ll work with Applied and Research Data Scientist teams Client / Commercial teams Global Capability teams Data Science Engineering teams  Externally, you’ll frequently be in contact with: Retail/Customer Packaged Goods Analytics Managers and Directors  Qualifications  What you'll need: Bachelor’s degree or equivalent in Mathematics, Economics, Applied Statistics, Computer Science, Physics, Engineering or related field Experience focussing on the practical and pragmatic use of data and a passion for connecting your work directly to the customer experience, making a real and tangible impact. Experience with handling large data volumes with modern data processing tools, e.g. by using Hadoop / Spark / SQL / Python. Analytical Techniques Analytical Technology Desk Research Prototyping Quality Assurance and Testing Statistical Modelling Programming (Python, SQL, R, …) Data Interpretation/ Insight Analysis Data Visualisation Insight Storytelling Client relationship building and management Presentation skills  A plus if you also have: Master’s degree or equivalent in Computer Science, Artificial Intelligence, Machine Learning, Applied Statistics, Physics, Engineering or related field. Programming experience on any standard data mining and modelling packages such as Python and R Experience of applying advanced statistical models and machine learning algorithms to solve a variety of  Life at dunnhumby  dunnhumbians are passionate people who always start with the customer, we are ambitious and decisive, we listen and understand, innovate and explore, and work together to grow one dunnhumby. Here you'll be part of a culture that welcomes participation and discussion at all levels. You’ll get to work in an internationally collaborative environment alongside teams of ambitious, inquisitive and forward-thinking individuals. We believe that learning and development never stops and provide opportunities to feed your curiosity to understand, improve, and learn; encouraging everyone to build on the best of what we do. You'll have the opportunity to work with ground-breaking technology delivering extraordinary impact for our customers. We’re a great believer in work-life balance offering flexible working hours plus an extra day off on your birthday. dunnhumby's spirit of community and the diversity of our people's skills, backgrounds and experiences makes us stronger. We continuously seek to build an environment of inclusion, equality and respect because we know that will make us the best business we can be. Our approach to Flexible Working At dunnhumby, we value and respect difference and are committed to building an inclusive culture by creating an environment where you can balance a successful career with your commitments and interests outside of work. We believe that you will do your best at work if you have a work / life balance. Some roles lend themselves to flexible options more than others, so if this is important to you please raise this with your recruiter, as we are open to discussing agile working opportunities during the hiring process. Discover where a career with us can take you. Meet our people on YouTube to learn about the diversity in career paths across dunnhumby. For more about our culture and to explore the benefits we offer visit our Careers site.  Primary Location: United States-Walker Job: Data and Analysis-Applied Data Science Job Type: Regular Job Posting: Mar 19, 2020, 5:02:37 PM 30+ days ago report job"
Predictive Analytics Senior Analyst (Python) - Kiewit Data S...new;Data scientist;USA;Omaha, NE 68137;Kiewit Corporation;;;"Requisition ID: 102779 Job Level: Mid Level Department: Strategy Market: Corporate Home Office Employment Type: Full Time Position Overview Would you like to apply your skills to build some of the most advanced analytics in the construction and engineering industry? Would you like to help propel our team to new heights? Over the past 5 years, we have developed and deployed analyses ranging from price simulations on single projects to full-scale decision support systems that help our people work safer, bid smarter and help ensure financial performance. Classification, regression, forecasting and simulation – our areas of focus are not limited to one part of the company, but span multiple aspects of our enterprise. The work you would do starts in the database and ends with decision-support in the users’ hands. From a technical perspective, you would have excellent access to databases company-wide and apply modern machine learning methodologies – primarily from the Python language. We are in touch with evolving techniques – and develop internal methods for topics like model parameter tuning, feature generation, ensembling and techniques that help us automate, deploy and monitor models. Our people build the infrastructure that runs the modern world. Analytics help our people build smarter. If you are a skilled and creative analyst, look no further. At Kiewit, the scale of our operations is huge. Our construction and engineering projects span across the United States, Canada and Mexico, improving and connecting communities with every initiative. We depend on our high-performing operations support professionals — they’re the glue that holds multiple areas of the business together and the catalysts that make things happen. We hire only the most driven people and we offer them diverse career opportunities, strong leadership and mentorship, rewarding, collaborative work, and responsibility they won’t find just anywhere. We’re always pushing new limits. You can too. District Overview Kiewit Data Services (KDS) mission is to make Kiewit the premier data-driven organization in our industry. To accomplish this our projects and districts need to have the right data, of the right quality, with the right level of analysis, available to them at the right time. KDS is a cross-functional organization with employees that have expertise in data, technology, support and operations backgrounds. Our core functions are data Quality, Governance, Enablement, Analytics, and Data Science. Location This position is based out of our Kiewit Business Center at 12720 I St. in Omaha, NE. This is a business environment in a professional office setting. Responsibilities Works as a member of a team on complex tasks and projects assigned by supervisor to help develop decision support tools for the business Data Acquisition – Extracts data from enterprise sources, transform, clean, profile and prepare. Analyze Data - Conducts data analysis, understands strengths/weaknesses of different methods. Communication and Presentation – Explains results of analysis to team members, train business how to use decision support tools, develops training materials. Uses data visualization to aid communication. Team Work – Follows project plan, best practices and group standards. Documents work. Provides accurate estimates of time to complete tasks and projects. Qualifications Interest in using data to solve problems in the construction and engineering industries. 3 to 7 years work experience performing statistical analysis, data mining, data science, machine learning, etc. in a professional setting BA / BS in Analytics, Statistics, Mathematics, Computer Science, Economics, or related field; a demonstrated interest in data analysis is critical. Advanced proficiency with the Python language required. Familiarity with other relevant languages and tools a plus. Real world experience applying advanced analysis techniques for classification, regression, simulation and forecasting. Experience applying machine learning techniques (decision trees, clustering, SVMs, etc.) and ensembles in a professional setting. Past experience in model deployment for decision support strongly preferred. Proficiency with SQL to support data acquisition functions Strong written and verbal communication skills Ability to perform multiple tasks simultaneously, employing effective time management and organizational skills. Ability to work independently and as a team to meet deadlines, goals and objectives Passion for learning new data analysis methods and tools Excellent critical thinking skills Other common names for this role: Data Scientist, Predictive Modeler, Predictive Modeling Analyst, Data Analyst, Advanced Analytics Analyst, Advanced Analytics Senior Analyst, Data Analyst, Senior Data Analyst, Predictive Analyst, Analytics Analyst, Modeling Analyst, Machine Learning Analyst, Strategy & Advanced Analytics Senior Analyst We are an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law. 1 day ago report job"
Senior Data Consultant;Data scientist;USA;New York, NY 10013 (SoHo area);ION;;;"Role Description  Lab49 is looking for a Senior Data Consultant to work with our clients to guide the creation of new data science solutions applied to their business. This person will lead teams of data scientists, engineers, and visualization experts to discover and understand opportunities with clients’ data, and to present learnings back to stakeholders to create actionable insights. The role will require a strong combination of experience successfully delivering data and analytics initiatives, financial domain expertise, and stakeholder management skills to lead engagements that create substantial value for our clients while also being commercially successful. Candidate Profile  The successful candidate will be an experienced data and analytics professional who has delivered numerous successful initiatives to business stakeholders in a variety of contexts. This person will be grounded in a technical background, but with a demonstrated ability to bring all of the components together necessary to the success of an initiative. The successful candidate will have a passion for solving diverse business problems using the emerging techniques in the data and analytics field and a strong delivery and commercial maturity to manage teams and create high quality solutions for clients. Required Attributes 5+ years of experience delivering data & analytics initiatives within financial services Prior hands-on, technical experience (professionally or academically) in computer science, mathematics, business analytics, or other related disciplines Demonstrable knowledge of the financial services domain, ideally in multiple areas and across different asset classes Strong leadership and delivery skills, including the ability demonstrated to successfully manage teams to a defined scope and budget with high quality outputs Effective communication skills, and advanced skills using productivity software such as Excel and PowerPoint to analyze and present data Strong stakeholder management and interpersonal skills, including the ability to collaborate closely with both colleagues and clients in a fluid environment A passion for learning new business domains and the ability to assimilate new information quickly to act as a guide for non-domain experts and technologists A sufficient understanding of mathematics and statistical methods to interact with senior business stakeholders, quantitative analysts, and data scientists effectively Necessary understanding of data and analytics tools and techniques to be productive in high-level analysis tasks; e.g. SQL, advanced Excel, some scripting (Python, command line) A commercial sensibility with a passion for delivery value for clients, combining high quality delivery with a drive to create profitable business Preferred, but not required, attributes Experience with data management and governance frameworks used in industry Experience with different data modeling techniques and tools, such as Object-Relational Mapping, Domain-Driven Design, UML, and others Experience with data science and machine learning techniques and frameworks Experience with large cloud and big data technologies and initiatives Experience in consulting, ideally with exposure to the sales and business model About Lab49  Lab49 is a global strategy, design and technology consulting company specializing in capital markets and finance. We help our clients realize rapid transformational change at an industrial scale assisting those companies with their most key strategic business programs and technology investments. Lab49’s Data Practice partners with clients to help understand the potential of their data assets and create and implement compelling products to realize that potential. We take a consultative and domain-led approach to understanding our clients’ businesses, and apply advanced data science and machine learning techniques to create next generation solutions using cutting edge technologies. 30+ days ago report job"
