Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Ingénieur Devops;Python;France;Paris (75);TOP TECH;Temps plein, CDI;40 000 € - 50 000 € par an;Ingénieur Devops TOP TECH - Paris (75) Postuler Paris (75) Temps plein, CDI 40 000 € - 50 000 € par an Tâches : Réalisation des travaux d’automatisation des déploiements et du paramétrage des briques applicatives fonctionnelles ou techniques de migrations vers les filières basées sur Ansible, Docker et Kubernetes. Automatisation et évolution des socles techniques et applicatifs transverses. Création et documentation des services automatisés (API, pipelines CI/CD...) pour la gestion automatique du cycle projet : test, build, release et deploy et run. Accompagnement des équipes de développement pendant la phase du build pour assurer la standardisation et le respect des normes et méthodes du SI interne. Accompagnement des équipes d’exploitation pendant la phase du run pour assurer la robustesse et la fiabilisation de l’infrastructure. Administration, versionning et support technique des socles Middleware et de la plateforme de déploiement continue. Environnement Technique : Redhat, Ansible, Docker, Kubernetes, Gitlab, Nexus, Jenkins, ELK, XLRelease, WSO2, Redis, Python, Shell, Apache, Tomcat, WebSphere. Avantages : Titre-restaurant / Panier Travail à distance possible Participation au transport Type d'emploi : Temps plein, CDI Salaire : 40 000,00€ à 50 000,00€ /an Expérience: ingénieur devops ou similaire: 3 ans (Souhaité) il y a 28 jours Signaler un abus
DEVELOPPEUR PYTHON ET VBA - F/H;Python;France;La Défense (92);Ingeniance;CDI;;DEVELOPPEUR PYTHON ET VBA - F/H Ingeniance21 avis - La Défense (92) Postuler La Défense (92) CDI Contexte:  Au sein d'un établissement bancaire majeur, vous rejoindrez un service en charge des activités de banque de financement et d'investissement, banque privée, gestion d'actifs et métier titres. Vous accompagnerez la Direction des Opérations, qui est en charge du traitement et du contrôle des opérations initiées par les métiers. Nos équipes garantissent la qualité et la fiabilité des opérations réalisées pour le compte des clients sur l'ensemble des places financières dans le monde.   Missions: L'équipe que vous intégrez a pour mission de réaliser des outils tactiques. Elle assure le développement, les évolutions et le support des outils qu'elle développe en langage VBA sous Excel et Access et en PYTHON.  En tant que développeur Commando VBA/PYTHON vous développez et faites évoluer des outils tactiques: Analyse du besoin utilisateur Proposition de la solution technique Chiffrage de la solution technique Développement de la solution technique en utilisant les normes en vigueur dans le service Réalisation des tests unitaires pour garantir la conformité des développements Production de la documentation associée à ce développement. Vous fournissez le niveau adéquat de support aux utilisateurs en répondant notamment avec réactivité aux demandes de support.   Rejoindre une telle équipe constitue une opportunité tant en termes d'acquisition d'expertises nouvelles que de perspectives d'évolution au sein d'un groupe qui déploie ses activités à l'échelle internationale. Profil recherché :  Vous êtes titulaire d'un Bac+5 de type école d'ingénieurs, spécialisé en informatique et vous justifiez d'une première expérience (alternance, stage, VIE...) réussie sur un poste similaire. Vous disposez de solides connaissances des technologies suivantes: Python et SQL VBA (Framework Office) HTML5/CSS/Bootstrap JS, AngularJS Vous avez un niveau d'anglais opérationnel. INGENIANCE est une société jeune et dynamique qui stimule l'innovation et la transformation digitale par l'accompagnement de ses clients dans leurs projets liés aux nouvelles technologies.  Spécialiste des secteurs Banque, Finance et Assurance, INGENIANCE est également une entreprise technology-oriented qui offre une expertise multi-sectorielle autour du Big Data, du développement informatique, de la Blockchain et de la philosophie DevOps.  Ceci permet à INGENIANCE de se positionner comme une entreprise leader du marché financier et avant-gardiste des technologies disruptives. il y a 4 jours - Continuer pour postuler Signaler un abus
EXPERTISE ET DÉVELOPPEMENT PYTHON - F/H;Python;France;Paris (75);Ingeniance;CDI;;"EXPERTISE ET DÉVELOPPEMENT PYTHON - F/H Ingeniance21 avis - Paris (75) Postuler Paris (75) CDI Contexte : Notre client est une banque de financement, d'investissement et de services, qui développe également une offre originale en matière de gestion du poste clients.  Le département a pour missions de gérer la production informatique (gestion des incidents, changements, problèmes) au travers de ""tours de contrôle"" et de services transversaux sécurité et outillage. Ils contribuent ainsi à maintenir le niveau de qualité nécessaire de la production, tant pour la partie socle, middleware, bases de données, que sur la partie applicative. Le bénéficiaire souhaite améliorer la qualité de la gestion de ses systèmes informatiques. A ce titre, le Bénéficiaire souhaite bénéficier de l'expertise du prestataire en termes d'Ingénierie développement ou analyse programmation.  Missions: Développement et maintien des user stories retenues. L'aide et à la conduite du changement des autres membres de la scrum team Le développeur Python sera en charge: Du développement de users stories validées par le PO. De la mise en place de la software factory De l'écriture des normes de dev de l'équipe Profil recherché: Diplômé(e) d'une grande école d'ingénieurs ou de formation équivalente (Bac+5). Vous avez un excellent relationnel et disposez d'une bonne capacité d'analyse. La disponibilité, la résistance au stress et le savoir gérer ses priorités sont également indispensables.   INGENIANCE est une société jeune et dynamique qui stimule l'innovation et la transformation digitale par l'accompagnement de ses clients dans leurs projets liés aux nouvelles technologies.  Spécialiste des secteurs Banque, Finance et Assurance, INGENIANCE est également une entreprise technology-oriented qui offre une expertise multi-sectorielle autour du Big Data, du développement informatique, de la Blockchain et de la philosophie DevOps.  Ceci permet à INGENIANCE de se positionner comme une entreprise leader du marché financier et avant-gardiste des technologies disruptives. il y a 4 jours - Continuer pour postuler Signaler un abus"
Développeur Python – Digitalisation du lieu de travail;Python;France;Paris;In-Team;;35 000 € - 40 000 € par an;Développeur Python – Digitalisation du lieu de travail In-Team - Paris Continuer pour postuler Paris 35 000 € - 40 000 € par an Vous êtes développeur Python et cherchez à rejoindre une entreprise innovante avec une vraie culture R&D ? Alors rejoignez cette société qui commercialise hardware et software afin de digitaliser les grands groupes. Cette startup de 35 personnes développe différents produits de gestion et partage de ressources dans les grands groupes internationaux. Au sein de ce secteur méconnu mais très concurrentiel, l’innovation tiens un rôle tout particulier. Ainsi, cette société a créé son propre labo, en interne, afin de quotidiennement tester et innover. Intégré à l’équipe technique de 8 personnes, vous aurez pour rôle de travailler sur leurs logiciels, notamment en développement back-end. La stack : Python/Django, JS/React, PostgreSQL  VOTRE RÔLE Au sein de l’équipe technique votre rôle sera : Développement back-end en Python/Django Améliorer la scalabilité de leurs outils Participer à la R&D, notamment pour l’innovation produit Faire de la veille technologique VOTRE PROFIL Votre nombre d’année d’expérience n’a pas d’importance. Seule une 1ère expérience en développement Python est demandée OPPORTUNITÉ Monter en compétences au sein d’un projet dynamique et innovant Rejoindre un startup’ à taille humaine en plein essor Avoir des perspectives d’évolutions en interne LE SALAIRE ? 35/40k€ selon profil Si vous aimez : Le challenge technique et les projets d’envergure Travailler dans un environnement technologique stimulant Mettre vos idées en avant et les mettre en application de A à Z Cette opportunité vous intéresse ? Vous avez envie de vous investir et de progresser ? Alors n’hésitez plus et faites-moi parvenir votre CV ! Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développer logiciel web – FULL STACK F/H;Python;France;Montigny-le-Bretonneux (78);Expleo;CDI;;Développer logiciel web – FULL STACK F/H Expleo15 avis - Montigny-le-Bretonneux (78) Continuer pour postuler Montigny-le-Bretonneux (78) CDI Nous sommes un incubateur de talents. Chez Expleo, le nouveau nom d'Assystem Technologies, vous accélérez votre carrière. Vous relevez des défis techniques complexes et élargissez votre champ de compétences. Vous collaborez à des projets inspirants avec des experts de tous horizons : véhicule autonome, avion à faible empreinte écologique, usine de demain ou technologies bancaires de pointe. Chez Expleo, laissez votre audace s'exprimer. Ensemble, changeons la donne.  Partenaire de confiance des entreprises qui innovent, Expleo propose une offre unique de services intégrés d'ingénierie, qualité et conseil stratégique pour la transformation digitale. Nous aidons les entreprises à développer un avantage compétitif et à améliorer le quotidien de millions de personnes. Expleo est présent dans tous les secteurs à forte intensité technologique qui contribuent à une société plus connectée, plus durable et plus sûre. Nos 15 000 collaborateurs se distinguent en conjuguant audace et fiabilité au quotidien, un équilibre essentiel dans cette période de disruption. Nous intervenons dans plus de 25 pays et avons réalisé un chiffre d'affaires de 1,1 milliard d'euros en 2018.  Cyber sécurité, drones autonomes, interface homme machine, traitement d'images font partie de nos expertises, au service d'une défense toujours plus innovante et face à des besoins de plus en plus importants en termes de sécurité.  Au sein du département développement logiciel, vous serez intégré à une équipe soudée, dynamique et passionnée. Vous travaillerez sur des projets complexes et captivants en méthodologie Agile ou en en Cycle V classique et qui répondent aux enjeux de demain.  Descriptif du poste : Participer aux réunions techniques projets.  Participer à la conception du logiciel.  Réaliser le logiciel et les tests associés.  Réaliser la documentation projet : spécifications logicielles, conception détaillée, guides, etc.  Participer à l'intégration du logiciel.  Assurer la maintenance corrective et évolutive du logiciel. Profil recherché Diplômé d'un Bac +5, vous possédez une première expérience dans le développement Front-End et/ou Back-End et vous souhaitez évoluer dans le secteur de l'Aéronautique ainsi que de la Défense. Vous disposez également de savoir être tels que : un bon relationnel, un esprit de synthèse, de l'autonomie ou encore un esprit innovant.  Compétences techniques : Front: HTML, CSS, JavaScript (Angular, React).  Exchanges : SOAP / REST, XML / JSON.  Back: Java SE / EE (Java 8, JBoss / WildFly, Spring, JAX-WS, JPA, Hibernate), Javascript (Node.js), Python (Django).  Database: SQL (Oracle / MySQL), NoSQL.  Tests: JUnit / Selenium / Jasmine / Karma / Protractor.  Development / deployment environments: Eclipse / IntelliJ / Visual SC, SVN / Git, Jira, Maven, Jenkins / Teamcity, SonarQube, Docker.  Maîtriser l'intégralité des compétences techniques précitées n'est pas un prérequis, nous sommes en mesure de vous former.  Discutons ensemble et venez écrire la nouvelle page de votre carrière dans notre groupe ! Entreprise Expleo propose une offre unique de services intégrés d'ingénierie, qualité et conseil stratégique pour la transformation digitale. Dans un contexte d'accélération technologique sans précédent, nous sommes le partenaire de confiance des entreprises qui innovent.  Expleo est présent dans tous les secteurs à forte intensité technologique qui contribuent à une société plus connectée, plus durable et plus sûre. Nous nous appuyons sur une forte expertise sectorielle et accompagnons nos clients sur l'ensemble de la chaîne de valeur : conseil et business agility, conception, production et services post développement, management de la qualité.  Nos 15 000 collaborateurs interviennent dans plus de 25 pays et nous avons réalisé un chiffre d'affaires de 1,1 milliard d'euros en 2018. Apec.fr - il y a 5 jours - Continuer pour postuler Signaler un abus
DÉVELOPPEUR PYTHON DJANGO H/F;Python;France;Paris (75);AddixWare;CDI;;"DÉVELOPPEUR PYTHON DJANGO H/F AddixWare - Paris (75) Continuer pour postuler Paris (75) CDI Vos principales responsabilités seront les suivantes : – Développer des fonctionnalités qui respectent les normes et les standards de leur API, du point de vue de l’architecture, de la sécurité, des performances et de la documentation ; – Etre partie prenante et force de proposition tout au long des différentes étapes des futurs projets ; – Aider à atteindre les objectifs fixés. Environnement et compétences techniques requises :Python/Django, API REST C’est un plus si vous connaissez :AWS, Nomad, Vault, Traeffik Profil recherché Vous disposez d’un niveau bac +5 avec une expérience significative sur le développement Python.Votre niveau d’anglais est courant afin de pouvoir échanger avec les développeurs de l’équipe. Passionné(e) par votre métier, vous souhaitez vous investir sur des projets attrayants dans une ambiance qui laisse place à l’épanouissement et au plaisir ?N’hésitez pas à nous envoyer votre candidature ! Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Développeur Python F/H – La Défense (92);Python;France;Massy (91);Cadev;;;Développeur Python F/H – La Défense (92) Cadev - Massy (91) Continuer pour postuler Massy (91) Spécialisée dans le secteur de l’ingénierie et des études techniques, Cadev se démarque par son expertise dans le recrutement de profils techniciens et ingénieurs. Créé en novembre 2010, nous sommes une entreprise à taille humaine en pleine expansion. Implantée sur Lyon, Paris et Toulouse, nous développons notre activité sur l’ensemble du territoire français. Nous conseillons et accompagnons les industriels et les entreprises dans leur développement en matière d’innovation et de productivité sur les métiers techniques de l’industrie (R&D, BE, IT, production…). Nous assurons, tout au long de la réalisation des projets, le respect de nos engagements et nous garantissons une réelle expertise. Les consultants de Cadev sont positionnés sur des projets stratégiques et innovants au sein de grands comptes industriels. Notre expertise recouvre l’ensemble des secteurs industriels suivants : Energie, Oil & Gas Industries Lourdes Ensembliers Intégrateurs Infrastructures Transports Chimie, Pharmacie Electronique, Equipements électriques Transports Défense & Spatial Nous souhaitons favoriser l’évolution et l’épanouissement de nos collaborateurs. Intégrer Cadev c’est aussi assurer à nos consultants une réponse à leurs attentes et des opportunités de carrière et d’évolution professionnelle. Nous nous mobilisons pour apporter à nos collaborateurs une réelle valeur ajoutée et un développement de leurs compétences. Nos consultants sont recrutés pour leurs compétences techniques et également pour leurs qualités humaines. Dans le cadre de notre développement, nous recherchons un Développeur Python F/H Vos missions seront les suivantes : – Lecture et programmation Python Profil recherché : Bonne capacité d’écoute. Experience dans la finance ou avoir une capacité a comprendre des systèmes complexes. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Developpeur PYTHON H/F - la défense (92) H/F;Python;France;Paris (75);Econocom;CDI;;Developpeur PYTHON H/F - la défense (92) H/F Econocom132 avis - Paris (75) Continuer pour postuler Paris (75) CDI Dans le cadre d'un projet pour une banque européenne, le pôle conseil en technologies et solutions applicatives recherche un développeur php/python H/F.  Au sein de l'équipe en charge de l'administration des ordonnanceurs, vous participerez à l'évolution d'un outil modulaire permettant l'accompagnement des mises en production des jobs applicatifs et orienté self-service mis à la disposition des utilisateurs finaux. Vous renforcerez l'équipe sur les différentes étapes du projet : spécifications fonctionnelles, développement, tests, recettes et mise en production.  Vos principales missions seront : Concevoir et développer des solutions techniques : intégrer de nouveaux ordonnanceurs (BMC Control M et de l'opensource JobScheduler) en php. Portage de l'application en python Respecter les normes de qualité (documentation du code, PEP8, couverture du code par les tests unitaires) Réaliser la documentation pour les utilisateurs Coder des scripts pour de l'automatisation  #LI-IMS  Profil  Diplômé d'une formation supérieure, vous avez 3 ans d'expérience minimum sur une fonction similaire.  Vous parlez anglais et appréciez travailler dans un environnement international.  postulez Civilité - Mme M. Civilité - Votre CV Votre lettre de motivation Partagez AddThis Sharing Buttons Share to LinkedIn Share to Facebook Share to Twitter Share to Viadeo Share to Email Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Ingénieur(e) Logiciel scientifique H/F;Python;France;Paris 8e (75);Polyconseil;Stage;;"Ingénieur(e) Logiciel scientifique H/F Polyconseil - Paris 8e (75) Continuer pour postuler Paris 8e (75) Stage Polyconseil présente un positionnement atypique vis-à-vis de l'écosystème de la transformation numérique, du cadrage stratégique à la conception et au déploiement de solutions innovantes. Nous réunissons des profils polyvalents et de haute compétence (consultants, développeurs, ingénieurs, data scientists), capables de répondre aux enjeux stratégiques de nos clients : conception de nouveaux services numériques, redéfinition des business models, big data. Alors si, comme nous ... Vous ne vous contentez pas de la théorie et souhaitez voir le résultat de vos actions ; Vous aimez le monde du numérique, mais surtout apprendre et progresser ; Vous appréciez le challenge, mais voulez aussi profiter de votre famille et de vos amis ; Vous voyez vos collègues comme des alliés et non pas comme des concurrents ; Vous supportez mal l’idée d’avoir un N+3. ... n’hésitez pas à nous envoyer votre candidature ! Votre mission Au sein d’une équipe de passionnés avec une double compétence ingénieur généraliste / développeur, vous accompagnez ArianeGroup dans la conception d’outils de simulation du futur lanceur Européen Ariane 6. Au travers de ce projet, vous avez l’opportunité d’apprendre de nouveaux langages et de nouvelles technologies mais aussi de découvrir l’ensemble des métiers vers lesquels vous pourrez ensuite évoluer : la data-science (scikit-learn, tensorflow), le développement (Python, Javascript, Java, etc.), l'infra (Docker, K8, etc.) et le conseil. Vos responsabilités Montée en compétence sur les problématiques d’ingénierie entourant Ariane 6 ; Spécification et développement en Python d’outils de simulation de haute-qualité (revue de code, intégration continue et automatisation de bout-en-bout) ; Participation au développement de l'activité industrielle du cabinet. Votre profil Issu(e) d'une école d'ingénieurs, d’une école spécialisée en IT ou autodidacte passionné(e), vous souhaitez rejoindre une entreprise proposant un parcours professionnel motivant, responsabilisant et intellectuellement stimulant. Vous êtes intéressé(e) par les problématiques mêlant ingénierie mécanique et développement logiciel, vous voulez devenir expert de votre métier (""le query planner de postgre n'a aucun secret pour moi""), développer dans le même temps vos compétences transverses (projet, dév, infra, data science, etc.) et vous avez envie de mettre en œuvre concrètement ce que vous avez appris en prépa et en école. Principales technologies à utiliser ou à découvrir : Back : Python 3, Node, Java 8+ et autres BDD : SQL (PostgreSQL) et NoSQL (ElasticSearch, Kafka, MongoDB, etc.) Front : ES6+, React, VueJS Système : Kubernetes, Docker, SystemD Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Ingénieur Logiciel Bas Niveaux - Protocoles de communication...;Python;France;La Défense (92);TRISKELL CONSULTING;Temps plein, CDI;38 000 € - 45 000 € par an;"Ingénieur Logiciel Bas Niveaux - Protocoles de communication (F/H) TRISKELL CONSULTING - La Défense (92) Télétravail provisoire (COVID-19) Postuler La Défense (92) Temps plein, CDI 38 000 € - 45 000 € par an LA MISSION Intégré dans une équipes R&D de notre client, vous participerez au développement de nouvelles fonctionnalités de produits connectés. Vous aurez la responsabilité de : Prendre en main les chipsets, cibles des développements, Développer les drivers, Développer les nouvelles fonctionnalités, Participer l'intégration, Investiguer les problèmes bas niveau ou d'interface avec le middleware, Exécuter les campagnes de Tests, L’environnement technique est le suivant : Linux embarqué, C/C+ ; langages de script (Python, shell...) - LE PROFIL Vous justifiez de minimum 2 ans expérience en développement de logiciel bas niveau sur système embarqué Linux, et vous possédez idéalement des connaissances de la norme wlan IEEE802.11 & des protocoles réseaux IP - LA SOCIETE TRISKELL Consulting est une ESN adaptée à sa génération, une start-up qui vous propose un modèle sociétal différent. Au travers d’une organisation spécifique, les consultants de TRISKELL Consulting ont la possibilité de découvrir, de participer à d’autres fonctions stratégiques de l’entreprise ou tout simplement de partager une passion. Nos consultants sont les architectes et les ambassadeurs de TRISKELL Consulting. - NOS OBJECTIFS Développer une société, ou chacun s’épanouit, s’exprime, est entendu, et participe directement au succès et au développement de l’entreprise, Fournir à nos consultants les moyens d’exprimer leurs talents, leur créativité et de répondre à leurs ambitions. Développer des pôles technologiques forts autour des IOTs, systèmes communicants, du développement applicatif et de la cyber sécurité, en prenant en charge des projets à forte valeur ajoutée. - NOS VALEURS Transparence, respect, disponibilité Si vous partagez notre vision, n’hésitez pas à postuler pour nous rejoindre. Avantages : Participation au transport RTT Titre-restaurant / Panier Type d'emploi : Temps plein, CDI Salaire : 38 000,00€ à 45 000,00€ /an Télétravail: Temporairement en raison du COVID-19 Il y a plus de 30 jours Signaler un abus"
Développeur/se web full-stack;Python;France;Paris (75);24ème;CDI;;Développeur/se web full-stack 24ème - Paris (75) Continuer pour postuler Paris (75) CDI Le 24ème recherche une développeuse ou un développeur web full-stack qui pourra s’intégrer dans son équipe de développement comme dans la vie de l’entreprise. Le/la futur-e salarié-e aura la liberté de s’impliquer dans les différentes missions réalisées au sein de l’entreprise : Développement d’applications métiers Administration système de serveurs sous Linux Formations techniques Conseil et expertise technique Relation direct avec le client Définition des besoins avec le client Chiffrages Facturations et petites tâches administratives Une belle variété de logiciels métiers sont développés : Dématérialisation de documents administratifs pour le monde viticole Gestion de facturations : nos logiciels facturent plus de 35M€ par an Gestion des adhérents/clients type CRM Gestion de planification et de tournées pour des techniciens sur mobile Indexation et recherche documentaire Technologies utilisées : GIT PHP / Symfony Base de données documentaire (CouchDB, MongoDB) Debian Shell Ansible Tests unitaires HTML / CSS / JQuery Python Poste à pourvoir : Lieu : Paris dans le 9ème Disponibilité : Dés maintenant Type de contrat : CDI Rémunération : Selon les souhaits du candidat Comment postuler : Par mail : devenircooperateur@24eme.fr / devenircooperatrice@24eme.fr Par github : en te rajoutant dans notre équipe via un pull-request : L’équipe A propos du 24ème : Le 24ème est une Société coopérative fonctionnant sur le modèle de l’entreprise libérée spécialisée dans le développement de logiciels libres et le conseil en matière d’Open Source. La philosophie du 24ème : Logiciel Libre : tous les logiciels développés sont publiés sous licence libre Horizontalité du management : pas de manager ni de chef de projet Transparence : les chiffres, comptes et décisions sont accessibles à tous Agilité : le dialogue avec les clients est privilégié et l’auto-organisation des équipes de développement la règle il y a 9 jours - Continuer pour postuler Signaler un abus
Développeur Python H/F;Python;France;Lille (59);Apside;;;Développeur Python H/F Apside36 avis - Lille (59) Postuler Lille (59) Et si vous rejoigniez une entreprise qui vous ressemble ?  Le poste : Au sein des locaux de notre client situé sur Lens, vos missions seront les suivantes : Analyse du besoin du client Conception et développement Gestion des différentes phases de tests et d’intégration Maintenance des environnements de développement et d’intégration Rédaction de documents de livraison De bonnes raisons de rejoindre Apside ? Un esprit start-up avec la stabilité d’un grand groupe, qui favorise l’agilité, le travail d’équipe et la proximité. Alors qu’Apside ne cesse d'agrandir sa famille déjà forte de plus de 3000 consultants, nous sommes à la recherche de nos nouveaux talents ! Bien ancrée dans son écosystème, Apside Lille rassemble près de 100 collaborateurs spécialisés dans les métiers de l’IT (développement, gestion d’infrastructure et support client). Nous proposons à nos consultants d’intervenir auprès de nos clients grands comptes (retail, banque, assurance, etc…) dans le cadre de missions pérennes et épanouissantes. Apside, révélatrice de talents, vous propose un accompagnement sur mesure pour accélérer votre carrière (qualité des missions, formations soft/hard skills, évènements techniques,…). Intégrez une structure à taille humaine : ambiance saine et conviviale, Développez votre réseau (Soirées trimestrielles, Afterwork, Soirées d’intégration…), Rejoignez l’Apside Academy (Meet up Agiles, Coding goûters…), Participez aux évènements techniques (BreizhCamp, AgileTour, Devoxx, Ncraft, …) Notre savoir-faire et notre savoir-être vous accompagnent au coeur de plusieurs métiers : l’ingénierie en systèmes d'information et informatique industrielle, scientifique, aéronautique, automobile et financière.   Vous ? Vous êtes à l’aise sur Python ? Vous aimez le travail en équipe et souhaitez partager vos connaissances ? Et si la méthode Scrum a peu de secret pour vous… Ce poste de Développeur Python (H/F) est fait pour vous !  De formation Bac+2 à Bac+5, vous justifiez d’une expérience réussie de 2/3 ans minimum dans le domaine des études et du développement python. Autonome, vous faites preuve d’esprit d’équipe et de sens du service, atouts indispensables pour évoluer au sein d’Apside. Vous souhaitez donner un nouvel élan à votre carrière ? Et si vous étiez le(la) prochain(e) à rejoindre l’aventure Apside ? Apside s’engage en faveur de l’emploi des personnes en situation de handicap avec sa filiale Apsid’EA : 1ère entreprise adaptée totalement intégrée à une ESN ! Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développeur Python Django (H/F);Python;France;Paris (75);ACTIVUS Group;Temps plein, CDI;;Développeur Python Django (H/F) ACTIVUS Group2 avis - Paris (75) Postuler Paris (75) Temps plein, CDI Pour renforcer notre pôle Applications Digitales, nous recrutons un Développeur Python Django (H/F). Vos principales missions, si vous les acceptez : Développement back-end en Python/Django Améliorer et tester des outils de performance Participer à la R&D, notamment pour l’innovation produit Faire de la veille technologique Notre Agilité associée à la diversité de nos clients grands-comptes dans les secteurs de la santé, du transport, de la grande distribution, des Télécoms, de la banque et de l'assurance, offrent aujourd’hui à nos équipes de nombreuses perspectives d’évolution. PROFIL Ingénieur ou diplômé d'une formation de niveau BAC+5, vous justifiez d’une expérience de 3 ans minimum dans un poste similaire. Vous maîtrisez Python/Django, JS/React, PostgreSQL. Passionné par la technologie et votre métier, vous souhaitez retrouver une ambiance de proximité qui saura accompagner votre évolution. Vous êtes, curieux, motivé et avez le sens du travail en équipe. Notre dynamisme et les projets innovants sur lesquels nous évoluons constituent pour ceux qui nous rejoignent un moteur motivant rempli de perspectives. Alors ! Serez-vous des nôtres ? ACTIVUS ACTIVUS Group c’est un projet humain qui allie conseil et R&D pour proposer à nos consultants une façon plus ludique de travailler tout en fournissant un niveau de service important à nos clients. Nos domaines d’expertise : Intelligence Artificielle et Big Data Conseil & Audit - Infrastructure et cloud Applications digitales - SSI/Cyber sécurité Digitalisation de la production Nous puisons notre force dans une équipe composée d’hommes et de femmes passionnés et ambitieux, toujours prêts à relever de nouveaux challenges. Cet état d’esprit nous permet d’entretenir avec nos clients une relation durable basée sur l’échange, la confiance et la réactivité. En 2020 notre groupe double ses effectifs en recrutant 120 nouveaux consultants sur tous types de métiers. En complément de nos implantations de proximité à Toulouse, Paris, Lille et Bordeaux, nous poursuivons notre maillage local en ouvrant 3 agences à Lyon, Aix et Nantes. Type d'emploi : Temps plein, CDI Expérience: Développeur Python Django (h/f) ou similaire: 3 ans (Requis) Il y a plus de 30 jours Signaler un abus
Ingénieur développement logiciel H/F;Python;France;Gennevilliers (92);Thales Group;;;Ingénieur développement logiciel H/F Thales Group1,379 avis - Gennevilliers (92) Continuer pour postuler Gennevilliers (92) QUI SOMMES-NOUS ? Thales propose des systèmes d’information et de communication sécurisés et interopérables pour les forces armées, les forces de sécurité et les opérateurs d’importance vitale. Ces activités, qui regroupent radiocommunications, réseaux, systèmes de protection, systèmes d’information critiques et cybersécurité, répondent aux besoins de marchés où l’utilisation des nouvelles technologies numériques est déterminante. Thales intervient tout au long de la chaîne de valeur, des équipements aux systèmes en passant par le soutien logistique et les services associés. Le site de Gennevilliers est le cœur des activités de conception, et de développement et de soutien des produits et solutions de radiocommunications des Armées, des systèmes de réseaux d’infrastructures résilients et de communications par satellite, et ainsi que des solutions de cybersécurité. Contexte Au sein du domaine MNW (Mobile Network and Wireless), vous intégrerez le service de développement Logiciel Télécom et Multimédia en tant qu'ingénieur conception logiciel débutant. Dans un contexte de grands projets nationaux et internationaux, vous contribuerez aux développements des serveurs de communication IP pour les projets FRANCE/EXPORT. Dans le cadre des développements de serveurs de communication France & Export, vous participez aux évolutions fonctionnelles majeures nécessaires aux différentes affaires courantes (par exemple Rafale F4) et futures du domaine des réseaux aéroterrestres. L'enjeu est de conserver une ligne de produit compétitive adaptée aux marchés actuels et futurs tout en tenant compte des coûts et délais des affaires. Missions principales Dans le cadre de votre mission, vous intervenez en tant qu’ingénieur de développement dans une équipe Scrum de Scrum sur l'ensemble des building blocks logiciels du serveur de communication IP qui s’inscrivent dans une politique produit France/export et au bénéfice des différents domaines. Dans le respect des processus de développement logiciel, vous assurez la conception, le développement, les tests unitaires et le bon fonctionnement des modules logiciels qui vous sont confiés. Vous participez à l’intégration des modules logiciels sur plateforme virtualisée ou sur machine cible et assurez leur maintenance. Les développements s'inscrivent dans une démarche AGILE et d'automatisation des tests. Compétences Techniques : Aptitude à développer et très bonnes connaissances des langages de développement C/C++/PYTHON/BASH, une connaissance du Go est un plus Bonnes connaissances de la conception objet et des design Pattern Connaissances des réseaux IP et VOIP Connaissances des méthodes agiles Expériences : Première expérience ou stages souhaités dans le domaine des réseaux IP et VOIP. Humaines : Bon relationnel Capacité au travail en équipe, savoir écouter et s'adapter, savoir se faire comprendre, Aptitude à partager ses connaissances, à trouver des solutions constructives et convaincre de leur pertinence Aptitude à communiquer de façon efficace à l'oral (reporting, présentation) et à l'écrit (mails, documents) Langues : Anglais (BE 3) Français (courant) Autres (à préciser) : déplacements ponctuels, au niveau national ou international. S.O Innovation, passion, ambition : rejoignez Thales et créez le monde de demain, dès aujourd’hui. Thales - il y a 28 jours - Continuer pour postuler Signaler un abus
