Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Senior JavaScript Developer;Javascript;USA;Boston, MA;AgilOne;;;"Acquia is the open source digital experience company. We provide the world's most ambitious brands with technology that allows them to embrace innovation and create customer moments that matter. At Acquia we believe in the power of community and collaboration - giving our customers the freedom to build tomorrow on their terms. Headquartered in Boston, we have been named as one of North America’s fastest growing software companies as reported by Deloitte and Inc. Magazine, and have been rated a leader by the analyst community and named one of the Best Places to Work by the Boston Business Journal. We are Acquia. We are building for the future of the web, and we want you to be a part of it. Overview Acquia is looking for a seasoned Javascript professional, able to contribute code on day one, who has experience working within an Agile delivery team. You have examples of successfully delivered Javascript applications in production (preferably using React and Node). You are able to take technical and business requirements and deliver tested and working code with a minimum of supervision. You are innovative, bringing your own ideas and suggestions to the project. You know what it means to be collaborative, and play well with others. As the Senior Javascript Developer, you will… Contribute to full-stack Javascript development Develop and review user interfaces using custom React components Design and implement enterprise-scale server side Node services Create automated tests Maintain a continuous integration pipeline Create first pass documentation You’ll enjoy this role if you are… Knowledgeable and experienced with highly complex Javascript implementations Able to perform peer review on team members’ code Able to demonstrate experience working in an open-source community, preferably via contributions on Github/Gitlab Experienced with automated testing and continuous integration Not necessarily a designer, but capable of taking designs and turning them into attractive, functional, and accessible UIs using a mix of front-end frameworks and basic HTML/CSS Comfortable integrating with a wide variety of third-party services Capable at troubleshooting and problem-solving Skilled at collaborating with team members and partners in a matrixed environment Experienced working with multiple developers on a single codebase, i.e., Gtihub/lab, Bitbucket, etc. What you’ll need to be successful… Passion for the web, open source development, and for helping build exceptional online experience 5+ years of experience building complex Javascript applications Bachelor's or Master's degree in Computer Science or a related discipline preferred Proven delivery skills, working with software engineering teams in an Agile environment Excellent verbal and written communication skills Flexibility towards dealing with frequently shifting priorities Positive attitude toward opportunities to be involved in brainstorming and product development Ability to maintain a positive and constructive outlook, focused on driving results, and good at finding solutions to solve tough problems and challenges Extra credit if you… Experience with Drupal 8 development, or another PHP framework We are committed to continually strengthening our people-first culture within our Acquia family. Acquia is an equal opportunity employer committed to fostering a diverse and inclusive environment for all. Our highly motivated team features individuals from a multitude of backgrounds who offer their unique perspectives, starting with their first project as a new hire to their 100th as a manager and beyond. For every step in between, we help Acquians grow by promoting a culture of continuous learning through mentorship, knowledge-sharing, feedback, and more. Thank you for considering Acquia for your next career move, and we look forward to receiving your application. There’s no such thing as the perfect candidate. So, we’re not looking for someone who matches all of our criteria; we’re looking for someone with the potential to grow outward and upward. Regardless of how much of the criteria you meet, you should apply! Acquia is an equal opportunity (EEO) employer. We hire without regard to age, color, disability, gender (including gender identity), marital status, national origin, race, religion, sex, sexual orientation, veteran status, or any other status protected by applicable law. 7 days ago report job"
Senior JavaScript Engineer;Javascript;USA;San Francisco, CA 94108 (Financial District area);Authentic8;;;We are a fast-growing cyber security company with multiple offices (San Francisco CA, Redwood City CA, Washington DC). We secure the most attacked surface areas and most at-risk users on the planet. Our customers across the Federal Government and Enterprise segments are marquee names. The demand for our flagship product (Silo) is driving aggressive growth and hiring! Founded in 2010 by principals from Postini, Authentic8 is redefining how organizations secure their data and their environments. Silo is a patented cloud based web isolation and control platform that allows organizations to place a zero-trust boundary between sensitive assets and untrusted environments wherever that exists.  We are searching for an experienced Senior JavaScript Engineer who can dive deep on challenging technical problems, build scalable solutions and identify performance issues, iterate quickly and deliver incremental value and thrive in a collaborative team environment.  The mission of the Extensions and Browser team is to revamp our browser and create a compelling modern experience. Responsibilities: Take ownership of certain features and deliver them in collaboration with other engineers, product managers and designers Lead software architecture and design phases for new features, providing design feedback based on a strong working knowledge of software design principles. Provide mentorship and guidance for peers and more junior engineers Complete technical discoveries to turn large ambiguous user stories into actionable work. Prototype new features and approaches for experimentation and idea validation Skills: Solid knowledge of JavaScript and CSS fundamentals and standards Experience with component architecture Experienced in giving out and receiving code reviews Proficiency with development tools such as jira, git, bash, etc. Willingness to independently research and learn new technologies as needed. Proficient knowledge of cross-browser and cross-platform web development. Highly Desired Skills: Experience with Web Extensions Experience with WebSockets Low-level browser API experience Experience with Mobile/Android web interactions. Qualifications: BS in Software Engineering (or equivalent) 6-7 years of related professional experience in software development Authentic8 offers competitive benefits, including medical, dental and vision, flexible PTO, a 401k program and stock options.  It is the policy of Authentic8 to provide equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. 30+ days ago report job
Senior Full-stack Software Engineer (Remote);Javascript;USA;Kansas City, MO;Collage.com;;;Collage.com's mission is to make custom products easy for everyone. We strive to do this by providing superior software and excellent customer service. We sell an expanding variety of photo and home products, including photo blankets, photo books, canvases, pillows, and more. Our company has been featured on the TODAY Show, The View, and Good Morning America many times. We are a 100% employee-owned company that has rapidly grown to 60 employees and $50M annual revenue since 2013. As a 100% remote company, we are set up to provide the best possible environment for engineering. The less time developers spend dealing with cumbersome processes, inefficient systems, and commuting, the more time they have to solve problems and make an impact. Collage.com's co-founders/co-CEOs both come from a technical background and believe in staying at the forefront of best practices so that we can focus on work that matters. We pass almost all of The Joel Test (we only fix high-priority bugs before writing new code, but hey, we're a start-up), use continuous deployment (code goes straight to production after each merge), and are in the process of adopting mobx-state-tree with React. Strong engineering is a key part of our business strategy - it lets us build best-in-class design tools faster than our larger competitors. We are seeking an ambitious and nice senior full-stack engineer who shares our passion for building a great software company. This is a unique opportunity to have a major impact on our engineering team's growth (we are about ten strong right now) by helping us continually raise the bar. You will be expected to collaborate with other engineers to solve complex technical problems and push us to deliver higher quality code at an ever-increasing rate. We firmly believe in the power of solid architecture, code design, and simplicity over brute force, which is why we do our best to hire 10x senior engineers. If you are seeking an environment where you get to do meaningful work with other great engineers, then we want to hear from you. Learn more about working and developing software at Collage.com. Responsibilities Write and maintain front-end JavaScript code as part of a mobile-first web application, including UI components and state management logic, as well as back-end PHP and front-end network communication code (back end is approximately 10% of work). Make decisions about code design, architecture, and refactoring to balance technical debt against delivering functionality. Plan and lead testing for complex projects. Review code and mentor other engineers. Provide time estimates and participate in agile development. Review specifications and work with PMs to implement lean methodology. Required Qualifications 5+ years professional application development experience Experience implementing and testing advanced JavaScript code on a team as part of a production web or mobile application Practical experience with MV* architecture (such as Backbone, Vue, React + Redux/Mobx, etc.), unidirectional data flow, and minimal class/object interfaces Spatial/geometric reasoning ability - for rendering, animation, and image manipulation Ability to quickly understand and work with unfamiliar complex code Pro-active and clear communication is essential for this remote work position Benefits and Perks Working from home makes it easier to focus on results and develop professionally while spending less time commuting. (See our opinion piece on perks and work-life balance at mlive.com.) 401(k) plan, home internet reimbursement, and $3,000 / year in free Collage.com products plus employee discount for friends and family. Collage.com pays 100% of the premium for full health, vision and dental insurance coverage for you and your family in a high-quality Blue Cross Blue Shield PPO plan. Flexible work schedule and unlimited vacation policy (work hard and take time when you need it). We'll pay for any computer and home office equipment (within reason) that will help you work better. The Interview Process The goal of our interview process is to identify people who will be a good fit for our company and are talented, ambitious engineers. Because you will be working remotely, all of our interviews are done over the phone in close succession to move through the process quickly. We look for candidates with good written and verbal communication skills. We ask all candidates to demonstrate strong coding ability at the beginning of our interview process. The questions are in Javascript and focus on applying general programming concepts (like concurrency and good code structure) in realistic scenarios that should be familiar to experienced engineers. We do not test for knowledge of esoteric language features, APIs, or algorithms. We prefer engineers who are smart and able to learn over those who are familiar with our exact tech stack. During the interview process, you will talk to other engineers, your future manager, a product manager, and both founders/CEOs of the company. We believe in transparency, and will give you the opportunity to speak with anyone else you'd like to meet before accepting an offer. You are making an important decision, and we want to make sure you are fully committed to joining our team. 30+ days ago report job
Senior Software Engineer;Javascript;USA;Overland Park, KS 66210;Berkley;;;Company Details:  MARCH 24, 2020 During this unprecedented pandemic, we at Intrepid Direct Insurance wish you and your family good health. We are continuing to recruit for quality additions to our growing company. We are confident our direct and tech-forward model will be in demand through an uncertain economic future. Please consider joining our team! Bill Strout, President  Our vision is to create the most efficient insurance experience for our customers through the use of technology and our underwriters’ deep knowledge of the insured’s industry. Our team is comprised of “A” level talent and long-term thinkers. You will be part of a highly collaborative team of talented and focused professionals. Join a group that enjoys working together, trusts each other and takes pride in their work.  ESSENTIAL FUNCTIONS Join the development team responsible for creating a new online platform for a company focused on delivering value to its customers through the extensive use of technology. As part of the initial launch/development team you will have the opportunity to participate and influence the system from the ground up. Participate in an agile team environment with highly skilled professionals. Participate in technical design discussions. Participate in code reviews. Develop structure and easy to maintain web based components based on system architecture that complies with program and/or system specifications and adheres to the Information Technology department standards. Ensures that logic and functionality are accurate, error free and meets the user needs and requirements. Assist in the analysis, design, development and implementation of new system components. Participates in the testing process through test review, analysis and test support. Complete development of key components within systems platform. Learn new technology concepts swiftly and comprehensively.  NON-ESSENTIAL WORK REQUIREMENTS Assumes other tasks and duties as assignments. Attends professional and/or continuing educational seminars and classes.  WORKING RELATIONSHIPS & CONTACTS Interacts continuously with all levels of employees and various departments. Must exhibit professional behavior at all times while representing the company. JOB REQUIREMENTS KNOWLEDGE/SKILLS/ABILITIES Ability to work independently, or in a team environment. Ability to explain in laymen’s terms the use of computer related technologies. Ability to design solution architectures to meet business and technical requirements. Self-motivated and direct, with the ability to effectively prioritize and execute tasks. Ability to design and develop web based components using .NET framework. EDUCATION Bachelor's Degree in Computer Science/Management Information Systems -or- equivalent work experience. WORK EXPERIENCE Significant experience as a full-stack developer. Experience in the software industry a plus. Experience developing public-facing, high availability internet applications. Experience building RESTful APIs. Significant experience with the following frameworks/tools: C# SQL Server MVVM Design Framework, preferably AngularJS or Angular JavaScript (TypeScript is desired) Bootstrap TRAVEL Light travel may be required. BENEFITS Medical, dental, vision, life, disability insurance 401(k) and profit-sharing Paid vacation, sick time, and standard holidays Paid maternity/parental leave Tuition reimbursement Gym membership subsidy Free snacks & beverages Casual dress code  ABOUT INTREPID Intrepid Direct Insurance (IDI) is a rapidly growing innovative property and casualty company and a member of the W. R. Berkley Corporation, a fortune 500 company, rated A+ (Superior) by A.M. Best. Our vision is to create the most efficient insurance experience for our customers leveraging technology and our deep knowledge of our customer’s needs. Our team is comprised of “A” level talent and innovative thinkers. You will be part of a highly collaborative team of talented and focused professionals. Join a group that enjoys working together, trusts each other, and takes pride in our hard-earned success.  Please visit our website: https://www.intrepiddirect.com/ W.R. Berkley Corporation - Today report job
Software Engineer;Javascript;USA;Westminster, CO;Maxar Technologies;;;Job Details Maxar is currently seeking a Software Engineer to join our team in Westminster, CO. What you will do day-to-day (with your colleagues): Design and implement user interfaces to map and explore geospatial data Collaborate with software engineers and product owners to develop intuitive, efficient and maintainable web apps that work across multiple browsers and devices Write, test and document software to help with long-term maintenance Minimum requirements for this position: Must be a U.S. citizen or permanent resident Minimum of 2 years of experience in professional software engineering Minimum of 1 year of experience in web development stack, including JavaScript and HTML These skills would be amazing: Bachelor's degree in Computer Science or related field, or equivalent experience Experience with geospatial data libraries (e.g. OpenLayers, GDAL) and cloud processing platforms such as AWS Proven track record for delivering quality software on-time and within budget with a technology company Ability to work independently and as part of a team of researchers and engineers Enthusiasm for solving interesting problems Personal commitment and high-quality standards Excellent communication skills MAXAR Technologies values diversity in the workplace and is an equal opportunity/affirmative action employer. All qualified applicants will receive consideration for employment without regard to sex, gender identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law. Today report job
JavaScript Developer;Javascript;USA;Kansas City, MO;Keyhole Software;;;Join the Keyhole Software team in Kansas City as a JavaScript / Single Page Application developer! You will be responsible for the design, development, and testing of single-page web applications for Keyhole clients. A proven background in the delivery of web-based solutions and a passion for quality ensure that you’ll enjoy a role with the Keyhole team. Responsibilities: Work collaboratively with a team to design and develop JavaScript-based single page applications. Evaluate available frameworks and development approaches to determine the best technical direction for projects given the requirements, to include React, Vue.js, AngularJS, etc. If you have solid knowledge surrounding the technologies selected, this will further extend coaching and mentoring of other developers for best practices. Create user interfaces from concept to production for new and existing sites and other interactive mediums. Collaborate during the design and implementation phases to provide technical solutions that support/enhance client objectives and the user experience. Suggest/experiment with new ways to use web technologies while enforcing and maintaining best practice coding standards. Requirements: 6+ years experience in a development role Relevant JavaScript skills (not just simple DOM manipulation, but some advanced application skills) Understanding of the SPA programming model Very nice to have: experience with one or all of the following – React, Vue, Angular/JS, MongoDB, Neo4J, etc. Preferred: some server-side Java or C# experience Bachelor’s degree in Computer Science (or related) Ability to provide creative, out-of-the-box solutions while working in a team environment Demonstrated ability to adapt and learn new technologies (and a passion for doing so!) Personality & excellent soft skills About Keyhole At Keyhole Software, we’re consultants – we work with clients. But we’re all employees of Keyhole. What does that mean? That means that you have a passionate, tight-knit development team of ~80 surrounding you & supporting you to succeed in projects. You have full benefits (medical, dental vision, 401K, Aflac, life, etc.) available to you. And you’ll likely never be bored – every client project is different & provides its own challenges from a technical perspective. We get to touch some cool technologies and utilize them in ways that make our clients successful. We love dev. If you’re passionate about it too, then Keyhole will make an excellent fit for you. Our employees are with us over multiple projects and look to have long-term engagement with a company (while not looking for the technological sameness of staying in the same position for years on end). We strive to over-deliver supreme quality to our clients in Kansas City, St. Louis and Omaha/Lincoln – and have fun doing it. We Offer Competitive compensation An excellent benefits package including medical, dental, vision, FSA, life insurance, 401K, short and long-term disability coverage, Aflac supplemental insurance and more A collaborative support network of talented developers and architects for enhanced professional growth To Apply Please address your resume with salary history to [email protected], ATTN: Careers with the title of the position you are applying for. 30+ days ago report job
Lead Software Engineer (Remote);Javascript;USA;Albuquerque, NM;Collage.com;;;Collage.com's mission is to make custom products easy for everyone. We strive to do this by providing superior software and excellent customer service. We sell an expanding variety of photo and home products, including photo blankets, photo books, canvases, pillows, and more. Our company has been featured on the TODAY Show, The View, and Good Morning America many times. We are a 100% employee-owned company that has rapidly grown to 40 employees and $25M annual revenue over the past five years. As a 100% remote company, we are set up to provide the best possible environment for engineering. The less time developers spend dealing with cumbersome processes, inefficient systems, and commuting, the more time they have to solve problems and make an impact. Collage.com's co-founders/co-CEOs both come from a technical background and believe in staying at the forefront of best practices so that we can focus on work that matters. We pass almost all of The Joel Test (we only fix high-priority bugs before writing new code, but hey, we're a start-up), use continuous deployment (code goes straight to production after each merge), and are in the process of adopting mobx-state-tree with React. Strong engineering is a key part of our business strategy - it lets us build best-in-class design tools faster than our larger competitors. We are seeking an ambitious and nice lead software engineer who shares our passion for building a great software company. This is a unique opportunity to have a major impact on our engineering team's growth (we are about ten strong right now) by helping us continually raise the bar. You will be expected to collaborate with other engineers to solve complex technical problems and push us to deliver higher quality code at an ever-increasing rate. We firmly believe in the power of solid architecture, code design, and simplicity over brute force, which is why we do our best to hire 10x senior engineers. If you are seeking an environment where you get to do meaningful work with other great engineers, then we want to hear from you. Learn more about working and developing software at Collage.com. Responsibilities Write and maintain front-end JavaScript code as part of a mobile-first web application, including UI components and state management logic, as well as back-end PHP and front-end network communication code (back end is approximately 10% of work). Make decisions about code design, architecture, and refactoring to balance technical debt against delivering functionality. Plan and lead testing for complex projects. Review code and mentor other engineers. Provide time estimates and participate in agile development. Review specifications and work with PMs to implement lean methodology. Required Qualifications 5+ years professional application development experience Experience implementing and testing advanced JavaScript code on a team as part of a production web or mobile application Practical experience with MV* architecture (such as Backbone, Vue, React + Redux/Mobx, etc.), unidirectional data flow, and minimal class/object interfaces Spatial/geometric reasoning ability - for rendering, animation, and image manipulation Ability to quickly understand and work with unfamiliar complex code Pro-active and clear communication is essential for this remote work position Benefits and Perks Working from home makes it easier to focus on results and develop professionally while spending less time commuting. (See our opinion piece on perks and work-life balance at mlive.com.) 401(k) plan, home internet reimbursement, and $3,000 / year in free Collage.com products plus employee discount for friends and family. Collage.com pays 100% of the premium for full health, vision and dental insurance coverage for you and your family in a high-quality Blue Cross Blue Shield PPO plan. Flexible work schedule and unlimited vacation policy (work hard and take time when you need it). We'll pay for any computer and home office equipment (within reason) that will help you work better. The Interview Process The goal of our interview process is to identify people who will be a good fit for our company and are talented, ambitious engineers. Because you will be working remotely, all of our interviews are done over the phone in close succession to move through the process quickly. We look for candidates with good written and verbal communication skills. We ask all candidates to demonstrate strong coding ability at the beginning of our interview process. The questions are in Javascript and focus on applying general programming concepts (like concurrency and good code structure) in realistic scenarios that should be familiar to experienced engineers. We do not test for knowledge of esoteric language features, APIs, or algorithms. We prefer engineers who are smart and able to learn over those who are familiar with our exact tech stack. During the interview process, you will talk to other engineers, your future manager, a product manager, and both founders/CEOs of the company. We believe in transparency, and will give you the opportunity to speak with anyone else you'd like to meet before accepting an offer. You are making an important decision, and we want to make sure you are fully committed to joining our team. 30+ days ago report job
Mobile Application Developer;Javascript;USA;Oklahoma City, OK;University of Oklahoma;;Up to $89,900 a year;"POSITION INFORMATION: Develops and maintains multiple innovative usercentric smartphone and web based applications to deliver seamless experience across devices, platforms, operating systems, and browsers.  REPRESENTATIVE DUTIES: Applications. Develops, refines, and maintains versatile smartphone and web based applications that focus on health behaviors and health behavior change. Troubleshoots. Troubleshoots problems that arise during application development. Responsible for debugging, testing, documenting, and monitoring mobile devices. Integration. Integrates and/or leverages existing institutional applications and data when appropriate. Interaction. Interacts with departments regarding new applications. Ensures project deliverables meet all applicable internal and external standards and regulatory requirements, e.g., ADA, HIPAA, FDA, State and University policies and procedures. New Technologies. Analyzes and tests emerging technologies that are applicable to the University. Education. Maintains and expands working knowledge of applications development and design tools. Recommendations. Recommends changes and enhancements to applications. As Needed. Performs related duties as assigned to successfully fulfill the functions of the position.  Job Requirements  Education: Bachelor’s Degree in Computer Science, Computer Engineering, or related field.  Experience: 18 months experience in web/mobile application development and mobile web development languages (Java, JavaScript, C, C++, C#, ASP.Net), frameworks (iOS, SDK, Android SDK, Bootstrap, jQuery), and technologies (HTML5, CSS3, JSON, RESTful design).  Preferred: 24 months experience working with SCRUM or Agile development environment.  Equivalency/Substitution: Will accept 48 months related experience in lieu of the Bachelor’s Degree for a total of 66 months of related experience.  KNOWLEDGE/SKILLS/ABILITIES: Demonstrated knowledge of at least one current mobile operating system. Working knowledge of multithreaded coding and asynchronous and synchronous code. Excellent verbal and written communication skills. Ability to translate product requirements into design specifications. Ability to identify complex problems, develop and evaluate options, and implement solutions. Ability to understand MVC development patterns. Ability to work independently and in a highly collaborative team based environment. Ability to multitask, prioritize work, meet deadlines and work objectives, and handle stressful situations. Ability to use resources effectively and efficiently.  Hiring contingent upon a Background Check? Yes Special Indications: None Job Posting: Jun 2, 2020 Unposting Date: Aug 31, 2020 JOB DESCRIPTION HELP  Required Attachments Documents required for this position are listed under the ""Required Attachments"" section of this job listing. You will be required to upload and attach these documents in the application process.  Important: ALL required documents must be attached to your job application or your documents will not be visible to the hiring department! Today report job"
WordPress Developer;Javascript;USA;United States;MemberPress;;;Responsibilities Troubleshoot issues and create detailed bug reports. This will include about 1-2 hours of support per day. Develop WordPress plugins primarily using PHP. Solve complex problems in simple ways. Solve bugs and address client issues in a fast-paced environment. Test solutions across multiple browsers and platforms in a local testing environment. When tickets are escalated, answer technical support questions about MemberPress in our help desk. Continue learning and building on your programming languages in order to provide the best customer experience in the tech industry and contribute to our plugins. Bring new ideas to the team in order to help our business continue to grow. Here are some skills that will come handy: Expert skills in PHP, JavaScript, jQuery, WordPress, HTML, CSS, and REST APIs. Demonstrate an understanding of code. Know how to use your browser developer tools to diagnose and debug a problem. These skills aren’t required but are a plus: Experience with payment gateway API’s such as Stripe & PayPal, PHP frameworks like Laravel & Symfony, hosted Web-App platforms like Heroku and of course, experience developing with any of our products. Experience using Git Great English writing skills. You’ll be writing and communicating with clients and other team members primarily in writing. Clear and effective communication is key. Self-driven work ethic. You need to be a self-starter who loves taking initiative and seeing things through to completion. We have a small team so each member has a lot of responsibility and a lot of involvement in the direction our company takes. The ability to iterate and ship ideas quickly. Ability to use and extend build tools like webpack. Familiarity with package managers such as NPM. Curiosity and the desire to learn. Creative ideas and involvement with our clients fuel the growth of our company. We also need team members who are able to efficiently find answers to their questions. A dependable work environment. Since you’ll be working from home, you’ll need a reasonably fast computer and a reliable high speed internet connection. Must be comfortable with customer-facing roles including support and documentation. Ability to keep complex ideas and features simple. What we offer: Working for a fast-growing bootstrapped company is a rare opportunity, one we consider a lifestyle choice rather than a job choice. Our positions are challenging, but also come with amazing advantages and fulfillment to those who earn them. Here’s what we offer. Competitive Salary. Flexible Schedule – Work from your home. We encourage employees to take the time they need for vacation, to stay healthy, and to spend time with friends and family. We happily provide or reimburse software you’ll need as well as books or courses that promote continued learning. We give you the opportunity to solve challenging and meaningful problems that makes a difference. Laptop at your five year anniversary. We cover all costs of company travel (including our annual all-company retreat and mini-team meetups). Ability to work with some of the best people in the business through frequent, if not daily, interactions. And in case you were wondering: no politics, no b.s., and no jerks. WPHired - 1 day ago report job
Full Stack Engineer;Javascript;USA;Albuquerque, NM 87108 (Nob Hill area);Twistle;;;Help grow the platform that is changing lives! Are you a motivated self-starter with a proven track record of shipping quality code? We're looking for an experienced software engineer to join our team. Our platform is (and always will be) evolving, thus experience with a specific technology is not explicitly required. All of our engineering team members are “full-stack”. This means that we touch everything from scaling our backend in the cloud, to building pixel-perfect UIs for mobile devices (and everything in between).  Skills & Requirements Healthcare technology experience is not required. The ability to work both autonomously and collaboratively as part of a team is required. We all share responsibility for putting the best product possible in the hands of our customers. We expect that the ideal candidate will be able to achieve mastery and demonstrate leadership in SOME of our product/platform areas as described below:  Front-end web UI development (e.g. Javascript / HTML5 -> AngularJS, Backbone, Foundation, Bootstrap, React) Native Mobile app development (e.g. iOS / Android -> Objective-C / Swift / Java / Kotlin / React Native) Middle-tier engineering (e.g. Python / Ruby / Java / Javascript -> Django / Rails / NodeJS) UI / UX design across all of our platforms (mobile handheld, tablet, web, and desktop) Distributed databases and scale-out (both relational and non-relational -> MySQL/Mongo) 3rd party Integration and API development (making Twistle as interoperable as possible) DevOps, deployment, and InfoSec (Chef, Docker, AWS) Overall architecture of Twistle's technology framework Agile Project / Product management Twistle is a high-growth startup made up of self-starters obsessed with improving health care. Our vision is to make sure every patient feels connected, supported and reassured through their care journey. Our diverse and committed team is proud to partner with leading healthcare and life sciences organizations across the country who are dedicated to improving their patient’s lives and providing tools to better support their teams. It’s an exciting time to join us and have a huge impact on our growth and mission. Twistle’s patient communications platform is deployed at over 200 hospitals, including some of the largest delivery networks in the United States. 21 days ago report job
Principal Software Engineer - Front-end / JavaScript Applica...;Javascript;USA;Waltham, MA 02451;Cimpress/Vistaprint;;;"Who We Are: Vistaprint is the industry leader in personalized physical and digital products. We empower over 17 million global customers to make an impression – and we’re fueled by forward-thinking and innovative technology. We encourage our engineers to think like owners – to continue to act small as we grow. Every team builds their own roadmaps, and chooses the programming languages and technologies that suit them best. This helps us have a big impact at the enterprise level, while still feeling small and nimble. Just last year, Vistaprint generated $1.508B in revenue through customized print products, signage, apparel, websites and more. We’re an engineering team of 60 people who make customer happiness a daily reality through learning and working closely with customers, internal business partners, and cross-functional teams. We aim to build the right solutions, the right way. We speak many languages like JavaScript, C#, Java, Python, as well as English, Spanish, and Japanese to name a few; but what’s most important is technical excellence, agnostic of language. We love Agile principles and bring these values to how we work. Happy people + collaborative environment = great products! What You Will Do: Lead a team of full-stack and UI/UX engineers focused on developing an exceptional user experience. Be a hands-on leader, one of the lead contributors in the UI/UX library used by the whole company, and a key influence in other components owned by the team. Work closely with senior leaders in the team, in other teams, and in the company to architect and define an outstanding user experience for Vistaprint. Work with your team to maintain a high bar for software quality and deliver value quickly. Coordinate team to address multiple user interface changes across the library of merchandising pages owned by the team. Your Qualifications: Experience driving UI/UX evolution at an organizational level through collaboration with multiple teams. Desire to mentor junior and senior developers to become great front-end developers and future technology leaders. In-depth experience with React.js, building micro frontends, modern JavaScript application development, Node.js, working with microservices, CSS (SASS). Nice to Have: Accomplished backend development skills and expertise building RESTful APIs. DevOps experience and expertise in building cloud-based applications (i.e. AWS). Why You’ll Love Working Here: At Vistaprint, we put great importance into the wellbeing of our employees, which is why we offer perks that ensure a phenomenal work/life balance. Perks include flexible schedules, work from home capabilities, and very generous time off, including our unique sabbatical-like program, “Vistabreak”, to name a few! In Waltham, we offer a modern and collaborative office environment with a free on-site gym, fully stocked kitchens, and cold brew on tap. This position can also sit in our Boston location, which offers perks such as gym membership discounts and Kambucha on tap. About Us: As an e-commerce powerhouse, Vistaprint is a dynamic organization that maintains an exciting, results-oriented culture. Empowering and helping small businesses is our core focus, with an emphasis on crafting customer value (and delight) through accessible, ground breaking technology. We grow with providing opportunities for exploration, collaboration, innovation and growth – for both our customers and our team. Equal Opportunity Employer: Vistaprint, a Cimpress company, is an Equal Employment Opportunity Employer. All qualified candidates will receive consideration for employment without regard to race, color, sex, national or ethnic origin, nationality, age, religion, citizenship, disability, medical condition, sexual orientation, gender identity, gender presentation, legal or preferred name, marital status, pregnancy, family structure, veteran status or any other basis protected by human rights laws or regulations. This list is not exhaustive and, in fact, in many cases, we strive to do more than the law requires. #LI-LR1 1 day ago report job"
Full Stack Web Engineer;Javascript;USA;Seattle, WA;Apple;;;Summary Posted: May 13, 2020 Weekly Hours: 40 Role Number:200170292 Join us on the journey towards building the data science platform for Apple. Working alongside with some of the best data scientists and engineers in the industry, we are developing processes, infrastructure and software to simplify and optimize their workflow. If you are thrilled by challenges, here is your opportunity to seek a few at Apple scale. It is fun when petabyte is 'small data' and when every small task you accomplish can improve the experience for millions of customers. Key Qualifications Experience developing, testing and maintaining rich web experiences with UIs that address deep domains with high volumes of data. Experience bringing an impactful feature or experience to fruition by collaborating with diverse teams. Experience maintaining a living and complex codebase with a modern stack. Strong knowledge of Javascript, HTML and CSS and at least one UI library/framework (e.g. React, Vue, Angular). Avid learner who follows or participates in dev community events and content. Possesses excellent synthesis and communication skills. Expertise with cloud services, such as AWS. Expertise in building highly available production services, including deployment automation, infrastructure-as-code, monitoring, and scaling. Good understanding of containers, build systems, and infrastructure automation. Experience designing, building, and maintaining RESTful APIs. Description In this role you will be working on one or more web applications that enable other teams within Apple to make use of their data. You will be exposed to a large domain where you will be taking part in synthesizing complex workflows to produce experiences that help users visualize, understand and manage various aspects of their datasets. To accomplish this, you will be expected to efficiently collaborate and communicate with large and diverse teams and take part in the ownership of the user experience design, implementation and maintenance. This will involve producing and challenging wireframes and user-flows, implementing them with test-covered code, and slowly evolving codebases alongside community advancements. The position is full-time and onsite in either San Francisco or Santa Clara Valley. Education & Experience BA / BS in Computer Science or a related technical field or equivalent practical experience. 20 days ago report job
Full Stack Engineer;Javascript;USA;Santa Clara, CA;Shape Security;;;About Shape Security  We are security and web experts, pioneers, evangelists and elite researchers. We believe in the power of the Internet to be a positive force and our mission is to protect every website and mobile app from cybercriminals. Shape’s founders fought cybercrime at the Pentagon, Google, and leading security companies. We are backed by some of the most prominent leaders and investors in the technology industry (Kleiner Perkins, Google Ventures...) If you want to be a part of the team that will taking on great responsibility, and making the Internet a safer place for everyone, let's talk.  Position Summary  We are looking for a highly skilled computer programmer who is comfortable with both front and back end programming. You are responsible for developing and designing solutions involving front end web architecture, backend API services, data management system and so on.Full Stack Developers will be required to see out a project from conception to final product, requiring good organizational skills and attention to detail. Responsibilities Design and develop Shape’s new product that improves enterprise users‘ authentication system Design and develop new product to protect enterprise customers from ATO and fraud Work closely with other engineering, product, marketing, and customer support teams for end-to-end solutions Skills and Qualifications 5+ years of industrial experience in enterprise level software development Proficient in Java and Python Experience with Cloud-based service and development environment, such as AWS or GCP Proficiency with fundamental front end languages such as HTML, CSS and JavaScript. Good problem solving skills. 30+ days ago report job
