Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Developer;Javascript;France;France;Marmelab;;;Developer Marmelab - France Continuer pour postuler Become a Marmelab Developer  At marmelab, developers don't just code. They transform the ideas of our customers into actual products. To do so, they use cutting-edge web technology and agile methodologies. Developers have the technical responsibility of the products they build. Oh, and we don't have project managers, so developers are in constant touch with customers without intermediaries.  Cutting-edge Stack  We do our best to choose the best tool for our customer's job. Today, we tend to prefer full-stack JavaScript, but we also have projects in Symfony, Python and Go.  We follow the evolution of the web stack very seriously. We dedicate 10% of our time to research and development, during which we test new approaches, languages, or libraries. When those new technologies actually bring an advantage to our customers projects, we do not hesitate to use them in production. Using this approach, we started using Node.js in 2012 , d3.js in 2013 , React.js in 2015 , Serverless in 2016 , GraphQL in 2017 , TypeScript in 2018 , and it's only the beginning!  If you're passionate about web & mobile development, Marmelab will be a great opportunity to level up.  React & Redux Node.js GraphQL PostgreSQL AWS Agility And Communication  Backed by agile methodologies (SCRUM, Kanban, Lean Startup), we focus on the end user value to design and build features. We are directly and constantly communicating with our customers and their domain specialists.  We develop in an iterative manner, in two weeks sprints. We deliver to production continuously, and collect domain specific metrics from end users. Customers prioritize the work every 2 weeks, based on the feedback from earlier sprints. We design each new feature in collaboration with our customers, so they can confront their vision to what the web stack can offer. We look for shortcuts to build a better product faster. We refactor continuously to avoid technical debt.  We talk to the customer Product Owner every morning in a short video conference. And at the end of every sprint, we meet in person for a demo and retrospective. Customers are always aware of the work we do and the problems we solve. This constant communication helps us avoid waste, and the nasty tunnel effect. Customers see us as partners more than contractors.  Shared Responsibility and Autonomy  At Marmelab, developers propose their own solutions to the customers needs. They choose the technologies themselves, making sure their are a good fit for the customers context. We choose standard, durable, and fun to use solutions. When we hand over the code to our customers development team, we make sure they become autonomous.  We make decisions as a team, and we share the responsibilities. This autonomy promotes a deep involvement in our customers projects. It makes us have a strong impact on the direction they take.  When we make architecture decisions, we tend to document our key learnings in our blog, see for yourself.  Should we always use redux? Read more Progressive migration from Angular to React Read more How to automate accessibility tests? Read more Research And Development  At marmelab, we keep ourselves up to date with web and mobiles technologies. We regularly attend Tech / UX / Agile / Product conferences - it's part of the job description.  We constantly look for tools that help us solve our customers problems faster, or address a complex use case in a simple way. We experiment these tools early on, so we can know them when a customer needs them. We share what we learn in the open, because we learn a lot from other people doing the same.  We also regularly go to conferences as speakers. If a particular subject catches your attention, marmelab will invite you to talk about it publicly.  Blend Web Mix Read more DevFest Nantes Read more dot AI Read more  We organise a hackday every two weeks. Marmelab employees choose a technical subject of interest, and work on it the whole day. It doesn't have to be related to the project they're working on.  It can be a new language to discover, a tool to build, a methodology to learn about. The goal is to learn something new, and to leverage this learning for the others, with a blog post or an open-source project.  Detox : a testing framework Read more How to track memory leaks? Read more What's functional programming? Read more Do you picture yourself as a marmelab developer?  The main skill we're looking for is the love for work well done. No matter what programming language you master. You will learn, by our side, the current technologies and their best practices.  We're looking for more than just a particular skill, we're looking for a deep experience in web development and the ability to use this experience in new customer projects.  We are looking for seasoned developers, having at least 5 years of experience . You should master:  JS or PHP7 or .Net/C# or Java/J2EE or Ruby or Python, in production and on a large codebase  A MVC framework (Express, Symfony, MVC.Net, Sprint, RoR, Django)  API-centric architectures (REST, HTTP)  Design patterns  Automated tests  Frontend tech (HTML, CSS, animations, accessibility)  At least one relational database (PostgreSQL, MySQL, MSSQL, Oracle)  At least one NoSQL database (ElasticSearch, Redis, MongoDB, Cassandra)  Linux  Performance optimisation (profiling, HTTP lifecycle, memory management)  Collaboration with other developers (pull requests, code reviews, continuous integration)  French and English  Agile methodologies (SCRUM or KANBAN or Lean Startup)  Ready to take up the challenge? Contact us Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développeur PHP/Drupal;Javascript;France;Île-de-France;OCTANS Consulting;;;Développeur PHP/Drupal OCTANS Consulting - Île-de-France Continuer pour postuler OCTANS Consulting est actuellement en plein développement, et contribu à des projets à hautes valeurs ajoutées sur 4 thématiques : La DATA, les projets DIGITAUX, les ERP et le Continuous delivery  La société se développant à un rythme soutenu, et nous recherchons les talents avec lesquels nous construisons le futur == ==  Descriptif du poste : Développeur PHP/Drupal  Vos missions, au sein des équipes de nos clients, seront les suivantes :  Vous intervenez en relation directe avec un chef de projet sur les différentes phases de la création de sites internet ou d’applications interactives : Conception et réalisation de sites avec Drupal Réalisation de thèmes Drupal en accord avec les Intégrateurs Réalisation de modules Drupal sur mesure avec contribution à la communauté Développement de sites e-commerce basés sur la distribution Drupal Commerce Couplage avec des API tiers  Profil : De formation supérieure, vous justifiez à minima de 2-3 ans d’expérience professionnelle réussie sur le même poste.  Le mot CHALLENGE fait partie de votre ADN ! Une capacité d’analyse et de synthèse La volonté de rejoindre une structure dynamique pour vous inscrire dans la durée Autonome, persévérant(e), responsable et organisé(e), votre technicité et votre implication feront de vous un élément indispensable des équipes dans lesquelles vous interviendrez  Issu(e) d’une formation supérieure BAC+2 à BAC+5 en informatique Vous justifiez d’une expérience de 3 ans minimum en développement PHP 5, dont 1 an avec le CMS Drupal. Une connaissance d’Apache, Git, JavaScript (via JQuery ou natif) est indispensable Une connaissance de Symfony, Varnish, NGinx, PHP-FPM, Debian (ou CentOS), OpenVPN, Redis, CouchDB seront de réels plus. Éléments complémentaires : Poste : CDI (Poste basé en Ile de France) Type d’emploi : Temps plein, CDI ou Freelance Salaire : Selon profil + un variable + tickets Restaurants carriere-info - Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développeur Logiciel en Environnement International-(H/F);Javascript;France;La Défense (92);Société Générale;;;Développeur Logiciel en Environnement International-(H/F) Société Générale2,578 avis - La Défense (92) Continuer pour postuler Vos missions au quotidien Le développement est pour vous une passion et pas seulement une compétence ? Vous souhaitez travailler dans une équipe d’administrateurs système internationale ? Rejoignez-nous ! En tant qu'alternant Développeur Logiciel en Environnement International et après une période de formation aux basiques du métier de recouvrement de créance et au logiciel de gestion du recouvrement, vous assisterez les 2 experts en développement logiciel et l’équipe de supervision du recouvrement Concrètement, vous serez amené(e), sous la supervision de votre tuteur et/ou votre manager, à : Participer aux travaux de développements et de déploiements de la version 5 de notre logiciel : ces travaux comportent des actions de spécifications, études, développements, tests, conduite du changement et sont menés en liaison directe avec les filiales internationales Participer à la maintenance corrective et évolutive du logiciel : ces travaux comportent des actions d’études, de développement et de déploiement de correctifs et de nouvelles fonctionnalités. Et si c’était vous ? Vous êtes étudiant en Bac+3/4 en école d'ingénieur, avec une volonté de vous spécialiser en Développement logiciel. Vous êtes en cours de montée en compétence sur les domaines suivants : Vous maitrisez les langages C#, SQL, JAVAscript, HTML, CSS, VBA, environnement .NET Vous avez une forte envie de travailler en mode start-up, avec une grande marge d’autonomie You're fluent in English? Vous êtes candidat idéal ! Pensez à accompagner votre CV de votre planning de formation ! Plus qu’un poste, un tremplin Dès votre arrivée, vous serez intégré(e) dans nos équipes et apprendrez chaque jour aux côtés de nos experts qui vous accompagneront dans vos missions. Progressivement, vous gagnerez en autonomie sur vos projets pour faire de cette expérience un vrai accélérateur de carrière. Vous découvrirez également toute la diversité de nos métiers, dans un secteur qui évolue et innove en permanence.  A la fin de vos études, diverses opportunités pourront s’offrir à vous, en France et à l’international.  Pourquoi nous choisir ? Chez Société Générale, nous sommes convaincus que les personnes sont moteurs du changement, et que le monde de demain sera fait de toutes leurs initiatives, des plus petites aux plus ambitieuses. Que vous nous rejoigniez pour quelques mois, quelques années ou toute votre carrière, ensemble nous avons les moyens d’avoir un impact positif sur l’avenir. Créer, oser, innover, entreprendre font partie de notre ADN. Si vous aussi vous souhaitez être dans l’action, évoluer dans un environnement stimulant et bienveillant, vous sentir utile au quotidien et développer ou renforcer votre expertise, nous sommes faits pour nous rencontrer !  Vous hésitez encore ?  Sachez que nos collaborateurs peuvent s’engager quelques jours par an pour des actions de solidarité sur leur temps de travail : parrainer des personnes en difficulté dans leur orientation ou leur insertion professionnelle, participer à l’éducation financière de jeunes en apprentissage ou encore partager leurs compétences avec une association. Les formats d’engagement sont multiples. Nous sommes un employeur garantissant l'égalité des chances et nous sommes fiers de faire de la diversité une force pour notre entreprise. Le groupe s’engage à reconnaître et à promouvoir tous les talents, quels que soient leurs croyances, âge, handicap, parentalité, origine ethnique, nationalité, identité sexuelle ou de genre, orientation sexuelle, appartenance à une organisation politique, religieuse, syndicale ou à une minorité, ou toute autre caractéristique qui pourrait faire l’objet d’une discrimination. Référence: 20000AFM Entité: Fonctions centrales groupes Date de début: 07/09/2020 Date de publication: 20/05/2020 il y a 19 jours - Continuer pour postuler Signaler un abus
DÉVELOPPEUR DRUPAL;Javascript;France;Boulogne-Billancourt (92);Lab5com;;;DÉVELOPPEUR DRUPAL Lab5com - Boulogne-Billancourt (92) Continuer pour postuler TA MISSION ? Tu développes des solutions répondant aux besoins exprimés de manière innovante et évolutive, tant dans les développements réalisés que dans l’évolution continue des méthodes de développement. Tu es également capable d’être force de proposition afin d’optimiser l’efficacité de développement et maximiser le service rendu aux clients. TON ENVIRONNEMENT ? Au sein d’une équipe d’ingénieurs travaillant en mode Agile, vous réaliserez le développement de sites web, implémentés via Drupal 7, avant d’en assurer la maintenance corrective et évolutive, pour un acteur des grands médias. Vous assurerez la migration des applications Drupal 7 vers Drupal 8. TES COMPÉTENCES ? Drupal 7/8 / PHP / Javascript (ES6) / JQuery / HTML5/CSS3 / MySQL Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Stage - Chef de Projet Junior PHP/JS;Javascript;France;Paris (75);Stagup;;1 500 € par mois;Stage - Chef de Projet Junior PHP/JS Stagup - Paris (75) 1 500 € par mois - Temps plein, Stage Continuer pour postuler L'entreprise Notre client accompagne ses propres clients sur des missions de conseil technologique et d’audit, ainsi que sur des projets de développement d’applications Web. Entreprise fondée en 2005, ils ont piloté plus de 300 projets. Spécialisée dans le développement de sites Internet, d’extranets, d’intranets et d’applications Web métiers en PHP et en JavaScript. Ils travaillent aussi bien pour des grands comptes privés et publics, pour des PME-PMI que pour des startups. Ils vous accompagnent de l'idée jusqu'à la mise en oeuvre de vos projets de developpement. Notre client recrute des développeurs curieux du PHP et du JS pour participer à la réalisation de projets innovants pour des clients à forte visibilité. Société à taille humaine, ils recherchent de futurs collaborateurs motivés souhaitant s’investir avec eux dans leur développement ! Ils travaillent en équipes réduites dans un esprit d’entraide et de progression. Pourquoi c'est cool de bosser avec eux ? – Parce qu'on a des locaux incroyables déjà ! La Chill zone, ses canapés moelleux et le patio intérieur y sont probablement pour quelque chose... – En plus de ça, tu pourras suivre des formations de façon régulières en dégustant de bons croissants tout frais. – Evidemment on compte sur toi pour participer à nos apéros et nos soirées teambuilding – Entreprise classée au palmarès Great Place to Work – Le résultat : une super ambiance garantie !   Les missions Intégré(e) à une équipe de 5 à 7 développeurs, pragmatique et passionné de technologies, tu interviendras sur les missions suivantes : – Recueil et expression des besoins – Rédaction de spécifications fonctionnelles techniques sur la base du cahier des charges et des échanges avec le client – Participation à la définition de l’architecture technique, choix des Framework et des outils – Participer à la conception technique et au développement – Coopérer sur la maintenance évolutive et corrective des applications – Partager et faire évoluer les compétences des équipes – Assurer une veille autour des usages, des technologies front et back, du serveur et de la base de données  Technos et outils de travail : – BackEnd : PHP (Symfony, Laravel), NodeJS (Express) – FrontEnd : Angular, ReactJS, Vue.js, Bootstrap, CSS3 – Base de données : MySQL, MongoDB – Outils : Git, Asana, Docker – Autres : Linux, RabbitMQ, ElasticSearch   Le profil recherché Stage temps plein à pourvoir ASAP – Etudiant en fin d'études (Bac+5) – Tu aimes le travail bien fait, tu as le sens du détail, et tu es fier (e) des applis que tu mets en production – Dynamique, tu possèdes des capacités d'initiative et d'adaptation – Tu as l’esprit d’équipe et une forte disponibilité en fonction des exigences du service – Tu maîtrise bien les base du développement Web – Tu souhaites t’investir dans la vie de l’entreprise – Bon niveau d'anglais  Détails Contrat Stage temps plein Durée 6 mois Période ASAP ou Janvier Lieu paris(75) Avantages 1500€ brut Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
DÉVELOPPEUR PHP / SYMFONY H/F;Javascript;France;Paris (75);iOrga Group;;;DÉVELOPPEUR PHP / SYMFONY H/F iOrga Group - Paris (75) CDI Continuer pour postuler Mission :  iOrga Group est une ESN spécialiste de l’intégration de solutions innovantes dans les domaines de la Business Intelligence et du développement Web. Depuis 20 ans, 110 « iORGANAUTES » accompagnent les entreprises dans la maîtrise de leurs processus et de leur organisation. Nous intervenons auprès de clients dans des secteurs très variés (banque, assurance, e-commerce, industrie pharmaceutique, transports, service public). Créé en 1999, nous avons su conserver l’esprit innovation et proximité client de nos débuts et privilégions au sein de notre équipe le sens du service, l’initiative et la réactivité.  Dans le cadre d'une mission chez un de nos clients et du développement de notre activité, nous recrutons un Développeur PHP H/F .  Rattaché au Chef de Projet interne, vous participerez à l'étude, la conception et le développement de nouveaux produits, ainsi qu'aux évolutions de produits existants et leur maintenance.  Vos missions :  Participation à l'analyse et à la conception de nos projets, Synchronisation des données de production vers les différents sites Web, Mise en place de composants de gestion, Gestion des traitements automatiques, Définition des architectures, Développer des applications Web et Desktop Réaliser les tests unitaires Assurer le support technique aux projets Effectuer la veille technologique sur le marché de l'IT Assurer la maintenance corrective et évolutive Evolution des différentes bases de données transverses Maîtrise du Langage SQL  Profil :  De formation supérieure en informatique, vous justifiez d'une expérience de 3 ans minimum dans la conception, le développement d'application web en PHP / SYMFONY.  Méthodologie et concept : Scrum, POO Technologies : PHP, MySQL, XHTML, XML, CSS, JavaScript(jQuery), AJAX, SOAP, REST Framework : SYMFONY Environnement : LAMP, DEBIAN Versionning : SVN, GIT  Doté d'un bon relationnel, vous êtes rigoureux avec de réelles capacités d'analyse et rédactionnelles. Vous savez mettre votre expertise au service des utilisateurs et vous contribuez ainsi à apporter de la valeur au métier du client.  Nous rejoindre c'est intégrer une équipe dynamique et conviviale où nous saurons vous valoriser dans votre parcours et où vous serez acteur de votre évolution. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développeur JavaScript H/F;Javascript;France;Lille (59);Goweb;;;Développeur JavaScript H/F Goweb - Lille (59) CDI Postuler - CDI - à pourvoir immédiatement - Goweb. C’est une team du tonnerre de 30 Gowebiens ! Ils avancent, évoluent et coconstruisent ensemble, alliant expertise technique, « libre-échange » et « écoute active », afin d’inventer le Goweb de demain.  Futur(e) Gowebien(ne) Dev JS, nous avons besoin de toi !  Voilà ce qu’on te propose : POLYVALENCE : tu travailleras sur différents types de projet (site e-commerce, PWA, interfaces métiers, plateforme e-learning, Intranet, etc.) organisés de façon variés (Agile, run, build, AMOA AMOE.) pour divers clients (Groupes Régionaux, Nationaux et Internationaux).  CHALLENGE : tu vas accompagner et conseiller les clients sur leur projet de création, d’évolution, d’industrialisation de leurs interfaces et solutions digitales afin d’améliorer leur quotidien et/ou accroitre leur performance opérationnelle.  EVOLUTION : « Il y a peu de différence entre un homme et un autre, mais c’est cette différence qui fait tout. » Tu veux évoluer et créer ton job idéal ? Nous serions ravis de t’aider pour y parvenir.  Tu aimes relever des défis ? Tu as envie de prendre part à une belle aventure humaine ? Tu souhaites donner du sens à ton métier de Développeur JS ?  A Goweb, on te propose de développer tes talents en JavaScript au cœur de projets structurants et internationaux chez nos clients (métropole lilloise proche) ou au sein de notre Centre de Services. Missions Plus précisément, tu vas : Analyser et proposer une solution adéquate pour répondre au mieux aux demandes des clients Contribuer au développement des interfaces en JavaScript Garantir la qualité du code et des web performances Procéder à des tests utilisateurs, au recettage, à la mise en production, au suivi de livraison et la surveillance de la qualité de l’application Travailler en étroite collaboration avec les développeurs Front tout au long du projet de développement Profil Quelques éléments essentiels : HTML5 avec une bonne sémantique (contraintes d’accessibilité et optimisation SEO) CSS3 + compilateur SASS Javascript (ES6) Webpack ReactJS Vue.js AngularJS API Rest GIT Bonne pratique de l'Anglais Communiquant avec une bonne capacité d’écoute, d’empathie et esprit d'équipe Salaire : fixe (en fonction du profil) + variable (+/- 5k€) Envoyez-nous votre candidature recrutements@goweb.fr Ou contactez Agathe ANCEL au 03 55 66 11 09 Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développeur / Développeuse JAVA (H/F);Javascript;France;Paris (75);axYus;;;Développeur / Développeuse JAVA (H/F) axYus - Paris (75) CDI Continuer pour postuler Référence de l'offre : DEVJAVA-92-0320 Type de contrat : CDI Nous recherchons un(e) développeur(se) JAVA pour rejoindre nos équipes à Issy Les Moulineaux ! Vos missions Vous intervenez dans l’informatisation et la dématérialisation des process métiers de nos clients : votre objectif est donc de développer des applications web et mobiles au service de leur activité (formation professionnelle, finances publiques, relation clients à distance…). Au sein d’une équipe de développement au forfait, dans les bureaux axYus, vous participez à différents projets d’envergure variée. En fonction des projets et de vos aptitudes, vous êtes amené(e) à : Participer à des ateliers avec le client pour comprendre le besoin côté métier, Rédiger et/ou mettre à jour des spécifications, Développer les applications front et back end en intégration continue, Effectuer les tests unitaires… Les technologies principalement utilisées chez nous : Langages: JAVA, PHP, SQL, Javascript, HTML, CSS/Sass… Système d’exploitation: Windows, Linux, Android… Méthodes et outils: Netbeans, Power AMC, Merise, UML… Technologies: JEE, Spring, JPA, Hibernate, Symfony, Docker, Bootstrap, IONIC, Android SDK… Stockage: PostgreSQL, Elasticsearch… Serveurs d’applications: Tomcat, GlassFish, Apache, NGINX… axYus s’inscrivant dans une démarche de compétitivité constante, nous restons à l’écoute des dernières innovations technologiques du marché. Vous pourrez être un(e) des acteurs majeurs dans la découverte et l’adhésion de ces technologies, pour en devenir l’un(e) des référents au sein de l’entreprise. Votre profil Nous ne vous recrutons pas pour un projet : nous vous recrutons pour travailler chez nous pour nos clients. La différence ? Nous accordons beaucoup d’importance à qui vous êtes, ce que vous pouvez apporter à l’équipe. Vous êtes un ou une développeur(se) JAVA expérimenté(e) ? Vous recherchez de l’autonomie sur vos développements, de la polyvalence, de l’agilité sur les projets tout en faisant partie d’une équipe soudée ? Vous êtes curieux(se) de comprendre les métiers de nos clients et proposer votre vision ? Vous appréciez travailler aux côtés d’une direction proche du business et de ses collaborateurs ? Nous pouvons vous l’apporter, ça fait justement partie de notre ADN. Vous aimez participer à la vie du plateau, fêter les anniversaires (ou toute autre bonne raison) avec des petits déjeuners, discuter nouvelles technologies avec vos collègues sur le réseau social d’entreprise ou tout simplement travailler dans la convivialité… Vous devriez vous plaire chez axYus ! Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développeur Web;Javascript;France;Paris (75);Mon Gérant Privé;;;Développeur Web Mon Gérant Privé - Paris (75) Continuer pour postuler Nous fournissons aux gérants de fortune une solution web qui leur permet de gérer plus efficacement les portefeuilles financiers de leurs clients et de digitaliser la relation client à travers un portail web et un CRM 3.0. C’est un enjeu majeur pour nos clients et nous rencontrons une très forte demande. L’équipe Nous sommes des experts de la gestion de fortune et du développement de logiciel en mode SaaS. Simplicité, courage et transparence sont des valeurs fortes de l’équipe. L’agilité est au coeur de notre démarche entrepreneuriale et de notre relation client. Nous binômons fréquemment, et chaque sprint donne lieu à une démo chez le client. Nous cherchons à nous améliorer en continu via des stands-up et des retrospectives. Nous cherchons un développeur convivial et passionné, comme nous ! Le rôle Vous utiliserez vos connaissances de Kotlin (ou Java) pour améliorer notre Back-End. Vous mettrez à disposition du Front-End de nouvelles ressources REST ou GraphQL. Vous développerez des visualisations complexes et intuitives en utilisant vos connaissances de TypeScript (ou JavaScript) et de React. Vous travaillerez en étroite collaboration avec un Product Owner et des clients « pilotes » afin de délivrer de façon efficace de la valeur aux utilisateurs. Vous ferez preuve d’autonomie et d’esprit critique pour faire évoluer le code autant que les process. Vous serez force de proposition pour améliorer l’interface utilisateur. Nous emménageons dans de nouveaux locaux en plein centre de Paris. Compétences requises Expérience < 2-4 ans > JavaScript / TypeScript CSS Kotlin / Java Ouvert au pair-programming Fanatique du test unitaire Compétences appréciées React JS Dataviz Expérience de Scrum ou de l’Extreme-Programming TDD SQL Expérience des applications dans le domaine de la gestion d’actifs ou la gestion de patrimoine Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développeur PHP (H/F);Javascript;France;France;ASSU2000;;;"Développeur PHP (H/F) ASSU200059 avis - France Continuer pour postuler Dans le cadre de son développement et afin de renforcer ses équipes, notre Direction des Systèmes d'Informations recherche son prochain Talent en PHP pour compléter son équipe d'Experts web ! Au sein de l'équipe Développement Web, vous intervenez sur l'ensemble des projets de développement web du Groupe (sites business - dont le site du 2nd pure player du marché, sites corporate, applications de service…). En lien avec votre Responsable, vous faites évoluer nos différentes applications internes en fonction des demandes de la Direction MOA et en adéquation avec notre activité en constante augmentation. A ce titre, vous : • Définissez et réalisez les phases et procédures de tests techniques et fonctionnels de programmes et applications informatiques • Réalisez les différents développements PHP (TMA et mini-projets) • Mettez en place des web services et optimisez les performances des sites web • Assurez le suivi des projets applicatifs (site web, extranet, ERP) pour tous les intervenants • Analysez les problèmes techniques et fonctionnels et proposez des correctifs, mises en conformité techniques, ...  De formation supérieure en informatique, vous justifiez de 3 années d'expérience dans les nouvelles technologies. Votre expertise s'articule autour des domaines ci-dessous: • Les technologies PHP5/7 et Drupal 7/8. • Les technologies ""client WEB"" (HTML5, CSS, Ajax, Javascript, XML, XSL). • Les web services (SOAP/REST) • Les serveurs d'application : Apache 2.2, IIS. • Les tests d'intégration unitaire, de charge et de non régression. • La relecture de code La connaissance du monde de l'assurance est un atout supplémentaire pour réussir à ce poste. Vous êtes autonome et faites preuve d'initiative dans le cadre d'une démarche d'amélioration continue. Vous appréciez le travail en équipe et souhaitez accompagner l'entreprise afin d'apporter toujours plus de valeur aux équipes business et de développer l'image Groupe. Ce poste de Développeur PHP (H/F) est à pourvoir immédiatement en CDI au sein de notre siège social situé à Noisy-le-Sec (à 15 minutes de la gare Saint-Lazare par le RER E). Si vous souhaitez travailler sur des technologies innovantes avec une équipe solidaire et compétente, ce poste est fait pour vous. Le partage des connaissances est une évidence au sein de nos équipes et nous espérons vous y retrouver prochainement ! Rejoindre le Groupe ASSU 2000, c'est intégrer une entreprise connectée, audacieuse et agile. C'est évoluer au sein d'un marché diversifié et dynamique. C'est aimer relever des challenges quotidiens. C'est accepter de se réinventer. Parce que nous misons sur la valeur et l'engagement de nos collaborateurs et souhaitons nous inscrire dans la pérennité, nous recrutons à 99% en CDI. il y a 15 jours - Continuer pour postuler Signaler un abus"
Développeur / Développeuse Javascript F/H;Javascript;France;Lyon 3e (69);norsys;;;Développeur / Développeuse Javascript F/H norsys4 avis - Lyon 3e (69) CDI Continuer pour postuler Toi...  Ce qui t’anime au quotidien  ,c’est le challenge de mettre en place des solutions innovantes et pragmatiques. Curieux, tu souhaites découvrir et intégrer de nouvelles méthodes et technologies.  Ta mission, si tu l’acceptes  , c’est de devenir membre d’une équipe au sein de notre agence ou en régie. Tes projets portent sur des problématiques clients dans les secteurs :  ecommerce, banque, assurance, finance et fonction publique...  Si cette introduction te plait, alors c’est LE moment de rejoindre  les 110 easymakers de l’agence de Lyon.  Toi chez norsys...  Tu interviendras sur la conception et le développement d’applications en BUILD et RUN en environnement.  Tu prendras part aux rituels agiles du projet avec ton équipe.  Tu participeras aux phases de test tout au long du projet.  Tu contribueras à la relation avec le client par le biais de réunions quotidiennes et de démonstrations. Profil recherché Ce qui est essentiel pour mener à bien cette mission,  c’est de posséder un bagage significatif en javascript sur des frameworks tels qu’angular, react, node tout en étant familier des bonnes pratiques de développement.  Dès ton arrivée, durant 2 semaines, tu intégreras un cursus de formation qui te poussera à “ tendre vers le haut de gamme “. Tu y approfondiras tes connaissances sur des sujets comme le TDD, la qualité du code, la sécurité ou encore la communication dans l’équipe Entreprise Norsys...  est une ESN engagée de plus de 500 easymakers (collaborateurs), créée en 1994, spécialisée dans le conseil en assistance à maitrise d’ouvrage et l’ingénierie informatique sur-mesure utilisant les dernières technologies (JAVA JEE, PHP, Angular, Nodejs...). En 2019, norsys a été certifiée B Corp, ce qui démontre la réalité de son engagement sur le plan social et environnemental et intègre le cercle pionnier d'entreprises internationales très impliquées.  Rejoignez l'expérience norsys pour 3 raisons : Un modèle de développement unique qui vise l’excellence économique, l’accomplissement humain et la réalisation sociétale et environnementale  Une entreprise à mission qui souhaite entreprendre autrement et ayant intégré dans ses statuts sa raison d’être : Concevoir avec une préoccupation humaine et éthique des usages du numérique efficaces afin de contribuer à l'évolution positive du monde.  Une entreprise à taille humaine qui t’accompagnera dans la réussite de ton projet professionnel au cœur de locaux chaleureux et conviviaux. Apec.fr - il y a 21 jours - Continuer pour postuler Signaler un abus
Ingénieur d'étude Blockchain;Javascript;France;Le Havre (76);Université Le Havre Normandie;;1 800 € - 2 200 € par mois;Ingénieur d'étude Blockchain Université Le Havre Normandie - Le Havre (76) 1 800 € - 2 200 € par mois - Temps plein, CDD - Télétravail provisoire (COVID-19) Postuler Urgent Durant une mission de 12 mois, vous serez intégré dans une équipe d’informaticiens travaillant sur la blockchain et son application dans le domaine de la logistique. Votre mission principale consistera en le développement de technologies Blockchain pour des solutions logicielles de gestion des activités des transporteurs dans le cadre du projet collaboratif « Smart Flow » mené avec la société 2SN. - Réalisation d’une veille scientifique et technologie sur le domaine. - Spécifications de la solution Blockchain pour la gestion des activités des transporteurs définie de manière collaborative avec le laboratoire et la société en tenant des contraintes juridiques qui seront précisées par ailleurs. - Mise en œuvre de la solution sur une plateforme Blockchain. - Rédaction de rapports d’avancement sur le projet Smart Flow. - Développement d’un prototype de Blockchain pour la gestion des activités des transporteurs. Compétences souhaitées et aptitudes nécessaires - le développement logiciel en Java, Javascript, technologies WEB (d’autres langages peuvent aussi être les bienvenus) - une connaissance initiale ou une expérience dans les technologies blockchains et les architectures décentralisées (réseau peer-to-peer, …) sont un plus. Elles devront être rapidement acquises ou renforcées au début du projet au sein de l’équipe RI2C. - la rédaction de documents techniques et scientifique - le bon relationnel et capacité à travailler en équipe - diplôme de master, d’ingénieur ou de doctorat Avantages et contraintes du poste - Possibilité d’acquérir une expérience au sein d’une équipe de recherche travaillant déjà sur la technologie Blockchain, qui est très recherchée dans tous les secteurs économiques. - Nécessite une autonomie en terme de développement informatique. Type d'emploi : Temps plein, CDD Salaire : 1 800,00€ à 2 200,00€ /mois Expérience: ingénieur d'étude de blockchain ou similaire: 1 an (Souhaité) Télétravail: Temporairement en raison du COVID-19 il y a 28 jours Signaler un abus
