Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Java Developer;Java;USA;Piscataway, NJ;Citi Bank;;;Java Developer Citi Bank17,573 reviews - Piscataway, NJ Apply On Company Site Job Code: MFJAVA23  Location: Piscataway, NJ  Keyskills: At least 3+ years of Front-End development experience (HTML, CSS, JavaScript, Angular.js) * At least 3+ years of full-stack development experience in a server-side language (Java, Scal  Discription: This position will be responsible for full-stack software development with a focus on developing web applications for a wide variety of browser environments and devices using technologies such as HTML5, CSS3 and JavaScript libraries such as Angular, React.js To excel you'll need a solid understanding of client and server development, and all major desktop and mobile browser behaviors, responsive web design techniques, interface defect troubleshooting, and graceful fallback strategies for unsupported browsers Test all completed views in a variety of browsers and devices. Troubleshoot and resolve any application and user interface defects between browsers Solid Front-End developer as well as Back-End full stack developer  Company: Citi Bank New York InfoTech - 15 days ago report job
Full Stack Game Engineer;Java;USA;San Francisco, CA;N3TWORK;;;Full Stack Game Engineer N3TWORK - San Francisco, CA Apply On Company Site N3TWORK builds fun, engaging, free to play games for iOS and Android. We are looking for full-stack engineers to join our small, focused team of experienced veterans to build games.  WHAT YOU WILL DO Work with a small, focused team to help design and build successful free to play games on iOS and Android. Be a generalist with additional depth in one or more areas such as graphics, audio, scalable servers, networking or AI. Implement both client and server side game features. Write and maintain quality, readable code. Collaborate with designers and artists to bring our games to life. WHAT SKILLS YOU WILL NEED 3+ years experience in C#, ObjC, C++ or Java. Deep knowledge of data structures, algorithms and design patterns and how to apply them to the problem at hand. Experience with Unity mobile game development on iOS or Android. Shipped and operated at least one mobile free to play game. Understanding of and interest in successful free to play game design and development. Experience with secure, scalable RESTful API design and development for mobile games. Curiosity that drives you to continually learn new things. BONUS Production experience with Unity. Production experience running servers at scale using Java, Python or Ruby in AWS. Experience with database design and scaling. 30+ days ago report job
Java Swing Developer;Java;USA;Hackensack, NJ;CityCore;;$150,000 a year;Java Swing Developer CityCore - Hackensack, NJ $150,000 a year Apply On Company Site Application developer with proven experience providing technical development and support of custom and packages applications using JAVA, Swing, JavaScript, Java Servlets, HTML, XML/XSLT, and Oracle PL/SQL. Must have experience with Red Hat Enterprise Linux and Windows Server Platforms. 30+ days ago report job
Full Stack Engineer;Java;USA;Culver City, CA;Jam City;;;Full Stack Engineer Jam City9 reviews - Culver City, CA Contract Apply On Company Site As a leading mobile games developer, Jam City is looking to “level up” our talent. We’re on the hunt for innovators who consider themselves dynamic, collaborative, and thrive in a fast-paced environment.  PERKS & BENEFITS Unlimited Vacation, Paid Sick Days & Holidays 100% Employee Covered Medical, Dental, Vision Plan Base Plan Life Insurance, 401k, Flexible Spending Accounts, Commuter Benefits & More Catered Lunches & Well-stocked Kitchens Yoga & Wellness Activities Happy Hours Company Events Dog Friendly RESPONSIBILITIES Full-Stack developer that’s extremely comfortable server side AND client side 4+ years of server-side experience, including programming experience in one or more of the following: Java, Python, C/C++, C# ( in order of importance) 2+ years of working with Unity in C# 2+ years working in mobile Work with relational and nosql databases, of particular importance is Couchbase Demonstrated command of applicable programming languages and a thorough knowledge of software design practices including modularity, event-driven architecture, object-oriented design, graphics and animation techniques, portability, extensibility and testability. Loves to work with small teams in a collaborative environment!  QUALIFICATIONS Help the design and development of our next multi-platform game interfacing with company stakeholders throughout the project duration. Play a substantial role in day-to-day coding, participating in performance profiling, optimization and general troubleshooting as necessary. Participate with the rest of the engineering organization providing valuable input on the company's long term engineering roadmap and helping identify areas of opportunity for improvement. Participate in prototyping meetings to provide technical perspective NICE TO HAVE Agile experience Git familiarity ActionScript 3 ABOUT JAM CITY Jam City is an award-winning mobile entertainment studio providing unique and deeply engaging games that appeal to a broad, global audience.  Led by CEO Chris DeWolfe, former MySpace co-founder and CEO, and COO Josh Yguado, former 20th Century Fox executive, Jam City is the creative powerhouse behind some of the highest-grossing and most enduring mobile games. Jam City’s global franchise Cookie Jam has generated more than half a billion dollars, and Panda Pop has more than 120 million downloads to date.  The company also is the go-to studio for Hollywood, having developed immersive, narrative-rich mobile games around iconic entertainment brands. The company’s popular RPG game Harry Potter: Hogwarts Mystery was the #1 game in more than 40 countries at its launch in April 2018.  Jam City has nine studios located in Los Angeles (HQ), Berlin, Buenos Aires, Bogotá, Burbank, Cedar Falls, San Diego, San Francisco, and Toronto. 30+ days ago report job
Entry Level Software Engineer;Java;USA;Buena Park, CA 90620;Sunwest Mortgage Company, Inc.;;;Entry Level Software Engineer Sunwest Mortgage Company, Inc.14 reviews - Buena Park, CA 90620 Apply On Company Site Job Responsibilities: Analyze business requirements to design, engineer, and build software solutions. Develop systems in a variety of computer languages, such as C++ and Java. Maintain high quality documentation of design plans, test plans, build and release plans, and use cases. We offer an excellent salary and benefits package, including health, dental, vision insurance and a 401 (k) program. As well as a great work environment. Requirements: This position has no minimum education or experienced requirements. Sun West is looking for talented engineers and architects that have an innate passion for creating beautiful and elegant systems. If you fit this description, we would appreciate meeting with you to discuss a career at Sun West. IF YOU ARE LOOKING TO MAKE A DIFFERENCE, THIS IS THE PLACE TO BE. However, if you are just looking for a job, do not apply. 30+ days ago report job
Associate Software Developernew;Java;USA;Appleton, WI 54919;Thrivent Financial;;;Associate Software Developer Thrivent Financial354 reviews - Appleton, WI 54919 Apply On Company Site Summary  What if there was a different way of looking at money? A way that says it’s not how much we have that makes us happy—but what we do with it. For over 100 years, Thrivent has been helping members see money for what it really is—a tool, not just a goal—that can help us live more content, confident and generous lives.  The Associate Software Developer supports the technical development, implementing and governance of technology solutions that deliver business value across the organization while continuously improving time to market.  The Software Developer is responsible for analyzing, designing, building, testing, debugging, documenting, implementing and maintaining new or existing applications and software on distributed and/or mainframe systems. They scrutinize and analyze user needs and design proposed system solutions based on requirements. They participate in the development and testing of these solutions and ensure alignment to defined timelines. They evaluate and configure systems and peripherals for performance and serviceability, reliability, and availability. They recommend enhancements, upgrades and/or changes to the system configuration to maintain optimum system performance and utility. The Software Developer documents all aspects of an application or system to include network diagrams/flowcharts, layouts, diagrams, charts, code comments, and revision dates. They collaborate with other IT and business professionals and deliver high quality results. The functional team is responsible for delivery and integrations in the digital communications space. This includes aggregation of data via event based architecture, PDF creation/augmentation, and archival/delivery via multiple channels.  Job Description  Job Duties and Responsibilities: Works on most phases of application development working with a more senior team member or manager Seeks advice on tasks and responsibilities, as needed Successfully delivers the right results on initiatives in a timely and effective manner Ensures data quality with guidance Works on vendor upgrades and enhancements Develops current business solutions Develops and maintains program documentation Assists in the functionality used by software applications, mainly around organizational change Required Experience: Bachelor’s degree or equivalent experience in Computer Science, MIS, mathematics, or related field Strong organizational, analytical and demonstrates good judgment Makes and keeps commitments to achieve desired priorities Preferred Skillsets: Java, OpenShift, Bamboo, Bitbucket, Camunda, Mongo, Rabbit MQ, Oracle WebLogic, Oracle database, Oracle Documaker. Experience in various delivery methodologies including Agile Scrum, Kanban, Waterfall. Demonstrated curiosity, learning agility, and ability to solve problems regardless of toolset. Solid written and verbal communication skills Ability to work on teams as well as independently Thrivent provides Equal Employment Opportunity (EEO) without regard to race, religion, color, sex, gender identity, sexual orientation, pregnancy, national origin, age, disability, marital status, citizenship status, military or veteran status, genetic information, or any other status protected by applicable local, state, or federal law. This policy applies to all employees and job applicants. Thrivent is committed to providing reasonable accommodation to individuals with disabilities. If you need a reasonable accommodation, please let us know by sending an email to human.resources@thrivent.com or call 800-847-4836 and request Human Resources. Thrivent - 5 days ago report job
Staff, Java Development Engineer - Lone Tree, CO;Java;USA;Lone Tree, CO 80124;Charles Schwab Inc.;;;"Staff, Java Development Engineer - Lone Tree, CO Charles Schwab Inc.1,283 reviews - Lone Tree, CO 80124 Apply On Company Site Your Opportunity: At Schwab, we aim to transform people’s lives by changing the way the world invests. We design innovative investing solutions for the consumer on Main Street and take pride in our consumer-focused culture of quality and excellence. We are in the midst of re-architecting and rebuilding our core enterprise software platforms to support our rapidly growing and evolving business. Our software engineers are hands-on developers who excel in a dynamic, fast-moving, and agile environment. We are passionate about developing high quality, high performance, and scalable software. Sound like a team you’d like to be a part of? Let’s connect! We have opportunities for full stack, front-end-focused, and back-end focused engineers. What youâre good at: Work with technical and business experts to create and support optimal production and test environment solutions Research and development of (functional and technical specifications documents) production and test environments, architecture/design/develop solutions Develop plans for proof of concept and validation of technology/solutions Develop and support the tools and processes to gather detailed user requirements Participate in strategic planning discussions with technical, business, and client stakeholders Identify gaps in processes and services across environments Review programming and environment changes and raise awareness for potential impacts Effective and efficient utilization of programming tools Architect and develop effective solutions that are in line with the organization's vision Actively participate in product design and development sessions Provide direction to less experienced Programmer/Analysts Identify gaps in processes and services across production and test environments Develop architectural diagrams/documents, develop software codes and automated test scripts Write efficient, easy to follow technical documentation Act as liaison between technical and non-technical counterparts What you have: 3+ years of experience with the following: Java, Spring framework and Web Services (REST, SOAP) Experience in Distributed Databases; SQL Server, MongoDB Experience coding in Angular, React, Typescript, Javascript, HTML, CSS, bootstrap, backbone (advanced capabilities required for front end focused roles) Experience in Cloud deployment in a continuous integration and continuous delivery model (CI/CD) is preferred Experience with continuous build process using Bamboo, Bitbucket/Git, or similar tools is preferred Knowledge of developing Visio diagrams, architectural and design documentations, functional and technical specifications, automated test process Ability to research and document production and test environments along with architecture and design work Knowledge of the Agile methodology and experience in an Agile working environment Experience with the Atlassian tool stack (JIRA et alia) Ability to effectively engage subject matter experts and understand technical topics Ability to work effectively with technical and business experts Willingness and ability to learn all aspects of test data management and associated tools Ability to analyze and solve problems creatively Ability to meet deadlines, goals and objectives Ability to work collaboratively with internal and external stakeholders including offshore teams and manage offshore development activities Outstanding verbal and written communication skills Experience with Pivotal Cloud Foundry (PCF) is a plus Charles Schwab - 30+ days ago report job"
Software Engineernew;Java;USA;Chesapeake, VA;L3Harris Technologies;;;Software Engineer L3Harris Technologies4,384 reviews - Chesapeake, VA Apply On Company Site Description: Job Title: Junior Software Engineer Job Location: Chesapeake, VA JOB DESCRIPTION: Our software engineers produce state of the art systems and products in support of many domains and varied technologies. We build systems in Command and Control (C2), sonars, and tactical data links. We have opportunities in, signal processing, system interfaces, databases, simulation and training, enterprise-level information systems, storage and dissemination, and user interfaces. Developers utilize a variety of software languages (i.e., C, C++, Qt, Java, JavaFX, JSON, XML, SQL, Perl, Python) on Windows and Linux. QUALIFICATIONS: 2+ years experience with Bachelor's degree in Computer Science, Computer Engineering, Electrical & Computer Engineering, Software Engineering, Electrical Engineering, Wireless Engineering, Information Security OR 0 - 2 years experience with Masters Degree 2+ Year's experience with C, C++, Qt, Java, JavaFX, JSON, XML, SQL, Perl, Python PREFERRED TECHNICAL SKILLS: Two or more of the following: C, C++, Qt, Java, JavaFX, JSON, XML, SQL, CORBA, DDS, Windows, Unix, Linux, SOA, Software Security, OOA/OOD, multi-threaded development, Agile SCRUM. L3Harris - Just posted report job
Back End Developer;Java;USA;Arlington, VA 22209 (North Rosslyn area);Deloitte;;;Back End Developer Deloitte9,563 reviews - Arlington, VA 22209 (North Rosslyn area) Apply On Company Site Back End Developer Are you an experienced, passionate pioneer in technology – a solutions builder, a roll-up-your-sleeves technologist who wants a daily collaborative environment, think-tank feel and share new ideas with your colleagues - without the extensive demands of travel?  Work you’ll do  In this role, you will help build and customize an open-source data exploration and analytics platform. The platform will enable our clients to solve challenging problems by blending disparate data sources, creating tailored visualizations, and running custom algorithms. This role will require a developer to extend existing R/Python scripts as well as query databases.  The Back End Developer will also: Collaborate with front-end development team to deliver new end-to-end features Anticipate client needs and formulate solutions to client issues Contribute to new business proposals and proposal development The team Analytics & Cognitive In this age of disruption, organizations need to navigate the future with confidence, embracing decision making with clear, data-driven choices that deliver enterprise value in a dynamic business environment.  The Analytics & Cognitive team leverages the power of data, analytics, robotics, science and cognitive technologies to uncover hidden relationships from vast troves of data, generate insights, and inform decision-making. Together with the Strategy practice, our Strategy & Analytics portfolio helps clients transform their business by architecting organizational intelligence programs and differentiated strategies to win in their chosen markets.  Analytics & Cognitive will work with our clients to: Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights leveraging cloud-based platforms Leverage automation, cognitive and science-based techniques to manage data, predict scenarios and prescribe actions Drive operational efficiency by maintaining their data ecosystems, sourcing analytics expertise and providing As-a-Service offerings for continuous insights and improvements  Qualifications Required: Four year degree, preferably STEM 3+ years development experience with JAVA Hands on experience with RDBMS or RDF databases (SQL or SPARQL) Experience with database querying and database management systems Custom Application Development experience Experience working with R or Python for analysis Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future Preferred: Experience leveraging data analysis to construct compelling narratives Excellent problem-solving/analytical skills and ability to break down large complex concepts Familiarity with Agile project management principles Confidence to drive assignments to completion Eagerness to learn and develop How you’ll grow  At Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there’s always room to learn. We offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs at Deloitte University, our professionals have a variety of opportunities to continue to grow throughout their career. Explore Deloitte University, The Leadership Center.  Benefits At Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you. Deloitte’s culture Our positive and supportive culture encourages our people to do their best work every day. We celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them to be healthy, centered, confident, and aware. We offer well-being programs and are continuously looking for new ways to maintain a culture where our people excel and lead healthy, happy lives. Learn more about Life at Deloitte.  Corporate citizenship Deloitte is led by a purpose: to make an impact that matters. This purpose defines who we are and extends to relationships with our clients, our people and our communities. We believe that business has the power to inspire and transform. We focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. Learn more about Deloitte’s impact on the world.  Recruiter tips We want job seekers exploring opportunities at Deloitte to feel prepared and confident. To help you with your interview, we suggest that you do your research: know some background about the organization and the business area you’re applying to. Check out recruiting tips from Deloitte professionals.  #LI:PTY #IND:PTY 30+ days ago report job
Java Developer;Java;USA;Moline, IL;Agilant Solutions;;$50 an hour;Java Developer Agilant Solutions5 reviews - Moline, IL $50 an hour - Contract Apply On Company Site We are currently looking for “Java Developer” for our Fortune 100 Client. The requirement details are as follows Duration: 8 Months Start Date: ASAP Location: Moline, IL Rate: $50/hr Positions: 4 Title: Java Developer We are seeking 4 Java Developers for Machine Notification Framework program work. The Machine Notification Framework program captures web user preferences. The program is also standardizing e-mail notification. Developers will work on an agile team to deliver components and maintenance applications for user preferences and email communication. Project also includes building an email component. Team may be asked to work on other projects for the program which require a similar skillset. 3+ years of Java experience. Seeking component writing over web application. Experience with communication send e-mail out of applications. Latest Resume in word format: Current Location: Availability: Contact Number: Legal Visa Status: Willing to Relocate: Last 4 digits of SSN: Date of birth 30+ days ago report job
Core Java-Developernew;Java;USA;Richfield, MN;Wipro Limited;;;"Core Java-Developer Wipro Limited14,385 reviews - Richfield, MN Apply On Company Site Job Description  Key skills required for the job are: Core Java-L3 (Mandatory) As a Senior Developer, you are responsible for development, support, maintenance and implementation of a complex project module. You should have good experience in application of standard software development principles. You should be able to work as an independent team member, capable of applying judgment to plan and execute your tasks. You should have in-depth knowledge of at least one development technology/ programming language. You should be able to respond to technical queries / requests from team members and customers. You should be able to coach, guide and mentor junior members in the team. Minimum work experience: 3 - 5 Years Roles & Responibilities ""As a Senior Developer, you are responsible for development, support, maintenance and implementation of a complex project module. You should have good experience in application of standard software development principles. You should be able to work as an independent team member, capable of applying judgment to plan and execute your tasks. You should have in-depth knowledge of at least one development technology/ programming language. You should be able to respond to technical queries / requests from team members and customers. You should be able to coach, guide and mentor junior members in the team. ""  We are an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, gender identity, sexual orientation, disability status, protected veteran status, or any other characteristic protected by law. Wipro does not charge any fee at any stage of the recruitment process and has not authorised agencies/partners to collect any fee for recruitment. If you encounter any suspicious mail, advertisements or persons who offer jobs at Wipro, please do let us know by contacting us on helpdesk.recruitment@wipro.com Mandatory Skills Core Java-L3 Wipro Tech - 6 days ago report job"
Java Software Engineer;Java;USA;Chicago, IL 60606 (West Loop Gate area);E*TRADE;;;Java Software Engineer E*TRADE419 reviews - Chicago, IL 60606 (West Loop Gate area) Full-time, Part-time Apply On Company Site Who We Are: More than 30 years ago, E*TRADE pioneered the online brokerage industry by executing the first-ever electronic individual investor trade. While the landscape of our industry has changed dramatically, our culture of innovation and drive to make online trading accessible to everyone continues to drive us forward. We believe in challenging the status quo, fostering an environment of curiosity and learning, and, above all, putting our customers first. About the Role:  SUMMARY  The Staff, Software Engineering is viewed as a mid-level developer in applications development who can work on the complex projects requiring specialized technical knowledge. They are able to work with the technical leads to solve complex application development tasks. They additionally coordinate with users to determine requirements and ensure that system improvements are successfully implemented and monitored to increase efficiency.  RESPONSIBILITIES  Design and develop Java based applications. Codes, tests, debugs, documents and implements complex software applications. Creates prototypes. Interface with product team to gather requirements. Escalate and communicate issues to manager. Resolve issues that other junior team members are unable to solve. Provide technical solutions to problems encountered in the team. Review the work done by other team members to make sure it adheres to the standards. Makes well-thought-out decisions on complex or ambiguous application development issues. Coordinates with users to determine requirements. Ensures that system improvements are successfully implemented and monitored to increase efficiency.  Qualifications:  Basic Bachelor’s degree in Computer Science/Computer Engineering/Computer Information Systems is required. 2-4 years minimum as a software developer  Preferred  Java, Spring, ORM, OOD Strong technical and business communication skills Strong Linux/UNIX background Strong Shell scripting ESQL/DB (Sybase, Oracle) skills Service Oriented Architecture Experience working with market data systems is preferred Experience working with streaming data systems is preferred  We offer a competitive and comprehensive benefits package. Please visit https://www.etradecareers.com/why-work-at-etrade/employee-benefits/ to learn more about the opportunities.  E*TRADE Financial is an Equal Opportunity Employer who encourages diversity in the workplace. All qualified applicants will receive consideration for employment without regard to race, color, national origin, religion, sex, age, disability, citizenship, marital status, sexual orientation, gender identity, military or protected veteran status, or any other characteristic protected by applicable law. 30+ days ago report job
Java Developer;Java;USA;Windsor, CT 06095;Talcott Resolution;;;"Java Developer Talcott Resolution2 reviews - Windsor, CT 06095 Remote Apply On Company Site Java Developer, Windsor, CT (remote) **This role can be remote; preferably within New England region. USA Citizenship or USCIS Permanent Resident Card (Green Card) is mandatory for this role. AMAZING OPPORTUNITY for a curious, tenacious and multifaceted Java developer. We have a small experienced team of developers who are looking to groom the next generation. In this NEW role you will learn how to write, modify and maintain code in the complexities of a true Hybrid Cloud platform. Working at Talcott Resolution* represents a unique and exciting opportunity. Talcott Resolution is a life insurance and annuity company that offers the benefits and energy of a start-up, backed by the experience, extensive industry knowledge and expertise of a well-established company. Our focus on ethical behavior, financial security and robust risk management enables us to effectively solve our customers’ needs. Responsibilities: In this role, you will report to the Manager, IT Operational Applications. The IT Operational Application department is responsible for the running, development and maintenance of applications and data environments supporting client administration, pricing, trading, publishing and reporting associated to this portfolio. This role will work on a wide variety of systems initiatives that includes User Interface and Compiled Procedure view, as well as integrations with either internal or vendor-based applications (COTS and SaaS). Talcott’s infrastructure environment is a true Hybrid Cloud platform consisting of multiple providers. Additional responsibilities include: Develop and maintain a solid working knowledge of the associated application portfolio. Participate on assignments and projects, clarifying business requirements, writing technical specifications, performing application development and modification activities. Participate in planning sessions across functional areas to analyze business requirements in order to design and build the proper solution. Utilize programming languages and software technology, fully understanding and applying disciplined software development processes. Manage own tasks within assignments around production support and maintenance plan(s). Apply quality assurance principles and processes, ensuring the development product meets the need and requirements of the business. Testing and ongoing maintenance of application modules; developed or modified. Provide production support assistance as needed.  Qualifications: 2+ years’ experience developing systems with Java, Oracle PL/SQL and solid understanding of SQL and relational databases. Bachelor’s degree in Computer Science, Information Technology or a related discipline from an accredited college or university. Excellent verbal and written communication skills. Effective listener, who can give timely and constructive feedback and is willing to state opinions assertively. Knowledge of and/or experience with software development, testing, and quality assurance methodologies. Demonstrate passion for learning and applying technology and ability to readily share knowledge. Analytical approach to uncover, resolve and deliver effective approaches and solutions to business problems. Effectively manage priorities and project tasks to assure on time execution. *Talcott Resolution consists of Talcott Resolution Life, Inc., a holding company for a group of insurance and non-insurance subsidiaries that administers life and annuity products previously sold or acquired. These insurance companies include Talcott Resolution Life Insurance Company, Talcott Resolution Life and Annuity Insurance Company, American Maturity Life Insurance Company and Talcott Resolution International Life Reassurance Corporation. Talcott Resolution is an equal employment and affirmative action employer. All qualified applicants will receive consideration without regard to race, color, sex, religion, age, national origin, disability, veteran status, sexual orientation, gender identity or expression, marital status, ancestry or citizenship status, genetic information, pregnancy status or any other characteristic protected by law. Talcott Resolution maintains a drug-free workplace and is committed to building inclusion and leveraging diversity. 30+ days ago report job"
Back End Developer;Java;USA;Atlanta, GA;Maven Wave Partners;;;Back End Developer Maven Wave Partners4 reviews - Atlanta, GA Apply On Company Site Who We Are! At Maven Wave, we are committed to hiring the industry’s top talent. Each employee is hand-picked not only for their skills, but for their personality and broad expertise. We are looking for this rare combination of talent that sets us apart in the industry. Maven Wave helps leading companies make the shift to digital and shorten the fuse to innovation. We combine the expertise of top-tier consulting with the agility of a cutting-edge technology firm. This multidisciplinary blend of skills allows us to create unique digital advantages for our clients. Maven Wave’s digital solutions are agile, mobile, rooted in analytics, and built in the cloud. Maven Wave, Google, and YOU: help us design, develop, and deploy web application services!  Your Life As a Maven: Design, develop and implement web applications. Implement new product features and GUI’s, as well as enhance and maintain existing functionality, monitor solutions and performance characteristics. Participation in design discussions, review sessions, and prototyping. Ensure the scalability and quality of all code. Assist with product documentation, unit testing and ensuring overall product quality. Your Expertise: Hands-on experience with GCP. Experience with Javascript and web standards. Strong understanding of the Java framework. OOPS Knowledge, Web API and Web services. Strong Knowledge on Design Patterns, SOLID principles, ORM, Entity Framework. Your X-Factor: Aptitude - You have an innate capacity to transition from project to project without skipping a beat. Communication - You have strong communication skills for coordination across projects and teams. Impact - You are a critical problem solver with an emphasis on creativity and innovation. Passion - You have the drive to succeed paired with a continuous hunger to learn. Leadership - You are trusted, empathetic, accountable, and empower others around you. Why We’re Proud To Be Mavens! Google Cloud North America Services Partner of the Year 2019, 2018 #21 Best Workplaces in Chicago, FORTUNE, 2018 Great Place To Work Certification, Great Place to Work, 2017 & 2018 Fast Fifty, Crain's Chicago Business 101 Best and Brightest Companies to Work For, National Association for Business Resources (NABR) Top Google Cloud Partner, Clutch Fastest Growing Consulting Firms in North America (#11, #37), Consulting Magazine Top IT Services Companies, Clutch Google Global Rising Star Partner of the Year Ready to Learn More? Life of a Maven Check out the Application Development Team See what Glassdoor has to say Real Customer Stories 18 days ago report job
Software Development Engineer, Alexanew;Java;USA;Boston, MA;Amazon.com Services LLC;;;"Software Development Engineer, Alexa Amazon.com Services LLC62,049 reviews - Boston, MA Apply On Company Site Bachelor's degree in computer science, computer engineering, mathematics, related technical discipline, or related industry experience 4+ years of software development experience Experience working on an engineering team using Agile processes (Scrum, Kanban) 2+ years experience developing on Linux/Unix platforms  Help make Alexa better by building the speech and language solutions behind Amazon Echo and other Amazon products and services. As a member of our team, you will be responsible for leading the development and launch of core Alexa product features. You will have wide exposure across Alexa's components and services and will drive improvements across many systems. You will have significant influence on our overall strategy by helping define product features, driving the system architecture, and spearheading best practices to enable a superior product.  The ideal candidate is clearly passionate about delivering experiences that delight customers and creating solutions that are robust. A commitment to team work, ability to innovate quickly, and strong communication skills (to both business and technical partners) are absolute requirements. Creating reliable, scalable, and high performance products requires exceptional technical expertise, a sound understanding of the fundamentals of Computer Science, and practical experience building large-scale distributed systems. This person has thrived and succeeded in fast paced environment where learning new concepts quickly is a must.  Strong, object-oriented design and coding skills (C/C++ and/or Java preferably on a UNIX or Linux platform) Knowledge of Perl or other scripting languages a plus Experience with distributed (multi-tiered) systems, algorithms, and relational databases Experience in optimization mathematics (linear programming, nonlinear optimization) Ability to effectively articulate technical challenges and solutions Ability to work across many teams and coordinate tasks Deal well with ambiguous/undefined problems; ability to think abstractly Previous technical internship(s) preferred Graduate degree is a plus Amazon is an Equal Opportunity Employer – Minority / Women / Disability / Veteran / Gender Identity / Sexual Orientation Amazon.com - Just posted report job"
Software Engineer - New College Gradnew;Java;USA;Plano, TX;L3Harris Technologies;;;Software Engineer - New College Grad L3Harris Technologies4,384 reviews - Plano, TX Apply On Company Site Description: Job Title: Software Engineer (New College Grad) Job Code: AS20201405-45581 Job Location: Plano, TX Job Description: Apply computer science, engineering, and mathematical analysis concepts and principles in the development of software for the target application Work closely with cross functional members of the engineering organization to develop and evaluate interfaces between hardware and software, and operational performance requirements and design of the overall system Support and participate in all phases of the software development life cycle, including requirements analysis, design, implementation, integration, and test of embedded software for real-time control of advanced tactical radio equipment Develop software test procedures, software programs, and related documentation Utilize modeling tools and equipment to establish operating data, conduct experimental tests, and evaluate results Participate in peer reviews, identify, track and repair defects Utilize a variety of software languages (i.e., C++, C#, C, Java, Ruby, HTML5, XML, SQL, Perl, Python, Ajax, Qt) on Windows, Linux, mobile platforms, and embedded real time operating systems (VxWorks, Linux, QNX, Integrity, Windows CE, and others for Motorola, Intel, TI, and custom processor designs) Qualifications: Bachelor’s or Master’s degree in Computer Science, Computer Engineering, Software Engineering, Electrical Engineering, Wireless Engineering, Information Security, Mathematics, Digital Arts & Sciences or related field GPA of 3.0 or greater Preferred Skills: One or more of the following: C++, C#, C, Java, Ruby, JEE, HTML5, XML, SQL, Qt, Windows, .NET, Unix, Linux, SOA, RTOS, Real-Time Controls, Wireless, Software Security, Robotics, OOA/OOD, Hadoop, Android, Embedded Systems L3Harris - Just posted report job
Software Dev Engineer Inew;Java;USA;Seattle, WA;Amazon.com Services LLC;;;Software Dev Engineer I Amazon.com Services LLC62,049 reviews - Seattle, WA Apply On Company Site Bachelor’s Degree in Computer Science or related field Computer Science fundamentals in object-oriented design Computer Science fundamentals in data structures Computer Science fundamentals in algorithm design, problem solving, and complexity analysis Proficiency in, at least, one modern programming language such as Java, C++, C# 2+ years experience in software development using Java, C++, C#, Python, or related Experience building machine-learning models using Big Data technologies such as AWS, Hadoop, Spark  The Economics Technology team (ET) applies Machine Learning, Causal Inference, and Econometric/Economic Methodologies to derive actionable insights about the complex economy of Amazon’s retail business. We also develop Statistical Models and Algorithms to drive strategic business decisions and improve operations. We are an interdisciplinary team of Economists, Engineers, and Scientists incubating and building day one solutions using cutting-edge technology, to solve some of the toughest business problems at Amazon. This is a unique, high visibility opportunity for someone who wants to have business impact, dive deep into large-scale economic problems, enable measurable actions on the Consumer economy, and work closely with scientists and economists. If you are interested in Machine Learning, Reinforcement Learning, large-scale, low-latency distributed systems and can build the software that use the models, this is the role you have been looking for.  We are a Day 1 team, with a charter to be disruptive through the use of ML and bridge the Science and Engineering gaps that exist for engineers today. You will start on green field projects working with Principal Scientists to bring our models to life. We are an inclusive team, and are looking for SDEs that aren't averse to learning and building predictive models alongside our scientists.  Master’s Degree in Computer Science or related field Experience building large-scale machine-learning models Experience with Big Data technologies such as AWS, Hadoop, Spark Experience building complex software systems that have been successfully delivered to customers Knowledge of professional software engineering practices & best practices for the full software development life cycle, including coding standards, code reviews, source control management, build processes, testing, and operations Experience with machine learning, data mining, and/or statistical analysis tools Basic understanding of machine learning and econometrics Amazon.com - Just posted report job
