Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Senior Health Care Economics Consultantnew;Python;USA;Tampa, FL 33646;UnitedHealth Group;;;Senior Health Care Economics Consultant UnitedHealth Group16,529 reviews - Tampa, FL 33646 Apply On Company Site We'll put you in the driver's seat on vital projects that have strategic importance to our mission of helping people lead healthier lives. Yes, we share a mission that inspires. We need your analytical talents and business discipline to help fuel ours. It's the opportunity to do your life's best work.(sm)  As a Senior Health Care Economics Consultant in the Product Analytics organization, you will help lead data-driven studies to tell the story of how Optum Behavioral Health products are making a difference. Your role will include developing study methods, analyzing complex data with statistical and visual techniques, building predictive models, and interpreting and presenting findings. You’ll work closely with business leaders and other researchers to develop innovative analytic solutions to help Optum fulfill its mission.  Primary Responsibilities:  Develop and apply statistical methods to evaluate program performance Identify and deploy appropriate analytic techniques to solve complex business problems and overcome measurement challenges Build statistical and machine learning models to model outcomes and improve program performance Perform analytic dataset creation and statistical modeling, and summarize results Work closely with stakeholders to understand business needs, explain methods, and interpret findings Manage multiple priorities, work independently, and meet non-negotiable deadlines Anticipate customer needs and proactively develop solutions to meet them You’ll be rewarded and recognized for your performance in an environment that will challenge you and give you clear direction on what it takes to succeed in your role as well as provide development for other roles you may be interested in.  Required Qualifications: Bachelor's Degree Experience/proficiency with statistical techniques such as logistic regression, predictive models, multivariate analysis, and linear models 3+ years of experience in health care analytics and working with large medical claims data sets Advanced proficiency with SAS programming Excellent verbal and written communication, time/project management, problem solving, organizational, and analytical skills Preferred Qualifications: Master's Degree or higher in Statistics, Public Health, Health Services Research, Social Sciences or related field highly preferred Experience with R, Python, or similar   UnitedHealth Group is working to create the health care system of tomorrow.  Already Fortune 6, we are totally focused on innovation and change. We work a little harder. We aim a little higher. We expect more from ourselves and each other. And at the end of the day, we're doing a lot of good.  Through our family of businesses and a lot of inspired individuals, we're building a high-performance health care system that works better for more people in more ways than ever. Now we're looking to reinforce our team with people who are decisive, brilliant - and built for speed.  Come to UnitedHealth Group, and share your ideas and your passion for doing more. We have roles that will fit your skills and knowledge. We have diverse opportunities that will fit your dreams. Diversity creates a healthier atmosphere: UnitedHealth Group is an Equal Employment Opportunity/Affirmative Action employer and all qualified applicants will receive consideration for employment without regard to race, color, religion, sex, age, national origin, protected veteran status, disability status, sexual orientation, gender identity or expression, marital status, genetic information, or any other characteristic protected by law.  UnitedHealth Group is a drug-free workplace. Candidates are required to pass a drug test before beginning employment. 4 days ago report job
STEM Summer Internship: Java and Python;Python;USA;Atlanta, GA;Hitachi Vantara;;;STEM Summer Internship: Java and Python Hitachi Vantara125 reviews - Atlanta, GA Full-time, Temporary, Internship Apply On Company Site The Company Hitachi Vantara, a wholly owned subsidiary of Hitachi, Ltd., helps data-driven leaders use the value in their data to innovate intelligently and reach outcomes that matter for business and society – what we call a double bottom line. Only Hitachi Vantara combines 100+ years of experience in operational technology (OT) and 60+ years in IT to unlock the power of data from your business, your people and your machines. We help enterprises store, enrich, activate and monetize data for better customer experiences, new revenue streams and lower business costs. Job Description  Our internship programme is designed to give you the skills for starting a successful career in Data Engineering, Data Science, and the Internet of Things fields. You’ll work with a global team gaining real-world experience building IOT applications, applying time series/events forecasting techniques (including deep learning), and you’ll gain exposure to the commercial/financial side of the software business. There will be an opportunity to apply to full-time positions at the end of the 3-month programme. Responsibilities & Scope of Work  Build data processing pipelines Apply data analysis and machine learning techniques to solve business problems Document and present your work to business stakeholders Proactive participation in providing innovative ideas and solutions Required Skills Python, R or Java Data Analysis and Statistics SQL Excellent oral and written communication skills English language proficiency required Bachelors, Masters, or Ph.D. degree in STEM fields Additional Skills Data science / machine learning Big Data technologies (i.e. Hadoop, Spark, NoSQL) AWS, Azure, Google Cloud We are an equal opportunity employer. All applicants will be considered for employment without attention to age, race, color, religion, sex, sexual orientation, gender identity, national origin, veteran or disability status.  #LI-MG1 15 days ago report job
Lead Analytics Consultant - 66187BR;Python;USA;New York, NY 10016 (Murray Hill area);AETNA;;;Lead Analytics Consultant - 66187BR AETNA5,279 reviews - New York, NY 10016 (Murray Hill area) Apply On Company Site Description: It’s a new day in health care.  Combining CVS Health and Aetna was a transformative moment for our company and our industry, establishing CVS Health as the nation’s premier health innovation company. Through our health services, insurance plans and community pharmacists, we’re pioneering a bold new approach to total health. As a CVS Health colleague, you’ll be at the center of it all.  We offer a diverse work experience that empowers colleagues for career success. In addition to skill and experience, we also seek to attract and retain colleagues whose beliefs and behaviors are in alignment with our core values of collaboration, innovation, caring, integrity and accountability.  Looking for opportunities to use cutting edge technologies analyzing petabytes of data in a world class Hadoop cluster, generating insights to guide consumers in their journey to wellness and help them achieve their health ambitions, whether its running the Inca Trail Marathon or playing tackle football with their grandkids? Aetna's Member Analytics team is focused on delivering strategically-impactful programs and tools to help members across all life stages feel the joy of achieving their best health, in their own way.  Applies experience from strategy consulting, analytics, and data engineering to successfully act as the product owner for multiple analytics initiatives. Regarded as a specialist with deep content specific knowledge. 66187 Fundamental Components: Consults with internal clients to identify opportunities to implement data science solutions to business problems at an advanced level. Acts as an analytics product owner translating business needs into analytics projects and actions. Ability to structure data analysis, driving analytics insights and analytical solutions to help data scientists determine the best analytical solution. Understanding key drivers of business value and being able to translate into business opportunities and frame them as analytical problems. eg how to grow business? Ability to translate business problems into analytical solutions by knowing appropriate models to suggest to data scientists. Understands and recommends modeling techniques to data scientists. Presents recommendations to senior staff and internal clients. Mentors more junior team members. Shares insights across teams. Reviews work of more junior team members. Autonomously leads the client relationship. Leads development of solutions with high complexity and risk. Consults on the creation of analytics solutions that effectively weigh business and technical tradeoffs using an advanced understanding of business strategy as well as relevant big data environment topics. Acts as an analytics product owner translating business needs into analytics projects and actions. Collaborates with business partners to understand their problems and goals, develop predictive modeling, statistical analysis, data reports and performance metrics.  Background Experience: 4 years of business experience leading analyses and initiatives with track record of business impact. Minimum 7 years total business experience 2+ years of people management experience4 years experience strategy consulting or on strategy teams in large companies 3 years experience programming using R, Hadoop, or Python Strong knowledge of advanced analytics tools and languages to analyze large data sets from multiple data sources. Anticipates and prevents problems and roadblocks before they occur. Healthcare sector experience preferred Demonstrates strong ability to communicate technical concepts and implications to business partners. Demonstrates proficiency in most areas of mathematical analysis methods, machine learning, statistical analyses, and predictive modeling and in-depth specialization in some areas. Bachelor degree in quantitative field, or an equivalent combination of formal education and experience. Master's degree in quantitative field or MBA strongly preferred.  Potential Telework Position: No  Percent of Travel Required: 0 - 10%  EEO Statement: Aetna is an Equal Opportunity, Affirmative Action Employer  Benefit Eligibility: Benefit eligibility may vary by position.  Candidate Privacy Information: Aetna takes our candidate's data privacy seriously. At no time will any Aetna recruiter or employee request any financial or personal information (Social Security Number, Credit card information for direct deposit, etc.) from you via e-mail. Any requests for information will be discussed prior and will be conducted through a secure website provided by the recruiter. Should you be asked for such information, please notify us immediately.  #LI-DT1 30+ days ago report job
Business Analytics Advisor-Healthcare Network Analytics (wor...;Python;USA;Bloomfield, CT;Cigna;;;Business Analytics Advisor-Healthcare Network Analytics (work from home) Cigna4,259 reviews - Bloomfield, CT Remote Apply On Company Site Job Location: Remote, work from home, United States  The Global Data & Analytics unit offers innovative solutions that provide actionable insights to internal and external business partners and customers that help reduce health costs, improve outcomes, provide financial security and measure/forecast business performance. The network analytics team of Concept Testing and Design drives the design and evaluation of new and/or enhanced innovative pay-for-performance (P4P) initiatives to be implemented and tested as part of Cigna’s Collaborative Care P4P strategy. This individual will be responsible for conducting descriptive, diagnostic and prescriptive analytics and research activities in efforts to design and develop the value-based care programs and affordability product solutions. This role will work independently and collaboratively with key technical and non-technical matrix partners within organization.  So, you’re excited and motivated to take over this challenging role by becoming the newest member of this team? Great choice! Let’s check some boxes to see if you fit the bill: Perform exploratory and advanced analytics to answer “what happened?” Conduct root cause statistical analyses to answer “why did this happen?” Mine data to answer “where are the opportunities?” Deploy innovation value-based solutions to answer “how can we improve affordability and quality of care?” Rabid desire to learn new techniques and enjoy problem solving?  Role Summary The Business Analytics Advisor position is an opportunity for an analytics professional to provide leadership on complex analytics projects and initiatives. This person will be conducting advanced and exploratory analytics, generating actionable insights and resources to strategically design and/or enhance pay for performance programs. Reporting to the Business Analytics Senior Manager this role will work collaboratively with our Clinical, contracting, strategy, product and IT business stakeholders to provide partnership in analytics, developing analytics solutions, leveraging data science and technologic capabilities and embedding analytics driven processes. The Business Analytics Advisor is responsible for the execution of work in support of an innovation in population health, specialty care and cross-functional strategy building.  Key Accountabilities Collaborate and work closely with stakeholders to design and evaluate Value Based Payment programs. Example areas include hospital and physician Accountable Care Organization (ACO) programs, Episodes of Care/Bundle programs, Oncology Medical Home, etc. Derive actionable insights from healthcare data (claims, clinical, pharmacy, externally sourced) to engage and enable our provider/clinical partners. Support IM/IT to deploy the actionable insight into accessible solutions for our provider/clinical partners. Present analytic findings and recommendations to non-technical business partners and leadership to drive data driven strategies. Exercise considerable creativity, foresight, and judgment in conceiving, planning, and delivering initiatives Maintain analytics skillset through understanding new technologies, modeling techniques, and the ability to execute and apply to our work Explore innovative solutions to business questions/problems Supervise, coach, and develop colleagues  Qualifications & Experience Required: This position requires healthcare and insurance content knowledge, analytics expertise and value based program expertise to support Cigna on affordability and value-based care strategy. Advanced degree or equivalent experience in Statistics, Biostatistics, Epidemiology, Econometrics, Economics, Actuarial Science, or Data Science or equivalent work experience. At least 5 years’ work experience in related healthcare analytics and informatics or value-based care research Technical skills required: SAS, SQL, Tableau etc. Experience with Teradata and Hadoop and output through advanced visualization tools including, but not limited to: Tableau/R/Python Strong Healthcare data knowledge and hands on experience (medical claims data, clinical data, pharmacy data and eligibility data) Working knowledge on network adequacy, narrow network/product design, physician efficiency/quality analytics Hands on experience in healthcare cost and quality metrics, including but not limited to various episode models (ETG, Prometheus, etc.), quality measures (HEDIS, PQRS etc.) and Value Based Payment programs (ACO, bundles, episodes, etc.) Working knowledge and experience with analytic tools and applications like episode analytics and risk adjustment Working clinical knowledge on specialty conditions and deep understanding of health care and delivery system processes Ability to successfully navigate and contribute in a highly-matrixed environment Go Getter who enjoys problem solving and creating innovative solutions and visions working with various business stakeholders Strong verbal/written communication and leadership skills to work with various matrix partners, including but not limited to clinical, actuarial, medical economics, contracting, business, marketing, and IT/IM.  About Cigna Cigna Corporation (NYSE: CI) is a global health service company dedicated to improving the health, well-being and peace of mind of those we serve. We offer an integrated suite of health services through Cigna, Express Scripts, and our affiliates including medical, dental, behavioral health, pharmacy, vision, supplemental benefits, and other related products. Together, with our 74,000 employees worldwide, we aspire to transform health services, making them more affordable and accessible to millions. Through our unmatched expertise, bold action, fresh ideas and an unwavering commitment to patient-centered care, we are a force of health services innovation.  When you work with Cigna, you’ll enjoy meaningful career experiences that enrich people’s lives while working together to make the world a healthier place. What difference will you make? To see our culture in action, search #TeamCigna on Instagram.  Qualified applicants will be considered without regard to race, color, age, disability, sex, childbirth (including pregnancy) or related medical conditions including but not limited to lactation, sexual orientation, gender identity or expression, veteran or military status, religion, national origin, ancestry, marital or familial status, genetic information, status with regard to public assistance, citizenship status or any other characteristic protected by applicable equal employment opportunity laws.  If you require an accommodation based on your physical or mental disability please email: SeeYourself@cigna.com. Do not email SeeYourself@cigna.com for an update on your application or to provide your resume as you will not receive a response. 30+ days ago report job
Informatics Lead;Python;USA;Chicago, IL 60606 (The Loop area);Humana;;;"Informatics Lead Humana6,470 reviews - Chicago, IL 60606 (The Loop area) Remote Apply On Company Site The Informatics Lead coordinates with other analytics, IT and business areas across the organization to ensure work is completed with insights from knowledge SMEs. The Informatics Lead works on problems of diverse scope and complexity ranging from moderate to substantial. Responsibilities Humana is seeking an Informatics Lead who will capitalize on data insights, drive innovation, and collaborate with cross-functional partners to deliver critical business impact and ensure exceptional physician partnership and member results. As part of an entrepreneurial analytics-based strategy team, you will initiate highly visible projects and establish and implement requirements while consulting and gaining commitment from key stakeholders. Lead strategic innovation in physician performance analytics reporting and collaborate with other functional areas and external partners Be a consultant to internal clients recognizing and pursuing opportunities to leverage physician metrics in corporate and market programs in multiple business lines Ideate, develop, and execute actionable reports and dashboards by considering trends, competitive landscape, alignment with other provider initiatives, and other factors Be an effective communicator who can actively advocate for value-based solutions and educate diverse audiences on the power of physician analytics Partner with compatible companies and strategic consulting firms to enhance analytical capabilities Continually grow a deep understanding of physician networks, product offerings, and quantitative approaches which produce meaningful results  Required Qualifications 3-5 years’ work experience in data and technology focused leadership roles Masters’ degree in relevant field of study Strategic thinking, planning, project management capabilities; organized and detail-oriented Strong database software proficiency with experience using tools like SAS, PL/SQL, R, and Python to manage and analyze very large complex data sets and derive insights Excellent written and verbal communication skills with a proven record of translating business problems into analytical processes Ambitious and confident change-agent; strong advocacy and presentation skills (oral and written) Ability to mentor and manage cross-functional associates in data-driven engagements Preferred Qualifications Prior experience in health solutions industry, particularly in provider performance analysis, medical claims, or episodes of care Experience using BI Tools such as Power BI or Tableau to design and create reporting dashboards and portals Additional Information Important Information Regarding COVID-19 In order to support the CDC recommendations on social distancing and reduce health risks for associates, members and public health, Humana is deploying virtual and video technologies for all hiring activities. Additionally, this position may be subject to temporary work at home requirements for an indefinite period of time. These requirements include access to a personal computing device with a camera, a minimum internet connection speed of 10m x 1m, and a dedicated secure home workspace for interview or work purposes. Humana continues to monitor the situation, and will adjust service levels as the coronavirus situation evolves. The changes are temporary and will be evaluated frequently with the goal of returning to normal operations as soon as possible. Your Talent Acquisition representative will advise on the latest recommendations to protect your health and wellbeing during the hiring process. Scheduled Weekly Hours 40 30+ days ago report job"
GIS SPECIALIST;Python;USA;Centennial, CO;South Metro Fire Rescue Authority;;$76,944 a year;"GIS SPECIALIST South Metro Fire Rescue Authority - Centennial, CO $76,944 a year Apply On Company Site GIS SPECIALIST $76,944.00 annually Open Until Filled  Previous applicants from our last recruitment will be considered and do not need to apply.  GENERAL STATEMENT OF DUTIES This position is responsible for spatial data processing including creation and updates to spatial data, data collection, thematic mapping, preplan drawings and data integrity using ESRI products. Prepares maps and data attributes based on internal and external customers’ requests. Works with other governmental/public safety agencies to obtain and verify data. Provides customer focused GIS services to other public safety agencies as part of South Metro’s service contract. The ideal candidate is detail orientated and enjoys editing small scale data. SUPERVISION RECEIVED Work is performed under general supervision by the GIS Manager. SUPERVISION EXERCISED This position has no supervisory responsibilities. ESSENTIAL DUTIES AND RESPONSIBILITIES Develops and maintains the Geographic Information System (GIS) for SMFR in cooperation with other public safety agencies, to provide digital maps, map books, geographic databases, data files and preplan Works with the Preplan group in developing, managing, and organizing wildland preplan and building preplan drawing files of local businesses, schools, hospitals and other commercial properties; digitizes drawings in editable file format and performs file conversions. Maintains naming conventions for accurate linking of preplan drawing files between CAD (Computer-Aided Dispatch), RMS (Records Management System) and mobile systems. Collects and edits geographic data themes such as building footprints, street centerlines, trails, address points and other various layers employed by SMFR and field personnel. Utilizes third party GIS add-on to edit and attribute street centerlines for multiple CADs. Designs, creates, maintains, and disseminates digital/hard-copy maps and data- attributes in response to requests from SMFR or other public safety agency personnel. Interprets and prepares information for data conversion. Develops and implements standards, processes and procedures for data input and maintenance of GIS data. Implements automation for data updates when applicable. Monitors all GIS data for extreme accuracy and data integrity. Maintains geographic data and performs updates and edits. Prepares maps and data records as necessary for quality assurance. May perform light fieldwork to verify accuracy of both spatial and attribute data. Develops and maintains professional relationships with surrounding governmental agencies (cities, counties and special districts) to procure GIS data/updates and pertinent public safety information. Reviews, evaluates and verifies mapping data or themes provided by those agencies. Works with the GIS Team to develop web maps and apps in ArcGIS Online and Enterprise to support the fire district. Provides training and technical assistance in the use of GIS data and computerized mapping programs, including in-depth technical support and troubleshooting. Assists the GIS Manager with mapping, statistical analysis and reporting. Maintains a positive customer service attitude at all times with the public, agency members, co-workers, and supervisors. Contributes to and supports the mission, vision and values of the Bureau and South Metro Fire Rescue. Performs other related assignments, as needed or directed. MINIMUM QUALIFICATIONS EDUCATION, EXPERIENCE, LICENSES & CERTIFICATIONS Bachelor’s degree in geography, information systems or related field with GIS emphasis preferred Three years of GIS experience, preferably in a public safety or local government environment Knowledge and experience with ESRI products are required Experience in geocoding, addressing, Network Analyst, data-driven pages and Python in a versioned environment preferred Maintain valid Colorado Driver License with a satisfactory driving record; must be insurable by South Metro’s liability coverage provider An equivalent combination of education, training, and directly applicable experience sufficient to successfully perform the essential duties of the job may be considered. NECESSARY KNOWLEDGE, SKILLS AND ABILITIES (KSAs) Comprehensive knowledge of GIS (ESRI products) and related GIS tools, equipment, and software Knowledge and experience with ArcGIS are required. Knowledge of and experience with editing, Network Analyst, Spatial Analyst, ArcServer, Python, data driven pages ArcGIS Online, ArcGIS Portal is a plus Outstanding organizational skills with the ability to prioritize tasks and manage projects from concept to production; must be able to work independently with minimal supervision Strong understanding of the organization’s goals and objectives-remains familiar with South Metro’s standard concepts, practices, and procedures Excellent written, verbal, and interpersonal communication skills; including the ability to present ideas in both business-friendly and user-friendly language Ability to brainstorm with others, thrive in a collaborative and productive team environment, multi-task and quickly adapt to change Excellent customer service skills with demonstrated professional demeanor Demonstrated interpersonal skills in order to establish and maintain effective working relationships with department member, co-workers, supervisors, citizens, community contacts, elected officials, members of other governmental agencies Able to establish and maintain cooperative working relationships both within and outside SMFR; exercise good judgment in representing SMFR to external personnel and agencies Commitment to personal and professional growth by studying state-of-the-art development tools, programming techniques, and computing equipment; participating in educational opportunities; reading professional publications; maintaining personal networks; participating in professional organizations EQUIPMENT AND SYSTEMS Requires frequent use of personal computer, including various software packages, database and spreadsheet programs, District automobiles, calculator, telephones, mobile computers, copy machines, cameras, printers, uninterruptable power supplies, network equipment, tools and other general office equipment. PHYSICAL DEMANDS While performing the duties of this job, the employee is regularly in a sedentary position. The employee may also be required to perform climbing, balancing, stooping, kneeling, crouching, crawling, reaching, standing, walking, pushing, pulling, lifting, fingering, grasping, feeling, talking, hearing, seeing and repetitive motions. Requires nimbleness of hands for typing and writing. May be required to lift up to 25 pounds. WORK ENVIRONMENT AND GENERAL INFORMATION The primary responsibilities of this job are performed in a climate-controlled office environment. Working conditions may include: office with artificial lighting; noise levels that may cause distractions; able to remain alert and responsive under low lighting and extremely demanding conditions. The duties listed are intended only as illustrations of the various types of work that may be performed and are in no way construed or perceived to be exhaustive. The job description does not constitute an employment agreement between the employer and the employee and is subject to change by the employer as the needs of the employer and requirements of the job change. 26 days ago report job"
Data Scientist - Kent, OHnew;Python;USA;Kent, OH 44240;Davey Tree;;;"Data Scientist - Kent, OH Davey Tree387 reviews - Kent, OH 44240 Apply On Company Site Requisition Number: 69506 Company Name: DRG Inc Service Line: 1UVM - DRG Utility Vegetation Management Employment Type: Regular Job Type: Full Time Education Level Required: Bachelors Work Experience Required: 1 - 2 years Relocation Available: [[relocation]] Travel Expectations: Up to 25%  DAVEY RESOURCE GROUP, a Division of The Davey Tree Expert Company, has opportunities as an Information Technology Programmer. Davey is a leader in the tree care, utility line clearing and forestry consulting industries, throughout the US and Canada.  DUTIES: The Data Scientist collects and analyzes statistics and information from multiple sources to spot trends and to gain maximum insight that can give the company a competitive advantage, and communicates informed conclusions and recommendations across an organization's leadership structure. Strategizes and identifies unique opportunities to locate and collect new data, explores and mines data from many angles, and determines what it means. Communicates data findings to both business and IT leaders to influence how an organization approaches and meets business challenges of an evolving customer base and changing marketplace, using strong business acumen. Finds and recommends new uses for existing data sources; designs, modifies, and builds new data processes; and builds large, complex data sets.  TYPICAL FUNCTIONS:  Conducts statistical modeling and experiment design, and tests and validates predictive models. Builds web prototypes and performs data visualization. Conducts scalable data research on and off the cloud. Develops customized algorithms to solve analytical problems with incomplete data sets, and implements automated processes for efficiently producing scale models. Collaborates with database engineers and other scientists to develop, refine, and scale data management and analytics procedures, systems, workflows, best practices, and other issues. Implements new or enhanced software designed to access and handle data more efficiently. Trains the data management team on new or updated procedures. Writes and implements quality procedures.  EDUCATION AND QUALIFICATIONS Four year degree in Computer Science, Statistics, Mathematics, or related discipline or an equivalent combination of education and experience in a similar position Strong skills and capabilities in at least one of the following areas of expertise: Probability and Statistics Programming experience with Python, R, SQL Data Wrangling and Database Management Ability to provide Data Visualizations, Reports and Conclusion analysis, as well as effective communication and presentations Experience with Machine Learning / Deep Learning is a plus Technical certification and licensing as required Understanding of GIT and Source Control practices is a plus Knowledge of Geographic Information Systems concepts is a plus Interacting with RESTful APIs are a strong plus  ADDITIONAL INFORMATION: Full time position. Compensation based on qualifications and experience. DRG offers competitive wages, excellent benefits and full-time position includes the option to buy company stock after one year. Access to industry related training materials and Davey Extension Courses. Pre-employment Drug Screen and Social Security verification required. The Davey Tree Expert Company and Davey Resource Group is an Equal Opportunity Employer. Davey ss Employee Owned. Military Veterans are encouraged to apply.  The Davey Tree Expert Company has U.S. and Canadian operations in more than 47 states and five provinces and provides a variety of tree care, grounds maintenance and consulting services for the residential, utility, commercial, and government markets. Founded in 1880, Davey has been employee-owned for 35 years and has more than 8,000 employees who provide Proven Solutions for a Growing World. For more information, visit www.davey.com If you need any assistance at any time please contact us at 1-800-445-8733 ext. 1108 or at ed.help@davey.com. Today report job"
Data Scientist;Python;USA;Milwaukee, WI 53202 (Juneau Town area);Associated Bank;;;Data Scientist Associated Bank397 reviews - Milwaukee, WI 53202 (Juneau Town area) Apply On Company Site Job Summary Apply several forms of statistical modeling approaches to predict and/or optimize desired analytical objectives from key business stakeholders. Perform data preparation, statistical model framework design, testing, implementation, and ongoing performance monitoring. Prepare comprehensive model documentation that meet internal, external and regulatory standards. Support Credit, Marketing and other business line operations by solving complex quantitative business problems. Execute various ad hoc quantitative and statistical software programming assignments. Communicate meaningful insights into data and model results to senior and executive management in a non-technical manner. Requires working at a highly technical, analytical and detail-oriented level.  Key Result Areas Organizing Analysis Accuracy Time Management Reporting Problem Solving Customer Service Regulation and Compliance Collaboration Research Other Technical Skills  Job Accountabilities Perform data preparation, statistical model framework design, estimation, performance and diagnostic testing, implementation, and ongoing monitoring to predict and/or optimize desired objectives from business stakeholders. Prepare comprehensive model documentation that meet internal, external and regulatory standards. Execute various ad hoc quantitative and statistical software programming assignments. Communicate meaningful insights into data and model results to senior and executive management in a non-technical manner. Research and deploy new statistical techniques and statistical software programming languages.  Associated Bank is an equal opportunity employer committed to creating a diverse workforce. We support a work environment where colleagues are respected and given the opportunity to perform to their fullest potential. We consider all qualified applicants without regard to race, religion, color, sex, national origin, age, sexual orientation, gender identity, disability or veteran status, among other factors. Applicants with a disability who need assistance applying for a position with Associated Bank are asked to email: colleaguecare@AssociatedBank.com or call: (800) 878-3282. Qualifications  Education Bachelor's Degree Statistics, Applied Economics, or Mathematics, Required  Experience 2-4 years Quantitative modeling experience, Required  Skills Analytical , Intermediate  Microsoft Office , Intermediate  Mathematical , Intermediate  Operate Office Equipment , Beginner  Verbal Communication , Intermediate  Written Communication , Intermediate  Computer Systems (specify) SAS, R, Python, and SQL, Intermediate  Compliance Statement Fully complies with all applicable enterprise policies and procedures. Acts in compliance with all applicable laws and regulations as outlined in training materials, including but not limited to Bank Secrecy Act. Responsible for reporting suspicious activity to Financial Intelligence. Responsible to report all customer complaints as prescribed and procedure violations to management or HR. Responsible to report ethical concerns as needed to Associated’s anonymous Ethics Hotline. Job: Credit Schedule: Full-time Shift: Flex Time Primary Location: Wisconsin-Milwaukee Work Locations: Milwaukee 330 Kilbourn Plaza East 330 E Kilbourn Ave Milwaukee 53202 30+ days ago report job
Data Analyst IInew;Python;USA;Fort Worth, TX 76102 (Sunset Terrace area);GM Financial;;;Data Analyst II GM Financial702 reviews - Fort Worth, TX 76102 (Sunset Terrace area) Apply On Company Site Overview: The Data Analyst II is responsible for performing data collection, research, analysis and presentation of findings that affect portfolio performance. This position will use complex analysis concepts to mitigate risks and identify opportunities relating to capturing and reporting data. The Data Analyst II will work alongside various business units including IT to create streamlined data and decision-support solutions. This role may be required to assist in modeling efforts. This position will interact with other departments and by required to provide business insight and expertise in the interest of achieving the overall company objectives. Responsibilities: JOB DUTIES Uses appropriate programming languages (Python, SAS, R) to develop business and operational reporting and data visualizations Builds technical knowledge to support research and analytic responsibilities through independent learning Maintains thorough understanding of relevant data sources and metrics Develops and analyzes key metrics and performing data analysis Works with IT and key business units to identify opportunities and inconsistencies in data and develop long term solutions for data capture and maintenance as a key contributor Extracts meaningful insights and trends and makes recommendations for various analysis to senior leadership which will improve business performance Partners with and provides recommendations to business leadership on the appropriate application of analytics to business strategies and effectively communicates analysis and implications to senior leadership Provides direction and assistance to less experienced analysts Ensures that the delivered products meet the business needs of the company Perform other duties as assigned Conform with all company policies and procedures Qualifications: Knowledge Ability to wrangle large datasets, structured and non-structured data, including data mining and manipulation Demonstrated understanding and experience with technical systems, datasets, data warehouses, data analysis techniques and data visualization Knowledge of consumer auto lending / leasing portfolio preferred Ability to design and implement process documentation and monitoring protocols, demonstrated understanding and experience with technical systems, relational and dimensional datasets, data warehouses, and data analysis techniques Strong quantitative, analytical and data interpretation skills Ability to summarize complex data into digestible information for management Skills MS Office required Advanced skills in programming languages such as Python, SAS, R or similar required Proficient in data visualization best practices and tools such as Power BI, Tableau, SAS Visual Analytics etc preferred Ability to identify and seek needed information/research skills Strong written and verbal presentation skills with an ability to communicate effectively with Management by making complex concepts easy to understand Ability to be curious, ask questions, explore, and be creative when analyzing data and business problems Acute attention to detail Ability to interact collaboratively with internal customers and external vendors Capable of supporting multiple projects, including ability to coordinate and balance numerous tasks in a time-sensitive environment, under pressure, meeting deadlines Education Bachelor’s Degree in Economics, Mathematics, Business Analytics, Computer Science, Statistics, other quantitative field or equivalent work experience required Master’s Degree in Economics, Mathematics, Business Analytics, Computer Science, Statistics or other quantitative field preferred Experience 2-4 years of data mining and query tool experience required 2-4 years of experience in similar role required 2-4 years experience auto finance preferred Working Conditions Normal office environment #LI-KR1 1 day ago report job
Senior Data Scientist;Python;USA;Austin, TX;Data Quantist;;;Senior Data Scientist Data Quantist - Austin, TX Apply On Company Site Job requirements/ skills: Master’s degree with background in Math, Statistics, Operations Research or other quantitative disciplines 6+ years of hands-on experience in machine learning, predictive modeling, survival and consumer lifetime value analysis, clustering algorithms, Map Reduce or other data reduction techniques and product / customer segmentation with large and complex data sets. Deep expertise in analyzing large, complex, multi-dimensional data sets with combination of tools, including SQL and other ETL tools Expert level use of of statistical programming tools (R, SAS, SPSS) to create high performing predictive models. Highly desired: Experience with Python, C/C++, Java. Experience with text mining and unstructured data is a plus. Test ideas and hypotheses rigorously with drive and passion, develop the story in the data and communicate it to stakeholders. Ability to make presentations and communicate insights effectively using MS Office tools to diverse audiences including senior executives. Experience with BI and visualization technologies: Tableau, Microstrategy, Crystal Reports, etc. 30+ days ago report job
Data Scientistnew;Python;USA;Plano, TX;Chabez Tech;;;Data Scientist Chabez Tech - Plano, TX Contract Apply On Company Site Company Description  null  Job Description Role: Data Scientist Location: Plano, Texas Duration: Long Term Description: Educational background in Math, Statistics or Economics. Must have a strong background in AB testing. Strong theoretical and applied background in mathematical optimization with a proven track record in computation and algorithm development in linear and nonlinear programming, combinatorial optimization, integer programming, dynamic programming, network flows and algorithms to design optimal or near optimal solution methodologies using statistical and optimization tools such as R to find both exact and heuristic solution strategies for optimization problems Probability and statistics: Candidate should know basic probability, expectation and conditional expectation, common statistics, exploratory data analysis, linear regression, hypothesis testing. Additional knowledge of probability is a plus. Scientific Computing: R, Python Deep Learning frameworks: Keras, Tensorflow Data Management Systems Experience in the financial industry with capital markets or wealth management portfolios is a plus.  Share resume at rajesh chabeztech com  Qualifications  null  Additional Information All your information will be kept confidential according to EEO guidelines. 4 days ago report job
