Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Head of data pour une Solution logiciel BtB fintech (SAAS /...;Data scientist;France;Paris (75);Data Recrutement;CDI;65 000 € - 85 000 € par an;Paris (75) CDI 65 000 € - 85 000 € par an Offre publiée le 03-06-2020. Paris Teletravail partiel Lead manager responsable 1 Expérience 3 à 5 ans Expérience 6 à 10 ans Statut CDI Min 65k€ Max 85k€ L'ENTREPRISE : STARTUP SOLUTION BtB (SAAS / IA) Propulsée à grand coup d’Intelligence Artificielle, la Startup évolue dans le domaine de la FinTech en proposant une solution SaaS disruptive qui impacte son secteur à grande échelle. Pourquoi j’ai sélectionné cette société ? Levée de fonds récente de +10M€ CA 2019 >5M€ Contexte d’hyper-croissance +40 collaborateurs Structure jeune et dynamique (28 ans de moyenne d'âge) Stack technique : Azure, C#, Python, Pytorch / Tensorflow, Google BERT  VOTRE MISSION : En lien direct avec le CPO, vous serez en charge de la roadmap data et du management d'une équipe de 3 personnes : Vos objectifs : Leader et challenger une équipe R&D de 3 talents (NLP, machine learning) Automatiser un métier complexe Aborder de nouvelles problèmatiques d'utilisation de la data récolté à 2, 3 ans et l'incarner dans une roadmap  Votre mission vous aménera également à : Recueillir, organiser et analyser la data de manière à la vulgariser pour les nons adeptes Définir le backlog R&D Rédiger et suivre le dossier CIR + : une création de poste VOTRE PROFIL : HEAD OF DATA Must have : Vous êtes diplômé d'une formation BAC+5 type école d'ingénieur ou d'informatique Vous avez une expérience d'au moins 5 ans en tant que lead data scientist, head of data ou data scientist Vous êtes spécialiste en Machine Learning (NLP) Vous avez un bon niveau technique (Python/C#/Scala...) et maitrisez les langages de requête de type SQL. Vous maitrisez parfaitemenent la langue de shakespeare  Nice to Have : Une expérience : En management d'une équipe de R&D En recherche Dans l'univers comptable, fintech LES MODALITÉS : Localisation : Paris centre Rémunération selon profil : 65-85K€ Remote friendly Processus de recrutement court : 3 semaines ! Avantages : mutuelle Alan Blue, BSPCE (0,02%), l’accès aux abonnements au Parc des Princes Sélectionné par Renaud De Cock Manager, Spécialiste Product & Design CONNAÎTRE LE NOM DE L’ENTREPRISE il y a 15 jours - Continuer pour postuler Signaler un abus
Data Scientist Senior : Machine Learning & Deep Learning;Data scientist;France;Paris (75);Sept Lieues;;;Paris (75) Start Up de 12 collaborateurs sur Paris qui a développé une solution innovante. Située en plein coeur de Paris - Locaux superbes avec une grande terrasse - Cuisine - Team Building - Remote possible. LE POSTE / LES MISSIONS Au sein de l'équipe Innovation qui est en pleine croissance, vous travaillerez sur des projets autour de la vidéo, notamment de reconnaissances faciales. PROFIL RECHERCHÉ Profil : Bac +5 ou +7 Compétences en Machine Learning Expérience significative de 4 ans minimum Expertise dans un champ d'application du deep learning Maîtrise d'un framework Expertise en Python Anglais  Le plus : Connaissances en traitement de vidéos il y a 21 jours - Continuer pour postuler Signaler un abus
Machine learning engineer;Data scientist;France;Paris (75);Data Recrutement;CDI;50 000 € - 60 000 € par an;Paris (75) CDI 50 000 € - 60 000 € par an Offre publiée le 03-06-2020. Paris Fonction Data scientist ml ia nlp dl Taille entreprise de 1 à 10 Technologies Django Technologies Machine learning Technologies Numpy Technologies Pandas Technologies Python Technologies Scikit learn Technologies Tensorflow Expérience 3 à 5 ans Statut CDI Min 50k€ Max 60k€  L’ENTREPRISE : UNE STARTUP QUI AIDE À SAUVER DES VIES La société propose une solution de computer vision visant à détecter des anomalies sur des images médicales et détecter des cancers. Startup créée en 2019 mais le produit est en cours depuis 3 ans Solutions'adressant aux hôpitaux et cabinets d'oncologies Spécialisation en machine learning (computer vision) en temps réel Équipe de 5 personnes (volonté d'être 10 dont 9 à la technique) Une roadmap challengeante pour les mois et années à venir L'équipe technique est composée de personnes passionnées et curieuses. L'attention est portée sur la production d'un code de qualité. La stack technique de l'entreprise : Python, Tensorflow, Scikit Learn, Pandas, Numpy TA MISSION : DÉVELOPPER DES ALGOS DE ML DANS UN SYSTÈME EN TEMPS RÉEL Au sein d'une équipe technique composée de 5 personnes, dont un CTO, tes missions seront de : Travailler sur un système de reconstruction 3D pour reconstruire le corps du patient en temps réel Développer l'expertise en ML et computer vision Évoluer dans un environnement challengeant avec de fortes contraintes techniques et d'optimisation Participer à la veille technologique et proposer des nouvelles techniques pour augmenter les performances Collaborer avec les médecins pour travailler sur de nouvelles méthodes de détection Encadrer des futurs ML engineer si tu le souhaites TON PROFIL : COMPUTER VISION ENGINEER CONFIRMÉ(E) Expérience nécessaire : Tu es diplômé(e) d'une grande école d'ingénieur Tu as 3 à 5 ans d'expérience (hors stages) en machine learning avec une véritable expertise en computer vision Python et tensorflow n'ont plus de secret pour toi Tu maîtrises les langages et librairies de ML/CV C'est un plus si : Tu as déjà travaillé sur des images 3D ? Tu es la bonne personne Tu as une première expérience dans l'univers médical L'environnement des start-up ne t'est pas inconnu Tu souhaites donner un sens à ton travail en participant à un projet visant à sauver des vies MODALITÉS Locaux : Paris 13e Rémunération : 50/60k€ + BSPCE Processus du recrutement : Entretien téléphonique de 15 minutes avec le fondateur pour faire connaissance Test technique à distance Rencontre avec les 2 associés Journée d’assessment au sein des locaux avec l'équipe Sélectionné par Thomas Gourmelon Spécialiste Python, Ruby, Go & Data Scientist CONNAÎTRE LE NOM DE L’ENTREPRISE Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Machine Learning Ingénieur - NLP;Data scientist;France;Paris (75);Sept Lieues;;;Paris (75) Start Up qui a développé ses propres algorithmes de Machine Learning Elle double son chiffre d'affaire chaque année depuis sa création Poste à pourvoir au sein d'une équipe diverse : chercheurs, Data Scientist, Thésard LE POSTE / LES MISSIONS En tant que Machine Learning Engineer, vous intégrerez une équipe présente partout en France. Ils ont développé leur propre algorithme de Machine Learning qui a pour but d'utiliser les données dormantes. Aujourd'hui leur temps de travail est scindé en deux : projet de recherche autour des algorithmes développés dans les locaux de l'entreprise maintien des algorithmes chez un client clef de l'entreprise PROFIL RECHERCHÉ Issu(e) d'un Bac+5 ou Bac+8 Vous maîtrisez Python et ses librairies Le Traitement du Langage Naturel n'a aucun secret pour vous Vous avez un attrait pour les projets R&D Vous avez envie d'encadrer un thésard Vous êtes force de proposition, autonome et capable d'expliquer votre travail  Le plus ? Maîtriser GO Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Data Scientist Senior;Data scientist;France;Paris (75);Data Recrutement;CDI;55 000 € - 80 000 € par an;Paris (75) CDI 55 000 € - 80 000 € par an Offre publiée le 03-06-2020. Paris Fonction Data scientist ml ia nlp dl Taille entreprise de 21 à 50 Teletravail ponctuel Technologies Agile Technologies Aws Technologies Python Technologies Scala Technologies Spark Expérience 3 à 5 ans Expérience 6 à 10 ans Statut CDI Min 55k€ Max 80k€  L'ENTREPRISE : START-UP BIG DATA SOLUTION SAAS L'entreprise propose une plateforme web intégrant des analyses de quantification et qualification de flux pour ses clients. Son champ d'action relève du big data. Quelques informations : Année de création : 2016 +200 clients grands comptes Effectif total : 30 personnes Effectif technique : 10 personnes Volumétrie de données : 50 gigaoctets par jour 1M€ de revenus récurrents Activité essentiellement en France et développement récent en Europe Environnement technique de l'entreprise : Python, Jupyter, Scala, Spark, Zeppelin, AWS, tests unitaires et déploiement continu, revues de code VOS MISSIONS : STRUCTURER, RECHERCHER, CONCEVOIR, DÉVELOPPER, MENTORER Au sein de l'équipe R&D vous devrez : Structurer la démarche de R&D (documentation, méthodologie, bonne pratique...) Intervenir sur des problématiques de classification et prédiction Mettre au point des algorithmes permettant d'agréger des données en statistiques Mentorer les data scientist juniors Avoir une réflexion en termes de perspectives d'ouvertures de nouveaux algorithmes et use cases Établir l'état de l’art et l'étude scientifique Travailler avec les data engineer pour implémenter vos travaux VOTRE PROFIL : DATA SCIENTIST SENIOR Rencontrons-nous si : Vous avez au moins 3 ans d'expérience en data science dans un contexte de R&D Vous êtes issu(e) d'une formation bac+5 ou PhD en data science Les mathématiques et statistiques sont vos domaines de prédilection L'implémentation d'algorithmes complexes dans le but de confronter une théorie à une réalité vous attire C'est un plus si : Vous avez déjà travaillé sur des données de géolocalisation MODALITÉS : Rémunération : 55/80k€ Remote ponctuel Locaux en plein coeur de Paris Processus de recrutement : Entretien téléphonique Test technique sur place ou à distance selon disponibilités Entretien physique avec le CTO et d'autres personnes de l'équipe Rencontre des autres équipes Sélectionné par Thomas Gourmelon Spécialiste Python, Ruby, Go & Data Scientist CONNAÎTRE LE NOM DE L’ENTREPRISE Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Data scientist Startup Santé animale H/F;Data scientist;France;Nantes (44);EXTERNATIC;CDI;;Nantes (44) CDI DESCRIPTION DE L'OFFRE L’entreprise : Cette startup basée à Nantes développe une solution qui s’appuie sur les dernières technologies de pointe pour aider les agriculteurs dans la gestion de leurs troupeaux et améliorer la santé animale. Constituée d’une équipe pluridisciplinaire et expérimentée, le projet a été soutenu à son lancement par une haute instance R&D.  Pourquoi ce job ?: L’entreprise cherche à s’étoffer par le recrutement de plusieurs profils techniques dont un Data Scientist (H/F). Vous dépendez de l'équipe technique et vous travaillez en partenariat avec des experts de la médecine d'élevage (vétérinaires).  Vos missions seront les suivantes: Développer des solutions d'apprentissage automatique pour transformer les données brutes issue de la vision par ordinateur en informations exploitables pour les producteurs Définition et création de jeux de données, réalisation d'analyses exploratoires, expérimentation de modèles, analyses d'erreurs, etc. Aide à la conception et au développement des modèles et architectures de données prêts pour la production à l'aide d'un code évolutif, performant, fiable et sécurisé Optimisation des modèles Mettre en œuvre une surveillance intégrée des performances du modèle pour la fiabilité et la maintenance Communiquer efficacement les progrès et les résultats de développement réguliers aux membres de l'équipe et aux parties prenantes à différents niveaux techniques et non techniques  Les + : Startup en centre-ville de Nantes Poste avec potentiel d’évolution Projet concret et à fort caractère d’innovation PROFIL REQUIS Vous êtes issu d'une formation en Data Science / Statistiques Vous justifiez d'une première expérience réussie en entreprise (alternance / CDI) Compétences en statistiques, apprentissage automatique, analyse de séries chronologiques Maitrise de la programmation en Python => Une sensibilité au domaine de l'agriculture et du vivant est vivement appréciée. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
CDI - Risk and Pricing manager France (H/F);Data scientist;France;Paris 9e (75);Younited Credit;Temps plein, CDI;;"Paris 9e (75) Temps plein, CDI Contrat :CDI Temps de travail :Temps plein Expérience :De 2 à 5 ans Niveau d’études :Master, DESS, DEA, Bac+5 Votre mission chez Younited Credit : Créée en 2009, YOUNITED CREDIT est la seule plateforme web de crédit aux particuliers en Europe disposant d’un agrément d’Etablissement de Crédit (agrément ACPR et AMF). Notre modèle, totalement mutualisé, permet à des investisseurs (personnes physiques, mais aussi morales : entreprises, caisses de retraites, assureurs etc.) de financer directement les crédits à la consommation des particuliers. Notre mission ? Rendre le système bancaire plus simple et plus juste ! Notre FinTech a été ouverte au public en France en décembre 2011, en Italie en mars 2016, en Espagne en avril 2017, au Portugal en juin 2018, en Allemagne en septembre 2019 et nous continuons à poursuivre notre croissance à l’international. Nous sommes une jeune équipe de 330 collaborateurs talentueux (x20 en 6 ans), et ensemble, nous avons déjà financé plus d'un milliard d'€ de prêts. Nous avons levé plus de 160 Millions € auprès d’investisseurs prestigieux dont Crédit Mutuel Arkéa, Eurazeo, BPIfrance, Schibsted-Le Bon Coin, AG2R la Mondiale, et de business angels dont Xavier Niel, Pierre Kosciuzko-Morizet, Weber Investissements. Nous sommes à la recherche de nouveaux talents, pour rejoindre cette aventure, ayant le goût du défi à relever, de l’innovation, de la prise d’initiative, et surtout l’état d’esprit Start’uper ! Alors, partant(e) ? Rattaché(e) au Deputy CEO, tu auras un rôle essentiel dans la croissance de l’entreprise en France, en en tant que Risk and Pricing manager. En tant que Risk manager, tu seras le(la) correspondant privilégié(e) de l’équipe Risk et de l’ensemble des équipes opérationnelles sur les sujets Risk en France : Animer un comité de pilotage opérationnel Risk Proposer des actions d’amélioration du risque et de simplification des process d’acceptation sans détérioration du risque Réaliser, en s’appuyant sur les services opérationnels (Service Client, Octroi, anti-fraude, Recouvrement, Marketing) un reporting synthétique à l’équipe Risk et à l’équipe Conformité/ Contrôle interne sur : La mise en œuvre des actions d’amélioration du risque La mise en œuvre des actions de mise en conformité Les résultats des contrôles de premier niveau Les incidents (ex : fraudes) et tout autre risque opérationnel (ex : grèves, outils non sécurisés, etc.) Garantir le maintien de la qualité de l’octroi de crédit lors de la conduite des projets d’innovation et de transformation entrainant une évolution des process opérationnels (ex. nouveaux produits, partenariats, octroi automatique, etc.), notamment en : Contribuant à formaliser les propositions d’évolution faites par les services opérationnels pour validation par le Risk et/ou la Conformité Participant aux processus décisionnels en phase de lancement de projet Réalisant un reporting régulier à l’équipe Risk après lancement sur les évolutions apportées Suivre et communiquer aux équipes opérationnelles les indicateurs de risque, ainsi que leurs principaux drivers d’évolution En tant que Pricing manager, tu auras aussi la responsabilité de : Concevoir et faire évoluer un modèle de Pricing basé sur du « strategic pricing & revenue management », à partir du modèle de « risk-based pricing » défini par l’équipe Risk, fixant les taux destinés à rémunérer les prêteurs. Travailler avec les équipes Produit et Marketing pour optimiser la communication autour de notre positionnement prix et définir les mécaniques promotionnelles Travailler avec les data-scientist pour faire les mesures d’élasticité prix et construire les scores d’appétence et de probabilité de transformation Analyser les benchmarks concurrentiels et communiquer un reporting mensuel au Comex, Risk et Marketing sur notre positionnement compétitif Profil de candidat recherché : Tu es issu(e) d’une formation bac + 5 en Ecole d’Ingénieur, de Commerce ou équivalent universitaire Tu as déjà une expérience similaire au sein d’une entreprise en croissance ou d’un cabinet de conseil/audit Tu as une bonne compréhension du monde de la Fintech, et/ou du secteur bancaire Tu es très analytique, rigoureux(se), mais également orienté(e) solutions et force de proposition Tu as un bon relationnel, ainsi qu’une bonne communication écrite & orale Tu maîtrises Excel/PowerPoint et la connaissance de Power BI/Data Studio est un plus Tu pratiques couramment l’anglais écrit et oral Les autres avantages à rejoindre Younited ? Localisation en plein centre de Paris (Notre-Dame de Lorette, Paris 9ème) Une culture d'entreprise très forte Un ""on-boarding"" sur mesure pour faciliter ton intégration et te permettre de découvrir rapidement toutes les équipes Des animations mensuelles (tournois sportifs, conférences, afterwork ...) 1 journée par an offerte pour faire notamment du bénévolat dans une association Un Younitour (notre séminaire d'entreprise) inoubliable (les derniers étaient à Ibiza, ou encore en Sicile ;)) Possibilité de télétravail (1 jour par semaine) Package proposé: Rémunération selon ton profil Tickets restaurant et 50% du titre de transport remboursé Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
Data Steward H/F;Data scientist;France;La Roche-sur-Yon (85);Cerfrance Vendée;Temps plein, CDI;;La Roche-sur-Yon (85) Temps plein, CDI Data Steward - H/F Siège social, La Roche sur Yon (85) – CDI Rejoignez CERALIS, filiale du groupe Cerfrance Vendée, qui assure son infogérance pour servir au mieux plus de 10 000 clients et 350 collaborateurs. Si vous souhaitez donner du sens à vos missions, travailler dans la simplicité, innover dans vos pratiques : Nous sommes faits pour nous rencontrer ! Quelle est votre future mission? Nous recrutons un Data Steward dans le cadre de la réorganisation de notre gouvernance de données. En relation étroite avec les métiers, vous définissez les processus de Data Gouvernance et pilotez leur mise en œuvre Vous menez les projets de Data Management et de Référentiel Client Unique Vous effectuez un diagnostic constant sur le patrimoine des données (valeur, qualité) et coordonnez les actions d’amélioration Vous proposez des modélisations de données et définissez les dictionnaires de données Vous serez en charge de la mise en place de flux de données entre les briques du SI et de leur maintenance. A horizon 2 ans, notre objectif est de vous faire évoluer vers des missions de Data Scientist et que vous soyez référent sur l’ensemble de nos bases de données. Le profil recherché? Quelques prérequis sont indispensables pour cet emploi : Vous justifiez d’une expérience d’un an minimum en tant que Data Steward et la mise en place de MDM Vous disposez d’une bonne capacité à travailler en mode collaboratif et agile avec des interlocuteurs métiers de différents services Vous êtes autonome, avec une capacité d’analyse et de synthèse. Vous maîtrisez le langage SQL et la manipulation d'important volume de données, les méthodes de gestion de données (Data lineage, modélisation conceptuelle, dictionnaire de données, outils de Data Quality Management). Vous disposez de compétences en ETL et ESB pour réaliser ou faire réaliser l’interfaçage entre les différentes briques du SI Avantages : 13ème mois RTT Épargne salariale Type d'emploi : Temps plein, CDI Expérience: data steward h/f ou similaire: 1 an (Requis) Télétravail: Temporairement en raison du COVID-19 il y a 7 jours Signaler un abus
Big Data Engineer - Scala | Python | Spark | Hadoop | Azure...;Data scientist;France;Paris (75);Esens Consulting;CDI;;Paris (75) CDI DESCRIPTION DU POSTE Faire évoluer la plateforme cloud de l’équipe DATA (essentiellement sur une base Microsoft Azure) Assurer le paramétrage et l’administration de la plateforme Définir les normes de développement et les procédures d’exploitation. Superviser les alimentations de production grâce aux outils (AirFlow…) Développer et suivre la mise en place des alimentations de données dans le but de la constitution du Datalake - Scala, Python, SQL. Assurer la cohérence de la conception des bases de données du Datalake Travailler avec les Data Scientist à l’optimisation des traitements statistiques et algorithmiques Réaliser une veille technologique sur les composants Cloud. CONNAISSANCE ET COMPETENCES REQUISES Hadoop / Microsoft Azure / Spark / Python / SCALA / Langage SQL / SQL Server / Datawarehouse, HDFS, NoSQL, Curiosité – Esprit de synthèse – Raisonnement structuré PROFIL RECHERCHE De formation supérieure bac+5 minimum en informatique et Big Data, vous avez une culture très orientée développement et innovation. Vous disposez de minimum 2ans d'expérience dans la mise en place d’architecture Cloud et de projets Data. La connaissance des technologies Hadoop / Microsoft Azure / Scala est un pré-requis. SOCIÉTÉ Vous avez poursuivi votre lecture jusqu’ici ? Nous sommes par conséquent à quelques jours de notre rencontre au sein de nos bureaux WeWork Colisée : Ouverts H24 Rooftop en plein centre de Paris Open Bar à Bière de 17h à 20h Accès aux espaces WeWork dans plus de 180 villes WW ESENS innove depuis 10 ans sur le marché des nouvelles technologies, aussi bien dans des contextes client, qu’en matière de R&D. Rejoignez-nous ! PARTAGER CETTE OFFRE Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Développeur frontend Vue.js - 75;Data scientist;France;Paris (75);Sept Lieues;CDI;45 000 € - 65 000 € par an;Paris (75) CDI 45 000 € - 65 000 € par an Startup créée en fin d'année 2015. Editeur de logiciel qui a pour but de révolutionner de la donnée en entreprise grâce à leur solution de SELF-SERVICE ANALYTICS. Permet aux équipes métiers et aux analystes métiers de devenir Citizen Data Scientist. LE POSTE / LES MISSIONS Au sein de l'équipe Frontend:  Refonte de l'interface web logiciel Conception et développement des composants de l'interface Intégration des mockups réalisés par l'agence UX/UI design Amélioration offre Data Visualisation Être force de proposition et participer au déploiement des solutions PROFIL RECHERCHÉ Vous avez une première expérience réussite en dév et intégration frontend Vous avez déjà travaillé en méthode AGILE  Vous maîtrisez: VUE.JS JS HTML5 CSS3  ++ D3JS, PYHTON, DJANGO, BABEL, ECMA6/7, JEST ++ Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Data Product Manager pour une scaleup Martech Solution SAAS...;Data scientist;France;Paris (75);Data Recrutement;CDI;55 000 € - 80 000 € par an;Paris (75) CDI 55 000 € - 80 000 € par an Offre publiée le 03-06-2020. Paris Fonction Data scientist ml ia nlp dl Fonction Product manager Fonction Product owner Teletravail partiel apres une periode Expérience 3 à 5 ans Expérience 6 à 10 ans Statut CDI Min 55k€ Max 80k€ L’ENTREPRISE : SCALEUP MARTECH BASÉE SUR DE L'IA L'entreprise : Levées de fonds de plusieurs dizaines de millions d'€ + de 90 collaborateurs (20 recrutements en 2020) Taux de croissance annuel > 60 % depuis + de 5 ans + de 100 clients Grands Comptes Bureaux dans 5 pays  VOTRE MISSION : En lien avec le CPO, au sein de l'équipe produit composée de 4 PM, vous prendrez en charge une des deux features team Data dont l'objectif est de soutenir la croissance de la structure et de l'aider à scaler sa plateforme. 2 postes de Product Manager en charge d'une feature team sont à pourvoir : Poste Product Manager orienté flux de data : gérer la donnée en entrée et en sortie, identifier de nouvelles opportunités d'intégration, fluidifier l'interfaçage avec l'écosystème du client (SAP,DMP...), Poste Product Manager orienté moteur de prédiction : identifier de nouvelles problématiques métiers à adresser Missions Etablir la roadmap produit en lien avec les différents parties prenantes (Data Science, Product, Tech..) Prioriser le Backlog et rédiger les US Suivre les développements et communiquer en interne et auprès des clients sur les avancées Être un référent interne sur les sujets liés à la Data  VOTRE PROFIL : DATA PRODUCT MANAGER OU DATA SCIENTIST Profil : Vous êtes diplômé d'une école d'ingénieur ou d'informatique ? Vous disposez d'entre 4 et 7 ans sur des rôles Product Manager, Product Owner ou vous exercez la fonction de Data Scentist avec une forte appétence pour le produit ? Vous démontrez une très bonne maîtrise : des technologies et des enjeux liés à la data des processus produit et de l'agilité Vous êtes à l'aise pour travailler avec d'importantes quantités de données hétérogènes Votre + : une expérience au sein d'une Martech, une Adtech, une plateforme e-commerce ou bien une solution de prédiction/analytics. Vous êtes fluent in English ?  MODALITÉS : 55 à 80 k€ selon profil et expérience Mutuelle Alan Politique de remote RTT Sélectionné par Renaud De Cock Manager, Spécialiste Product & Design CONNAÎTRE LE NOM DE L’ENTREPRISE Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Lead IA Data Scientist - Paris (FR) - Insurance;Data scientist;France;Paris (75);Digital Source;;;Paris (75) Are you passionate about Machine Learning and Deep Learning? Do you want to start a new managerial position in Paris as Lead IA Data Scientist? Search no more, we have the opportunity you are looking for: Lead AI Data Scientist in Paris. Let’s discuss the details: Who is our client? Our client is an innovative start-up specialized in the assurance industry. Innovative because their ambition is to make the habitation assurance world easy, transparent and efficient for everybody! Their game-changer strategy already paid for them because, since 2015, their profits have doubled. Your tasks As a Lead AI Data Scientist, we want you to: Lead a team of 4 Data Scientists Design, test and put in application new Machine Learning algorithms Improve the systems of the company Your profile You have at least a Master Degree in Engineering or an equivalence. Hard Skills You have strong knowledge in Python You have great practical uses of AWS You have knowledge in Machine Learning and Deep Learning (with Tensor Flow) You have experience in Computer Vision  Soft Skills Data, Big Data is one of your passion You are dynamic and proefficient You speak and write a professional and fluent Egnlish Bonus point if you write and speak a great French Double bonus point if you know what NILM / NIALM means What they offer A nice workplace where there is an informal environment Many team activities Stock Options Are you interested? Apply now and show us why you are the Lead AI Data Scientist we are looking for!  7661 Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Transportation Manager (H/F);Data scientist;France;Paris (75);Cubyn;CDI;;Paris (75) CDI Né il y a 5 ans, Cubyn est une solution logistique, destinée aux e-commerçants et marketplaces, qui permet de réduire les coûts logistiques tout en proposant la meilleure expérience client du marché.  Grâce à la technologie que nous avons développée, nous permettons aux e-commerçants d’externaliser leur logistique dans nos entrepôts tout en gardant le contrôle des opérations via une interface simple et puissante.  Nos algorithmes d’optimisation et notre excellence opérationnelle nous permet d’opérer de grands volumes de commandes avec une structure de coût ultra compétitive. C’est pourquoi nous sommes capables de proposer une tarification 30% inférieure à celle du marché.  Cubyn optimise toute la chaîne logistique : du stockage des produits jusqu’au choix du transporteur, afin de garantir des livraisons fiables et rapides dans le monde entier pour nos clients. Notre mission est de construire le réseau logistique européen du e-commerce.  Envie d’en savoir plus ? Notre site Notre page Linkedln  Sous l’autorité directe du responsable de l'Excellence Opérationnelle chez Cubyn, le Transportation Manager est responsable de la livraison des colis depuis notre entrepôt jusqu'aux destinataires, en s'appuyant sur les transporteurs partenaires.  Il est ainsi garant : De maintenir et améliorer le triptyque qualité-cout-délai pour l'ensemble des colis expédiés par Cubyn D’animer l’amélioration continue des principaux KPI qualité transport : livraison à l'heure, taux de casse, taux de perte, taux de contact De construire la roadmap stratégique pour continuer d'apporter un service excellent tout en accompagnant la forte croissance  Missions : Mise en place et suivi des KPI de suivi de la performance (taux de colis livrés à l'heure, vitesse de livraison, taux de colis perdus, taux de retours...) Gérer l'algorithme d'allocation des colis aux transporteurs en fonction des tarifs, du volume d'engagement et de la qualité de service Sourcer et mettre en place de nouveaux transporteurs afin d'augmenter la capacité, accompagner le développement de Cubyn à l'international, baisser les tarifs Gérer le plan de transport au départ de l'entrepot Mettre en place de nouvelles options de livraison pour accompagner les besoins de nos clients Mener des projets de A à Z depuis la définition du besoin jusqu’à l’implémentation et l'animation continue  Profil : Diplômé d'une des meilleures écoles d'ingénieur ou de commerce Idéalement 2 à 5 ans d'expérience soit dans la gestion de sous-traitants soit comme chef de projet sur des sujets opérationnels ou en logistique Un premier track record de réalisations ayant permit un impact tangible Capacité à gérer plusieurs tâches simultanément dans un environnement rapide Proactif, esprit d’initiative, à l'aise avec la remise en cause du statu quo: vous recherchez en permanence de nouvelles façons d'optimiser les processus Une passion pour les processus, les datas, le terrain et l'excellence opérationnelle Une expérience en start-up, dans le conseil ou avec des responsabilités opérationnelles est un vrai plus  Evolution :  Les Opérations sont une véritable pépinière chez Cubyn, et les évolutions sont nombreuses que ce soit vers postes de chef de projets Opérations, Chef de projet Produits, Business Developer, Data Scientist Travailler chez Cubyn, c’est : Evoluer dans un environnement de travail challengeant au sein d'une entreprise en pleine croissance L'opportunité d'avoir un impact fort et visible sur le développement de Cubyn La possibilité de dévoiler vos compétences et d'évoluer Participer à des événements réguliers avec toute la team Cubyn  Les données personnelles que vous fournissez à Cubyn seront traitées en accord avec les lois relatives à la protection des données et ne seront utilisées qu'à des fins de recrutement. Nous conserverons vos informations personnelles pendant 2 ans. Elles seront ensuite détruites, sauf indication contraire de votre part. il y a 6 jours - Continuer pour postuler Signaler un abus
AI/Machine Learning Expert;Data scientist;France;Paris (75);SciPro Global;CDI;;Paris (75) CDI AI/Machine Learning Expert An established biotech is revolutionizing drug discovery process by using generative algorisms in design of molecules and is looking for an experienced Data Scientist/AI Expert to join their growing team in Paris. Benefits: Solving difficult problems and helping others to grow Leading and inspiring a team of scientists Work alongside Europe's brightest and reputable scientists Be part of a new and exciting project Great company benefits e.g. health insurance, pension etc. Key Responsibilities: Code key components of AI algorithm Build, inspire and lead an AI team Developing strategic roadmap of AI development Work alongside other team to make changes to improve molecules relevance About you: 6-10 years of experience in AI/Machine Learning including reinforcement learning, RNN, LSTM, MLP and complex image Knowledge in chemistry Cloud computing Commercial experience is essential (not only academic) This is an urgent requirement with a deadline on Tuesday 12th May. If you wish to discuss the role further please send your CV to Polina Turbina: p.turbina@sciproglobal.com or call +44 2033 702 642 il y a 23 jours - Continuer pour postuler Signaler un abus
DATA SCIENTIST #IA#PYTHON @LYON (H/F);Data scientist;France;Lyon (69);Urban Linker;CDI;;Lyon (69) CDI DESCRIPTIF DE LA SOCIETE Cette scale-up fait parti d'un groupe de renommée nationale, elle édite ses propres solutions à destination du grand public et cherche à renforcer son département technique : Data, développement web & mobile... Elle veut pour cela, recruter ses futures pépites qui participeront aux projets ambitieux à venir avec des retombées directes sur le business model. DESCRIPTION POSTE Tu rejoindras une équipe Data composée de différents profils : Data Scientist, Data Engineer, Data Analyst. De manière général ton rôle sera de développer des POC afin de définir le type de modèle de données à mettre en place, quel type de data devons-nous récolter... Tu seras force de proposition et grâce à ton expertise, tu participeras aux différents projets de grande ampleur à venir (IA, Machine Learning...) PACKAGE rémunération attractive Prime annuel Mutuelle Transport LES + Environnement dynamique Technique au coeur de l'entreprise Projets innovants PROFIL RECHERCHE Tu possèdes au moins 4 ans d'expérience en tant que Data Scientist. Tu as déjà évolué dans un environnement Python et/ou Scala et surtout tu as déjà développé des POC qui ont permis de faire des prédictions pertinentes à l'échelle micro. Tu as déjà évolué dans un environnement international et tu es capable d'échanger au quotidien en anglais car tu travailleras aussi avec des équipes à l'international. ###DATA#SCIENTIST#WANTEEEED### Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
