Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
Développeur Back End F/H;SPB;France;Le Havre (76);None;None;Venez participer à la transformation digitale de SPB ! Rejoignez la pizza team et construisons ensemble de nouvelles expériences client  Nous recherchons un(e) : Développeur Back End F/H CDI Temps plein basé au Havre- Siège Social  Au sein de la 2e plus grande DSI de Normandie, directement rattaché(e) au Responsable du Département Business Custom Development, vos activités s'orientent autour de l'analyse (spécifications détaillées), du développement, de la qualification, de la documentation et de la maintenance des applicatifs. Les missions : En méthodes agile et SCRUM, vous serez en charge de projets innovants et variés Langage de programmation JAVA, Angular, Spring Boot, React JS Utilisation de base de données relationnelle Conception, modélisation et architecture d'applications n-tiers, Intégration et qualification d’applications, résolution de problèmes  Le profil : Passionné par l'informatique, les nouvelles technologies et l’UX, vous disposez d’une expérience de 3 à 5 ans en tant que développeur. De nature autonome, curieuse et adaptable, vous appréciez travailler en équipe en méthodes SCRUM et AGILE. Le cadre de travail : Sur l’open space, vous travaillez en coworking avec une équipe jeune, dynamique, technophile et prête à partager ses connaissances, vous serez accueilli au sein de la pizza team dès votre arrivée et vous aurez la possibilité d’évoluer dans un environnement stimulant et innovant. SPB est situé en face de la gare du Havre à 1h de Rouen et à 2h de Paris. Venez profiter d’un cadre de vie agréable en bord de mer ! Les beaux jours arrivent ! Ce que l’on propose : Un salaire négociable en fonction du profil + Mutuelle + Tickets Restaurant Un poste en CDI évolutif avec des perspectives de carrière au sein d’une DSI de 70 personnes Des vrais moments de convivialité Un esprit d’équipe et d’entraide Possibilité de télétravail  L’entreprise : Leader européen des assurances et services affinitaires pour de grandes marques, SPB, courtier gestionnaire compte près de 1800 collaborateurs répartis dans 17 pays. Entreprise familiale indépendante fondée en 1965, SPB opère en marque blanche (B2BtoC). Notre métier : accompagner la conception, le développement et gérer des programmes d’assurances, d’extensions de garantie et de services associés à des produits de téléphonie mobile, nomades, bancaires ou encore liés à l’énergie, la santé, le voyage, les loisirs, la prévoyance ainsi qu’aux biens de la maison. Tous nos métiers sont ouverts aux personnes en situation de handicap. SPB est partenaire du dispositif F.A.R.E (Famille Accompagnement Réseau Estuaire) by CCI qui vous accompagne, vous et votre famille, dans votre mobilité professionnelle sur le territoire Seine Estuaire. Toutes les informations sont disponibles sur le lien suivant : https://www.seine-estuaire.cci.fr/fare
Software Developer Full Stack (JEE/Angular);Wolters Kluwer;France;Paris (75);None;None;Wolters Kluwer est un leader mondial de l’information, des logiciels et des services. Nos clients sont des professionnels du droit, des chiffres, de la santé et de la conformité. En France, Wolters Kluwer compte 400 collaborateurs et est particulièrement réputé dans le domaine du droit avec les marques Lamy et Liaisons Sociales . Nous fournissons à nos clients une information juridique, actualisée en permanence, en papier et online à travers notamment la base de données Lamyline , Crid’Online, des logiciels de gestion pour les cabinets d’avocats et directions juridiques (Kleos et Legisway), une offre de formations et de conférences, ainsi qu’un service d’annonces et formalités légales. Wolters Kluwer Legal Software est un éditeur international de premier plan de solutions logicielles juridiques innovantes. Au sein de Wolters Kluwer Legal Software, nous mettons en œuvre la gamme de produits LOP, solutions de gestion Web pour les cabinets d’avocats. Le produit LOP est déployé auprès de nombreux cabinets. Nous recherchons un/une : DEVELOPPEUR FULLSTACK CONFIRME H/F Au sein de l’équipe R&D, participer aux développements, aux évolutions et à la maintenance de la nouvelle plateforme supportant le produit LOP. Vous interviendrez plus particulièrement sur l’interface graphique de cette plateforme, développée en Angular (v8) et Kendo UI, ainsi que sur la réalisation des services REST utilisés par cette interface. Vos missions Participer avec l’équipe R&D à la conception et au développement du logiciel LOP en intégrant des nouveaux composants à son interface graphique (Angular 8 et Kendo UI) ainsi que des services REST sous-jacents (Java/Jersey/JPA). Participer avec l’équipe R&D aux activités de test, correction, et maintenance du logiciel. Profil Expérience de 2 à 5 ans dans un poste de développeur fullstack Très bonne maîtrise de Java, de Jersey, de JPA et d’Angular (6/7/8). La connaissance de Kendo UI est un plus Utilisation régulière de gestionnaire de source (GIT) Bonne connaissance des outils de développement (Eclipse, Visual Studio Code, …) Attentif à la qualité du code et la robustesse des développements réalisés Bonnes qualités relationnelles et esprit d’équipe et de coopération Bonne autonomie Curiosité technique, et capacité à appréhender de nombreuses technologies (back & front) Anglais technique All Locations: FRA-Paris-Rue Fructidor
Ingénieur d'études et développement JAVA H/F;IORGA Group;France;Île-de-France;Temps plein, CDI;None;iOrga Group est une ESN spécialiste de l’intégration de solutions innovantes dans les domaines de la Business Intelligence et du développement Web. Depuis 20 ans, 110 « iORGANAUTES » accompagnent les entreprises dans la maîtrise de leurs processus et de leur organisation. Nous intervenons auprès de clients dans des secteurs très variés (banque, assurance, e-commerce, industrie pharmaceutique, transports, service public). Créé en 1999, nous avons su conserver l’esprit innovation et proximité client de nos débuts et privilégions au sein de notre équipe le sens du service, l’initiative et la réactivité. Dans le cadre du développement de notre activité « Architecture et Développement », nous recherchons des Développeurs en JAVA. Intégré à nos équipes, vous interviendrez sur des projets de développement dans des environnements nouvelles technologies sur des sujets variés. Vos missions : Rédaction des spécifications détaillées pour les évolutions du logiciel métier Conception et développements de nouvelles fonctionnalités Réalisation des phases de tests unitaires et d'intégration avant mise en production Maintenance évolutive et corrective des flux existants Assurer une veille technologique afin de proposer des solutions innovantes. De formation Bac +3 à Bac +5 (ingénieur ou universités), vous justifiez d’une expérience de minimum 3 ans en développement en Java / J2EE. La connaissance du CMS Liferay ou du Framework Play et/ou de la technologie blockchain est un vrai plus. Votre sens du service, votre rigueur, vos qualités relationnelles et vos compétences méthodologiques et technologiques, vous permettront à terme d'évoluer vers les métiers de Management de projet, d'Expertise technique ou d'Analyse Fonctionnelle. Rejoignez-nous et bénéficiez de : Notre politique de formation et de certification Notre management de proximité, Nos équipes conviviales dynamiques et investies Notre investissement dans la recherche et l’innovation Avantages : Participation au transport Titre-restaurant / Panier RTT Statut : Cadre Type d'emploi : Temps plein, CDI Salaire : 38 000,00€ à 45 000,00€ /mois Expérience: ingénieur d'études et développement java H/F: 3 ans (Souhaité) Télétravail: Temporairement en raison du COVID-19
Développeur de traitement de données cartographiques;SYSTEL S.A.;France;La Rochelle (17);Temps plein, CDI;2 470 € - 3 100 € par mois;SYSTEL, l’entreprise participant à la prévention et à la sécurisation des populations... La société SYSTEL, dont l’établissement principal et le siège social sont situés à La Rochelle, coopère depuis plus de trente ans avec les Services d'Incendie et de Secours et à ce titre, a acquis une expérience unique face aux exigences qu’impliquent le TRAITEMENT DE L’*ALERTE* et la GESTION DES RESEAUX DE TRANSMISSIONS. ...Leader de son marché... SYSTEL est leader sur le marché français de l’alerte et de la gestion des réseaux de transmissions auprès de la Sécurité Civile, sapeurs-pompiers et SAMU. Egalement déployées en Grande Bretagne, Ecosse, République d'Irlande, Irlande du Nord, Suisse, Belgique et Monaco les plateformes SYSTEL concentrent toute l'ingénierie et la technologie nécessaires au traitement de la prise d'appel à l'engagement des moyens. ...Experte dans son métier... Systel est éditeur et intégrateur dans ces domaines : Systèmes à haute disponibilité Réseaux robustes d’alerte Transmissions hertziennes et numériques critiques Téléphonie d’urgence Logiciels de gestion de ressources temps réels Systèmes d’information géographiques 2D & 3D Assistance technique et formation des exploitants, SYSTEL améliore les services rendu à ses clients par le recrutement et la formation de techniciens experts ainsi que par la mise en place des meilleurs outils. …Dynamique et remplie de challenges. Forte de ses 135 collaborateurs, la société s’est structurée afin de répondre globalement aux projets dans le domaine des réseaux d’alertes et de transmissions. La taille de SYSTEL permet de pleinement s’impliquer tout en offrant de nombreuses opportunités d’expériences internationales. Rejoindre SYSTEL, c’est aider ceux qui sauvent des vies tous les jours. Développeur de traitement de données cartographiques Basé(e) à AYTRE, au sein de la Business Unit Produits, vous rejoindrez, en tant que développeur de traitement de données cartographiques, l’équipe SIG (Système d’Information Géographique) composée de 5 personnes. Vous travaillerez sur le développement d’outils d’intégration de données nécessaires aux services de secours telles que les adresses, les points d’eau, ou encore les données routières indispensables au calcul d’itinéraires pour déployer les secours dans les meilleurs délais. Vous serez d’autre part amené à développer des services (Java) et des interfaces web, c’est pourquoi des compétences dans ces domaines sont également souhaitées. Vos missions seront : · Développer des produits permettant des intégrations de données performantes, · Participer à l’analyse fonctionnelle et technique des produits, · Assurer la conception et la maintenance des produits en accord avec les spécifications, · Rédiger les tests unitaires et la documentation technique de vos développements, · Concevoir et développer des services complexes tout en respectant les bonnes pratiques afin d'assurer un livrable performant, robuste et sécurisé Compétences essentielles Technologies · Manipulation de données en masse : SQL, ETL (Talend), langages de scripts, … Bases de données · Oracle · SQL Server · PostgreSQL Langages · SQL · Java · Langages de script (sh, bash, go, …) Langues étrangères · Bon niveau d’anglais Autres compétences appréciées Technologies · Big Data (Apache Spark) Langages · HTML 5 · CSS · JavaScript · TypeScript Frameworks · Angular · Angular JS · Spring Outils · GIT · Docker · Connaissances en Géomatique et plus spécifiquement en SIG De formation supérieure en informatique, vous maîtrisez les technologies de manipulation de données en masse : SQL, Talend, langages de scripts comme sh, bash, go, … Des connaissances dans des technologies de Big Data telles que Apache Spark seraient un plus. Vous faites par ailleurs preuve d’une grande polyvalence et êtes capable de développer des services destinés à des interfaces web. Vous aimez appréhender de nouvelles technologies et vous adaptez à de nouveaux outils. Vous possédez une bonne qualité relationnelle essentielle au travail en équipe. La méthodologie et l’organisation sont des qualités nécessaires à la bonne réalisation de la mission. Type d'emploi : Temps plein, CDI Salaire : 2 470,00€ à 3 100,00€ /mois Expérience: développeur de traitement de données cartographiques ou similaire: 1 an (Souhaité)
Tech lead Full Stack Java / JS;Delia Technologies;France;Nantes (44);Temps plein, CDI;40 000 € - 50 000 € par an;"Delia Technologies #LaDevOpsFamily Delia, c’est la jeune ESN nantaise basée à La Cantine qui souhaite casser les codes du service IT. Loin de prétendre pouvoir construire seuls cette jeune structure, nous sommes partis d'une page blanche pour construire jour après jour un modèle collaboratif et engagé. Exit le babyfoot et la borne d’arcade, c’est par nos valeurs et le sens de nos actions que nous cultivons l’esprit Delia et ce sentiment d’appartenance qui nous est cher. Nous ne recherchons pas un profil mais une personne... Vous êtes avant tout un ingénieur passionné mêlant savoir-faire et savoir-être. Vous venez du monde de la technique et avez développé de réelles compétences sur les nouvelles technologies. Votre parcours vous a amené à réaliser des missions d'ingénierie ou conseil à forte valeur ajoutée. Votre expérience en tant que leader vous permet de construire une vision et donner un cap à vos équipes. Votre expertise vous apporte bien plus qu’un job, vous aimez la partager et l’enrichir ! Vous savez construire une solution adaptée aux attentes de vos clients. Vous connaissez très bien l'écosystème tech de la métropole nantaise et souhaitez vous y investir. Vous voulez animer... En tant que leader, vous serez amenés à participer au développement de notre équipe sur les technologies autant Front que Back. Nous vous donnerons les moyens de parfaire vos connaissances tout accompagnant nos jeunes pousses dans leur montée en compétence. Encadrer la veille technologique, formaliser nos offres, participer à la vie de la communauté Tech nantaise feront partie de vos réalisations. Les missions clients qui vous seront confiées... Concentrées sur la Métropole nantaise, vous serez amenés à intervenir au sein de projets Agiles pour réaliser des missions en adéquation avec vos compétences et appétences. Travailler de concert avec les responsables Technique et Fonctionnel Concevoir des plate-formes complexes répondant aux exigences métiers Réaliser de la veille technologique pour proposer des solutions toujours plus performantes et adaptées Semer ici et là notre ADN DevOps Guider et inspirer les jeunes pousses de vos équipes pour les faire monter en compétence Le tout dans un environnement en lien avec vos appétences technologiques : JavaScript, ReactJS, VueJS, Angular, Java EE, Spring, Struts, Hibernate, API RESTful, Docker, Jenkins, Git... Vous êtes prêt ? Nous vous encouragerons à participer activement aux Meetup et événements nantais de référence (DevFest, Web2Day, Digital change, Agile tour...), que nous soyons organisateur, sponsor ou simple participant. Et par-dessus tout, vous contribuerez au développement de Delia en proposant, en organisant ou simplement en participant à des initiatives fun et engagées ! Ça vous dirait un séminaire Kitesurf ? ;) Vous n'avez pas prévu de passer votre carrière comme collaborateur Delia ? Sachez que si un jour il vous vient une folle envie de monter votre propre projet, nous saurons vous accompagner avec autant d’enthousiasme que vous aurez pu nous en apporter ! Chez Delia, nous n’acceptons pas seulement la différence, nous la cultivons et la soutenons pour l’intérêt de notre famille. Delia se veut une entreprise responsable socialement en proposant des projets et en soutenant les initiatives de l’ensemble de ses collaborateurs sans distinction, jugement ou préjugé. Soyez vous-même, vous nous plairez ! Avantages : Participation au transport RTT Titre-restaurant / Panier Épargne salariale Type d'emploi : Temps plein, CDI Salaire : 40 000,00€ à 50 000,00€ /an Expérience: tech lead full stack java / js ou similaire: 2 ans (Souhaité)"
Senior Software Team Leader (H/F);Strator;France;Vincennes (94);Temps plein, CDI;None;Vous souhaitez participer au développement du produit stratégique pour notre groupe ? Strator est une entité de Logista France, spécialisée dans le déploiement de terminaux de vente et de gestion dédiés au réseau tabac/presse. Ses Terminaux Point de Vente et ses logiciels sont des outils dédiés à la vente et au pilotage de l’activité des commerçants de proximité. Ils sont aussi un canal de commercialisation de produits et services dématérialisés. 1 Team Leader Java (H/F) Au sein de l’équipe technique STRATOR, et rattaché(e) au Directeur Technique, en qualité de manager, vous assurez les livrables des projets de conception de logiciels à destination de nos clients. Pour cela, voici vos missions : Manager une équipe de développement composée de développeurs (JAVA et .net) et de testeurs (7 personnes). Gérer la relation avec le product owner et les autres entités du groupe afin d’identifier clairement les besoins et forger une première spécification permettant d’engager les développements. En tant que Tech lead Java, déterminer et implémenter l’architecture à mettre en œuvre. Déterminer les méthodologies de développement à mettre en œuvre et garantir la bonne tenue des pratiques agiles (notamment Scrum). Produire des métriques permettant de mesurer la vélocité et la qualité des équipes de développement. Assurer la stabilité de la plateforme de développement. Gère les ressources externes (recrutement, formation, affectation des taches). Interagir avec les équipes espagnoles qui développe le produit pour l’Espagne. Votre profil : Issu(e) d’une solide formation en informatique, vous possédez plus de 7 années d’expérience en développement dont 2 années minimum en tant que manager ou dans un rôle de leader technique en environnement agile. Vous êtes reconnu(e) pour votre leadership, votre force de conviction et votre bon relationnel et êtes orienté clients (qualité des livrables et satisfaction clients). Vous possédez une expérience significative en management d’équipes techniques. Vous êtes expert en Java J2EE et possédez une connaissance approfondie de C# .Net et Xamarin et possédez une bonne culture agile. Vous parlez couramment anglais afin de pouvoir échanger régulièrement avec l’Espagne. Type d'emploi : Temps plein, CDI Expérience: team leader java (h/f) ou similaire: 7 ans (Requis)
Ingénieur d'études JAVA/JEE;DEVWISE;France;Paris (75);None;None;De formation Ingénieur (Bac+5) et vous justifiez de 1 année minimum d’expérience sur les technologies suivantes : Java/J2EE (Java 8/9), Spring, Hibernate, Webservices, HTML5, CSS3, JAVASCRIPT, Typescript. La connaissance d'AngularJS, Angular 2, Angular 4, Angular 5 est un plus
Développeur Fullstack Java - H/F;PALO IT;France;Paris 1er (75);CDI;50 000 € par an;Javascript / Spring-boot / Java Frontend Developer, Développeur Frontend, Backend Developer, Full Stack Developer / CDI / Environ 50k€ / 3 - 6 ans / Paris  Le poste Vous êtes un·e personne qui souhaite / souhaiterait ...... déployer toutes ses compétences et évoluer, .... sortir de sa zone de confort : Les environnements avec lesquels vous n’êtes pas familiarisé·e.s ne vous font pas peur, .... évoluer dans un environnement de travail bienveillant où chacun est à l’écoute, se fait confiance, tout en restant intègre et humble, .... vous investir auprès d’une structure ambitieuse et participer à son développement. Si vous vous reconnaissez entièrement ou en partie dans ce profil, vous éveillez grandement notre curiosité.Discutons-en ensemble, nous serions ravi·e·s de vous rencontrer! Pour commencer,écrivez-nous sur recrutementnantes@palo-it.com Les responsabilités Apprendre de nouveaux langages, concepts et évoluer dans un environnement qui favorise l’apprentissage continu Transmettre et partager votre expertise, vos expériences lors de meetup, de conférences, d’évènements de partage internes Vous confronter à des environnements technologiques variés et produire du code de qualité Être act·eur·rice des projets et proposer de nouveaux choix techniques ou des évolutions dans les méthodes de travail en fonction du contexte Pouvoir participer à des pratiques de développement collectives (pair programming, mob programming, ...) Pourquoi venir chez nous? PALO IT est une entreprise apprenante guidée par les valeurs de l’Agilité et du software craftsmanship, offrant de multiples possibilités de s’exprimer, d’apprendre et de développer ses connaissances.Notre vision? Nous croyons que l’accès et le partage rapides de la connaissance sont des accélérateurs d’innovation permettant d’imaginer les usages d’un monde meilleur pour tous.Le partage, la bienveillance, le respect, l’écoute et l’engagement sont autant de valeurs qui nous animent.Palo IT est présent tant en France (Nantes, Paris, Toulouse, Nançy) qu’à l’international (Singapour, Hong-Kong, Bangkok, Sydney, Mexico). Prenez part à l’aventure!
Ingénieur études et développement JAVA (F/H);Sully Group;France;Strasbourg (67);CDI;None;Type de contrat CDI Lieu de cette offre Strasbourg Votre job Vous rejoignez notre équipe de développement sur notre agence de Strasbourg (Oberhausbergen). Votre terrain de jeu préféré ? L’environnement Java / J2EE, et éventuellement des frameworks comme Spring, Hibernate ou Liferay. Le/la chef/fe de projet qui vous pilote est de formation technique et a été Développeur/se avant d’évoluer, le plus souvent en interne. Vous mettez en œuvre vos compétences techniques en participant aux différentes phases du projet. Mais quels projets ? Difficile à dire dès maintenant, car nous recrutons sur profil pour notre centre de services, et non sur mission ! Pour essayer de vous donner une idée, notre dernière réalisation mise en production est la Plateforme Citoyenne que vous pouvez voir ici : https://participer.strasbourg.eu. Créee dans la cadre du Pacte pour la démocratie à Strasbourg, elle permet aux habitants de contribuer aux projets en cours, de déposer des pétitions ou encore de co-construire le budget 2019 de l’Eurométropole. Un autre exemple ici avec le site anniversaire des 70 ans du Conseil de l’Europe : https://70.coe.int. Et un dernier là : https://www.formation.grandest.fr. A plus long terme : le poste est évolutif vers de la chefferie de projet, comme dit plus haut, on favorise largement l’évolution interne. L’expertise technique sur votre techno de prédilection est aussi une option ! Parlons de vous En bref, nous ne recherchons pas de mouton à 5 pattes : si vous avez une première expérience avec un langage orienté objet et que vous aimez l’ingénierie logicielle, ça vaut le coup qu’on en parle !  Rejoignez-nous Sully Group appartient à ses salariés et ses dirigeants sont issus du monde de l’IT. Nous accompagnons nos collaborateurs sur le long terme (37% ont été formés en 2017), ils restent avec nous en moyenne 7 ans. En plus du salaire fixe sur 12 mois, nous vous proposons : – 6 semaines de congés payés + des RTT – des primes de participation et d’intéressement avec Plan épargne entreprise – une bonne mutuelle avec une surcomplémentaire automatiquement inclue – des tickets-resto à 9 € – une participation aux frais de transport et une prime de vacances (prévus par notre convention collective – Syntec) – un C.E qui prend en charge des dépenses culturelles / sportives, service de billetterie, organisation d’un voyage annuel,… – des double-écrans – du café gratuit & illimité – des horaires flexibles – une charte de télétravail – … Voilà, vous savez presque tout ! Envie d’en savoir plus avant d’envoyer votre CV ? Contactez Oriane, chargée de recrutement pour l’agence Strasbourg. Par Linked In : Oriane Santhasouk
Développeur Java/JEE - Aix en Provence (F/H);REACTIS;France;Aix-en-Provence (13);Temps plein, CDI;30 000 € - 38 000 € par an;Tu souhaites participer à un projet sensible et stratégique qui concerne tous les français, qui fait débat d’actualité et qui fera briller ton CV ? Nous recherchons deux Développeurs Java/JEE pour renforcer une ATG de 25 personnes (intégrée à un projet de 45 personnes en tout : dev, team leader, analystes fonctionnels, Scum Master) à Aix-en-Provence. Tu seras chargé(e) d’accompagner notre client du secteur public sur la refonte d’une application dont la mise en prod V1 est prévu pour février 2021. L’objectif : donner naissance à la future base d’informations retraite en France (suite réforme et système de points). Tu possèdes une première expérience en développement JAVA/JEE. Tu es autonome, passionné(e) et tu apprécies le travail d’équipe. CDI (freelance possible) : 30-37K€ (négociable selon expérience et autonomie) + 11 RTT + 2 jours de congés supplémentaire par an + Tickets resto à 9€ + Prime vacances + Primes de cooptation de 1500€ + CE + événements d'entreprise réguliers Qui sommes-nous ? Créée en 2001, Réactis est une ESN de 250 collaborateurs présente en France, en Allemagne, en Italie et au Canada. Initiatrice d’un G.I.E permettant de concurrencer les plus grandes ESN pour les référencements auprès des grands comptes, Réactis compte 400 clients, notamment dans les secteurs de l’aéronautique, l’industrie, les services, les banques, assurances et protection sociale. Avantages : RTT Participation au transport Titre-restaurant / Panier Type d'emploi : Temps plein, CDI Salaire : 30 000,00€ à 38 000,00€ /an Expérience: développeur java/jee - aix en provence (f/h) ou similaire: 1 an (Souhaité)
Full Stack Software Engineer H/F;Murex S.A.S.;France;Paris (75);CDI;None;"Murex is a recognized global leader in software development for trading, risk management and processing. Every day banks, asset managers, corporations and utilities, across the world, rely on Murex people and Murex solutions to support their capital markets activities. Our motto “pioneering again” sums it all up: since its creation, Murex has reinvented itself time and again to adapt to capital markets revolutions – each time offering innovative software solutions to the industry.  Over 2300 specialists are located across our 17 offices: Beijing, Beirut, Dubai, Dublin, Hong Kong, London, Luxembourg, Moscow, New York, Paris, Sao Paulo, Santiago, Seoul, Singapore, Sydney, Tokyo, and Toronto.  The development team mission is to build, maintain and evolve a Business Intelligence product for capital markets. Within the team, your work will involve enriching the reactive web single page application on desktop and mobile devices across all major browsers (chrome, Firefox, safari...), backend java RESTful services and a continuous integration pipeline.  The team is spread over Paris, Beirut and Dublin. It is organised using the scrum methodology.  Your Responsibilities  Design, develop, test features on the web application and java services Help in maintain and evolve the continuous integration pipeline Study functional specifications and translate them to technical tasks Work within the constraints of an agile software development process Be an advocate of automation, Test Driven Development, Continuous Integration and Continuous Delivery Continuously learn and improve skills  JOB requirements Masters degree in Software Engineering, Computer Science or equivalent Between 0 and 2years of relevant experience Excellent foundations in computer science: data structure, algorithms, design patterns Good skills in JAVA Knowledge in JavaScript, HTML, CSS. Polymer and web components is a plus Knowledge in containers (docker, kubernetes…) is an asset Curiosity for technical innovation Teamwork and cross group collaboration Analytical thinking and Problem solving Solid Communication skills;English is a must"
Concepteur développeur BigData/Full Stack Java/Angular-(H/F);Société Générale;France;Fontenay-sous-Bois (94);None;None;Vos missions au quotidien Vous aimez suivre une innovation : de l'idée, à sa maturation en passant par sa méthodologie d'implémentation jusqu'à sa livraison en production ? Rejoignez-nous ! En tant qu’ Alternant Concepteur développeur BigData/Full Stack Java/Angular, vous ous rejoindrez la Direction des Systèmes d'Information qui accompagne la banque de détail en France dans sa stratégie et son évolution. Elle recherche des solutions simples et efficaces orientées satisfaction clientèle et développe un système d’information performant et évolutif. Concrètement, vous serez amené(e), sous la supervision de votre tuteur et/ou votre manager, à : Mettre en place d'un pipeline Data Science et de POC ML Utiliser les outils BigData pour l'extraction des données techniques Développer le Front-End en Angular et le Back-End pen Java EE8 Utiliser les outils de Continuous Delivery mis à disposition des projets IT Déployer l’application dans le Cloud Interne SG, proposer et valider des solutions techniques Etre en lien avec les équipes du Fast-IT Et si c’était vous ? Vous préparez un Bac+5 en Université, Ecole d'ingénieur, avec une spécialité en Informatique ou Développement (environnement Java – Angular) Vous maîtrisez les outils BigaData d'extraction et de transformation Vous avez des connaissances ML. Vous êtes curieux avec les technologies Angular, JavaEE8 (JAX-RS, APIs REST), JavaScript, Python et MongoDB. Vous êtes force de proposition et effectuez de la veille technologique. You’re fluent in english ? Vous êtes le candidat idéal !  Pensez à accompagner votre CV de votre planning de formation ! Plus qu’un poste, un tremplin Dès votre arrivée, vous serez intégré(e) dans nos équipes et apprendrez chaque jour aux côtés de nos experts qui vous accompagneront dans vos missions. Progressivement, vous gagnerez en autonomie sur vos projets pour faire de cette expérience un vrai accélérateur de carrière. Vous découvrirez également toute la diversité de nos métiers, dans un secteur qui évolue et innove en permanence. A la fin de vos études, diverses opportunités pourront s’offrir à vous, en France et à l’international. Pourquoi nous choisir ? Chez Société Générale, nous sommes convaincus que les personnes sont moteurs du changement, et que le monde de demain sera fait de toutes leurs initiatives, des plus petites aux plus ambitieuses. Que vous nous rejoigniez pour quelques mois, quelques années ou toute votre carrière, ensemble nous avons les moyens d’avoir un impact positif sur l’avenir. Créer, oser, innover, entreprendre font partie de notre ADN. Si vous aussi vous souhaitez être dans l’action, évoluer dans un environnement stimulant et bienveillant, vous sentir utile au quotidien et développer ou renforcer votre expertise, nous sommes faits pour nous rencontrer ! Vous hésitez encore ?  Nous sommes un employeur garantissant l'égalité des chances et nous sommes fiers de faire de la diversité une force pour notre entreprise. Le groupe s’engage à reconnaître et à promouvoir tous les talents, quels que soient leurs croyances, âge, handicap, parentalité, origine ethnique, nationalité, identité sexuelle ou de genre, orientation sexuelle, appartenance à une organisation politique, religieuse, syndicale ou à une minorité, ou toute autre caractéristique qui pourrait faire l’objet d’une discrimination. Référence: 20000AHP Entité: Fonctions centrales groupes Date de début: 01/09/2020 Date de publication: 15/05/2020
Full stack Engineer;Dataiku;France;Paris (75);None;None;"Dataiku’s mission is big: to enable all people throughout companies around the world to use data by removing friction surrounding data access, cleaning, modeling, deployment, and more. But it’s not just about technology and processes; at Dataiku, we also believe that people (including our people!) are a critical piece of the equation.  As a full stack engineer in the Dataiku engineering team, you will play a crucial role in developing new features from scratch and improving existing ones. You will be joining one of 6 teams that work on our main product Data Science Studio (DSS) or our new one, Governance Hub (GH).  DSS is an end to end and collaborative data analytics platform having a real impact on the daily life of data analysts and scientists. It connects together all big data technologies and includes machine learning models. GH is an application that monitors and manages data initiatives across the various departments of a company. It ensures that good practices and governance rules are enforced. It is fully customizable to fit policies and processes of the company.  Join Dataiku to be part of a passionate and highly qualified developers team working with the Big Data and Data Science technologies (Kubernetes, Docker, Hadoop, Azure, GCP, AWS, Scala, Python, TensorFlow)! RESPONSIBILITIES Turn ideas or simplistic specifications into full-fledged product features, including unit and end-to-end tests. Tackle complex problems that range from performance and scalability to usability, so that complicated machineries look straightforward and simple to use for our users. Help your coworkers: review code, spread your technical expertise, improve our tool chain Bring your energy to the team! You are the ideal recruit if: You are mastering a programming language (Java, C#, Python, Javascript, You-name-it, ...). You know that low-level Java code and slick web applications in Javascript are two sides of the same coin and are eager to use both. You are not surprised that “Math.max()<Math.min()” is true in JS You have experience (either professional or personal) in building a real product or working with big data or cloud technologies. Hiring process: Initial call with the talent acquisition manager On-site meeting (or video call) with the hiring manager Home test to show your skills Final on-site interviews To fulfill its mission, Dataiku is growing fast! In 2019, we achieved unicorn status, went from 200 to 400 people and opened new offices across the globe. We now serve our global customer base from our headquarters in New York City as well as offices in Paris, London, Munich, Amsterdam, Denver, Los Angeles, Singapore, Sydney and Dubaï. Each of them has a unique culture, but underpinning local nuances, we always value curiosity, collaboration, and can-do attitudes!"
