Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
Front-End Developer - Sunnyvale;AKQA;USA;San Francisco, CA 94107 (South Of Market area);None;None;At AKQA we believe in the imaginative application of art and science to create beautiful ideas, products and services. With an entrepreneurial and collaborative approach, we design adaptive digital services and applications that capture the imagination, delivering impressive returns for our clients.  AKQA offers our staff the opportunity to produce meaningful work for world-class companies in one of the world's most vibrant and beautiful cities.  Front-end Developers at AKQA have a strong dedication to recent and upcoming technologies, as well as the drive to develop innovative technical solutions. The Front-end Developer will participate in the creation of sophisticated digital experiences and must have advanced understanding of front-end web development. AKQA Developers work with a team of highly skilled people – each with strong opinions about various technologies, frameworks and approaches to delivery.  Candidates for this role must be available to work on-site in Sunnyvale, CA. ROLE REQUIREMENTS  Must have at least 3 + years of experience working as a front-end developer  In-depth knowledge of HTML, CSS and JavaScript, and other web development/production tools  Proficient in JavaScript with an emphasis on Vanilla JS rather than helper libraries or frameworks  Experience with templates and task automation including handlebars, NPM and Gulp  Strong knowledge responsive web design  Experience with translating comps and wireframes into flexible and usable code  Experience with version control software  Experience with Photoshop  Experience with developing large customer-facing websites  QUALITIES AND CHARACTERISTICS  Eager to work in a fast-paced and dynamic environment  Experience with web application development  Able to articulate their ideas to your team  Thrives when facing new challenges in improving client deliverables  Excellent verbal and written communication skills and able to interact professionally with a diverse group of people  Strong oral and written English communication skills  Boundlessly creative and relentlessly attentive to detail  AKQA is an Equal Opportunities Employer, we believe that diversity is vital to AKQA's ability to provide our clients with the best recommendations and are committed to fostering a varied and inclusive work environment. Your race, colour, ancestry, religion, gender, gender identity, national origin, sexual orientation, age, marital status, disability or veteran status have no bearing on our hiring decisions. If you have a disability or special need that requires accommodation, please let us know.
Front End Engineer, Site;ActiveCampaign;USA;Chicago, IL 60602 (The Loop area);None;None;ActiveCampaign’s category-defining Customer Experience Automation Platform helps over 100,000 businesses in 170 countries meaningfully engage with their customers. The platform gives businesses of all sizes access to hundreds of pre-built automations that combine email marketing, marketing automation, CRM, and machine learning for powerful orchestration, segmentation and personalization across social, email, messaging, chat, and text. Over 70% of ActiveCampaign’s customers use its 300+ integrations including Shopify, Square, Facebook, Eventbrite, and Salesforce. ActiveCampaign scores higher in customer satisfaction than any other solution in both Marketing Automation and CRM All-In-One on G2.com.  As the fastest-growing SaaS company in Chicago, we are scaling rapidly to keep up with market demand. We are growing all of our teams and looking for people who share our values, deliver innovation frequently and join us in our mission to grow our customer base from 100,000 today to millions.  We’re looking for an experienced Front End Engineer to join, help lead, and grow our talented Site team, responsible for our Marketing website and public facing web presences. As a member on the team you’ll be expected to help lead technical discussions in an environment that values agility and iteration. What your day could consist of: Exploring ways we can bring surprise and delight to our visitors and customers through quality design and engineering Participating in and/or conducting team agile ceremonies Collaborating with adjacent teams to deliver on shared projects and initiatives Spiking on technical solution through multiple systems Presenting and defending your design and/or technical decisions to your peers and leaders Helping to establish front end engineering standards and practices that will help us achieve operational excellence Conducting code and design reviews with peers and management Hacking on new and innovative ideas during our quarterly hackathon What is needed: 3–5 years of industry experience Provide technical direction to the architecture, security, scalability, reliability, and performance of our growing websites Mastery of the fundamentals of web development HTML, CSS, and JS Proficiency in modern front-end tools, technologies and approaches Highly proficient in translating a static design and prototypes into performant web experiences Heavy involvement in technical discussions and departmental initiatives Ability to transform product and marketing requirements into technical tasks Ability to frame strong rationales for improving our visitors and customers web experiences to peers and management Awareness of industry trends, using insights to help the team make future-friendly technical decisions Continued investment in your personal growth and the growth of the team raising our level of excellence over time Effectively unblock teammate with creative problem solving Ability to work with adjacent teams, contributing to codebases not directly owned by our team Participation in engineering and design interviews to help build an overall well-balanced team ActiveCampaign is an employee-first culture. We take care of our employees at work and outside of work. We'll share all the details later on but in summary: comprehensive health and wellness benefits including no premiums for employees on our HSA plan, open time off plan, generous 401(k) matching with no vesting, lunch and endless snacks/ beverages, reimbursed commuting, education budgets, ongoing learning and development, a proactive approach to diversity and inclusion, career pathing and lots of swag.
Senior Full Stack Engineer;Homesite Insurance;USA;Seattle, WA;None;None;Homesite Insurance was founded in 1997 and was one of the first companies to enable customers to purchase home insurance directly online, during a single visit. Since then, we've continued to innovate rapidly to meet the needs of our customers and their changing expectations. One thing that's stayed the same since our founding: our commitment to our customers, partners and employees. Join us on our journey as we continue to grow into a powerful contender in the field of insurance. We are looking for a Senior Full Stack Engineer to help design and develop green field innovations in the insurance technology industry. This role is responsible for prototyping, analysis, design, development, and delivery of the next generation insureTech eCommerce platform while bringing best practices to the current business. We are building the next generation omni-channel customer experience and eCommerce platform. Our technology stack consists of microservices using technologies like React.js, Node.js, PHP, HTML5/CSS3, Amazon Web Services, Databases (SQL and noSQL), Docker and Big Data. We execute an agile process that focuses on a biweekly delivery of quality software to production. We are committed to using the latest technology and challenging ourselves. You will have the chance to work with an innovative team building cutting-edge experiences for our customers and partners. Together, we’ll shape not just our own solutions, but the direction of the industry.
Back-End Engineer;Maestro, LLC;USA;Kalamazoo, MI 49007 (CBD area);None;None;Who we are At Maestro, we are a group of high performers with a desire to never stop growing. Our aim is to deliver high quality digital experiences for our clients that exceeds their expectations. We love working with people who are talented, curious, passionate and that above all else take ownership in everything they do. We’re looking for the right combination of talent, chemistry, character, and passion. Who you are Has anyone ever described you as a forward thinker, collaborator, or self-motivated learner? I thought so. You are a competent Javascript developer who is comfortable architecting and implementing scalable and maintainable backend software services. Not only do you know how to write backend solutions, but you also enjoy deploying these solutions and watching them scale. You have great experience building and maintaining microservices and are constantly seeking out new technologies to use. You have solid experience with Node.JS developing microservices and find yourself constantly contributing back to the development community. If this sounds a lot like you, keep reading! What you’ll be doing on the Software Team Collaborate with designers and developers to solve complex problems Build, test, deploy and maintain applications Participate in feature estimation and scoping Manage time appropriately and clearly communicate changes in effort or scope Write maintainable, standard-driven code Contribute to our framework libraries and open source projects and plugins Talents we’re looking for 3+ years of experience developing server-side JavaScript applications Working with Frontend developers on how to most efficiently return them data Ability to write reusable, testable, and efficient code Design and implementation of low-latency, high-availability, and performant applications Implementation of security and data protection Integration of data storage solutions such as Postgres, Redis, MongoDB, SQL Familiarity with testing frameworks (Jasmine, Mocha) Familiarity with version control (Git) Exceptional attention to detail and design Full-stack proficiency is a BONUS: Server-side development (i.e. Java, Node.js/Express) Client-side development and styling using HTML and CSS Linux Server management experience preferred Experience with application hosting and deployment preferred (AWS, Google, other) Database administration experience is a BONUS (i.e. PostgreSQL, MySQL, MS SQL, MongoDB) Experience with online learning specifications is a BONUS (i.e. SCORM, TinCan/Experience API) The perks Base salary. We take your experience and talent level into great consideration Compensation package that includes medical, dental, and life insurance Work/life balance. Life happens, and here you have the time and freedom to deal with it Endless snacks for creative thought. Maestro is known for spoiling the team We believe in an inclusive environment Maestro is committed to creating an inclusive employee experience for all. Regardless of race, gender, religion, sexual orientation, age, ability, or if you’re parenting the next generation of innovators, we firmly believe that our work is at its best when everyone feels free to be their most authentic self.
Full Stack developer;Virtual Ventures;USA;Los Angeles, CA 90015 (Downtown area);None;None;Los Angeles, CA We are looking for an experienced, Full Stack Developer with deep knowledge of web technologies including Node.js, Typescript/JavaScript, and VUE.js frameworks. Also the candidate must possess knowledge in database development and implementation process and ideally know one or more: MySQL, MongoDB, RethinkDB, PostgreSQL, etc. Chosen candidate will be working in an agile, startup environment as a senior project developer. They will design, develop, and deliver new full-stack web application, and oversee development of our planned mobile integration. Candidate will be working with our in house, as well as, remote team and will ensure that project is scoped, resourced, and delivered as a professional product. A candidate will ensure partner and user satisfaction throughout the development cycle and after project completion. They will be expected to participate in management meetings and help set strategies and resources for the project.  Must have: + 5 years of web development NODE.js, Javascript, HTML, CSS. MySQL, MongoDB, RethinkDB, PostgreSQL, and/or other Experience in creating user authentication and authorization between multiple systems, servers, and environments. Ability to integrate multiple data sources and databases into one system. Knowledge on management of hosting environment, including database administration and scaling an application to support load changes. Understanding of REST and API design Docker/Kubernetes and experience deploying and maintaining containers Git Driven decision maker and excellent problem solver Fast learner Be an awesome person Great to have: LAMP/PHP experience and knowledge Python experience System architecture To apply, include the following: Detailed resume and/or LinkedIn profile Links to any projects you have been an instrumental part of and/or are proud of References Who we are: Veritai is a multimedia company that differentiates itself by integrating powerful artificial intelligence based tools to deliver a more informed experience while reading the world's news. We are a group of innovators, on a mission to revolutionize your news experience and redefine the economics of journalism. Veritai delivers powerful analytics tools to help you be more informed and aware while reading the world's news.  jobs@virven.com
Full Stack Developer;CyberFortress Insurance Services US;USA;San Antonio, TX;None;None;San Antonio, TX or Austin, TX We are looking for a senior full-stack developer to help us build an industry-leading customer experience platform. Requirements 3+ years working as a developer on interactive applications - preferably in a small or startup environment Strong expertise in web development with technologies like Go, Flask, Express.js, Vue.js, and JQuery A believable perspective on application security A fast learner, a fast prototyper, ability to work independently Familiar with relational and NoSQL cloud datastores Familiar with the Google Cloud Platform About CyberFortress CyberFortress was formed to be a new kind of company to tackle a big problem. Insurance is one of the most painful and hated experiences in modern life. We want to change that. But we don’t think we can change the insurance industry without first changing ourselves. So we have thrown out a lot of the startup playbook: No founder dictators. No managers. No vesting handcuffs. No work obsession leading to burnout. No living in a future that doesn’t exist. We are a community of owners engaged in a common project and governed through thoughtful and open debate rather than top-down managers. We want every employee-owner to have a rich life of which work is an integral and fulfilling part.
Senior JavaScript Engineer;Netflix;USA;Los Angeles, CA 90028 (Hollywood area);None;None;Los Angeles, California Studio Technologies This position is open for both our Los Angeles and Los Gatos locations.  Studio UI builds the user experiences used by our internal and external creative partners producing original content. With well over 167 million paid memberships and growing, our UIs enable the entire workflow of content production, from pitch to play, and provide innovative new ways to develop and manage entertainment at scale.  You’ll have a direct impact on how the Netflix studio creates and produces shows on a global scale. With an increasing slate of original content being produced every year, our tools manage billions of dollars worth of content spend. Join us to leverage your full-stack JavaScript and UI expertise to help our creatives create the next big hit!  People who do well on this team are self-motivated engineers with a passion for our business and for technology innovation. We look for individuals with deep knowledge of JavaScript, CSS, and HTML who are comfortable writing custom JavaScript but also know when to apply off-the-shelf solutions for the problem. We also value people who are passionate about user experience and have an eye for improving the UI. We currently work with TypeScript, React, GraphQL, and Node.js, however the ability to adapt with changing technology is an important strength. Opportunities to Make an Impact Accurately forecast, budget, and record the financials that are the backbone of our studio Empower our content buyers to discover, evaluate, and procure the next Netflix original Allow the discovery and management of talent and vendors that work on our productions Connect the seams of our ecosystem of tools together in the form of connected, end-to-end workflows Enable our productions to coordinate on set in real-time, modernizing a 100 year old, paper-based workflow Help content creators promote and analyze content, covering all aspects of setup, acquisition, fulfillment, management, and publishing needed for content to go live Revolutionize how we prepare our titles for distribution on our consumer-facing platforms Amplify and accelerate our engineering teams by crafting highly usable tools, workflows, and solutions to improve end user productivity and development joy What Sets You Apart Passion for building high-impact, well-performing user experiences Experienced building single-page applications in JavaScript/TypeScript Independent, proactive, and able to deliver production-ready code with minimal guidance Great communication and collaboration skills working cross-functionally with other engineers, product managers, and designers Why Netflix? We’re bringing unique stories from around the world to a global audience at a scale never done before You’ll work with other senior, high-performing engineers so you will be constantly learning and sharpening your skill set You’ll collaborate with product managers and designers, data scientists and algorithm experts, even content executives and content creators, to build exciting new features We pay top of market with excellent benefits Our culture is something we strive to constantly improve and practice daily We have a lot of fun bringing wild ideas to life at Hack Day! APPLY NOW Share this listing: LINK COPIED
Senior Software Engineer;Blue Apron;USA;Austin, TX;None;None;THIS IS BLUE APRON Chefs around the world wear blue aprons when learning to cook, and for us it has become a symbol of lifelong learning. Our highly motivated group of food enthusiasts are inspired to work on complex business problems with creativity and passion always looking to learn something new. We take preparation seriously, embrace a spirit of excellence, and put in the extra effort in everything we do. We are thrilled to be part of our customers' lives, cooking and creating experiences in their home kitchens. WHO'S IN THE KITCHEN  Blue Apron's engineering team creates software that manages the forecasting, purchasing, preparation, and shipment of new fresh ingredients every week, delivering over 8 million meals nationwide each month. We're faced with complex supply chain and logistical challenges that require purpose-built solutions and data analysis.  As a Senior Software Engineer at Blue Apron, you are responsible for the ongoing evolution of our software architecture, mentoring new engineers and providing technical leadership for strategic projects. We are looking for someone who is passionate about software development and enjoys both learning from and teaching others. WHAT'S ON THE MENU  Create and implement beautifully responsive and optimized new features to provide more enjoyable experiences for our users.  Work closely with developers, designers, product managers, and other teams in the company to design the best experiences possible for our internal and external applications.  Build efficient and reusable front-end systems and abstractions.  Develop APIs to support our user facing web and mobile applications.  Find and address performance issues.  Participate in design and code reviews.  Identify and communicate best practices.  Our stack: React, Redux, Webpack, Ruby on Rails, GraphQL, PostgreSQL  NECESSARY INGREDIENTS  Five or more years experience as a software engineer.  Commanding grasp of JavaScript, HTML, CSS, and related web technologies.  Solid knowledge of testing principles.  Experience creating cloud services in frameworks like Ruby on Rails, Django, Node.js or similar technologies.  An understanding of RESTful API design and have developed clients to interact with a variety of APIs.  A thirst for learning and a passion for new technologies, processes, and patterns.  You write tests to improve the quality and reliability of your code.  Track record of mentoring up-and-coming engineers.  If you don't meet these exact requirements but think you'd be a good fit, please apply! Blue Apron provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, sex, national origin, age, disability or genetics. In addition to federal law requirements, Blue Apron complies with applicable state and local laws governing nondiscrimination in employment in every location in which the company has facilities. This policy applies to all terms and conditions of employment, including recruiting, hiring, placement, promotion, termination, layoff, recall, transfer, leaves of absence, compensation and training.
JavaScript/Web UI Developer;ION;USA;Washington, DC;None;None;"WHAT ARE WE TRYING TO DO? Lab49 (a part of the ION Group) was founded in 2002 with a deep pool of business and technology talent and a global reach. We specialize in helping clients realize rapid transformational change at an industrial scale and operate historically towards the upper tiers of banking and capital markets, to include banks, hedge funds and exchanges; assisting those companies with their most key strategic business programs and technology investments. We engineer the most forward-thinking financial systems in the industry. Think advanced visualizations, think complex systems integration, think massive data flows for all kinds of financial services players, from small startups to large banks, from hedge funds to asset managers. We partner with our clients and leverage the myriad of platforms available to design and build the most effective solutions. With experts and community leaders in our various practices we work with a host of technologies: Node.js, React.js, Angular.js, Java 8+, Scala, Functional programming, Python, Cloud Computing (e.g. AWS), Containerization (e.g. Docker), NoSQL, Microservices, DevOps, CI/CD, Big Data, Block Chain. WHAT DO WE NEED HELP WITH? We are looking for strong JavaScript/Web UI developers to work on next generation financial systems. WHAT WILL YOU DO? You will build applications that push the envelope when it comes to throughput, latency, resiliency, all the while making sure that we deliver on-time and within budget. WHAT DO YOU NEED TO KNOW? (Required skills and experience) 4+ years of commercial-grade web/front-end development experience. Strong experience in JavaScript building Single Page Web Applications with modern frameworks (Angular or AngularJS, React, Node.js, Vue). Solid skills in HTML5 and CSS3. Strong interpersonal and organizational skills. Knowledge of the Agile Development Methodology. WHAT DO YOU NEED TO KNOW? (Preferred capabilities and experience) Knowledge of, and strong demonstrated interest in, global financial markets and financial products. WHO ARE YOU? You have an engineering mindset—we are not hacking things together or building algorithms in isolation—we build real systems, and we treat software as a craft that we approach with an engineer’s discipline. You are someone we want to work with—you challenge the status quo and are someone we can learn from. Historically, we have been great at hiring such people, and now they are the cornerstones of Lab49. You will be responsible for building and nurturing this community. You are someone that is passionate about technology—you follow the industry, you build things on your own, you tinker and hack, you read aplenty and attend meet-ups. You know that the technology landscape changes every few years and you retool continuously. You have built things, you’ve seen the whole project lifecycle, you have delivered; you’ve seen failure and you’ve learned from it. You have developed the insight that will enable you to lead your team to deliver on time and within budget. You are interested in mastering the full technology stack; you know its problems; you know where it shines. Your knowledge of computer science fundamentals prevents you from reinventing the wheel. You understand the value of testing, quality, continuous integration, source control, and code reviews. You are pragmatic: you get things done, you can find a creative compromise between an ideal technical solution and actual client needs. WHY SHOULD YOU COME WORK FOR US? It is a challenge—your peers will push you, and you will grow in leaps and bounds that is impossible in traditional organizations. As a consultant, you will see a multitude of technologies, organizations, and projects—you will learn a lot in a very short period of time. We are a flat meritocracy with an engineering mindset—what matters is how good you are and how well you and your team deliver. We are focused on the finance domain—there are plenty of areas where technology is a competitive advantage, and our clients turn to us when they need more innovative solutions. If you ask our engineers, they will probably tell you that their extraordinary peer group is the primary reason that they work for us. We entrepreneurial and agile—there is a lot of opportunity to take accountability and grow quickly."
Cleared Senior Web Developer (All Levels);Kepora LLC;USA;Annapolis Junction, MD;None;None;Description: Responsible for designing, creating, testing and maintaining web sites and content that enrich and optimize the exchange of information and produce effective communications and implement a site search capability for finding easy content. Primary users for the site are agency users needing data ingest processes and services Design and develop visually-pleasing, content rich, user-friendly interfaces with intuitive navigation employing UI/UX principles Interact with the team members and technical leads for data ingest, data conditioning, access policy and Government counterparts to gather and define requirements and determine specifications. Analyze requirements to determine the most effective web technologies to satisfy their needs. Work with the graphic designer on content and UI/UX implementation Follow a formal design process that includes adhering to standards and established guidelines (e.g., 508 compliance) for development and delivery of the website end product Coordinate creation and collection of necessary technology components and integrate them into a coherent site design. Maintain configuration management Document and maintain website technical requirements to assist with web site maintenance and upgrades. Requirements: Required Skills: TS SCI w/ Poly Desired Skills: Experience designing, creating, testing, and maintaining high-performance, innovating user-accessible web sites and web-based applications including site-search capabilities Ability to develop meaningful user engagement metrics to track usability and relevant content for the web site Experience with UI/UX processes and standards to deploy consistent user experience for the user interface including Section 508 compliance Experience using a variety of internet technologies, techniques and tools such as graphics and/or web development software applications (e.g., Adobe Illustrator, Adobe Dreamweaver) and object-oriented languages (e.g., Java, CGI, Visual Basic, HTML, XML) to create web page elements such as user interface features, site animation, special effects, and databases Experience implementing back-end support systems (i.e., REST endpoints) in Node.js and building query systems backed by NoSQL data stores (e.g., ELK stacks) Experience supporting web site planning and deployment, and monitoring and management of the deployed web sites and applications Ability to develop automation scripts to transition web pages between the dev-ops and production environments Experience working with IT support team to host production web sites on agency and JWICS infrastructures Experience troubleshooting and resolving software problems using the latest technologies Ability to integrate new web products with existing web applications in order to improve the functionality or design of the organization’s website Ability to documentation website technical requirements A current U.S. government security clearance and background investigation is required and therefore all candidates must be a U.S. Citizen
Software Engineer, React.js or C#;Computer Staff;USA;Dallas, TX;None;$25 - $40 an hour;"We have been retained by our client, a start-up company, in Dallas, Texas, to deliver a Software Engineer to work almost fully remote , who has React.js, Javascript skills and / or C#, .NET Web API skills on a contract basis. This position is working on redesigning the functionality of fairly simple UIs with ReactJS and a “home-grown” Redux -like library using the google map API. This position is 100% Remote (work from anywhere in the continental United States). Initially, this position is part-time, 10-40 hours a week, fully remote. However, we prefer candidates located in the Dallas – Fort Worth, Texas area to attend developer meetings in-person in North Dallas. 100% REMOTE work is perfectly fine. only minor plus if local to Dallas area. As a Software Engineer working with React.js and .NET Web API’s, you will be part of a multi-discipline team where meaningful collaboration is highly valued. Your responsibilities are rooted in the design and implementation of applications using React on the front end, a Redux-like library, .NET on the backend, visible to both customers and employees. This position requires good interpersonal and communication skills, the ability to solve complex problems, and applicable technical experience. The ideal candidate is a self-motivated individual with a true thirst for both knowledge and action, and who values cohesiveness, abstraction, and separation of concerns.  The ideal candidate also favors prototyping over dependency abuse. This candidate can work independently but understands his or her role as a member of the team. The ideal candidate constantly strives to write code that is scalable, extensible, and maintainable with React.JS and C#. Required Qualifications : Must have a minimum of 3-5 years of JavaScript and/or C# experience. We prefer candidates with React experience. We prefer 2-3+ years of React.js experience. Must have solid experience in at least two JavasSript libraries such as: ReactJS, Angular, AngularJS, BackBone, Knockout, Aurelia, Ember, jQuery, AJAX or others. Must have experience working with any REST APIs, at least consuming, and experience creating API’s or .NET Web API’s is preferred Must have solid CSS and HTML experience Comfortable working in Visual Studio. The candidate must have great communication skills, clearly articulate improvements and blocks.  Strong understanding of OOP and DRY Strong understanding of web technologies and protocols  · These are a plus: Azure Function cloud development , C#, Google’s Map API, C# Web API, REST API experience, any nosql database such as MongoDB , or SQL Server Proficiency with at least one: C#, or Javascript (ES6), or both Experience with at least one: .NET Web API , or React.Js , and Redux (preferred) or both Also required: The ability to use your personal a laptop to work from home with that has a newer version of Visual Studio on it. A ""work from home"" office with internet and cell phone. More details: React on the front end. .NET on the back end. Have you heard of Redux that works with React. My client has a framework works with React. It is a React / Redux-like home grown framework, for state management, updates screen with input field, adding fields together, sent to state of app, pushed back to screen, This is a javascript framework they made that plugs into and works with React While I didn't include HTML and CSS, a React developer couldn't be a React developer without already knowing those technologies, so it's implied (especially for mid-level).  Immigration: US citizens and those authorized to work in the US are encouraged to apply. We are unable to sponsor H1b candidates at this time. No third parties, no consulting firms, no agencies.  Employment type: Contract or Contract-to-hire  Compensation: 25 – 40 per hour  Location: client location is Dallas, Texas, but 100% Remote work from home. Developer meetings for local DFW workers, who work from home. If you are not located in Dallas or Fort Worth area, then attending meetings via telephone is fine."
Full Stack developer;Virtual Ventures;USA;Los Angeles, CA 90015 (Downtown area);None;None;Los Angeles, CA We are looking for an experienced, Full Stack Developer with deep knowledge of web technologies including Node.js, Typescript/JavaScript, and VUE.js frameworks. Also the candidate must possess knowledge in database development and implementation process and ideally know one or more: MySQL, MongoDB, RethinkDB, PostgreSQL, etc. Chosen candidate will be working in an agile, startup environment as a senior project developer. They will design, develop, and deliver new full-stack web application, and oversee development of our planned mobile integration. Candidate will be working with our in house, as well as, remote team and will ensure that project is scoped, resourced, and delivered as a professional product. A candidate will ensure partner and user satisfaction throughout the development cycle and after project completion. They will be expected to participate in management meetings and help set strategies and resources for the project.  Must have: + 5 years of web development NODE.js, Javascript, HTML, CSS. MySQL, MongoDB, RethinkDB, PostgreSQL, and/or other Experience in creating user authentication and authorization between multiple systems, servers, and environments. Ability to integrate multiple data sources and databases into one system. Knowledge on management of hosting environment, including database administration and scaling an application to support load changes. Understanding of REST and API design Docker/Kubernetes and experience deploying and maintaining containers Git Driven decision maker and excellent problem solver Fast learner Be an awesome person Great to have: LAMP/PHP experience and knowledge Python experience System architecture To apply, include the following: Detailed resume and/or LinkedIn profile Links to any projects you have been an instrumental part of and/or are proud of References Who we are: Veritai is a multimedia company that differentiates itself by integrating powerful artificial intelligence based tools to deliver a more informed experience while reading the world's news. We are a group of innovators, on a mission to revolutionize your news experience and redefine the economics of journalism. Veritai delivers powerful analytics tools to help you be more informed and aware while reading the world's news.  jobs@virven.com
UI Software Developer;Mphasis;USA;New York, NY;None;None;Role: UI Software Developer Who are we looking for? A strong UI Software Developer. Must have excellent communication skills. Responsibilities: As a UI Software Developer, you will be working on digital transformation initiatives for our next generation trading platform using the latest emerging technologies. Use best practices in web development to translate UI designs and workflows into a working, interactive, performant application experience. Actively work to improve quality, efficiency, and maintainability of the existing codebase. Share your knowledge and mentor junior developers. Requirements:Professional experience with Angular 6 or 8 / Typescript / NodeProficient with HTML(5) & CSS (3) / SASS 3.x.Professional experience writing single page apps utilizing modern Javascript frameworks Excellent grasp of OOP and how it is applied in Javascript. Good to have knowledge Dojo / JQueryProfessional experience working on complex UI platforms with custom components and features and the highly complex domain modelExperience with Test Driven Development (We take full ownership of our code and it's quality.) Positive attitude and passion to learnPassionate for getting things done and ambitious for learning Highly motivated and action-oriented with strong problem solving and analytical skills (thinking outside of the box)Highly independent, accountable and able to take a feature from inception to completion independently Excellent written and verbal communication skills and ability to successfully resolve issues across multiple teams Ability to challenge the status quo and drive innovationDesign Thinking, Lean, and/or Agile experience Experience in financial services (e.g. trading / electronic brokerages) is a plus  PRIMARY COMPETENCY : UX & UI Development PRIMARY SKILL : Angular 4+ SECONDARY SKILL : Node JS TERTIARY SKILL : Angular JS 1.x
Mobile Software Engineer;Hazel;USA;San Francisco, CA 94103 (South of Market area);None;None;We are a small team looking for motivated, independent, and experienced software engineers to help us innovate and dramatically improve access to healthcare for school aged children.  This role will primarily involve working on our iOS mobile clients but the ideal candidate isn’t afraid of pitching in to help on anything including our server, Android clients, internal tools, web dashboards, and more. If you enjoy learning, love to create and just get things done, you’ll fit in well.  Key Qualifications 5+ years of software development experience Strong grasp of programming fundamentals Deep knowledge of Swift / Objective-C / iOS APIs Passion for creating intuitive and simple mobile user experiences Experience developing client/server applications Experience building and debugging complex systems in a team environment Strong communication skills and a positive attitude  Bonus Points Android / Java experience Web technology experience (JavaScript, CSS, HTML5, React, Node.js) Interesting personal projects  All offers of employment are conditioned on a candidate’s consent to a background check and our satisfaction with the results. Qualified candidates with arrest and conviction records will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.
Front End Engineer, Site;ActiveCampaign;USA;Chicago, IL 60602 (The Loop area);None;None;ActiveCampaign’s category-defining Customer Experience Automation Platform helps over 100,000 businesses in 170 countries meaningfully engage with their customers. The platform gives businesses of all sizes access to hundreds of pre-built automations that combine email marketing, marketing automation, CRM, and machine learning for powerful orchestration, segmentation and personalization across social, email, messaging, chat, and text. Over 70% of ActiveCampaign’s customers use its 300+ integrations including Shopify, Square, Facebook, Eventbrite, and Salesforce. ActiveCampaign scores higher in customer satisfaction than any other solution in both Marketing Automation and CRM All-In-One on G2.com.  As the fastest-growing SaaS company in Chicago, we are scaling rapidly to keep up with market demand. We are growing all of our teams and looking for people who share our values, deliver innovation frequently and join us in our mission to grow our customer base from 100,000 today to millions.  We’re looking for an experienced Front End Engineer to join, help lead, and grow our talented Site team, responsible for our Marketing website and public facing web presences. As a member on the team you’ll be expected to help lead technical discussions in an environment that values agility and iteration. What your day could consist of: Exploring ways we can bring surprise and delight to our visitors and customers through quality design and engineering Participating in and/or conducting team agile ceremonies Collaborating with adjacent teams to deliver on shared projects and initiatives Spiking on technical solution through multiple systems Presenting and defending your design and/or technical decisions to your peers and leaders Helping to establish front end engineering standards and practices that will help us achieve operational excellence Conducting code and design reviews with peers and management Hacking on new and innovative ideas during our quarterly hackathon What is needed: 3–5 years of industry experience Provide technical direction to the architecture, security, scalability, reliability, and performance of our growing websites Mastery of the fundamentals of web development HTML, CSS, and JS Proficiency in modern front-end tools, technologies and approaches Highly proficient in translating a static design and prototypes into performant web experiences Heavy involvement in technical discussions and departmental initiatives Ability to transform product and marketing requirements into technical tasks Ability to frame strong rationales for improving our visitors and customers web experiences to peers and management Awareness of industry trends, using insights to help the team make future-friendly technical decisions Continued investment in your personal growth and the growth of the team raising our level of excellence over time Effectively unblock teammate with creative problem solving Ability to work with adjacent teams, contributing to codebases not directly owned by our team Participation in engineering and design interviews to help build an overall well-balanced team ActiveCampaign is an employee-first culture. We take care of our employees at work and outside of work. We'll share all the details later on but in summary: comprehensive health and wellness benefits including no premiums for employees on our HSA plan, open time off plan, generous 401(k) matching with no vesting, lunch and endless snacks/ beverages, reimbursed commuting, education budgets, ongoing learning and development, a proactive approach to diversity and inclusion, career pathing and lots of swag.
