Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
Senior Data Scientist // Management;Sept Lieues;France;Bordeaux (33);CDI;None;Filiale d'un grand groupe vous intégrerez une petite entité composée de douze personnes. LE POSTE / LES MISSIONS Sous la responsabilité du Chief Data, vous rejoindrez l'équipe composée de douze autres personnes. Vous travaillerez également en collaboration avec d'autres équipes.  Vous serez en charge : de préconiser des solutions de veiller à l'amélioration continu des modèles implémentés de la mise en production encadrer et challenger le reste de l'équipe PROFIL RECHERCHÉ Issu(e) d'une école d'ingénieur ou équivalent, vous justifiez d'une expérience de minimum 5 ans sur un poste similaire dont 2 années dans le management. Vous disposez de capacité analytique et de compétences en Machine Learning et Deep Learning. Vous maîtrisez Python, R Vous êtes un(e) expert(e) en analyse prédictive/modélisation Vous êtes autonome et polyvalent.
Ingénieur Développement .NET C# Backend – SQL (H/F) - Boulog...;Cegedim;France;Boulogne-Billancourt (92);CDI;None;L’équipe R&D du Groupe Cegedim évalue et met en œuvre des technologies innovantes au service de la mobilité, des objets connectés et du big data. Elle supporte les divisions du Groupe dans leurs choix technologiques, apporte son expertise et développe des applications basées sur les nouvelles technologies pour le compte des divisions du Groupe.  Intégré(e) au sein du Lab de Développement de la R&D Corporate du Groupe CEGEDIM composé d'une dizaine d'Experts (Data Scientist, Cloud Architect…), votre challenge sera de construire avec cette équipe la plus grande base de données de Santé en vie réelle d'Europe.  Voici la base sur laquelle nos collaborateurs travaillent au quotidien (https://www.cegedim-health-data.com/cegedim-health-data/thin-the-health-improvement-network/).  Pour peupler cette base, nous avons développé un ensemble d'outils en C# et SQL que nous faisons évoluer constamment. Notre stack comporte aussi d'autres techno comme ElasticSearch, NodeJS, Angular, Kubernetes...  Cette opportunité suscite en vous de la curiosité et envie de faire partie de ce beau projet, nous attendons de vous :  Diplômé(e) d'un Bac+4 / Bac+5. Des compétences maîtrisées sur C#, .NET, SQL. Un intérêt pour les technos Angular, NodeJS, Mongo. Un anglais professionnel à l’écrit et à l’oral. Aucun doute, motivé(e), rejoignez-nous !
Data Engineer - Sport;Sept Lieues;France;Paris (75);CDI;40 000 € - 50 000 € par an;Entreprise internationale, liée au monde sportif, traitant une très grosse volumétrie de données. LE POSTE / LES MISSIONS Vous rejoindrez une entreprise, avec une équipe data déjà en place, constituée d'une quinzaine de personnes (une dizaine de Data Engineers, un Data Scientist, des Products Owners et Scrum Masters).  Vous interviendrez sur des projets Big Data (plateforme actuellement en phase d'industrialisation).  Vous aurez pour rôle: Le développement et le maintien de la pipeline de traitement de données L'assurance de la maintenance et l'évolution de la plateforme Hadoop La participation à des études d'architecture en tant qu'expert La mise en œuvre des prototypes en amont des projets dans le cadre du data lab La configuration et l'administration de cluster La garantie de la mise à disposition des données L'encadrement des Data Scientists dans l'intégration de leurs modèles en production  Vous travaillerez en méthodologie agile. PROFIL RECHERCHÉ Formation d'Ingénieur / Bac +5 Expérience en environnement Big Data Technos : Scala / Kafka / Spark
Data Scientist (F/H);Novencia;France;Paris (75);None;None;Contexte Data is fuel ! Quelle que soit la façon dont elle est structurée, la data n’est plus l’apanage des SI… mais bien au coeur des activités et des Métiers. Aujourd’hui, de nombreuses entreprises ont besoin d’être accompagnées dans la gestion de leurs données afin de s’en servir à bon escient. La manipulation de la data est devenue une équation à plusieurs inconnues où Objectif = (Technique X Data) + (Outil X Data)… Vous l’aurez compris, pour résoudre l’équation, il devient urgent pour les organisations d’être conseillées par des spécialistes des données numériques. Data Scientist depuis 3 ans, vous êtes à la recherche de nouveaux défis. Bouclez votre ceinture, la suite est pour vous ! Compétences AYANT LES COMPÉTENCES EN Machine Learning Python R SAS SQL Statistiques Profil Carnet de route Nos 35 référencements et bien d’autres à venir offrent un large champ de possibles ! Évidemment, nous privilégions les environnements innovants et donc organisés autour de méthodologies Agile. Exemples de missions : Text mining : analyse d’historique de la maladie des patients pour évaluer la durée de séjour à l’hôpital (Santé) Mise en œuvre des outils de lutte contre la fraude pour les activités de BFI (Finance de marché) Analyses du comportement client à des fins d’optimisation des opérations commerciales (Marketing opérationnel) Création d’un outil d’aide à la décision pour l’évaluation du risque des aéronefs (Sécurité aérienne) Prévision de vente de milliers de pièces détachées automobiles (Automobile) Stress-tests : Développement de programmes (Banque) Votre rôle Traiter les données, structurées ou non structurées Contrôler la qualité des données, détecter des patterns, des outliers Concevoir les datamarts Proposer et mettre en pratique les modèles statistiques (régressions…) ou de datascience (machine learning…) pour résoudre les problématiques métier Collaborer avec les équipes technique et métier pour définir les besoins et expliciter les résultats Restituer les résultats (rapports, présentations…) À vous de choisir. Chez NOVENCIA, chaque consultant a le choix de sa mission et décide de la façon dont il souhaite évoluer. De la technique et de la personnalité Explorateur : part à la recherche de données sur des terres inconnues Calculateur : aime les chiffres Caricaturiste : reformule, vulgarise, schématise Fin limier : trouve les meilleures solutions Curieux : ne passe pas à côté d’une information essentielle Bilingue : passe aisément du français au langage statistique Avancer en équipe NOVENCIA, c’est avant tout un projet collectif. Validation par un pair. Après les formules d’usage du premier entretien, vous rencontrez un de nos consultants lors d’un second échange pour qu’il puisse appréhender votre niveau technique et vous en dire plus sur l’écosystème de NOVENCIA. (C’est souvent là que tout bascule…). Partage d’expérience. NOVENCIA compte 7 communautés : Partners – Finance/ Prodigi – Agile / Craft / ActiveViam / UX@Scale / Data / GDPR, dont le fonctionnement est indépendant. Dotées de leur propre budget, elles sont libres de récolter et diffuser des informations. L’objectif : encourager la veille technique et l’évolution professionnelle. Expertise. Meet-up, webinar, articles, vidéos…Au-delà d’un objectif purement professionnel, technique ou fonctionnel, NOVENCIA vous donne la possibilité de vous exprimer. Environ 80 événements annuels sont organisés. Autant d’occasions pour un collaborateur de se dépasser. Crédibilité et notoriété du parcours sont donc au rendez-vous ! Formation sur mesure. NOVENCIA possède son propre centre de formation. Technique ou fonctionnelle, les formations proposées sont, pour la plupart, certifiantes. Suivi personnalisé. Qu’elle soit personnelle ou professionnelle, votre évolution est notre priorité. C’est pourquoi nous avons créé les Instants RH et Objectifs Carrière. Vous l’avez compris, chez NOVENCIA on ne lâche rien ! Notre objectif commun : co-construire votre carrière en fonction de vos aspirations et de vos compétences.  S’engager en faveur du handicap c’est garantir l’égalité des chances dès le recrutement. À compétences égales, nos postes sont ouverts aux personnes en situation de handicap.
Data Scientist Marketing (F/H);Novencia;France;Paris (75);None;None;Contexte Big Data, Open data, IOT, IA, les possibilités de croisement et de valorisation des données deviennent infinies. NOVENCIA Group dispose de Data Science et Data Analysis capables d’accompagner ses clients dans l’identification des cas d’usages, leur expérimentation et l’industrialisation des plus valorisants. En décryptant les données et en procédant aux croisements les plus pertinents, notamment au travers de méthodes de Machine Learning, nos Data Scientists et Data Analysts savent tirer le meilleur parti des données clients. Data Scientist depuis au moins 3 ans, vous êtes à la recherche de nouveaux défis. Bouclez votre ceinture, la suite est pour vous ! Compétences AYANT LES COMPÉTENCES EN Anglais Machine Learning Power BI Python R SAS SQL Statistiques Profil Carnet de route Nos 35 référencements auprès de Grands Comptes et bien d’autres à venir offrent un large champ de possibles : e-commerce, Banque, Assurance, Service, … ! Évidemment, nous privilégions les environnements innovants et Data-centric. Exemples de missions : Analyses à des fins d’amélioration de la connaissance client et d’optimisation de parcours clients, de segmentation d’offre, de prédictions de comportement (Média) Analyses du comportement client à des fins d’optimisation des opérations commerciales (Service) Prévision de vente de milliers de pièces détachées automobiles (Automobile) Votre rôle Cruncher, analyser et exploiter les données, structurées ou non structurées (CRM, web, open data, …) Contrôler la qualité des données, détecter des patterns, des outliers Concevoir les datamarts Proposer et développer des algorithmes et des outils en Python ou R, en vous appuyant sur les librairies statistiques et de datascience associés, pour résoudre les problématiques métier Collaborer avec les équipes technique et métier pour définir les besoins et expliciter les résultats Restituer les résultats (rapports, présentations…) et accompagner à l’industrialisation À vous de choisir. Chez NOVENCIA, chaque consultant a le choix de sa mission et décide de la façon dont il souhaite évoluer. De la technique et de la personnalité Explorateur : part à la recherche de données sur des terres inconnues Savant : découvre et expérimente de nouveaux outils de récupération des données, d’exploration, de modélisation, … Jongleur : aime manier les chiffres Caricaturiste : reformule, vulgarise, schématise Fin limier : trouve les meilleures solutions Curieux : ne passe pas à côté d’une information essentielle Bilingue : passe aisément du français au langage statistique Avancer en équipe NOVENCIA, c’est avant tout un projet collectif. Validation par un pair. Après les formules d’usage du premier entretien, vous rencontrez un de nos consultants lors d’un second échange pour qu’il puisse appréhender votre niveau technique et vous en dire plus sur l’écosystème de NOVENCIA. (C’est souvent là que tout bascule…). Partage d’expérience. NOVENCIA compte 7 communautés : Partners – Finance/ Prodigi – Agile / Craft / ActiveViam / UX@Scale / Data / GDPR, dont le fonctionnement est indépendant. Dotées de leur propre budget, elles sont libres de récolter et diffuser des informations. L’objectif : encourager la veille technique et l’évolution professionnelle. Expertise. Meet-up, webinar, articles, vidéos…Au-delà d’un objectif purement professionnel, technique ou fonctionnel, NOVENCIA vous donne la possibilité de vous exprimer. Environ 80 événements annuels sont organisés. Autant d’occasions pour un collaborateur de se dépasser. Crédibilité et notoriété du parcours sont donc au rendez-vous ! Formation sur mesure. NOVENCIA possède son propre centre de formation. Technique ou fonctionnelle, les formations proposées sont, pour la plupart, certifiantes. Suivi personnalisé. Qu’elle soit personnelle ou professionnelle, votre évolution est notre priorité. C’est pourquoi nous avons créé les Instants RH et Objectifs Carrière. Vous l’avez compris, chez NOVENCIA on ne lâche rien ! Notre objectif commun : co-construire votre carrière en fonction de vos aspirations et de vos compétences.  S’engager en faveur du handicap c’est garantir l’égalité des chances dès le recrutement. À compétences égales, nos postes sont ouverts aux personnes en situation de handicap.
Data Scientist – Chef de projet H/F;EDF;France;La Défense (92);CDI;None;Type de contrat : CDI  Niveau de formation : BAC +4 / BAC +5  Spécialité(s) : DATA - Mathématiques appliquées - Statistiques  Pays / Région : France / Ile-de-France  Département : Hauts-de-Seine (92)  Ville :  Description de l'offre EDF, électricien performant et responsable, champion de la croissance bas carbone recrute dans ses nombreux métiers. Rejoignez nos équipes et relevez de nouveaux défis au service de 38.5 millions de clients. Le département Analyse des Données a pour mission d’exploiter et de valoriser les datas au sein d’EDF Commerce. Il réalise des études prédictives, des modélisations de comportements et contribue à l’amélioration des performances ainsi qu’à la construction de la Connaissance Client d’EDF. Au sein du pôle d’Etude de marché Résidentiel, Le Chef de projet Data Scientist est en charge d’exploiter et valoriser les datas en réalisant, pilotant et réceptionnant des études statistiques. A ce titre, ses missions sont : Recueillir le besoin d’étude auprès des commanditaires internes de la Direction Commerce d’EDF (Direction marketing, Direction des Opérations, DSI, Direction Juridique etc.) et déterminer la meilleure démarche méthodologique pour y répondre. Réaliser des analyses (tout ou partie) et encadrer techniquement les analystes et Data scientistes du pôle dans l’extraction, le nettoyage, le traitement et l’exploitation des données. Veiller à la mise en œuvre des méthodes de développements appliquées dans le département ainsi qu’à l’exécution des codes dans l’environnement technique local et plus généralement de la DSI Commerce. Valider les résultats d'étude, et plus généralement l’ensemble des livrables. Veiller au respect des délais et à la conformité des résultats par rapport à la demande du commanditaire et des normatives de protection des données (RGPD, droit de la concurrence). Présenter les résultats et assister le commanditaire dans leur exploitation. Profil souhaité Vous justifiez d’un Bac+5 (Master ou diplôme d’ingénieur) dans les domaines des mathématiques, de l'économie et/ou des statistiques. Vous disposez de plus de 3 ans d’expérience en tant que Data Scientist ainsi que d’une première expérience en tant que Chef de projet, de préférence dans les secteurs de l’énergie, de la télécommunication ou des transports. Vous maitrisez les langages de programmation R, Python et SQL ainsi que l’implantation de codes au sein de SI complexe. Vous êtes à l’aise avec les outils bureautiques Microsoft et collaboratifs de développement (GIT, GITLAB, Markdown, NoteBooks Jupyter, Etc.). Vous faites preuve de rigueur, d’organisation, de synthèse et êtes force de proposition. Enfin, Vous possédez un excellent relationnel vous permettant de fédérer vos collaborateurs autour d’un même projet et de maintenir de bonnes relations avec vos clients. Conformément aux engagements pris par EDF SA en faveur de l'accueil et de l'intégration des personnes en situation de handicap, cet emploi est ouvert à toutes et à tous sous réserve de l'accord de la médecine du travail.
Data Scientist Marketing H/F;Bouygues Telecom;France;Meudon (92);Temps plein, CDI;None;Au sein de l'équipe Connaissance Client, composée de 5 data scientists, de la direction Marketing et Expérience Client Entreprises, vos missions auront pour but d’aider le Marketing, en particulier les chefs de produits et chefs de marché, à mieux connaître nos clients, leurs besoins, et les offres dédiées. Le but ultime de vos missions est de proposer des recommandations sur notre stratégie d’acquisition, de développement et de fidélisation. A ce titre, le/la candidate aura la charge de : Compréhension des besoins,reformulation, rédaction d’Expressions de besoins Data Management : étude de faisabilité, recherche des données les plus pertinentes, et création de bases de travail Data Visualisation : Création de Tableaux de Pilotage, avec le logiciel Tableau Data Analytics : Réalisation d’études (segmentation,scoring), avec les logiciels S AS et DataIku, Présentation des résultats et recommandations. Vous traiterez des données variées, issues du DataWarehouse ou du Datalake : vie des contrats, données d’achat, d’usage, de marketing direct, d’utilisation des sites web, de l’INSEE (base en Open Data). Vous serez amené à partager vos études à l’ensemble des Directions de l’entreprise : Finance, Commerce et Relation Client. Détail du profil Doté(e) d'un grand sens de l'analyse, vous aimez réaliser des études et mettre en place des tableaux de bord pour répondre aux problématiques Marketing. Vous avez une expérience préalable au sein d’une Direction Métier, et avez une bonne ou très bonne connaissance des logiciels suivants : Tableau, Teradata (SQL), S AS, DataIku et du Pack Office. Vos compétences relationnelles et votre esprit de synthèse vous permettent d’échanger efficacement avec vos clients, apparten ant à toutes les directions de l’entreprise. Contrat CDI Temps de travail Temps complet Localisation du poste Localisation du poste France, Ile-de-France, Hauts-de-Seine (92) Code postal 92360 Ville 13 AVENUE DU MARECHAL JUIN 92360 MEUDON Critères candidat Niveau d'études min. requis Master 2 et plus Formation Université, Ecole de de Commerce ou d’Ingénieur en Niveau d'expérience min. requis Débutant Langues Anglais (Moyen)
Data Scientist confirmé H/F;METRO;France;Nanterre (92);None;None;DESCRIPTION DU POSTE Vos challenges : Proposer et exécuter des méthodes d’analyses (simples ou complexes), en assurant l’uniformisation (interprétation unique) des résultats dans différents domaines. Connaissances clients/produits/fournisseurs : - Définir les indicateurs et mettre en œuvre les outils de pilotage en collaboration avec les services concernés - Mettre en œuvre et garantir la modélisation statistique des données clients (pour développer les segmentations clients, caractériser le cycle de vie des clients, développer des algorithmes d’apprentissage et scénarii prédictifs des comportements clients). - Proposer le développement de levier de création de valeur client (optimisation des assortiments, modèles d’efficacité op, test de performance) Analyser et optimiser des campagnes et opérations commerciales avec les services concernés : - Définir les critères de ciblage des campagnes de marketing direct afin d’optimiser les investissements, et la pression commerciale. - Définir les indicateurs de mesure et d’analyse de la performance des opérations commerciales, quantifier le CA additionnel généré et mesure le ROI.Identifier et rassembler l’ensemble des sources de données structurées (transactionnelles) ou non structurées (qualitatives, relation client, commentaires sur réseaux sociaux) nécessaires pour l’appropriation et l’exploitation de la donnée (client, produit & fournisseur) : - Etudier et mettre en place les meilleures solutions techniques pour gérer les grands volumes de données, en collaboration avec le pôle « BI » de la DSI. - Tester, contrôler et valider la qualité et la cohérence des données pour une correcte exploitation. CANDIDAT Votre profil : Diplômé d'une école d'ingénieur ou d'un Master en statistique et informatique décisionnelle, économétrie. Vous justifiez d'une expérience réussie et signification de 3 à 5 ans minimum dans la valorisation des données clients. Une première expérience en management est requise. Une expérience dans le retail serait un plus. Compétences en R, Python, Tableau, QlikView et SQL. DÉTAILS Informations complémentaires - Statut Cadre- Rémunération sur 13 mois + variable + intéressement + participation - Remise sur les achats- Perspectives d'évolution au sein d'un grand groupe international
Data Science;Besedo;France;Paris 9e (75);None;None;Are you an experienced Data Scientist looking for a new challenge and opportunity to learn in a great working environment? If you are a highly-motivated individual with a passion for AI at scale, we have the perfect job for you! Who we are: Besedo is a fast-growing tech company providing tools and services to online marketplaces around the world. Every year, we review and moderate over 500 million pieces of user-generated content, block 40 million fraud and scam attempts, and respond to 1 million customer support inquiries. Our R&D team crafts a state-of-the-art AI platform for automatically moderating content before it reaches end users, with human-in-the-loop through our in-house team of moderation experts. With over 500 employees, 6 offices around the world and over 20 different nationalities, Besedo's mission is to cultivate a trust-based society where users can interact fearlessly with one another. This position is based out of our R&D office in the heart of Paris (Notre-Dame-de-Lorette / Pigalle). You will work with a team of talented data scientists and linguists who like to push the boundaries of current AI models and techniques. Come and make internet better and safer with us! Your mission: Artificial intelligence is a major part of Implio, our SaaS content moderation platform that combines best-in-class automation capabilities (machine & deep learning, computer vision, semantic filters) with a powerful user interface for human moderation and statistics. As a member of our Data Science Research team, you will help us improve our current deep learning models and pipeline. You will work on a variety of day-to-day tasks: Train & hyper-optimize Natural Language Processing (classification) and Computer Vision (classification, detection, segmentation) models Benchmark and compare performance of trained models Perform data exploration, feature engineering and data transformation Read and reproduce current research paper in Natural Language Processing and Computer Vision Research, adapt, improve state-of-the-art models for our use cases Find use cases for our in-house datasets Work with our Customer Success team to determine client needs Cooperate with Dev and DevOps team to integrate models in production Automate processes and improve our pipeline Who you are: You will be a good fit at Besedo if you have 3+ years of experience and if you are: A proficient Data Scientist who is passionate about building products and taking on big challenges Experienced in doing Machine Learning and Deep Learning, with a proven track record (Github, Kaggle, blog posts, published papers…) Willing to code in Python in a Unix environment Adept of deep learning frameworks such as PyTorch (preferred), Keras/Tensorflow Collaborative, enthusiast about team work, learning and teaching Fluent in English (French is not mandatory) Why join: At Besedo, we come from different cultures and backgrounds, but we share a set of values that translate into our approach to work: We like to get things done We support each other in order to reach our goals and grow as professionals We love to learn, share and have fun together We strive to offer a great work environment: Cozy office in central location with easy transport links (5 min. from Gare Saint-Lazare) Choice of laptop and desk setup Flexible hours and keen on work from home Great health coverage Real coffee with bean-to-cup coffee machine Lounge area with sofa and video games Regular company lunches, after-work events, conferences  If you interested send us your CV, we will be happy to have a chat with you :) Contact email: evgeny.bazarov@besedo.com
Data Scientist (F/H);Novencia;France;Paris (75);None;None;Contexte Data is fuel ! Quelle que soit la façon dont elle est structurée, la data n’est plus l’apanage des SI… mais bien au coeur des activités et des Métiers. Aujourd’hui, de nombreuses entreprises ont besoin d’être accompagnées dans la gestion de leurs données afin de s’en servir à bon escient. La manipulation de la data est devenue une équation à plusieurs inconnues où Objectif = (Technique X Data) + (Outil X Data)… Vous l’aurez compris, pour résoudre l’équation, il devient urgent pour les organisations d’être conseillées par des spécialistes des données numériques. Data Scientist depuis 3 ans, vous êtes à la recherche de nouveaux défis. Bouclez votre ceinture, la suite est pour vous ! Compétences AYANT LES COMPÉTENCES EN Machine Learning Python R SAS SQL Statistiques Profil Carnet de route Nos 35 référencements et bien d’autres à venir offrent un large champ de possibles ! Évidemment, nous privilégions les environnements innovants et donc organisés autour de méthodologies Agile. Exemples de missions : Text mining : analyse d’historique de la maladie des patients pour évaluer la durée de séjour à l’hôpital (Santé) Mise en œuvre des outils de lutte contre la fraude pour les activités de BFI (Finance de marché) Analyses du comportement client à des fins d’optimisation des opérations commerciales (Marketing opérationnel) Création d’un outil d’aide à la décision pour l’évaluation du risque des aéronefs (Sécurité aérienne) Prévision de vente de milliers de pièces détachées automobiles (Automobile) Stress-tests : Développement de programmes (Banque) Votre rôle Traiter les données, structurées ou non structurées Contrôler la qualité des données, détecter des patterns, des outliers Concevoir les datamarts Proposer et mettre en pratique les modèles statistiques (régressions…) ou de datascience (machine learning…) pour résoudre les problématiques métier Collaborer avec les équipes technique et métier pour définir les besoins et expliciter les résultats Restituer les résultats (rapports, présentations…) À vous de choisir. Chez NOVENCIA, chaque consultant a le choix de sa mission et décide de la façon dont il souhaite évoluer. De la technique et de la personnalité Explorateur : part à la recherche de données sur des terres inconnues Calculateur : aime les chiffres Caricaturiste : reformule, vulgarise, schématise Fin limier : trouve les meilleures solutions Curieux : ne passe pas à côté d’une information essentielle Bilingue : passe aisément du français au langage statistique Avancer en équipe NOVENCIA, c’est avant tout un projet collectif. Validation par un pair. Après les formules d’usage du premier entretien, vous rencontrez un de nos consultants lors d’un second échange pour qu’il puisse appréhender votre niveau technique et vous en dire plus sur l’écosystème de NOVENCIA. (C’est souvent là que tout bascule…). Partage d’expérience. NOVENCIA compte 7 communautés : Partners – Finance/ Prodigi – Agile / Craft / ActiveViam / UX@Scale / Data / GDPR, dont le fonctionnement est indépendant. Dotées de leur propre budget, elles sont libres de récolter et diffuser des informations. L’objectif : encourager la veille technique et l’évolution professionnelle. Expertise. Meet-up, webinar, articles, vidéos…Au-delà d’un objectif purement professionnel, technique ou fonctionnel, NOVENCIA vous donne la possibilité de vous exprimer. Environ 80 événements annuels sont organisés. Autant d’occasions pour un collaborateur de se dépasser. Crédibilité et notoriété du parcours sont donc au rendez-vous ! Formation sur mesure. NOVENCIA possède son propre centre de formation. Technique ou fonctionnelle, les formations proposées sont, pour la plupart, certifiantes. Suivi personnalisé. Qu’elle soit personnelle ou professionnelle, votre évolution est notre priorité. C’est pourquoi nous avons créé les Instants RH et Objectifs Carrière. Vous l’avez compris, chez NOVENCIA on ne lâche rien ! Notre objectif commun : co-construire votre carrière en fonction de vos aspirations et de vos compétences.  S’engager en faveur du handicap c’est garantir l’égalité des chances dès le recrutement. À compétences égales, nos postes sont ouverts aux personnes en situation de handicap.
Data Scientist Marketing (F/H);Novencia;France;Paris (75);None;None;Contexte Big Data, Open data, IOT, IA, les possibilités de croisement et de valorisation des données deviennent infinies. NOVENCIA Group dispose de Data Science et Data Analysis capables d’accompagner ses clients dans l’identification des cas d’usages, leur expérimentation et l’industrialisation des plus valorisants. En décryptant les données et en procédant aux croisements les plus pertinents, notamment au travers de méthodes de Machine Learning, nos Data Scientists et Data Analysts savent tirer le meilleur parti des données clients. Data Scientist depuis au moins 3 ans, vous êtes à la recherche de nouveaux défis. Bouclez votre ceinture, la suite est pour vous ! Compétences AYANT LES COMPÉTENCES EN Anglais Machine Learning Power BI Python R SAS SQL Statistiques Profil Carnet de route Nos 35 référencements auprès de Grands Comptes et bien d’autres à venir offrent un large champ de possibles : e-commerce, Banque, Assurance, Service, … ! Évidemment, nous privilégions les environnements innovants et Data-centric. Exemples de missions : Analyses à des fins d’amélioration de la connaissance client et d’optimisation de parcours clients, de segmentation d’offre, de prédictions de comportement (Média) Analyses du comportement client à des fins d’optimisation des opérations commerciales (Service) Prévision de vente de milliers de pièces détachées automobiles (Automobile) Votre rôle Cruncher, analyser et exploiter les données, structurées ou non structurées (CRM, web, open data, …) Contrôler la qualité des données, détecter des patterns, des outliers Concevoir les datamarts Proposer et développer des algorithmes et des outils en Python ou R, en vous appuyant sur les librairies statistiques et de datascience associés, pour résoudre les problématiques métier Collaborer avec les équipes technique et métier pour définir les besoins et expliciter les résultats Restituer les résultats (rapports, présentations…) et accompagner à l’industrialisation À vous de choisir. Chez NOVENCIA, chaque consultant a le choix de sa mission et décide de la façon dont il souhaite évoluer. De la technique et de la personnalité Explorateur : part à la recherche de données sur des terres inconnues Savant : découvre et expérimente de nouveaux outils de récupération des données, d’exploration, de modélisation, … Jongleur : aime manier les chiffres Caricaturiste : reformule, vulgarise, schématise Fin limier : trouve les meilleures solutions Curieux : ne passe pas à côté d’une information essentielle Bilingue : passe aisément du français au langage statistique Avancer en équipe NOVENCIA, c’est avant tout un projet collectif. Validation par un pair. Après les formules d’usage du premier entretien, vous rencontrez un de nos consultants lors d’un second échange pour qu’il puisse appréhender votre niveau technique et vous en dire plus sur l’écosystème de NOVENCIA. (C’est souvent là que tout bascule…). Partage d’expérience. NOVENCIA compte 7 communautés : Partners – Finance/ Prodigi – Agile / Craft / ActiveViam / UX@Scale / Data / GDPR, dont le fonctionnement est indépendant. Dotées de leur propre budget, elles sont libres de récolter et diffuser des informations. L’objectif : encourager la veille technique et l’évolution professionnelle. Expertise. Meet-up, webinar, articles, vidéos…Au-delà d’un objectif purement professionnel, technique ou fonctionnel, NOVENCIA vous donne la possibilité de vous exprimer. Environ 80 événements annuels sont organisés. Autant d’occasions pour un collaborateur de se dépasser. Crédibilité et notoriété du parcours sont donc au rendez-vous ! Formation sur mesure. NOVENCIA possède son propre centre de formation. Technique ou fonctionnelle, les formations proposées sont, pour la plupart, certifiantes. Suivi personnalisé. Qu’elle soit personnelle ou professionnelle, votre évolution est notre priorité. C’est pourquoi nous avons créé les Instants RH et Objectifs Carrière. Vous l’avez compris, chez NOVENCIA on ne lâche rien ! Notre objectif commun : co-construire votre carrière en fonction de vos aspirations et de vos compétences.  S’engager en faveur du handicap c’est garantir l’égalité des chances dès le recrutement. À compétences égales, nos postes sont ouverts aux personnes en situation de handicap.
Alternance - Data Scientist H/F;Malakoff Humanis;France;Paris 9e (75);Apprentissage, Contrat pro;None;Contrat ALTERNANCE Finalité du poste Au sein du service DATA, vous participerez à la mise en œuvre des méthodes /techniques de Data science pour répondre à la mise en œuvre d'un produit DATA répondant à une question majeure du métier. Vos missions Dans le cadre de votre alternance et en collaboration avec un data scientist et un product owner, vos missions seront: étudier des données disponibles qui permettront de définir les données qui seront utilisées dans l'élaboration du produit data selon les règles de conformité groupe et accord du Data identifier les données complémentaires à obtenir récupérer et analyser les données identifées pour le produit data à mettre en œuvre identifier la problématique des directions métiers pour réaliser le(s) modèle(s) initial(aux) et les évolutions successives répondant à la problématique élaborer les mécaniques anticipant l'évolution des données utilisées dans les modèles élaborer les systèmes auto apprenant élaborer le monitoring des modèles mis en œuvre modéliser les résultats pour les rendre exploitables par les managers et la direction générale supporter la direction métier dans la définition des KPI permettant de mesurer la valeur attendue, contribuer a leur analyse et la définition du plan d'action d'améliorations des algorithmes s'assurer de la mise en place des conditions d'industrialisation sur l'ensemble des dimensions organisationnelle, compétences, outils.... mettre en place la boucle d'apprentissage permettant l'amélioration des algorithmes Profil recherché Vous préparez un Bac+5 en alternance dans le domaine de la Data Science, Mathématiques appliquées, statistiques et informatiques, ou de type écoles d'ingénieurs. Vous connaissez les enjeux des directions métiers assurance. Vous avez une appétence forte pour la gestion des données. Et une première expérience en data science et en particulier en machine Learning. Vous connaissez les environnement Big Data. Vous aimez travailler en équipe et êtes un bon communiquant (écrit et oral). Vous avez des capacités d'écoute et d'analyse ainsi qu'un sens du contact, une disponibilité et une réactivité. La connaissance des outils d'analyse de données, d'exploration de données et de la programmation ainsi que de R et Python seraient un plus
