Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
(HBCU)-Software Engineer 2;Microsoft;USA;Redmond, WA;None;None;Overview: Are you passionate about cloud computing? Are you motivated to find ways to improve systems and processes? Microsoft Azure is an ever-expanding set of cloud services to help your organization meet your business challenges. It’s the freedom to build, manage, and deploy applications on a massive, global network using your favorite tools and frameworks. To delight customers in a Cloud First world, Microsoft delivers highly available online services with cutting edge features and innovative functionality lighting up on a regular basis. We are seeking candidates at all levels who love to engineer solutions from concept to production. Join us and make a difference to millions of people across the planet building one of the largest distributed systems on the planet: the Microsoft Azure team. If you are interested in learning more about Azure, feel free to check out our landing page here: https://azure.microsoft.com/en-us/overview/. Responsibilities Reponsibilities: We value passion, creativity, team work, agility, accountability and desire to learn new complex technical areas. Qualifications Looking for these Characteristics: Passionate about distributed systems and building high scale services Likes to work in an agile development team that iterates rapidly Loves new technological challenges and excels at solving them Excited about making better software and continuously improving the development, integration, and deployment process Qualifications: Basic Qualifications: 2+ years of experience with one or more general purpose programming languages including but not limited to: Java, C/C++, C#, Python, JavaScript, PowerShell BSc in Computer Science or related technical field experience Preferred Qualifications: Proven track record of design and technical accomplishment 2+ years of experience implementing and/or operating large scale software services, components, or feature areas Knowledge of Microsoft Azure, AWS or similar cloud computing platforms is preferred Effective collaborator, experienced in creating technical partnerships across teams Strong problem-solving skills  Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter. By applying to this position, you are being considered for multiple like positions within our organization for an invitation-only Interview Day at our Redmond campus on Friday, November 8th, 2019  Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.  Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.
Jr & Sr . Java Developers;SLS Solutions;USA;Falls Church, VA 22046;None;None;Jr & Sr . Java Developers Duties: Ent. Lvl to Sen. Lvl. Positions avail. for following position: Java Developers are needed for our Falls Church, VA office. May req. traveling. Send resume, cvr ltr., & sal. req. to SLS Solutions Inc., 150 S Washington St, Ste 202, Falls Church, VA 22046.
Software Developernew;HEPCO, Inc.;USA;Hunt Valley, MD 21030;None;None;Must have: SOAP/REST and XML/JSON technologies Basic scripting experience, JavaScript and various command line utilities Microsoft .NET C# experience HTML5. CSS3 Knowledge of front-end frameworks/libraries such as React, Angular, and/or Bootstrap. Database skills including SQL, data modeling, and databases (e.g. MS SQL Server, MySQL, Oracle) HEPCO, Inc., is seeking a talented Software Developer, for an immediate DIRECT HIRE opportunity with one of our most prestigious clients in the Baltimore area. Our client offers a competitive starting salary, an outstanding benefits package, generous PTO, 401K Match and a very healthy work-life/homelife balance. Job Overview: The enterprise systems that the position will be exposed will range from large ERP databases and highly transactional sales systems to data warehousing and reporting systems, each with many integrations and dependencies. These systems support multiple business units as well as service thousands of internal and external customers. The ideal candidate will have previous experience working in a corporate development environment and should have experience with web-based software development as well as writing their own basic SQL queries to support their application. Technical Experience 3-6 years of experience in software development, application design and application integration. Bachelor's Degree in Computer Science or Information Technology or equivalent experience. Experience with the following technologies are required: SOAP/REST and XML/JSON technologies Basic scripting experience, JavaScript and various command line utilities Microsoft .NET C# experience HTML5. CSS3 Knowledge of front-end frameworks/libraries such as React, Angular, and/or Bootstrap. Database skills including SQL, data modeling, and databases (e.g. MS SQL Server, MySQL, Oracle) Having experience with any of the following technologies would support your success: Linux/Unix skills a plus Messaging skills including JMS (e.g. ActiveMQ, MQSeries, OracleAQ) Azure experience Docker experience o General knowledge of common business systems (CRM, SFA, ERP) and processes (lead to cash, requisitions, order management, etc.) Visual Studio and Visual Studio Code Practical experience implementing services-oriented architecture design and enabling technologies including messaging, XML, JSON, web services, and HTTP. Experience with Cloud and Software-as-a-Service paradigm and enabling technologies. General knowledge of key application infrastructure components such as VMware, storage (NAS, SAN, SMB), Java JVM, networking (firewall, load balancing, proxies). Experience maintaining code with version control, preferably Git. Experience with Continuous Integrations and Continuous Delivery for enterprise applications Nontechnical Experience Ability to articulate technical concepts and considerations to audiences from developers to executives. Complete understanding of the software development life cycle, and experience developing to timelines. Excellent analytical and procedural thinking skills. Quick to embrace new technologies and able to self-teach Experience mentoring junior developers is a plus.
Experienced Full-stack Software Engineer (Remote);Augusto Digital;USA;Grand Rapids, MI;None;None;We are looking for an experienced full-stack software engineer who understands AWS to join our growing team. You will be responsible for all aspects of our web, API, cloud, and mobile applications. This role will focus on various technologies based on projects and needs.  Our ideal candidate is an engineer who is polyglot and/or excited/willing to learn new languages and disciplines, e.g., DevOps, cloud infrastructure, building APIs one day - CloudFormation or Terraform scripting the next, etc. If these are things you’re interested in, this could be a fit for you.  If you have excellent software development skills and a passion for both greenfield applications and extending existing systems, we would like to meet you. As a full-stack engineer, you’ll work closely with our clients helping to design and develop systems that help them realize their vision.  If you are versed in multiple technologies, enjoy writing code, have a good understanding of databases, cloud, and development frameworks, then this job is for you. The ideal person wants to be involved in projects from planning to execution. They will want to be part of a growing team and have influence over the technical direction of our solutions and team. Our candidate will also want to be paired with world-class consultants, designers, and front end developers. Responsibilities  Participate in the entire application lifecycle, focusing on coding and debugging Writing clean code to develop functional web, mobile, and business applications Building automated unit and integration tests Use cutting-edge technologies to improve legacy applications Collaborate with front-end developers, designers, and architects to integrate user experience elements Building reusable code and libraries for future use Keeping up with the latest trends in software development Gather and address technical and design requirements Provide training and support to internal teams Liaise with product owners, developers, and designers to identify new features Implementation of security best practices and data protection methodologies Design and implementation of data storage solutions Requirements Legally eligible to work in the United States. At least 18 years old. Able to work in the EST timezone for meetings and collaboration. Experience working in at minimum 2 of the following languages: C#, Python, Java, Ruby, Go, Rust, Swift, JavaScript, Kotlin. Experience working with Cloud Technologies (AWS / Azure / Google Cloud) Experience working with database systems such as PostgreSQL, Mariah DB, SQL Server, Dynamo, Neptune, etc. Experience with web development, API’s, and web services. Experience with CI/CD and build pipelines. Proven work experience as a full-stack developer Proficiency and understanding of code versioning tools, such as Git Familiarity with Agile Scrum In-depth understanding of the entire web development process (design, development, and deployment) Familiarity with web technologies (HTML, CSS, JavaScript) Excellent analytical and time management skills Teamwork skills with a problem-solving attitude An ability to work remotely and use conference and collaboration tools effectively BS degree in Computer Science or relevant field, or relevant work experience Why work with us Fun, collaborative, remote-friendly environment Work remotely from anywhere in North American time zones. Just be willing for some occasional travel for client work or getting some face time with the team. Enjoy writing code and working with a team who is focused on delivering results and using technology to drive business outcomes  There are options for this opportunity to be a contract, contract-to-hire, or full-time position. About Augusto Digital Augusto designs and develops custom software solutions. We care about the business outcome as much as the technology problem. We don't just focus on software projects. We work with our clients to create digital systems to grow and streamline our business. Our approach helps our clients design and develop systems using a product mindset and agile practices. That process begins with aligning on the outcomes their investment must produce and then providing a strong team with a proven process to execute - that’s where you come in. If you have questions please email careers@augustodigital.com
Remote Java/Javascript Software Developer;OnePacs;USA;United States;None;None;Overview Seeking a full-stack Java / Javascript developer for a full-time telecommute position at a fast-growing medical imaging software company. Education Requirements Bachelor’s Degree or higher in Computer Science (or related field of study) or equivalent work experience. Technical Skills Java 8+ proficiency (Dependency injection, JMS, JMX, web application frameworks) Javascript proficiency (Core competency in basic JS coding, familiarity with common JS frameworks, and familiarity with test frameworks) SQL JSON, XML Duties and Responsibilities Design and implement new features according to specifications Resolve defects in existing software Participate in internal technical discussions relating to product functionality, deployment issues, technical support issues. Assist technical support team with advanced questions Author technical documentation as needed Participate in code reviews Compensation and Benefits Based on qualifications and experience, we offer a competitive salary and benefits package, including medical, dental, and vision insurance, vacation time, employer sponsored 401K. References At least two independent and recent references are required How to Apply To apply for this position, please submit your CV and cover letter to HR@OnePacs.com.
Associatenew;Cognizant Technology Solutions;USA;Kalamazoo, MI;None;None;"Technology Analyst  At Cognizant, we consider it our responsibility to make people feel at home in the future, no matter how technology enabled it becomes. So we are committed to helping solve some of humankind’s most difficult challenges in a way that is beneficial and comfortable for people through the work we do, and through investing in training people around the world with the digital skills needed to do that work.  Cognizant (NASDAQ-100: CTSH) is one of the world’s leading professional services companies, transforming clients’ business, operating and technology models for the digital era. Cognizant specializes in helping some of the world’s most established companies to stay the most loved brands in today’s fast-changing technology landscape by advancing every aspect of how they serve their customers: digitizing their products, services and customer experiences; automating their business processes; and modernizing their technology infrastructures.  Position Overview  As a Technology Analyst , you will have the opportunity to work on complex emerging technology and business projects across a wide range of fields and industries for some of the world’s leading companies. Your journey starts in our Gen-C Onboarding experience designed to kick-start your career. You will build technical and professional skills through virtual and classroom training sessions with fellow technology professionals across North America. We also provide you career counseling and mentoring where you will connect with our leaders and build your network.  Depending on your background, interests and Cognizant business need, you will be aligned to a technology area which will allow you to enhance your core competency skills and grow your career. You will take on challenges to deliver technology innovation, and design and implement solutions that impact our clients’ business and IT imperatives.  New hires will be assigned to client engagement projects in major cities in the U.S. where you will work alongside other experienced Cognizant associates delivering technology solutions. We work with the best of the best!  Your first assignment could involve any combination of the following – application development, maintenance, testing, business requirements gathering and analysis or project management support. Throughout your first two years at Cognizant, we will closely monitor your progress and offer coaching, training and support to help you achieve your long-term career goals at Cognizant. This program has very high visibility with our Executive team and provides tremendous opportunity for leadership development.  Basic Qualifications  ? Bachelor’s degree or equivalent. Preferred majors include: Computer Science, Computer Engineering, Software Engineering, Electrical Engineering, other Engineering disciplines, Information Systems, Decision Sciences, Data Analytics, Data Science, Big Data, and/or Business Administration majors with technical proficiency  ? Applicants must be willing to relocate to one of the major geographic areas where we have significant customer accounts and/or travel may be required  ? Cognizant will not sponsor H-1B or other U.S. work authorization, or lawful permanent residence (otherwise known as a ""Green Card"") for these roles  Preferred Qualifications: ? Internship or academic experience with programming languages (Java, Perl, Python, Ruby, Hadoop, C++), modern web technologies (SQL, Cloud, AI, Robotics), or similar technical proficiencies  ? Basic understanding of programming concepts and software engineering practices, specifically in Object Oriented programming concepts and software engineering practices  ? Basic understanding fundamentals of software development life cycle and various live cycle models such as waterfall, spiral, Agile, etc  ? Basic Understanding on Database Concepts – Relational DB or NO SQL  ? Strong problem solving and analytical skills  ? Strong interpersonal and communication skills  ? Ability to work collaboratively with global project teams  Cognizant is an equal opportunity employer provider and committed to creating a diverse environment. Cognizant considers all applicants without regard to race, creed, color, national origin, ancestry, age, marital and family status, disabilities, sexual orientation or preference, veteran status or any other classification protected by state, federal or local law.  Employee Status : Full Time Employee Shift : Day Job Job Posting : May 21 2020  About Cognizant Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 193 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @USJobsCognizant.  Cognizant is recognized as a Military Friendly Employer and is a coalition member of the Veteran Jobs Mission. Our Cognizant Veterans Network assists Veterans in building and growing a career at Cognizant that allows them to leverage the leadership, loyalty, integrity, and commitment to excellence instilled in them through participation in military service. Cognizant is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to sex, gender, identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law. If you have a disability that requires a reasonable accommodation to search for a job opening or submit an application, please email CareersNA2@cognizant.com with your request and contact information."
Senior Full Stack Java Developernew;Oceaneering;USA;San Diego, CA 92123 (Serra Mesa area);None;None;"Company Profile  Oceaneering is a global provider of engineered services and products, primarily to the offshore energy industry. We develop products and services for use throughout the lifecycle of an offshore oilfield, from drilling to decommissioning. We operate the world's premier fleet of work class ROVs. Additionally, we are a leader in offshore oilfield maintenance services, umbilicals, subsea hardware, and tooling. We also use applied technology expertise to serve the defense, entertainment, material handling, aerospace, science, and renewable energy industries. Position Summary  Lead and participate in the design and development of web applications, back-end APIs, data persistence layers. This position can be located in San Diego, CA; Houston, TX, or may work remote. Duties & Responsibilities  ESSENTIAL Experience developing high volume/transaction J2EE applications: OOAD, Java, Servlets, Spring, Hibernate, REST, SoapUI, Junit/Testing. Lead, develop, and maintain cutting edge web applications. Contribute to various levels of the stack, including the front-end, middle tier, ingestion/persistence of large amounts of data, and efficient retrieval from the database. Lead individual projects and potentially small teams. Collaborate with stakeholders and other team members to derive appropriate solutions. Solve complex problems. Develop and maintain Unit and/or Functional Tests. This position may be called upon to lead small technical teams and serve as a lead systems architect for individual projects. Qualifications  REQUIRED Bachelor’s degree or equivalent education and experience. Minimum 8 years of software development experience. Minimum 5 years of Java development experience. Minimum 5 years of Spring experience. Minimum 5 years of Hibernate experience. Minimum 3 years’ experience with Apache Camel. Minimum 3 years’ experience with Maven. Minimum 3 years of experience with Web services: REST/SOAP. Minimum 5 years of web development experience. Minimum 5 years’ experience using JavaScript frameworks/libraries (e.g. Angular React, Vue, Svelte, jQuery). At least 5 years’ experience with Relational and/or NoSQL databases. Desire/drive to lead new projects. Strong analytical skills – be a problem solver and be able to develop complex algorithms. Strong familiarity of design patterns. Strong written and oral communications skills (English). Be a team player. Have opinions and listen to others. Passionate about software development! Willing to learn and to help others. Functional with technologies across most of the application stack including user interface, middle tier, and database systems. Minimum 5 years’ experience with Oracle. DESIRED Experience with IDEs like Eclipse or IntelliJ Idea. Desire/drive to lead new projects. Strong analytical skills – be a problem solver and be able to develop complex algorithms. Strong familiarity of design patterns. Strong written and oral communication skills (English). Be a team player. Have opinions and listen to others. Passionate about software development! Willing to learn and to help others. Functional with technologies across most of the application stack including user interface, middle tier, and database systems. Knowledge of the maritime industry a big plus. Strong Angular expertise. Experience with CI/CD pipelines (e.g. Jenkins). Experience with Azure and/or AWS. Experience with Postgres/PostGIS. Experience with Git/GitHub. Experience with Apache ActiveMQ. Experience with Typescript. Experience with Apache CXF. Experience with EasyMock, SureFire. Experience in applying best practices for logging and unit testing. Experience with Surefire, Hamcrest. Experience with Apache Velocity. Experience with Flyway. Experience with Jetty. Passionate about UI/UX. Expertise with responsive design. Experience working within Scrum methodology. Experience with development lifecycle tools & processes, build systems, branching & merging, and automated testing. Interest in other frameworks/platforms/runtimes. KNOWLEDGE, SKILLS, ABILITIES, ABILITIES, AND OTHER CHARACTERISTICS Approaches a complex task or problem by breaking it down into its component parts and considering each part in detail. Ability to establish and maintain project priorities. Ensures that others involved in a project or effort are kept informed about developments and plans. Keeps manager informed about progress and problems. Ability to develop and apply creative and innovative solutions to problems. Sees the merits of perspectives other than their own. Ability to establish and maintain cooperative working relationships. Builds on strengths and addresses weaknesses. Pursues self-development on a continual basis. Ability to effectively represent the department on multi organizational teams as leader, member or facilitator. Equal Opportunity Employer  All qualified candidates will receive consideration for all positions without regard to race, color, age, religion, sex (including pregnancy), sexual orientation, gender identity, national origin, veteran status, disability, genetic information, or other non-merit factors."
Java Developer;Cognizant Technology Solutions;USA;Helena, MT 59601;None;None;Provide development support on Change Request and projects as assigned by the designated IT Team Leader Analyzing requirements, preparing technical and functional documents, develop and unit test the JAVA based web applications Production recoveries and emergent/unplanned work as assigned by the designated IT Team Leader support work will include JAVA/ETL coding, unit testing, build support for changes and other duties assigned Maintain ClaimCenter integration Java code Maintain existing Java Server Faces Web Applications & REST Web Services Perform Estimation and Unit Testing Provide QA, Implementation and Warranty Support Technical Skills SNo Primary Skill Proficiency Level * Rqrd./Dsrd. 1 ANSI SQL PL2 Desired 2 JDBC PL2 Desired 3 Core Java PL2 Required  Proficiency Legends Proficiency Level Generic Reference PL1 The associate has basic awareness and comprehension of the skill and is in the process of acquiring this skill through various channels. PL2 The associate possesses working knowledge of the skill, and can actively and independently apply this skill in engagements and projects. PL3 The associate has comprehensive, in-depth and specialized knowledge of the skill. She / he has extensively demonstrated successful application of the skill in engagements or projects. PL4 The associate can function as a subject matter expert for this skill. The associate is capable of analyzing, evaluating and synthesizing solutions using the skill. Employee Status : Full Time Employee Shift : Day Job Travel : No Job Posting : May 05 2020  About Cognizant Cognizant (Nasdaq-100: CTSH) is one of the world's leading professional services companies, transforming clients' business, operating and technology models for the digital era. Our unique industry-based, consultative approach helps clients envision, build and run more innovative and efficient businesses. Headquartered in the U.S., Cognizant is ranked 193 on the Fortune 500 and is consistently listed among the most admired companies in the world. Learn how Cognizant helps clients lead with digital at www.cognizant.com or follow us @USJobsCognizant.  Cognizant is recognized as a Military Friendly Employer and is a coalition member of the Veteran Jobs Mission. Our Cognizant Veterans Network assists Veterans in building and growing a career at Cognizant that allows them to leverage the leadership, loyalty, integrity, and commitment to excellence instilled in them through participation in military service. Cognizant is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to sex, gender, identity, sexual orientation, race, color, religion, national origin, disability, protected veteran status, age, or any other characteristic protected by law. If you have a disability that requires a reasonable accommodation to search for a job opening or submit an application, please email CareersNA2@cognizant.com with your request and contact information.
Senior Software Engineer - Azure CXP;Microsoft;USA;Atlanta, GA;None;None;The vision of our group is to empower every Azure customer, Azure service providers with best in class troubleshooting experiences to recover their unhealthy azure resources. This mission requires a highly scalable, reliable, and constantly evolving infrastructure. We are a core backend platform team that enables all the services in azure to provide automated solutions to our customers in need. Our team is focused on building large scale platforms to host various Azure solution micro-services, deliver services to power interactive troubleshooting experiences. Our team creates innovative plug and play solutions, provide SDK's for 300+ Azure developers to diagnose and auto-remediate azure customer issues. This team’s immediate mission is to build brand new services and REST endpoints to deliver diagnostic solutions to Azure customers and Azure resellers by delivering new ARM Troubleshoot resource provider in all Azure clouds.  We are a young, fast, and dynamic team with startup culture that loves to take on big challenges, solve them and move onto the next. We have a vibrant developer ecosystem that is constantly growing coupled with steady adoption by many Microsoft services that is constantly challenging us with high scalability design problems. As a member of the team, you’d be getting opportunities to deal with these technical challenges on a regular basis and take our platform innovation to next level.  We are looking for motivated, accomplished, and proven software engineers who are eager to solve complex distributed system problems, have an impact on Azure developers and customers. Responsibilities Take Azure Solutions Platform to next level with your distributed system design skills and by making use of in house and open source technologies. Provide hands-on technical leadership to the software engineering team on architecture, design, and development Must work closely with many partner teams, understand, and manage requirements, resolve conflicts. Strong knowledge of design patterns, distributed systems, and application development practices Coach team members and help them improve their technical skills Learn & work effectively in a highly ambiguous, rapidly evolving environment. Qualifications Basic Qualifications: BS or MS degree in Computer Science 5+ years of development experience in C++ or C# or Java Experience in building and managing large scale distributed systems Experience with one or more cloud platforms (e.g., Azure, AWS, GCP.) Preferred Qualifications: Solve problems by always leading with deep passion and empathy for customers Excellent communications skills and proven ability to drive large-scale, cross-organizational initiatives Extensive design experience and fluency in design patterns, with attention to security, performance, reliability, and scalability Proven ability to deliver innovative and durable solutions for ambiguous problems Familiarity with other technologies like Kafka, Cassandra, Hadoop, Docker, Kubernetes is a bonus Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud background check upon hire/transfer and every two years thereafter. #azcxp #microsoftatl  Microsoft is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to age, ancestry, color, family or medical care leave, gender identity or expression, genetic information, marital status, medical condition, national origin, physical or mental disability, political affiliation, protected veteran status, race, religion, sex (including pregnancy), sexual orientation, or any other characteristic protected by applicable laws, regulations and ordinances. We also consider qualified applicants regardless of criminal histories, consistent with legal requirements. If you need assistance and/or a reasonable accommodation due to a disability during the application or the recruiting process, please send a request via the Accommodation request form.  Benefits/perks listed below may vary depending on the nature of your employment with Microsoft and the country where you work.
Software Engineer (Back-End/Full Stack);CENTIVO;USA;Buffalo, NY;None;None;Centivo is looking for a back-end software engineer to join our team. Examples of work responsibilities include: The delivery of an entire software project or part of a project, including design, implementation, testing, and documentation Monitor, track, and communicate project status Work with Product Management and Solution Management on refining business requirements and creating technical requirements, test cases, design specifications, and development tasks Develop and test software in accordance with requirements, test cases, and design documentation Guarantee the compliance of the QA rules and guidelines Document developed software applications and tools Deliver defined parts of a project, including design, implementation, testing, integration (in-house), and documentation Maintain and fix bugs Provide 2nd and 3rd level support Investigate issues in production environments Maintain an awareness of new technologies and their applicability to improving the framework and business Provide guidance and best practices to implementation projects Required Qualifications: Hands on knowledge developing cloud based (AWS, Azure, Google) SaaS (Software as a Service) application and platforms Object-oriented analysis and design Object-oriented programming and component-based development with Java Enterprise software development and leadership experience Customer service-oriented attitude, top-notch time management, and quality driven designs Experience with Spring, Hibernate, JavaScript, Angular JS, HTML, CSS, SQL, XML, JMS, Linux operating systems, relational and document-oriented databases Experience with Agile software development methodologies At least 7 years of professional software development experience Deep understanding of Java Web technologies JSF/JSP, jQuery, AngularJS Continuous integration tools (e.g., Jenkins, Sonar) Demonstrated ability in designing, implementing, and delivering high performance and complex Java EE solutions In-depth knowledge of EJB/JSF/JPA and development of HTML 5 user interfaces Knowledge of Oracle or SQL Server database design, programming knowledge (JDBC, SQL), and performance tuning Preferred Qualifications: Bachelor’s or Master’s degree in computer science or related field At least 7+ years relevant work experience and track record in Full Stack Software Development Strong Java (SE, EE) Skills Enterprise frameworks: EJB, JPA, JMS, Web Services SQL programming Understanding of Relational database concepts, architecture, and SQL programming Excellent skills in problem solving and communication Designed, delivered and managed Java EE projects Deep knowledge of application integration Ability to lead projects, manage 2-3 developers and outsourced software development shop(s) Experience in a commercial software development environment Knowledge in OO-Design and JAVA architectures Software design and development experience with web-based user interfaces
Software Engineer;OpenVault;USA;New Jersey;None;None;"Job Summary OpenVault LLC is expanding their Engineering department. The ideal candidate has strong analytical and problem-solving skills with a passion for providing exceptional software solutions. This position offers the opportunity to provide support for existing products in addition to collaborating on new development. The office is based in the New Jersey area, but the position can be remote and reports to the VP of Engineering. Responsibilities include but not limited to: Develop new solutions to help OpenVault lead the industry and handle growing customer broadband data usage Conduct industry research on new technology and solutions Test solutions in controlled, real situations before releasing to production Monitor daily operational processes and take corrective action as necessary Provide customer education on OpenVault services and processes Assist with implementations Troubleshoot and resolve customer reported issues Qualifications and Skills: 5+ years’ experience in web and software development Demonstrated knowledge of web technologies, such as HTML, PHP and JavaScript Experience developing requirements documents Comfort architecting new software solutions Linux/Unix knowledge with Bash command line and scripting Proficiency in MySQL DB and Query Language Experience with Software Optimization and Performance Improvement Self-disciplined with the ability to learn and manage work with minimal supervision or direction Excellent interpersonal, verbal and written communication Demonstrated ability to manage customer expectations Advanced troubleshooting and problem-solving skills Highly organized with close attention to detail Comfortable working in a fast-paced environment; able to handle shifting priorities Knowledge with OpenVault products and tools Industry Knowledge of DOCSIS, IPDR and CMTS technology a plus Understanding of cloud services such as AWS a plus Intermediate proficiency with Microsoft Office Suite  Job Features Job Category Data and Software Engineer, Java/Software Engineer"
Software Engineer - Java Programming;Spectrum Software;USA;Atlanta, GA;None;None;"Spectrum Software., a systems designer and developer of software productivity tools, is looking for talented and motivated Software Engineers to be part of its expanding, product development team in Atlanta for SpectrumSCM, its flagship enterprise source configuration management product.  In May 2006 SpectrumSCM was voted Top Java Product - 2006 JavaPro Reader's Choice Award, as the Best Pure Java Packaged Client/Server or Distributed Application.  JOB REQUIREMENTS:  . A Bachelor's or Master's degree in Computer Science or a related field . 2 years experience in software application development desired (Master's degree can be substituted for 2 years of experience). . Strong skills in object oriented software analysis, design and development using Java is a must . Experience with Windows, Unix (including Linux and/or Solaris) platforms . Knowledge and experience in multithreaded programming, GUI programing with Swing, object databases, RMI and client-server programming would be a significant plus . Familiarity/knowledge of Version control tools or Source Source Configuration Management (SCM) concepts and tools would be desirable . Knowledge of XML, LDAP, SSL, HTML and networking protocols would be a plus . Experience with the Eclipse IDE Platform, Microsoft Visual Studio .Net is a definite plus . High level of initiative and good oral and written communication skills  JOB DESCRIPTION  As a Software Engineer, you will be involved in complete product life cycle activities, including object oriented software analysis, design and development, production support and testing.  The greatest benefit is being part of a firm that has strong values, a positive outlook because of its growth and a strong well-knit core product team. The company prides itself on transparency with its employees and its customers. Spectrum offers excellent compensation for results oriented candidates. The compensation includes base salary, benefits and bonus.  For confidential consideration, please email your resume to: staffing@spectrumsoftware.net.  ABOUT SPECTRUM  Spectrum Software, Inc. is a 15 year old, proven software systems design and services firm providing cost-effective, efficient and quality software products and services to large, medium and small businesses. Spectrum Software has three divisions: Software Services, which focuses on outsourcing and leading software development projects for clients; Spectrum Multimedia, which creates multimedia-based software products for children; and the Software Products division, which engineers software tools and products. For more information on Spectrum Software and SpectrumSCM"
Java Software Engineer;Vail Systems;USA;Chicago, IL 60606 (The Loop area);None;None;Java Software Engineer Vail Systems Company Profile The human voice is capable of conveying nuances and meaning that just can’t be expressed through clicks and text messages. And for that reason, voice interactions have always had a special power to shape our perceptions and experiences. At Vail, we believe in the unique power of voice interactions to create more expressive, more intimate, and more efficient interpersonal interactions. Our experts work with Fortune 500 companies to help them serve their customers more efficiently and effectively through the use of various voice technologies. From basic network services, to state-of-the-art IP telephony, to cutting edge real-time analytics, Vail technology makes millions of voice interactions better every day. Java Software Engineer We’d like to add a Java Software Engineer to our team and we’d like to know if you think you fit the bill. You will if you: Thrive in a collaborative environment Are able to pick up new concepts quickly Can keep an open mind to new ideas Have excellent interpersonal communication skills Don’t mind using those skills to share your best ideas Have an ability to work independently in a fast-paced environment Aren’t afraid of ambiguity and can problem-solve with little direction Have a positive, can-do attitude, and Are excited to learn new things What you can expect to be doing: As a Java Software engineer, you will be developing next generation voice application solutions using the latest frameworks and tools. As a member of the Engineering team, you will design, develop, and deploy application solutions for the company’s expanding list of Fortune 500 clients using advanced speech and Java technologies such as the Spring framework. Some responsibilities may include: Developing components for voice applications based on call flow specifications Implementing VXML/JSP components, Spring WebMVC controllers, and related application components Writing automated unit tests Properly documenting application code To be considered for this position, you must have: A Bachelor’s degree in Computer Science or a related field, or equivalent experience Practical experience in Java Ideally, you will also be able to demonstrate experience in: VXML JavaScript Eclipse Spring Maven SQL Linux/UNIX Source Control, such as Git and SVN
