Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
INGÉNIEUR SIG (GIS) DATA MANAGEMENT F/H;OneSide Consulting;France;Montigny-le-Bretonneux (78);CDI;None;"Pour le compte d'un acteur majeur du secteur de l'offshore oil & gas - énergies marines renouvelables, au sein d'un service dédié aux Systèmes d'Information Géographique (SIG) :  Rédiger des procédures de standardisation des bases de données SIG Assurer la réception des données contractuelles issues des pre-engineering (études préalables) Compléter les geodatabases internes/externes en fonction des standards en vigueur Vérifier la complétion des tables attributaires (tags, attributs, métadonnées, hyperliens, données horaires) Utilisation des outils de Trackings pour suivre les mises à jours Réalisation des analyses sur des données géographiques en produisant des documents cartographiques ou des rapports Croiser et superposer les données spatiales, attributaires et horaires entre-elles afin de faire ""parler"" les données (big data) Développer ou utiliser potentiellement des scripts FME Gestion des interfaces internes et externes Déplacements à l’étranger à prévoir Profil recherché -Ingénieur ou Master SIG (GIS), Data Management, Géomatique, minimum 3 ans d'expérience  Maitrise du logiciel ArcGIS for Desktop 10.2 et extensions Maitrise des SIG (Géoréférencement, modélisation de base de données, I/O, ...) Maitrise de la géodésie et des systèmes de coordonnées Maitrise des bases de données Access (.mdb), Geodatabase ESRI (.gdb) Connaissance des standards et normes pour les données et métadonnées géographiques (OGC, OGP, ISO, INSPIRE, FGDC, ...) Programmation Python, SQL, VBA serait un plus Gestion de projet SIG Maitrise de l'anglais (écrit et oral) Profils Oil & Gas Offshore / Onshore appréciés Expérience dans des sociétés d'ingénierie type EPC appréciée Entreprise Société spécialisée dans le conseil en ingénierie, OneSide Consulting s'implique aux côtés de ses clients dans les secteurs de l'énergie sur des projets d'envergure nationale et internationale."
Ingénieur validation logiciel – Développement de dispositifs...;BHealthCare;France;Nantes (44);Temps plein, CDI;35 000 € - 55 000 € par an;Présentation de l'entreprise: BHealthCare est une entreprise qui développe un automate pour laboratoire de biologie médicale appelé HEIVA™,révolutionnant la prise en charge des patients et automatisant le prélèvement sanguin. Nous recherchons un ingénieur assurance qualité rigoureux et proactif, afin d’assurer la conformité des logiciels du dispositif HEIVA™ suivant l’IEC62304. Cette personne rejoindra un bureau d’étude de 9 personnes en pleine expansion, dynamique et pleine d’ambition. Le travail sera réalisé en trinôme avec notre responsable logiciel et notre responsable imagerie. Missions principales : Si vous êtes passionné(e) de validation logicielle en lien avec l’environnement réglementaire médical, bienvenu chez nous ! · Vous assurerez la conformité réglementaire du logiciel et de son processus de développement. · Vous piloterez la mise en place de la qualité logiciel suivant l’IEC62304 avec notamment : o L’identification, la mise en œuvre, et l’utilisation des outils en lien avec l’assurance qualité logiciel, o L’élaboration et la participation aux tests fonctionnels, o La rédaction de la documentation exigée. · Vous participerez aux analyses de risque et aux classifications logiciels. · Vous mettrez en place et maintiendrez un environnement de tests automatiques. L’environnement technique du logiciel est le suivant : · Git & Gitlab · C/C++, et Python Profil : Afin de pouvoir être opérationnel(le) très rapidement, nous recherchons une personne avec une expérience impérative de 5 ans minimum dans l’assurance qualité logiciel ou la validation logiciel dans les dispositifs médicaux. Ces expériences doivent être accompagnées par la rédaction des documents de validation suivant l’IEC62304: Merci de ne pas répondre à cette annonce si cette norme n’est pas connue et n’a pas été déjà pratiquée. Enfin, nous recherchons une personne autonome, avec de l’aisance pour s’exprimer, et un excellent niveau d’anglais orale et écrit. Une lettre de motivation est attendue avec la preuve de la compétence du candidat pour chacune des missions demandées. Statut : Cadre Type d'emploi : Temps plein, CDI Salaire : 35 000,00€ à 55 000,00€ /an Avantages : Épargne Salariale Horaires Flexibles Travail à Distance Expérience: assurance qualité logiciel ou validation logiciel: 5 ans (Requis) pratique de l’IEC62304 ou la norme 21 CFR Part 11: 5 ans (Requis) Télétravail: Oui
Ingénieur(e) Logiciel scientifique H/F;Polyconseil;France;Paris 8e (75);Stage;None;"Polyconseil présente un positionnement atypique vis-à-vis de l'écosystème de la transformation numérique, du cadrage stratégique à la conception et au déploiement de solutions innovantes. Nous réunissons des profils polyvalents et de haute compétence (consultants, développeurs, ingénieurs, data scientists), capables de répondre aux enjeux stratégiques de nos clients : conception de nouveaux services numériques, redéfinition des business models, big data. Alors si, comme nous ... Vous ne vous contentez pas de la théorie et souhaitez voir le résultat de vos actions ; Vous aimez le monde du numérique, mais surtout apprendre et progresser ; Vous appréciez le challenge, mais voulez aussi profiter de votre famille et de vos amis ; Vous voyez vos collègues comme des alliés et non pas comme des concurrents ; Vous supportez mal l’idée d’avoir un N+3. ... n’hésitez pas à nous envoyer votre candidature ! Votre mission Au sein d’une équipe de passionnés avec une double compétence ingénieur généraliste / développeur, vous accompagnez ArianeGroup dans la conception d’outils de simulation du futur lanceur Européen Ariane 6. Au travers de ce projet, vous avez l’opportunité d’apprendre de nouveaux langages et de nouvelles technologies mais aussi de découvrir l’ensemble des métiers vers lesquels vous pourrez ensuite évoluer : la data-science (scikit-learn, tensorflow), le développement (Python, Javascript, Java, etc.), l'infra (Docker, K8, etc.) et le conseil. Vos responsabilités Montée en compétence sur les problématiques d’ingénierie entourant Ariane 6 ; Spécification et développement en Python d’outils de simulation de haute-qualité (revue de code, intégration continue et automatisation de bout-en-bout) ; Participation au développement de l'activité industrielle du cabinet. Votre profil Issu(e) d'une école d'ingénieurs, d’une école spécialisée en IT ou autodidacte passionné(e), vous souhaitez rejoindre une entreprise proposant un parcours professionnel motivant, responsabilisant et intellectuellement stimulant. Vous êtes intéressé(e) par les problématiques mêlant ingénierie mécanique et développement logiciel, vous voulez devenir expert de votre métier (""le query planner de postgre n'a aucun secret pour moi""), développer dans le même temps vos compétences transverses (projet, dév, infra, data science, etc.) et vous avez envie de mettre en œuvre concrètement ce que vous avez appris en prépa et en école. Principales technologies à utiliser ou à découvrir : Back : Python 3, Node, Java 8+ et autres BDD : SQL (PostgreSQL) et NoSQL (ElasticSearch, Kafka, MongoDB, etc.) Front : ES6+, React, VueJS Système : Kubernetes, Docker, SystemD"
Ingénieur d’exploitation/développement de logiciel scientifi...;BUREAU INTERNATIONAL DES POIDS ET MESURES (BIPM);France;Sèvres (92);Temps plein, CDD;40 937 € - 43 418 € par an;"Le BIPM cherche à recruter un ingénieur d’exploitation et de développement de logiciel scientifique H/F ayant des connaissances dans les algorithmes mathématiques et le développement de logiciels afin de participer à la production et la publication des produits du Département du Temps. Le Département du Temps calcule et dissémine l’échelle de temps de référence internationale, le Temps universel coordonné (UTC), et établit la traçabilité au Système international d’unités (SI) des réalisations locales de l’UTC maintenues par les laboratoires nationaux. Le Département du Temps collabore ainsi avec environ 80 laboratoires du temps dans le monde ; il développe des algorithmes et des logiciels spécifiques et dispose d’un laboratoire équipé pour la caractérisation des équipements GNSS de transfert du temps. Principales fonctions et responsabilités Le/La titulaire du poste travaillera sous la supervision du directeur du Département du Temps et devra : Participer à la génération, validation et dissémination courantes de l’UTC, de l’UTC rapide et des services associés du département, en fonction d’un calendrier hebdomadaire et mensuel convenu. Soutenir de manière proactive la maintenance, l’évolution et l’amélioration des logiciels utilisés pour calculer l’UTC, dont la validation, la documentation et le contrôle de version. Contribuer à la maintenance et à l’amélioration des informations fournies sur le serveur FTP, le site internet et les bases de données du BIPM. Engager des échanges avec les laboratoires nationaux et répondre à ces derniers, notamment afin de les aider concernant les données qu’ils fournissent pour le calcul de l’UTC et de l’UTC rapide. Maintenir des listes de diffusion, échanger des emails et envoyer des documents selon les besoins. Formation Master ou équivalent dans des domaines techniques liés à la science, la technologie, l’ingénierie et les mathématiques. Expérience professionnelle Une expérience professionnelle dans les domaines spécifiques de l’analyse des données, de la métrologie et de l’application de méthodes mathématiques sera considérée comme un atout. Qualifications et compétences Compétences techniques en matière d’algorithmes de calcul et de langages informatiques tels que Fortran, Python, Matlab, Perl, MySQL et scripts Shell Unix. Bonnes capacités de communication verbale et écrite, en anglais et en français. Sens de l’engagement, de la rigueur, de la précision, de la transparence, et attitude proactive pour atteindre les objectifs. Aptitude spécifique à valider avec attention des résultats et à fournir une analyse méticuleuse. Flexibilité, fiabilité, autonomie, honnêteté, volonté de travailler en équipe et capacité de collaboration. Aptitude à travailler dans un environnement multiculturel et à maintenir de bonnes relations de travail à l'intérieur et à l'extérieur du BIPM. Conditions d’emploi Le BIPM offre pour ce poste un engagement de durée déterminée de cinq ans, à plein temps, avec une période d’essai initiale de six mois, renouvelable une fois pour une période de six mois maximum. Le BIPM propose un traitement brut annuel, en fonction des qualifications et de l’expérience du/de la candidat(e) sélectionné(e), compris entre 40 937 euros (Grade 7-1) et 43 418 euros (Grade 7-5), auquel s’ajouteront différentes allocations d’expatriation et familiales en fonction de la situation de l’intéressé(e). Les émoluments perçus au titre de ce poste sont exonérés d’impôt sur le revenu en France mais sont pris en considération pour le calcul du taux d’imposition effectif, en fonction de la situation matrimoniale de l’intéressé(e). Candidatures Un curriculum vitae (CV) complet et une lettre de motivation (en anglais et français) devront être adressés au plus tard le 31 juillet 2020 à minuit (Paris, heure locale) à recruitment at bipm.org. Les candidatures doivent comporter le nom de deux personnes référentes auxquelles il pourra être demandé des commentaires sur l’aptitude du/de la candidat(e) à occuper le poste (ces personnes ne seront contactées qu’avec l’autorisation préalable du/de la candidat(e). Seuls les candidat(e)s présélectionné(e)s seront contacté(e)s. Ils/elles pourront être invité(e)s, dans le cadre de la procédure de sélection qui devrait commencer en août 2020, à passer un test écrit et/ou à participer à un entretien à distance. Le Bureau international des poids et mesures (BIPM), situé à Sèvres (92), proche de Paris, est une organisation intergouvernementale dont la mission est d’assurer l’uniformité mondiale des mesures et leur traçabilité au Système international d’unités (SI). Son effectif est d’environ 70 membres du personnel permanents. Des informations sur le BIPM sont disponibles sur son site internet : www.bipm.org. Annone disponible sous : https://www.bipm.org/utils/en/pdf/vacancy-time-engineer-2020.pdf Type d'emploi : Temps plein, CDD Salaire : 40 937,00€ à 43 418,00€ /an Télétravail: Temporairement en raison du COVID-19"
Ingénieur R&D Télecom C/Python;FENYX Consult;France;Nice (06);None;35 000 € - 50 000 € par an;Fenyx Consult est une société de conseil et de services en ingénierie en fort développement implantée dans les Alpes-Maritimes et à Monaco. Déçu(e) du modèle classique des ESN ? Nous prônons la proximité avec nos salariés et la disponibilité de notre équipe pour vous accompagner. Le poste ? Dans le cadre de nos activités, nous recherchons un Ingénieur R&D C/Python pour intervenir sur notre projet dans le secteur des télécoms. Pour un acteur des télécoms au sein de la technolope de Sophia-Antipolis, vous intégrerez le département R&D de notre client composé aujourd’hui d’une vingtaine de personnes. Vos responsabilités: Proposer des solutions innovantes Collaborer avec les différents acteurs du projets (architectes…) Participer au design, à l’architecture, et aux spécifications techniques des nouveaux produits et des produits déjà existants. Améliorer le code des nouveaux modules en respectant les spécifications Rédiger des documentations techniques Implémenter les tests unitaires et les scripts Compétences requises: Expérience en développement C et/ou Python Connaissances en administration et développement sous Linux Connaissances en réseaux IP: protocoles, routage, sécurité… Connaissances de SDN/NFV (pas obligatoirement nécessaire mais c’est un plus) Virtualisation: Comme utilisateur ou développeur (hypervisors: KVM/QEMU, VMware), Cloud Management Platforms (Openstack, Cloudstack, Heat…) SDN/NFV: Openflow, OpenNFV, Mano, … Intérêt pour les technologies Open Source Bonnes communications orales et écrites en français et en anglais Autonome et rigoureux Capacité à travailler en équipe Le poste à pourvoir est sur Sophia-Antipolis. Type d'emploi : Temps plein, CDI Salaire : 35 000,00€ à 50 000,00€ /an Expérience: ingénieur r&d telecom C/python: 2 ans (Souhaité)
Ingénieur R&D Télecom C/Python;FENYX Consult;France;Nice (06);Temps plein, CDI;35 000 € - 50 000 € par an;Fenyx Consult est une société de conseil et de services en ingénierie en fort développement implantée dans les Alpes-Maritimes et à Monaco. Déçu(e) du modèle classique des ESN ? Nous prônons la proximité avec nos salariés et la disponibilité de notre équipe pour vous accompagner. Le poste ? Dans le cadre de nos activités, nous recherchons un Ingénieur R&D C/Python pour intervenir sur notre projet dans le secteur des télécoms. Pour un acteur des télécoms au sein de la technolope de Sophia-Antipolis, vous intégrerez le département R&D de notre client composé aujourd’hui d’une vingtaine de personnes. Vos responsabilités: Proposer des solutions innovantes Collaborer avec les différents acteurs du projets (architectes…) Participer au design, à l’architecture, et aux spécifications techniques des nouveaux produits et des produits déjà existants. Améliorer le code des nouveaux modules en respectant les spécifications Rédiger des documentations techniques Implémenter les tests unitaires et les scripts Compétences requises: Expérience en développement C et/ou Python Connaissances en administration et développement sous Linux Connaissances en réseaux IP: protocoles, routage, sécurité… Connaissances de SDN/NFV (pas obligatoirement nécessaire mais c’est un plus) Virtualisation: Comme utilisateur ou développeur (hypervisors: KVM/QEMU, VMware), Cloud Management Platforms (Openstack, Cloudstack, Heat…) SDN/NFV: Openflow, OpenNFV, Mano, … Intérêt pour les technologies Open Source Bonnes communications orales et écrites en français et en anglais Autonome et rigoureux Capacité à travailler en équipe Le poste à pourvoir est sur Sophia-Antipolis. Type d'emploi : Temps plein, CDI Salaire : 35 000,00€ à 50 000,00€ /an Expérience: ingénieur r&d telecom C/python: 2 ans (Souhaité)
Ingénieur DevOps (H/F) - LIVIN’;ENGIE Digital;France;Paris (75);None;None;L’Energie et le Digital vous passionnent ? Envie d’être acteur dans cette transition énergétique et de trouver un sens à ce que vous faites ? Alors welcome chez ENGIE Digital ! #WeareENGIEDigital ENGIE est un acteur mondial de l’énergie, résolument engagé dans la transition énergétique et expert dans 3 métiers : l’électricité, le gaz naturel et les services à l’énergie. ENGIE compte 155 000 collaborateurs dans plus de 70 pays pour un chiffre d’affaires en 2017 de 65 milliards d’euros. En pleine transformation digitale ENGIE a décidé de créer en 2016, ENGIE Digital en plein cœur de Paris dans le quartier Saint-Lazare. Notre mission ? ENGIE Digital conçoit et fournit des produits et services digitaux pour réinventer le monde de l’énergie et accompagner la transformation digitale des entités, dans le monde entier, d’ENGIE et du Groupe. Notre ambition, devenir le Leader de la transformation digitale de l’Energie. Pour ce faire, nous recherchons un nouveau talent, pour grandir et nous faire grandir ! Ingénieur DevOps H/F Plateforme LIVIN’  La plateforme Livin’ rend plus agréables à vivre et plus performants les environnements urbains tout en impliquant les citoyens. Livin' centralise tous les types de données géo-référencées disponibles pour analyser, afficher et partager l'information sur une plateforme intégrée en open-data. Il s'agit d'une plateforme basé sur le cloud dont voici le contexte technique : Identity Server : WSO2 IS API Manager : WSO2 AM Orchestrateur de docker : ECS Broker : Kafka Database : RDS PostgreSQL / MongoDB Serverless : lambda (NodeJS / Python) Microservice : Java Springboot Vos missions au quotidien Votre objectif principal est de mettre en place l’automatisation et la sécurisation complète de la mise en production de l’application. Dans ce cadre, voici vos missions: Appui au design de solutions techniques « cloud native » (services Cloud modulaires, micro services et serverless) Scripting de l’infrastructure (Infra as Code : Ansible / Terraform / Cloudformation) Appui au déploiement et optimisation de chaines CI/CD (Jenkins, Git, Docker, etc) FinOps : Appui au déploiement et optimisation de l’infrastructure (performance technique et financière) SecOps : Appui au maintien continu d’un bon niveau de sécurité des infrastructures (gestion des accès, chiffrement, audit et supervision) Participation à l’établissement d’un backlog orienté DevOps et DevSecOps lors des PI Planning des plateformes digitales Veille technologique avec POC éventuels Sensibilisation et diffusion des bonnes pratiques Rédaction de livrables documentaires  Qualifications Profil idéalement attendu Vous êtes idéalement issu d’une formation type école d’ingénieurs, vous justifiez d’une expérience confirmée en tant qu’ingénieur DevOps et avez une excellente compréhension des étapes de fabrication d’un logiciel ainsi que des enjeux du déploiement de ce même logiciel sur divers environnements avant d’atteindre la production. Vous êtes capable d’échanger à la fois en français et en anglais (contexte international) Vous avez impérativement les compétences / l’expérience ci-dessous : Mise en place d’infrastructure full script Connaissance approfondie des services cloud AWS ou autre fournisseur cloud Maitrise des solutions d’audit et de sécurité (trustedAdvisor, GuardDuty, IAM, Secret Manager, …) Expérience dans un contexte Agile Expérience en automatisation (Implémentation de chaines CI/CD) Connaissance d’un ou plusieurs langages de programmation/Scripting : Terraform, shell, python, Go Un plus : Connaissance de protocole d’authentification (OIDC, SAML) Mise en place de container à grande échelle (Docker) Pipelines Jenkins Compétences comportementales recherchées : v ous avez de très bonnes capacités de synthèse, d’écoute et de communication . Vous savez travailler en équipe, savez vous adapter et monter en compétences rapidement dans un contexte technico fonctionnel changeant.  Emploi : Digital et IT Lieu principal : Europe-France-Île-de-France-Paris Organisation : ENGIE Digital Horaire : Temps plein Nature de responsabilité : Opérationnel confirmé Publication d'offre : 15 avr. 2020, 06:30:33
Développeur (F/H) DEV-PRE-PNL80;Premista;France;Nancy (54);Temps plein, CDI;None;Notre groupe Groupe PREMISTA, leader français du regroupement de crédits et acteur majeur de l’intermédiation, 500 salariés, 12 marques. Dans le cadre de notre développement, nous recrutons un(e) Développeur(euse) Le projet Le groupe Premista a fait le choix de maîtriser tous ses outils métiers et dans ce cadre, nous cherchons à renforcer notre équipe de développeurs/euses pour accompagner la croissance très forte du groupe. Vous serez amené(e) à travailler sur le refactor complet de nos outils métier et à en développer de nouveaux. Au sein d’une équipe scrum, vous développerez les user stories préparées par le Product Owner, vous aurez l’opportunité d’être réellement force de proposition au quotidien sur tous les sujets technologiques (choix d’architecture, choix de technologies, frameworks, librairies, …) Vous rejoindrez notre nouvelle équipe à Nancy. Votre profil Vous avez entre 0 et 10 ans d’expérience (ou même plus) en développement back-end ou full-stack ? Vous maîtrisez un ou plusieurs langages ou frameworks (PHP OO 5.6+, PHP/Symfony, Python, Angular, React, Vue, …) ? Vous avez une bonne connaissance de MySQL/MariaDB (ou PostgreSQL) ? Vous avez une expérience pratique des approches agiles/scrum ? Vous voulez rejoindre une équipe en pleine croissance à la recherche de nouveaux talents ? Ce job est pour vous ! Type d'emploi : Temps plein, CDI Expérience: d ou similaire: 1 an (Souhaité)
(ALTERNANCE) Développeur Python - Chez l’un de nos partenair...;OpenClassrooms;France;France;Temps plein, Apprentissage;None;La formation « Développeur d’Application Python » en alternance OpenClassrooms propose des formations diplômantes dans des secteurs qui recrutent ! L'objectif de la formation est de vous transmettre toutes les compétences clés pour exercer le métier de Développeur d’Application Python. Veuillez consulter notre brochure pour connaitre les conditions d’éligibilité et découvrir le contenu de la formation : https://openclassrooms.com/fr/paths/68-developpeur-dapplication-python/apprenticeshippdf Durée et rythme de cette alternance en ligne Cette formation dure 24 mois et vous mobilisera 5/7 jours. Le rythme de votre alternance est à définir avec votre entreprise, il est généralement 2 jours de formation et 3 jours en entreprise par semaine. Votre semaine sera divisée en deux parties. - Durant vos jours de formation : vous suivrez vos cours et réaliserez vos projets en ligne. Vous serez accompagné par un expert métier jusqu'à votre diplôme, avec qui vous aurez un rendez-vous chaque semaine en visioconférence. - Durant vos jours en entreprise : vous serez chez votre employeur et réaliserez les missions dont vous aurez la charge, afin de mettre en pratique tout ce que vous aurez appris. Contrat et rémunération Vous serez employé par votre entreprise dans le cadre d'un contrat d'apprentissage ou d'un contrat de professionnalisation. Nous vous invitons à vérifier votre éligibilité au contrat visé dans la brochure ci-dessus. Votre formation est gratuite pour vous, et vous bénéficiez même dès le 1er jour d’une rémunération correspondant à un pourcentage du SMIC (ou, dans certains cas, du salaire minimum conventionnel). Trouver votre entreprise d’accueil Si vous êtes sélectionnés pour intégrer cette formation après l’entretien d’admission, vous bénéficierez d’un coaching personnel gratuit de 2 mois pour vous aider à trouver votre entreprise d’accueil. Vous bénéficierez également de réseau d'entreprises et startups partenaires. Si votre profil correspond à leurs besoins, notre équipe travaillera en direct avec vous pour trouver le poste qui vous correspond, vous aider à décrocher des entretiens et vous accompagner pour la signature du contrat. Type d'emploi : Temps plein, Apprentissage Formation: Baccalauréat / Niveau bac (Souhaité) Langue: Français (Requis)
Senior Software Engineer (H/F);ENGIE Digital;France;Paris (75);None;None;L’Energie et le Digital vous passionnent ? Envie d’être acteur dans cette transition énergétique et de trouver un sens à ce que vous faites ?  Alors welcome chez ENGIE Digital !  #WeareENGIEDigital  ENGIE est un acteur mondial de l’énergie, résolument engagé dans la transition énergétique et expert dans 3 métiers l’électricité, le gaz naturel et les services à l’énergie. ENGIE compte 155 000 collaborateurs dans plus de 70 pays pour un chiffre d’affaires en 2017 de 65 milliards d’euros.  En pleine transformation digitale ENGIE a décidé de créer en 2016, ENGIE Digital en plein cœur de Paris dans le quartier Saint-Lazare. Notre mission ? ENGIE Digital conçoit et fournit des produits et services digitaux pour réinventer le monde de l’énergie et accompagner la transformation digitale des entités, dans le monde entier, d’ENGIE et du Groupe.  Notre ambition, devenir le Leader de la transformation digitale de l’Energie. Pour ce faire, nous recherchons un nouveau talent, pour grandir et nous faire grandir !   Senior Software Engineer ( H/F) - Plateforme eCare   La plateforme Smart Home eCare permet aux entités opérationnelles de ENGIE de développer des offres innovantes pour les clients résidentiels autour des installations connectées (compteurs de consommation, panneaux solaires, chaudières, pompes à chaleur, bornes de recharges de véhicules, …).  La plateforme eCare récupère les informations de ces installations et les utilise pour concevoir des services qui permettent aux clients de devenir acteur de la transition énergétique. Ces informations nous permettent entre autres de déceler des dérives, des comportements inhabituels et fournit des recommandations aux techniciens et utilisateurs pour améliorer leur gestion d’énergie.  Le développement de la plateforme est réalisé, dans le Cloud AWS, par une équipe composée de Data Engineers, de Développeurs Front-End, Ops, Scrum Master et de Responsable Produit. Nous utilisons en grande majorité les services serverless d’Amazon et notre langage de prédilection est le Python. Nous valorisons le software craftsmanship: clean code, test, peer programming, review. Cette équipe travaille au sein de l’écosystème Engie Digital qui apporte un dispositif de run, sécurité, architecture et design.  Le rôle du Senior Software Engineer (H/F) au sein de la Plateforme eCare c'est :  - Construire une plateforme robuste et scalable en respectant les contraintes de coût, de performance et de qualité - Appliquer et diffuser l’état de l’art des méthodes de développement logiciel - Participer aux réflexions d’architecture applicative - Participer à la construction des web APIs de la plateforme - Contribuer à faire grandir l’équipe en maturité sur les aspects techniques et méthodologiques - Participer à l’administration de la plateforme Qualifications Ce qu’on attend de vous ?  Tu as prouvé ton savoir-faire en Python Tu as travaillé sur des solution Cloud orienté serverless (AWS) Tu as une expérience dans la mise en place d’application à l’échelle avec un focus important sur les performances T u as une appétence pou r les architectures orientées données L e déploiement d’infrastructures cloud complexes ne te font plus peur . T u as déjà conçu des API web et des méthodes d’authentification. Tu es à même d’adresser des sujets DevOps (CI/CD, monitoring ,.. )  Le petit plus : tu connais les défis des séries temporelles et tu as déjà intégré des algo rithmes de machine learning  Et au-delà de la technique Tu as un bon relationnel, débrouillard, tu aimes transmettre et vulgariser des problèmes complexes. T u veux concevoir de nouveaux services pour façonner me monde de demain . Tu n’hésites pas à relever les manches quand il s’agit d’adresser un projet complexe ou nouveau , tu analyses la situation, tu recherche s d es solutions, tu teste s de nouvelles approches . And last but not least, we work in an international environment, so you are at ease to express your opinions in English ! Notre stack Python ( tu l’auras compris ) S3, Lambda, Kinesis, Dynamo, API Gateway … SageMaker Fargate , Akka (Scala) Github , Jenkins, Cloudwatch Emploi : Digital et IT Lieu principal : Europe-France-Île-de-France-Paris Organisation : ENGIE Digital Horaire : Temps plein Nature de responsabilité : Opérationnel confirmé Publication d'offre : 20 mai 2020, 03:52:33
Ingénieur Informatique/ DevOps H/F;IORGA Group;France;Île-de-France;Temps plein, CDI;None;"iOrga Group est une ESN spécialiste de l’intégration de solutions innovantes dans les domaines de la Business Intelligence et du développement Web. Depuis 20 ans, nous accompagnons les entreprises dans la maîtrise de leurs processus et de leur organisation. Nous intervenons auprès de clients dans des secteurs très variés (banque, assurance, e-commerce, industrie pharmaceutique, transports, service public). Créé en 1999, nous avons su conserver l’esprit innovation et proximité client de nos débuts et privilégions au sein de notre équipe le sens du service, l’initiative et la réactivité. Nous nous sommes récemment rapprochés de The Blockchain Group, et travaillons ensemble sur des projets innovants et dynamiques. L'équipe de développement s'attaque à certaines des applications les plus intéressantes de l'espace blockchain tout en faisant évoluer rapidement et en toute sécurité une plate-forme blockchain d'actifs qui touche plusieurs domaines industriels, c'est la raison pour laquelle nous recherchons activement un(e) ingénieur informatique / DevOps Vos missions : - Gérer l'administration des comptes de service tiers par les utilisateurs - Gérer les réseaux locaux d'entreprise, le wifi et les systèmes de visioconférence - Maintenir et approvisionner de nouveaux matériels et logiciels pour les employés - Effectuer des procédures de délocalisation et de réapprovisionnement - Prendre en charge la configuration et la gestion d'infrastructures nouvelles et existantes (par exemple, réseaux, pare-feu, VPN, routeurs, commutateurs, appareils VoIP) - Configurer, déployer les mises à jour et les correctifs sur les plateformes cloud. - Développer des scripts pour automatiser la construction, le déploiement et la publication de solutions basées sur la blockchain. - Enquêter et résoudre les problèmes techniques - Ecrire les procédures de conception pour le dépannage et la maintenance du système - Appliquer les meilleures pratiques de sécurité, surveiller et former les employés à faire de même - Fournir un support IT / Devops complet et opportun à tous les employés; local et distant Profil recherché : Vous avez plus de 4 ans d'expérience en support informatique et comptez avec une expérience en systèmes d'exploitation basés sur Unix Vous avez une expérience pratique au moins dans un langage de script comme python, bash, ansible ainsi qu'une expérience pratique des bases de données, notamment MySQL, Mongo, Elasticsearch, Redis, Cassandra, Hadoop, etc. Vous Gérez le contrôle des sources comme GIT Connaissance approfondie TCP / IP, mise en réseau, routage, pare-feu Expérience avec des fournisseurs de cloud comme Google ou Amazon. Vous êtes curieux, passionné des nouvelles technologie et vous avez un esprit d'entrepreneur alors ce poste est fait pour vous, n'attendez pas et venez rejoindre une communauté d'experts. Statut : Cadre Type d'emploi : Temps plein, CDI Expérience: ingénieur informatique/ devops h/f ou similaire: 4 ans (Requis)"
Software Engineer;DataDog;France;Paris (75);None;None;About Datadog: We're on a mission to build the best platform in the world for engineers to understand and scale their systems, applications, and teams. We operate at high scale—trillions of data points per day—providing always-on alerting, metrics visualization, logs, and application tracing for tens of thousands of companies. Our engineering culture values pragmatism, honesty, and simplicity to solve hard problems the right way.  The team: Our Alerting team works on the processing and enrichment of data delivering to the Datadog platform. They build, scale, and operate some of the low-latency, high-throughput data systems that power the growth of our business. The systems are built on top of high-scale open source frameworks and languages: Kafka, Go, Elasticsearch, Cassandra, Kubernetes.  The opportunity: In the Alerting team, you will work on building a key part of our platform, own and improve systems running at high scale. You’ll tackle challenging projects, make an impact and grow quickly. You’ll join at an ideal time to make a big impact, the product is seeing very high growth, with many new features to build as well as a need for scaling up dramatically. You will be a key part of the success of the product.  You will: Own and support our data pipelines, remove scaling bottlenecks in critical services Write a significant amount of code, lead architectural decisions for new and existing services Run a lightweight agile process to pace and track what we work on and deliver high quality work  Requirements: You have been building applications for some years and know the systems you’ve worked on from top to bottom You have architected, built, and operated distributed systems to solve problems at high scale You want to work in a fast-paced, high-growth startup environment to build a brand new product  Bonus points: You’ve built a non-trivial application from scratch that sees significant user traffic You've worked at high scale with systems like Elasticsearch, Cassandra, Kafka You have significant experience with Go or Python Is this you? Let’s chat!
