Poste;Entreprise;Pays;Ville;Type de contrat;Salaire;Description
• Développeur Javascript confirmé (H/F) Node JS, Ext JS, ES6;ARD INFORMATIQUE;France;Eu (76);None;None;Souriez, vous nous avez trouvés !  Expert Javascript (H/F) à EU (76)   Qui sommes-nous ?  ARD Informatique est une société à taille humaine, à ambiance start-up, basée en Normandie. Nous développons des logiciels dédiés métier, et travaillons actuellement à l’enrichissement de la solution XPlanet.  L’idée directrice : créer du lien et du partage  XPlanet est un logiciel de planning et de RH : un SIRH en SaaS. Innovant dans son approche mais aussi son utilisation, il permet de travailler simplement et intuitivement, pour des résultats complexes.  Il est aujourd’hui largement adopté par les établissements de santé et les collectivités locales mais il est aussi parfaitement adapté aux PME. Nous avons l’ambition de renforcer notre position au sein de ces marchés et d’en conquérir de nouveaux.  Votre mission  Vous travaillerez en collaboration avec notre équipe de 5 développeurs et avec toute l’équipe. Vous Interviendrez sur nos projets, apportant votre expérience et un rôle de conseil dans les phases de spécification, conception, développement, intégration et tests, corrections et évolutions. Vous contribuerez à améliorer l'expérience utilisateur en concevant les IHM (framework IHM, portail, CMS, Mobile apps, HTML5, RSE).     Profil  Nous sommes intéressés par différents profils : expérimentés, en particulier dans les logiciels ou établissements de santé (management, qualité, …) mais aussi jeunes, diplômés ou en alternance. Vous parlez couramment JavaScript (idéalement ES 6), HTML, CSS et SQL. Idéalement vous avez des compétences certaines sous ExtJS, Node.js.  Formation Bac+3, Ingénieur en informatique ou autodidacte  Savoir-être Vous êtes une personne curieuse et passionnée. Vous aimez les nouvelles technologies en général et le monde du logiciel en particulier. Vous aimez communiquer. Vous êtes autonome et dégourdi. Vous êtes mobile.  Savoir-faire Pratique de l’Anglais souhaitée.    Pour postuler  Le poste est un CDD longue durée (de 9 à 18 mois), avec souhait de prolongation en CDI, à temps plein et situé à EU (76). Possibilité d’alternance.  Envoyez-nous CV et lettre de motivation à n.ducrocq@xplanet.fr  Vous pouvez découvrir notre univers ici : www.xplanet.fr et www.ardinformatique.fr
Développeur/Développeuse Front End avec 2 ans d’expérience m...;CALLIWEB;France;Paris 12e (75);CDI;None;Calliweb recherche pour son agence un développeur/une développeuse Front End avec 2 ans d’expérience minimum.  Vous participerez à l’élaboration et la maintenance des projets gérés pour nos clients au sein de l’agence dans le domaine de la vente en ligne, plateformes e-commerce, sites institutionnels et applications mobiles avec des activités telles que :  Le développement de sites E-commerce sous Magento 1 et 2, Le développement de sites institutionnels / vitrine sous Wordpress, Le Codage et maintenance de fonctionnalités sous JS/HTML/CSS/PHP, Les Corrections / Évolutions des applications existantes. Profil recherché Vous maitrisez HTML5, CSS3, Javascript, SASS, Jquery et avez une bonne connaissance de PHP.  Vous portez une Attention particulière à l’ergonomie, la maintenabilité et la performance, vous êtes force de proposition sur les solutions techniques aux problématiques posées.  Vous êtes capable de suivre plusieurs sujets en parallèle et vous savez communiquer.  Vous êtes passionné(e) par le Web et ses technologies et vous savez travailler de manière autonome et rigoureuse.  Et ce serait un plus si vous aviez : une expérience préalable sur des CMS orientés contenu ou E-commerce (Magento 1 , Magento 2, Wordpress), des Connaissances en Node.js des Connaissances de frameworks JS (React, React Native, AngularJS, Vue JS) des Connaissances des méthodologies BEM et OOCSS… Vous vous reconnaissez et avez envie de rejoindre une équipe dynamique et bienveillante ? Postulez ! Entreprise L'agence Calliweb, située à Biarritz, Rennes, et dans le XIIème arrondissement de Paris, est spécialisée dans l'accompagnement de nos clients sur leur stratégie/transformation digitale et plus particulièrement dans le développement de plateformes e-commerce BtoC et BtoB. Notre principaux Framework : Symfony, React Native et CMS : Magento, Akeneo, Drupal 8.  Conseil et accompagnement en stratégie digitale, expertise e-commerce omni-canal, transformation digitale, …  User eXperience, Intégration HTML / PWA, expertise qualité, interface utilisateur native multi-devices,  Conseil en choix d’architecture, pilotage et mise en oeuvre de projets Web complexes,  Running des dispositifs cross-canaux en production tant sur la partie IT que sur le pilotage des actions marketing.
Développeur Full stack Junior;Data Recrutement;France;Paris (75);CDI;38 000 € - 42 000 € par an;Offre publiée le 27-05-2020. Paris Fonction Full stack engineer Taille entreprise de 51 à 200 Technologies Angular 2 Technologies Aws Technologies Gcp Technologies Java Technologies Kotlin Technologies Node Technologies React js Expérience 1 à 2 ans Statut CDI Min 38k€ Max 42k€ L'ENTREPRISE : STARTUP SAAS - DRIVE TO STORE  Créée en 2016 Plusieurs levées de fond à son actif Clients de renom : Boulanger, Monoprix, Intermarché, ... En pleine conquête de l'Europe + 50 cerveaux en ébullitions + peut-être vous ? Stack technique du poste : Angular, ReactJS, JAVA, AWS et GCP Stack technique de l'entreprise : Front-end (Angular, JavaScript, Typescript, ReactJS, GatsbyJS), Back-end (Java, NodeJS, Vert.x, Kotlin, Python, PostgreSQL, Clojure), DevOps (GCP, AWS, Github, Docker), Data (Apache Spark, Scikit-learn, Amazon Redshift), CircleCI, Trello)  LA MISSION : DÉVELOPPEZ PUIS PARTAGEZ VOS BEST PRACTICES Au sein d'une équipe de 14 développeurs et directement rattaché au Squad Leader, vos missions seront de : Développer et faire évoluer l'interface utilisateurs Participer aux réflexion sur les architectures techniques Travailler en étroite collaboration avec le produit / UX Écrire et mettre en place des tests unitaires Faire progresser les projets déjà existants Full agilité VOTRE PROFIL : DÉVELOPPEUR JUNIOR / CONFIRMÉ PYTHON  Angular, ReactJS, JAVA, AWS et GCP Vous avez une expérience de 1 à 2 ans en tant que développeur full stack Vous êtes idéalement issu(e) d'une école d'ingénieur Tout profil autodidacte est le bienvenu Vous êtes attiré(e) par un environnement start-up avec un rythme de travail soutenu Modalités :  Rémunération selon profil : 38 / 42 K€ Processus de recrutement : Call avec Thomas, le head hunter de Data Recrutement 1er échange avec Laure, la RH (Visio) 2ème échange technique avec l’équipe (Visio) 3ème échange de fit avec le reste de l’équipe (si possible dans les locaux)  POUR EN SAVOIR PLUS : THOMAS.CENTOGAMBE@DATARECRUTEMENT.FR  Sélectionné par Thomas Centogambe Head Hunter, spécialiste Javascript CONNAÎTRE LE NOM DE L’ENTREPRISE
Stage développeur web;WAM;France;Aix-en-Provence (13);Temps plein, Stage;None;Notre société est un acteur apprécié et reconnu pour son côté innovant dans le secteur dentaire. Nous bénéficions d'une forte croissance grâce à une implication croissante dans l'économie numérique. En collaboration directe avec l'équipe marketing et la direction, vous serez appelé(e) à travailler au développement de 2 sites web élaborés sous Prestashop pour le premier et sous le framework Laravel pour le deuxième. Missions : Identifier les besoins et proposer des solutions Gérer et développer les structures actuelles (Prestashop 1.7 et Laravel) Développements PHP7 / MySQL Exigences : Maîtrise de PHP7 & MySQL Connaissance du framework Laravel INDISPENSABLE Connaissance de Prestashop 1.7 Connaissance des techniques d’intégration HTML / CSS / JS / Jquery / Ajax Autonome et responsable Curiosité et intérêt pour le webdesign de manière générale (graphisme, ergonomie, interfaces…) Sens du détail à la qualité du code Autres : Emplacement : Aix-en-Provence Type de contrat : Stage - 2 mois minimum Entrée : dès que possible Salaire : selon la législation en vigueur Avantages : Horaires flexibles Télétravail Numéro de référence : 20200505STAGINFO Type d'emploi : Temps plein, Stage Télétravail: Oui
Dev Junior PHP / Node.js;Lodecom;France;Saint-Sulpice (81);CDI;None;Lodecom édite l'application web Deciplus, solution de gestion et de réservation pour les clubs de sport et bien-être. En croissance constante depuis sa création en 2008, la société équipe aujourd'hui plus de 1200 structures la plaçant parmi les leaders du marché français. Son développement s’appuie sur une équipe jeune et dynamique, mettant l'innovation et l'anticipation du marché au centre de ses réflexions. Les bureaux sont installés au centre de Saint Sulpice la Pointe (81), à 5 minutes à pied de la gare. C'est à 30 minutes en train de Toulouse Matabiau, ce qui est idéal si vous en avez marre des bouchons! L’équipe est jeune, dynamique, passionnée par l’innovation et nous cherchons de nouvelles personnes pour les tournois de ping-pong ! (Si le poste vous tente et que vous n'aimez pas le ping-pong, faites-nous quand même parvenir votre candidature !) Description du poste Nous cherchons à renforcer notre équipe de développement avec des personnes capables de développer dans une architecture moderne pour répondre aux enjeux de maintenabilité logiciel, de mobilité de nos clients et de réactivité de l’interface. Rattaché(e) à l’équipe de développement, vous saurez vous intégrer techniquement et humainement en vous adaptant à l’équipe, à la technologie et au projet que nous développons. Dans le cadre de la mise en place de nouvelles fonctionnalités sur notre produit, vous devrez monter en compétences sur le logiciel existant pour participer aux tâches de développement de l’équipe. Nous travaillons en mode agile Scrum et nous avons un environnement de CI/CD en place. Profil recherché Vous avez envie d’apprendre de nouvelles choses et de contribuer grâce à vos connaissances à l'avancée du produit. Vous pouvez être force de proposition sur des solutions qui vous semblent pertinentes pour la plate-forme et pour le projet. Vous savez que API ne représente pas qu'un titre de Pharrel Williams. Le terminal UNIX ne vous fait pas peur et vous savez le dompter. Vous avez une expérience en développement Backend et Frontend sur une solution web qui ne soit pas uniquement « J’ai fait le tutoriel un jour ». Vous avez un diplôme de l'enseignement supérieur en informatique, vous êtes autonome, rigoureux, curieux et bon techniquement.
Développeur Front - H/F;Groupe Altelios Technology;France;Paris 16e (75);CDI;46 000 € par an;Angular / Vue-js / Css-3 / Html5 / Javascript / Agile Frontend Developer / CDI / Environ 46k€ / 3 - 6 ans / Paris  Le poste Notre client qui est un acteur clé de la mobilité urbaine recherche pour intégrer son projet IOT, un(e) développeur (H/F)s'appuyant sur les nouvelles technologies. Dans ce contexte vous interviendrez en méthode Agile : analyser, tester etc.. Avec les nouvelles technologies, le parcmètre et le téléphone portable sont devenus des objets connectés, un moyen de collecter et de traiter des milliards d'informations. Les villes, clients de l'entreprise, sont également connectées (objets, véhicules) et notre client s'implante à travers de nouveaux moyens de services innovants pour les accompagner. Ces solutions deviennent donc indispensables pour repenser la politique de stationnement et la stratégie de mobilité. C'est donc dans ce contexte que nous recherchons : Développeur de logiciels Ce développeur de logiciels est responsable du développement de solutions techniques conformément aux spécifications fonctionnelles et techniques. Les responsabilités Analyser, évaluer, spécifier, concevoir, tester, documenter, déployer, communiquer des solutions techniques. Estimer la charge, la planification du travail, l'évaluation, l'impact sur le travail en cours. Formaliser les exigences techniques, évaluer les risques, définir des plans d'action. Communiquer régulièrement les progrès / le travail à faire / les ressources manquantes. Former les services associés (validation, production) aux techniques de déploiement et de suivi Pourquoi venir chez nous? Altelios Technology est un Groupe qui affiche une culture peu rependue dans le monde du conseil et des ESN en alliant performance, bienveillance et bien-être au travail. Depuis sa création en 2005, le Groupe ne cesse de croître et compte aujourd’hui plus de 200 salariés en France et en Europe. Altelios propose des solutions à ses clients dans différents secteurs tels que l’Automobile, l’Énergie, les Transports, l’Aéronautique, Spatial et Défense, le Luxe ou encore le Médical… La majorité des clients d’Altelios sont des grands Groupes du CAC40. Les collaborateurs d’Altelios sont bien plus que des salariés. Véritables parties prenantes de l’entreprise, ils contribuent à sa performance et à son développement. Le Groupe met tout en œuvre pour qu’ils soient soutenus et épaulés dans cette approche.
Développeur .NET Core - H/F;Omnilog;France;Neuilly-sur-Seine (92);CDI;47 000 € par an;Angular / .net core / Agile / Architecture logicielle / Analyse fonctionnelle Backend Developer / CDI / Environ 47k€ / 3 - 6 ans / Neuilly-sur-Seine  Le poste Dans la cadre de l'amélioration du produit de notre client, vous interviendrez dans une équipe composée de 7 personnes, (développeurs et chef de projet) sur la partie applicative du SI (facturation, gestion client, commerciale...). Nous recherchons un développeur ayant une bonne connaissance SQL, C# en .net framework/ .net Core sur des applis de type intranet, idéalement React JS pour la partie Front (le front étant assez minoritaire). Les responsabilités Participer aux développements des user stories écrites par le PO / Tech Lead Participer aux recettes / relectures de code des développements faits par l’équipe Maintenir et améliorer la qualité du projet (tests unitaires et fonctionnels) Participer aux recettes / relectures de code des développements faits par l’équipe Pourquoi venir chez nous? Depuis son lancement en 1999, OMNILOG met au cœur de ses priorités l’accompagnement, la proximité et la stabilité de ses collaborateurs afin de permettre à ses équipes de travailler dans des conditions idéales et de fournir un travail de qualité. Nos clients sont des acteurs majeurs des médias, du sport et du e-commerce, avec qui nous collaborons depuis plus de 10 ans (TF1, Canal+, l’Equipe, la FFF, Criteo, Place des Tendances, JCDecaux…) OMNILOG est avant tout une équipe de plus de 200 collaborateurs spécialisés dans l’informatique de précision. Société à taille humaine dans laquelle l'humain est avant toute chose, une priorité pour nous.
Stagiaire Développeur front end H/F;L3M;France;Rosny-sous-Bois (93);Temps plein, Temps partiel, Stage;None;"Pour faire face à nos besoins en interne et à ceux des commerçants partenaires, L3M cherche son nouveau stagiaire développeur front-end ! Nous avons actuellement une boutique existante à maintenir et devons créer de nouveaux sites de e-commerce de A à Z (design, développement, vente). Nous souhaitons également développer des applications Shopify (plugin pour les boutiques). Vos missions seront les suivantes : Développer des thèmes from scratch Shopify à destination de nos clients Ajouter de nouvelles features aux thèmes pré-existants chez nos clients Maintien de nos sites existants et développement de nouveaux Conseiller les clients à l'utilisation de Shopify (choix d'apps, connaissance du backoffice...) Les technologies sont celles des thèmes Shopify, soit HTML / SCSS / Liquid / JS. La structure des thèmes Shopify étant très spécifique, nous mettrons à votre disposition des cours online pour vous former aux bonnes pratiques du développeur Shopify ;) Ne vous inquiétez pas cependant, avec le développement de thèmes from scratch, vous aurez de réels challenges techniques et une certaine liberté. Vous travaillerez avec un chef de projet qui sera le point de contact avec les clients. Le profil recherché : Solide connaissance et expérience front-end Intérêt et curiosité pour le HTML/CSS Intérêt pour le e-commerce, idéalement connaître un CMS Localisation : en remote pour le moment Compétences souhaitées html css javascript ajax jquery accessibilité référencement cms shopify liquid Début du stage : ASAP Type d'emploi: Stage de 6 mois minimum (temps plein ou partiel) possibilité de contrat à l'issue du stage sous condition Lieu d'exécution: Rosny sous bois, La Courneuve, télétravail. Type d'emploi : Temps plein, Temps partiel, Stage Type d'emploi : Temps plein, Temps partiel, Stage Expérience: développeur: 1 an (Requis) Langue: Anglais (Souhaité)"
Tech lead Full Stack Java / JS;Delia Technologies;France;Nantes (44);Temps plein, CDI;40 000 € - 50 000 € par an;"Delia Technologies #LaDevOpsFamily Delia, c’est la jeune ESN nantaise basée à La Cantine qui souhaite casser les codes du service IT. Loin de prétendre pouvoir construire seuls cette jeune structure, nous sommes partis d'une page blanche pour construire jour après jour un modèle collaboratif et engagé. Exit le babyfoot et la borne d’arcade, c’est par nos valeurs et le sens de nos actions que nous cultivons l’esprit Delia et ce sentiment d’appartenance qui nous est cher. Nous ne recherchons pas un profil mais une personne... Vous êtes avant tout un ingénieur passionné mêlant savoir-faire et savoir-être. Vous venez du monde de la technique et avez développé de réelles compétences sur les nouvelles technologies. Votre parcours vous a amené à réaliser des missions d'ingénierie ou conseil à forte valeur ajoutée. Votre expérience en tant que leader vous permet de construire une vision et donner un cap à vos équipes. Votre expertise vous apporte bien plus qu’un job, vous aimez la partager et l’enrichir ! Vous savez construire une solution adaptée aux attentes de vos clients. Vous connaissez très bien l'écosystème tech de la métropole nantaise et souhaitez vous y investir. Vous voulez animer... En tant que leader, vous serez amenés à participer au développement de notre équipe sur les technologies autant Front que Back. Nous vous donnerons les moyens de parfaire vos connaissances tout accompagnant nos jeunes pousses dans leur montée en compétence. Encadrer la veille technologique, formaliser nos offres, participer à la vie de la communauté Tech nantaise feront partie de vos réalisations. Les missions clients qui vous seront confiées... Concentrées sur la Métropole nantaise, vous serez amenés à intervenir au sein de projets Agiles pour réaliser des missions en adéquation avec vos compétences et appétences. Travailler de concert avec les responsables Technique et Fonctionnel Concevoir des plate-formes complexes répondant aux exigences métiers Réaliser de la veille technologique pour proposer des solutions toujours plus performantes et adaptées Semer ici et là notre ADN DevOps Guider et inspirer les jeunes pousses de vos équipes pour les faire monter en compétence Le tout dans un environnement en lien avec vos appétences technologiques : JavaScript, ReactJS, VueJS, Angular, Java EE, Spring, Struts, Hibernate, API RESTful, Docker, Jenkins, Git... Vous êtes prêt ? Nous vous encouragerons à participer activement aux Meetup et événements nantais de référence (DevFest, Web2Day, Digital change, Agile tour...), que nous soyons organisateur, sponsor ou simple participant. Et par-dessus tout, vous contribuerez au développement de Delia en proposant, en organisant ou simplement en participant à des initiatives fun et engagées ! Ça vous dirait un séminaire Kitesurf ? ;) Vous n'avez pas prévu de passer votre carrière comme collaborateur Delia ? Sachez que si un jour il vous vient une folle envie de monter votre propre projet, nous saurons vous accompagner avec autant d’enthousiasme que vous aurez pu nous en apporter ! Chez Delia, nous n’acceptons pas seulement la différence, nous la cultivons et la soutenons pour l’intérêt de notre famille. Delia se veut une entreprise responsable socialement en proposant des projets et en soutenant les initiatives de l’ensemble de ses collaborateurs sans distinction, jugement ou préjugé. Soyez vous-même, vous nous plairez ! Avantages : Participation au transport RTT Titre-restaurant / Panier Épargne salariale Type d'emploi : Temps plein, CDI Salaire : 40 000,00€ à 50 000,00€ /an Expérience: tech lead full stack java / js ou similaire: 2 ans (Souhaité)"
Stagiaire Développeur front end H/F;L3M;France;Rosny-sous-Bois (93);Temps plein, Temps partiel, Stage;None;"Pour faire face à nos besoins en interne et à ceux des commerçants partenaires, L3M cherche son nouveau stagiaire développeur front-end ! Nous avons actuellement une boutique existante à maintenir et devons créer de nouveaux sites de e-commerce de A à Z (design, développement, vente). Nous souhaitons également développer des applications Shopify (plugin pour les boutiques). Vos missions seront les suivantes : Développer des thèmes from scratch Shopify à destination de nos clients Ajouter de nouvelles features aux thèmes pré-existants chez nos clients Maintien de nos sites existants et développement de nouveaux Conseiller les clients à l'utilisation de Shopify (choix d'apps, connaissance du backoffice...) Les technologies sont celles des thèmes Shopify, soit HTML / SCSS / Liquid / JS. La structure des thèmes Shopify étant très spécifique, nous mettrons à votre disposition des cours online pour vous former aux bonnes pratiques du développeur Shopify ;) Ne vous inquiétez pas cependant, avec le développement de thèmes from scratch, vous aurez de réels challenges techniques et une certaine liberté. Vous travaillerez avec un chef de projet qui sera le point de contact avec les clients. Le profil recherché : Solide connaissance et expérience front-end Intérêt et curiosité pour le HTML/CSS Intérêt pour le e-commerce, idéalement connaître un CMS Localisation : en remote pour le moment Compétences souhaitées html css javascript ajax jquery accessibilité référencement cms shopify liquid Début du stage : ASAP Type d'emploi: Stage de 6 mois minimum (temps plein ou partiel) possibilité de contrat à l'issue du stage sous condition Lieu d'exécution: Rosny sous bois, La Courneuve, télétravail. Type d'emploi : Temps plein, Temps partiel, Stage Type d'emploi : Temps plein, Temps partiel, Stage Expérience: développeur: 1 an (Requis) Langue: Anglais (Souhaité)"
DEVELOPPEUR BACK-END ET FRONT-END (FULL STACK) H/F;Ener-pacte;France;Lyon (69);Temps plein, CDI;None;"Présentation de la Société Envie de rejoindre une startup en plein développement et à fort impact ? Ener-Pacte est un opérateur d’optimisation de gestion des centrales photovoltaïques, dédié aux installations non professionnelles. Nous proposons à nos clients, principalement agriculteurs, ayant investi dans des centrales photovoltaïques sur la toiture de leurs bâtiments, de maximiser les rendements de leurs installations afin de sécuriser leur rentabilité existante (installations de 100 kWc à 1MWc). La rémunération d’Ener-Pacte est uniquement liée au succès par rapport aux objectifs contractuels dans lesquels l’entreprise est par conséquent totalement engagée. Après 3 ans d’expérimentation, de beaux succès (+5M€ de rentabilité des centrales dans la durée) et une récente levée de fonds de 3M€ lui donnant les moyens de ses ambitions, Ener-Pacte consolide maintenant son équipe Innovation par le recrutement d’un DEVELOPPEUR BACK-END ET FRONT-END (H/F). Le Poste Ener-Pacte recherche un Développeur Full Stack, qui saura développer et maintenir les outils maitres de la société. Rattaché à la Direction Innovation, vous contribuez activement à la mise en œuvre de la stratégie R&D de la Société par le développement de nouvelles interfaces pour nos outils scientifiques et opérationnels destinés aux équipes de développement et de suivi de centrales photovoltaïques. Plus qu’un poste c’est une aventure qui s’offre à vous, dans laquelle votre envie de réinventer votre métier, d’entreprendre, votre engagement et votre proactivité démultiplieront le sens de votre mission ! Nous cherchons une personne qui souhaite vivre et construire la croissance d’une startup dotée des moyens de ses ambitions. Dans le cadre de vos missions, vous aurez également la responsabilité de piloter le travail avec des prestataires informatiques et des partenaires (notamment les équipes de développement de BCM Energy). Ener-Pacte est basée à Lyon, dans le quartier dynamique et ultra-connecté de Lyon Part-Dieu (à proximité directe de la gare SNCF et des réseaux de transport en commun). Des missions ponctuelles en France et à l’étranger seront nécessaires pour assurer la veille technique et scientifique ; et participer à la notoriété de l’entreprise. Profil · Développeur Full Stack · Compétences techniques : o Bases de données : mongoDB, MySQL o Front end : React.js, CSS3, PHP5 o Back-end : Node.js et TypeScript (en lien avec JavaScript), o Angular JS, Bootstrap, JQuery o Développement en mode agile (Scrum, Kanban,…) et Devops o Framework Serverless serait un plus · Maitrise de l’Anglais et du Français · Savoir être : Dynamique, autonome, bon relationnel Les + · Connaissances du segment du photovoltaïque est un plus Avantages : Participation au transport Type d'emploi : Temps plein, CDI Salaire : 35 000,00€ à 45 000,00€ /mois Expérience: developpeur back-end et front-end (full stack) h/f ou similaire: 1 an (Souhaité)"
Développeur Node.js H/F;SQLI;France;Levallois-Perret (92);CDI;None;A propos de SQLI Créée en 1990, SQLI est une agence internationale dédiée à l’expérience digitale et spécialisée dans la conception, la mise en œuvre et le déploiement mondial de plateformes de Commerce Omnicanal. Un positionnement unique au confluent du conseil, du marketing et de la technologie, permet à ses équipes d’experts d’accompagner durablement les grandes entreprises et marques européennes dans le développement de leurs ventes et de leur notoriété ainsi que leur efficacité, en réinventant l’expérience client, partenaire et collaborateur. Ses 2400 collaborateurs sont répartis dans 32 agences dans 13 pays : France, Suisse, Luxembourg, Belgique, Royaume Uni, Irlande, Allemagne, Suède, Pays Bas, Danemark, Espagne, Afrique du Sud et Maroc. Le Groupe SQLI a réalisé en 2018 un chiffre d'affaires de 232 M€. Depuis le 21 juillet 2000, la société SQLI est cotée sur Euronext Paris (SQI).  Site web : http://www.sqli.com Position Développeur Node.js H/F  Vous êtes un développeur ES6 / Node.js … Vous souhaitez vous investir dans un environnement technique innovant. Votre expérience dans le développement web ainsi que votre connaissance de l’écosystème Javascript, vous permet d’être force de proposition sur nos projets, que ce soit sur notre site de Levallois-Perret ou directement chez nos clients.  Profil Compétences Requises : Javascript / ES6 (Connaissance des principaux design patterns, modélisation) Module et Environnement Node (npm Yarn, webpack, …) Frameworks (Apollo, Express) Outils de développement (VScode, Webstorm) Rédaction technique (Spécifications Techniques, Architecture IT, Solution Design)  Compétences additionnelles appréciées : Architecture Web (Serveurs Nginx, Services Redis/Elastic/MangoDB). Développement dirigé par les tests : TDD (Karma) CI/CD (Beaucoup avec Gitlab CI, un peu avec platform.sh, rarement avec Jenkins). Bonnes pratiques qualité Web (Référentiels Opquast et OWASP) English : If you are able to understand this sentence, it’s a good beginning. La connaissance de solutions tel que Strapi.io est un plus. Notre Mindset : Esprit d’équipe : Dynamique, vous êtes attaché à la réussite du collectif : tout seul on va plus vite, ensemble on va plus loin ! Engagement : rigoureux, vous allez au bout des choses. Vous aspirez à produire un code élégant et efficace. Curiosité : Toujours en veille, vous êtes à l’affut des nouveautés technologiques et vous aimez échanger (Events, conférences, communauté Backend SQLI, meet up, etc…) Vous vous êtes reconnu dans cette description ? N’hésitez plus : Rejoignez-nous ! Votre futur écosystème : Un département vivant qui veille au bien-être de ses collaborateurs (challenge, animations...) Une agence dynamique aux profils variés (UX/UI Designers, Content Managers, Project Managers, Architectes, Web Marketers,…) Une organisation orientée delivery : vous travaillerez au sein de nos locaux ou en équipe intégrée chez nos clients.  Un processus de recrutement efficient : vous rencontrerez Heddi aux RH et l’un de nos lead tech Back end.
Développeur web;Newlions sarl;France;La Saline les Bains (RE);Temps plein, CDI;25 000 € - 30 000 € par an;L'agence Digitale NEWLIONS recherche un développeur web De formation Bac + 3 à +5 en informatique, vous justifiez d'une première expérience réussie sur un poste de développeur web front end / back end.- Missions Implémentation web des éléments visuels et interactifs créés par le designer de l'agence (Intégration HTML/CSS/JS des chartes graphiques). Développement et maintenance des composants associés aux CMS que nous développons dans l'agence en PHP from scratch.- Compétences Vous possédez une bonne connaissance des outils de développement type Visual Studio Code ou PHPStorm, de la programmation orientée objet et de l'univers du web en général. Vous maitrisez les technologies PHP / Mysql, HTML5, CSS3, Javascript et avez de bonnes notions dans des librairies javascript reconnues. Vous avez une appétence particulière pour le Design en général et une capacité à travailler avec des Designers. La connaissance des bibliothèques React et React native serait un sérieux plus dans votre candidature. Savoir être : Rigoureux, Logique, Motivé, Curieux, Sociable, Passionné. Rémunération selon profil et compétences Type d'emploi : Temps plein, CDI Salaire : 25 000,00€ à 30 000,00€ /an Expérience: PHP/React: 1 an (Souhaité) HTML/CSS/JS: 2 ans (Souhaité) Développeur: 2 ans (Souhaité) Télétravail: Temporairement en raison du COVID-19
Développeur Fullstack JS - H/F;SOAT;France;Paris 13e (75);CDI;41 000 € par an;Nodejs / React / Javascript Lead Developer Backend, Développeur Frontend, Backend Developer, Full Stack Developer, Lead Developer Frontend, Frontend Developer, Lead Developer / CDI / Environ 41k€ / 7+ / Paris  Le poste Venir chez SOAT c'est rejoindre 360 passionnés d'IT et d'Agilité ! Nous nous engageons à te proposer : - des missions en accord avec tes attentes (c'est aussi ça le recrutement sur profil !) - des technologies récentes - des clients de la start up au grand compte - du partage de connaissances - des programmes de montée en compétences - des possibilités de s'impliquer en interne Et beaucoup d'occasions pour t'épanouir pleinement ! Les responsabilités Participer à la réalisation d'applications web modernes dans une équipe Agile Concevoir des interfaces intuitives full Javascript de type SPA/PWA Veiller aux bonnes pratiques de développement prônées par le Software Craftsmanship Mettre en place l'intégration et le déploiement continus dans un esprit DevOps Conseiller nos clients sur les meilleures technologies du moment pour répondre à leur besoin : React, Vue.js, Node.js... Pourquoi venir chez nous? SOAT c'est un univers où se conjugent expertise, partage et convivialité ! Pour t'accompagner dans ta carrière : - émulation technologique : partage des savoirs, coaching technique, formations, etc. - gestion de carrière : un accompagnement RH, commercial et technique pour un parcours sur-mesure. - culture d’entreprise : un environnement de confiance et de proximité ponctué de moments de convivialité ! SOAT remporte le label HappyIndex®AtWork 2019 avec un taux de recommandation de 91% !
FULL STACK DEVELOPER ASSOCIATE;Curacel;France;Paris (75);Stage;None;JOB DESCRIPTION As a Full Stack Developer Intern, you will be at the heart of the evolution of the development and the entire architecture which processes hundreds of claims per month in real time for our users. Roles: You will work within the developer team in direct interaction with the product team. You will be responsible for developing new features for our platform and for the various backend services in order to constantly improve the user experience. You will work on the constant improvement of the performances of the different services and the stability of our apps, so that it is always more pleasant to use whatever the device of the user. You will participate in all stages of the development process, from specifications in interaction with the product and design teams to deployment in production. You will contribute to the continuous improvement of tools and methods to make development at Curacel as efficient as possible. You will also participate in the development of other products. PREFERRED EXPERIENCE You know how to solve complex and abstract problems You can manage your time and your to-do like nobody You have very good development skills and you master several programming languages You are familiar with Javascript, Node.js, and you may have already worked with TypeScript You have already worked with the React framework, and possibly on a React Native mobile application You have already worked with a cloud-computing service like AWS, it's even better if you have already worked in a development team with an established process ADDITIONAL INFORMATION Contract Type: Internship Location: Paris, France (75013) Education Level: Bachelor's Degree Experience: > 1 year
