Poste;Métier;Pays;Ville;Entreprise;Contrat;Salaire;Description
Full Stack Developer Junior - CDI (H/F);Javascript;France;Paris 17e (75);Uptime;;;"Paris 17e (75) Description de l'entreprise Hello ! Il t’arrive aussi de devoir monter 5 étages à pied car l'ascenseur est en panne ? 1er néoascensoriste, Uptime modernise depuis 2016 le secteur pour le plus grand confort des usagers et syndics. Nous réinventons le métier de technicien ascensoriste en nous appuyant sur notre propre technologie responsable IoT. Nous assurons la maintenance des ascenseurs dans une logique durable, en anticipant les défaillances, en réparant lorsque c’est utile et en ne remplaçant qu’en dernier recours grâce au diagnostic du boitier connecté. Face à la réussite de notre approche, nous nous engageons sur un nombre maximal de pannes ! Bluff commercial ? Que nenni, si ça ne va pas on rembourse nos clients ! Cette innovation sur la maintenance prédictive, 2 fois récompensée, combinée à l’expertise des 50 femmes et hommes qui font d’Uptime l’entreprise humaine qu’elle est, nous a permis de lever 10 millions d’euros auprès d’investisseurs de renom comme Serena, X.Niel ou encore JA Granjon. Et ce n’est que le début de l’ascension ! On recrute justement un Développeur Full Stack Junior pour agrandir la Team !  Description du poste La team R&D c’est 16 Uptimers dont 10 devs, répartis en 3 squad (2 software & 1 hardware). Nous avons aussi une UX Designer, un Data Scientist et des Product Managers sur lesquels tu peux t’appuyer. Chez Uptime on travaille sur plusieurs applicatifs : Le boitier connecté et l’analyse des datas pour la partie prédictive L’appli des techniciens ascensoriste, avec les problématiques d’accès réseau que cela comporte. Le site de gestion pour les managers des opérations d’Uptime La plateforme client pour la transparence en temps réel et la fluidité des informations Ta mission, si tu l’acceptes, est de travailler sur le coeur de notre plateforme : À la fois sur la partie IoT : interface avec nos boitiers connectés, gestion des flux de données Et sur notre infrastructure de gestion opérationnelle : planification des visites et dispatching des techniciens, automatisation des process et interface avec les différents acteurs Tu abordes des problématiques techniques passionnantes, de l’intégration de pipelines ML au fleet management, en passant par la construction d’une UX poussée à destination de nos techniciens et de nos clients. Tu es owner des features que tu conçois, tu participes aux review de codes, et tu donnes ton avis sur les spécifications techniques. On fait aussi du peer programming, de quoi tous se challenger et apprendre en continue de nouvelles best practices. Ce que l’on attend de toi, c’est ta capacité à produire un code fonctionnel aujourd’hui, qui soit suffisamment solide pour supporter la croissance de notre solution tech demain. L’environnement de travail est le suivant : Stack Backend: Python, Flask, Postgres, Heroku, AWS Stack Frontend: Javascript, ReactJS, React-Native CI / CD via Gitlab-CI avec >85% de couverture de tests Gestion de projet: Scrum (Jira)  Qualifications Développeur Full Stack, tu as au moins 1 an d’expérience sur Python ou Javascript et idéalement en startup ou dans une entreprise tech de renom. Tu es vigilant à produire un code de haute qualité, avec tests et documentation et tu veilles à optimiser lorsque cela est possible. Tu connais au moins un framework JS (React, Angular, Vue) ou Python (Flask, Django). Tu es familier avec au moins une BDD majeure. Tu sais aussi différencier SQL et NoSQL. Chez Uptime nous prônons la transparence, la culture du feedback, l’esprit d’équipe, la ténacité et la vitesse. Alors si ces valeurs sont tout aussi importante pour toi et que le projet te séduit, envoie-nous ton CV pour que l’on puisse te contacter.  Informations complémentaires Notre process de recrutement est le suivant : Echange téléphonique avec l’une de nos recruteuses Entretien et test technique avec l’équipe dev Entretien avec le CTO Entretien informel de ""Culture Fit"" avec des membres de la Team Appels de référence Parce que changer d'environnement ne se fait pas sur un coup de tête, nous prenons le temps de t'écouter, comprendre tes motivations et répondre à tes questions. il y a 15 jours - Continuer pour postuler Signaler un abus"
Stage développeur web (H/F);Javascript;France;Paris 12e (75);Knoxbox – Stockage urbain à la demande;Stage;;Paris 12e (75) Stage STAGE Poste et missions Dans le cadre du développement de la société en fort développement, nous recrutons un(e) stagiaire en Développement informatique, pour accélérer dans le développement de la plateforme. Compétences requises Prestashop HTML5 CSS3 Javascript serait un vrai plus profil  De formation Ecole d’Informatique (Epitech, 42,…), Bachelor ou équivalent, vous souhaitez approfondir vos acquis et vous êtes à la recherche d’un stage de fin d’études ou en année de césure. Si vous êtes à la fois : créatif et rigoureux autonome et capable de travailler en équipe d’un bon niveau en français et en anglais dynamique et de bonne humeur soucieux de rendre service à vos interlocuteurs, prospects et clients, comme à vous-même Alors vous êtes fait(e) pour travailler avec nous !    Rémunération Poste à pourvoir immédiatement en STAGE ou ALTERNANCE Salaire : 1800/3000€/mois Lieu : Paris 12ème Contact : contact@knoxbox.fr Vous êtes intérressé(e) ? Contactez-nous à contact@knoxbox.fr et envoyez nous votre CV et lettre de motivation. Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Chef de projet SEO - CDI;Javascript;France;Paris 11e (75);Orixa Media;;;Paris 11e (75) Fondée en 2007, Orixa Media est une agence d'achat d'espace publicitaire digitale indépendante. Forte de plusieurs prix au cours des dernières années telles que 1er du Classement Annonceur Youtube en 2017, Agence de l'Année en 2016 et 2014 ou encore Prix des Annonceurs en 2015, Orixa Media cherche sa nouvelle pépite pour accompagner sa croissance !  Nous recherchons un(e) Chef de projet SEO. Vous travaillerez au sein d'une équipe jeune & dynamique, dans un cadre de travail agréable et stimulant. En tant que Chef de projet SEO, vous aurez pour objectif d’assurer la prise en charge complète d’un portefeuille client, d’améliorer la visibilité organique de vos clients et d’augmenter le nombre de leads générés sur leurs sites internet via le SEO.  Vos missions seront les suivantes : Pré-audit SEO et accompagnement des équipes commerciales Définition de la stratégie SEO à mettre en place pour chaque client Réalisation d’audits techniques et d’analyses de logs Accompagnement technique : conseils et recommandations Recettes Développement éditorial en relation avec une équipe de rédacteurs web Analyses sémantiques et optimisation de contenu Recherche d’opportunités Mise en place et gestion de campagnes de netlinking Suivi de performances et reporting Relation client, RDV, présentations Veille SEO  Compétences : Nous recherchons un Chef de projet SEO doté d’au moins 2 années d’expérience professionnelle en agence idéalement Aisance à l’oral et à l’écrit Bonne culture SEO Bonnes connaissances en développement web et des langages associés (HTML, CSS, Javascript…) Maîtrise des principaux outils de référencement : crawls, analyse de log, analyse du maillage, analyse de statistiques… Qualités requises : Autonome, dynamique, force de proposition Bonnes capacités rédactionnelles Solides connaissances techniques Esprit de synthèse Travail en équipe Conditions : CDI Rémunération : selon profil Début : ASAP Lieu : Paris 11ème Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Alternance H/F;Javascript;France;Paris (75);CDC Habitat;Temps plein, Apprentissage, Contrat pro;;Paris (75) Temps plein, Apprentissage, Contrat pro Description du poste Intitulé du poste Alternance - Assistant pôle digital et social media H/F Type de contrat Contrat d'apprentissage Statut Employé % de temps de travail 100 Description de la mission MISSIONS Rattaché(e) au pôle digital au sein de la direction de la communication, vous intervenez en transversal sur nos projets de communication corporate et clients, et serez notamment en charge de : proposer et rédiger des contenus et formats innovants pour alimenter nos canaux web (posts, articles, dossiers) : réseaux sociaux, intranet, espace client… réaliser des visuels associés (motion design, logotypes, bloc-marques...), des vidéos (témoignages de collaborateurs, interviews, livetweet,...) pour les réseaux sociaux et notre intranet proposer des concepts créatifs, créer des identités visuelles liées à des projets, supports… appliquer le territoire graphique sur divers supports (print, web,…),  Vous serez également amené.e à faire de la veille sur les tendances digitales et du web.  Profil Vous suivez actuellement une formation en école de communication digitale, visuelle ou création multimédia et bénéficiez d'une forte culture web et digitale. Une très bonne maitrise des réseaux sociaux et outils graphiques est impérative (Photoshop, Illustrator, InDesign), Power Point / Prezi, logiciel de création de vidéos et éventuellement HTML, CSS, Javascript, Wordpress et Jalios. Vous avez la capacité à comprendre un environnement complexe, de l'expérience en rédaction de contenus et disposez d'une orthographe irréprochable. Curiosité, écoute, esprit d'initiative sont des qualités indispensables pour vous épanouir au sein de notre équipe.  Localisation du poste Localisation du poste France, Ile-de-France, Paris (75) Lieu du poste Paris13 Critères candidat Niveau d'études min. requis BAC+4 Spécialisation COMMUNICATION Niveau d'expérience min. requis 2-5 ans Aujourd'hui - Continuer pour postuler Signaler un abus
Web Analyst F/H;Javascript;France;Paris (75);MGEN;Apprentissage, Contrat pro;;Paris (75) Apprentissage, Contrat pro Description de l'établissement ou de la direction Au sein de la direction digital, le web analyst est chargé du conseil et de l’accompagnement des clients internes MGEN dans la mise en place et l’exploitation des données issues des différentes solutions utilisées. Mission(s) Au sein de la direction digital, le web analyst est chargé du conseil et de l’accompagnement des clients internes MGEN dans la mise en place et l’exploitation des données issues des différentes solutions utilisées. Le web analyste aura comme missions principales :  Collecte de la donnée  Assister le responsable analytics dans la collecte du besoin client et identifier les principaux KPI nécessaires à l’atteinte des objectifs des clients interne MGEN. Recommandation et élaboration des plans de marquage (web, applications et média ). Recettes du dataLayer (TMS TagCommander) et des différents tags générés. Évolution et correction des règles du TMS et des outils analytics.  Reporting et analyse des performances  Création de tableaux de bord et reportings (Excel, Power Bi…) suite à la définition des KPIs clés et des besoins. Analyse de données issues des outils Web Analytics (parcours et services proposés aux adhérents) et des reportings précédemment développés  Conversion Rate Optimization  Analyse des parcours utilisateurs avec une phase d’identification des principaux irritants à la conversion. Participation à la construction et au pilotage d’une roadmap d’AB test : hypothèses en vue d’améliorer l’expérience utilisateur. Déploiement et analyse des tests AB. Profil Bac + 3 / +5 type école de commerce ou école d'informatique  o Vous disposez d’un esprit curieux, d’une aisance relationnelle et vous êtes force de proposition. o Vous êtes rigoureux et vous avez un fort esprit d’analyse et de synthèse. o Vous avez un fort intérêt pour le digital / webmarketing o Vous avez une connaissance basique des outils Analytics (AT Internet, Google Analytics, TMS TagCommander) o Vous avez des bonnes notions des langages HTML5, CSS3, JavaScript. o Vous avez des notions en terme d’AB test. Postuler à cette offre Liste des offres il y a 8 jours - Continuer pour postuler Signaler un abus
ingénieur informatique testeur QA (H/F);Javascript;France;Marseille (13);CITECH;;50 000 € - 70 000 € par an;"Marseille (13) 50 000 € - 70 000 € par an Description de l’entreprise :  CITECH recrute !!   ✨ Si vous souhaitez apporter vos compétences dans la réalisation d’un projet d’envergure, nous avons LA mission pour vous ! Nous recherchons en effet un(e) Ingénieur testeur QA (H/F)    Notre client est l’un des leaders des jeux d’argent en Europe, avec plus de 25 millions de Français adeptes d’une offre de jeux sécurisée, innovante et créatrice de valeur pour la collectivité. Il s’adapte continuellement aux usages pour proposer de nouvelles expériences de jeux, notamment en diversifiant le réseau de distribution (site web, points de vente, applications mobiles).   ️ Le contexte général de la mission est le suivant : Il faut garantir l’atteinte d’un Référentiel de Performance : cela se traduit en réalisant des campagnes de Performance et étant force de proposition d’évolution(s) qui permettrai(en)t de l’atteindre. Dans ce cadre, une part importante de l’activité consiste, en amont de la Mise en Production des solutions SI délivrées par les projets, à définir et valider le Référentiel de Performance à atteindre, réaliser la conception, l’exécution, le reporting et l’analyse des résultats des campagnes de Performance, ainsi que la formalisation des anomalies, incidents et recommandations d’amélioration. ️   Plus précisément, voici le détail de la mission : Intervenir dans la modélisation des documents de référence, la planification et la réalisation des tests de performance sur plate-forme HP ALM ou Jmeter en accord avec les objectifs des projets Métiers et ceux de la Production ; Assurer le suivi et la mise en place en place de la méthodologie des tests de performance dans les projets Métiers ; Accompagnement à la définition des solutions et des politiques techniques de métrologie, de monitoring et de supervision des infrastructures composant le système d’information client, en particulier sur l’environnement technique des Campagnes de Performance ; Accompagnement à déployer, configurer et maintenir les outils et applications de métrologie utilisées chez le client pour surveiller le fonctionnement des infrastructures installées dans le datacenter ; Maintenir à jour le patrimoine documentaire associé, en particulier, les référentiels de Performance et les Métriques atteintes en Performance, lors des campagnes, et en Production lors des journées remarquables. Description du poste :  La mission consistera à la participation à la réalisation des Prestations définies ci-dessous :    Modéliser le Référentiel de Performance Métier et de Performance Production ;   Rédiger les Plans de tests et les formaliser dans l’outil de Tests ;   Définir et exécuter les campagnes de performance et à la rédaction des rapports des campagnes ;  Réaliser les analyses techniques associées aux campagnes et proposition des axes d’évolutions le cas échéant ;  Rendre variables et paramétrables les scénarios d’injection ;  Participer à la définition des solutions et des politiques techniques de métrologie des infrastructures composant le système d’information client ;  Accompagner la mise en place, l’administration technique et le suivi de la métrologie pour les projets Métiers éligibles, objet de Campagnes de Performance, et de leur mise en uvre sur les plateformes de performance et de production ;  Accompagner la mise en place du monitoring ;  Contribuer à l’industrialisation de la métrologie technique, système, réseau, middleware et applicative ;  Maintenir à jour le patrimoine documentaire associé, y compris le repository ;  Réaliser le partage et transfert de connaissances aux équipes d’exploitation ;  Production du bilan projet.  Qualifications : De formation supérieure en informatique (Diplôme d’Ingénieur en informatique), vous justifiez au moins d’une première expérience significative en modélisation, analyse et optimisation de la performance d’un SI. Vous avez dans l’idéal un background de Développeur ou d’Intégrateur.  ️ La mission nécessite de travailler majoritairement sur HP ALM Performance Center ou autres JMeter pour définir et exécuter les campagnes de Performance. Pour la bonne compréhension des campagnes de performance et l’utilisation des scripts d’injection, il est nécessaire de comprendre le scripting / développement de type Python, C, javascript. Informations complémentaires : Pourquoi rejoindre Citech ? 樂  Une ambiance de travail conviviale avec des afterworks organisés régulièrement ! 珞 Des missions de longues durées Des formations adaptées à vos envies et vos aspirations Une mobilité que si vous le souhaitez  Un accompagnement personnalisé avec un suivi régulier (autour d’un café ou un thé, c’est vous qui choisissez ) Une mutuelle avantageuse pour vous mais aussi pour les membres de votre famille  Une flexibilité sur la gestion de vos repas  Un statut Cadre et une convention collective SYNTEC Alors qu’attendez-vous pour nous rejoindre ? carriere-info - Il y a plus de 30 jours - Continuer pour postuler Signaler un abus"
DÉVELOPPEUR C++ - NICE;Javascript;France;Nice (06);Amaris;;;Nice (06) Descriptif du poste  Pour accompagner nos partenaires Français et internationaux, nous recherchons des Développeurs C++ sur des projets à forte valeur ajoutée technologique en IT & Digital.  Passionné par le développement, l’architecture et les nouvelles technologies, vous souhaitez faire partie d’une organisation ayant un vrai impact dans la révolution numérique ? N’attendez plus, rejoignez la communauté AMARIS.  Au sein de l’équipe que vous rejoindrez, vous interviendrez sur l’ensemble du cycle de vie des projets depuis les phases amont de conseil/conception, jusqu’à la mise en service des solutions.  Vous aurez notamment à intervenir sur : La compréhension des besoins métier et l’analyse fonctionnelle L’intégration et le déploiement en continu La conception, le développement et l’intégration des applications. La rédaction des différentes documentations associées Le test de l’application et le traitement des dysfonctionnements éventuels Le respect des méthodologies et des processus de développement La mise en place des bonnes pratiques d’utilisation et de développement La formation de l’utilisateur pour la prise en main de l’application Votre Profil  Titulaire d’un diplôme d’ingénieur ou universitaire équivalent (BAC+5), vous justifiez d’une première expérience significative dans le développement informatique via le langage de programmation C++.  Vous connaissez au moins l’une des technologies suivantes: C++, MFC, HTML, CSS3, Javascript-JQuery  Expérience avec le framework Qt serait un plus  Aimant relever des challenges au quotidien, vous savez travailler en autonomie et être force de proposition auprès de vos interlocuteurs afin d’apporter une valeur ajoutée à vos projets.  Grâce à un management de proximité et une politique RH personnalisée, vous serez accompagné dans la construction de votre parcours au sein de l’entreprise. Vos qualités relationnelles seront des atouts importants pour réussir dans la fonction et évoluer au sein de notre groupe.  Vous souhaitez intégrer une équipe dynamique et innovante ? Alors rejoignez-nous !  Vous êtes mobile dans la ville de Nice. carriere-info - Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Consultant big data - f/h;Javascript;France;Paris (75);Ingéniance;;;Paris (75) Consultant big data - f/h Contexte :  Vous intégrez le département informatique en charge des systèmes d'information des données et de la conformité d'une banque d'investissement. L'entité a pour responsabilité, au plan mondial, l'ensemble des outils informatiques de contrôle des abus de marché et de conformité incluant les outils de gestion des risques opérationnels dont les principaux utilisateurs sont les � Compliance Officers �. En complément de cette responsabilité directe, l'entité a aussi comme rôle le pilotage des projets exécutés dans les autres entités, relatifs aux contraintes réglementaires. La prestation consiste à contribuer au projet ARM (Alert Risk Monitoring) pour les besoins de la banque.  Missions: Développement d'une infrastructure Bigdata (Hadoop). La mise en place des outils de restitution (webbapp java + Angular, Tableau server).  Sur les périmètres suivants: La surveillance de la fraude sur les activités de marché de GBIS (SAFE/MAR/AFS). La sécurité de l'information de GBIS (SAFE/ITS). La compliance pour le groupe SG (SEGL). P rofil recherché: De formation Ingénieur ou équivalent (BAC+5), vous justifiez au minimum de 5 années d'expérience en tant que consultant technique (développeur ou architecte big data). Vous disposez d'une bonne capacité d'analyse et avez l'habitude d'évoluer dans des environnements agiles.  Compétences requises: Hadoop Spark Java/J2ee Apache Javascript Linux Shell Agile, scrum   INGENIANCE est une société jeune et dynamique qui stimule l'innovation et la transformation digitale par l'accompagnement de ses clients dans leurs projets liés aux nouvelles technologies.  Spécialiste des secteurs Banque, Finance et Assurance, INGENIANCE est également une entreprise technology-oriented qui offre une expertise multi-sectorielle autour du Big Data, du développement informatique, de la Blockchain et de la philosophie DevOps.  Ceci permet à INGENIANCE de se positionner comme une entreprise leader du marché financier et avant-gardiste des technologies disruptives. eFinancialCareers.fr - il y a 3 jours - Continuer pour postuler Signaler un abus
WANTED NOW : FULL-STACK DEVELOPER WITH FOCUS ON FRONTEND;Javascript;France;Paris (75);Symaps.io;;;Paris (75) JOB DESCRIPTION You'll be in charge of both frontend and backend developments, vertically, with focus on frontend. Your typical daily agenda : Improve and maintain Frontend, with possible involvment in Backend. Handle deployment and migration of new features / bug fixing Ensure sufficient tests are performed Actively involve in API (Django Rest) and front website (React) Technical stack Python Javascript (React) Machine learning (scikit learn / Tensorflow) Kubernetes PostgreSQL / postgis Elasticsearch Docker PREFERRED EXPERIENCE You're fluent in written English. You're not afraid of tough technical challenges, and fast scale up. You're savy in best practices in coding and how to apply them. You've reached a good level in at least one of the techs in our stack, and are looking forward improving your skills in at least one another. You're savy in continuous integration and understand why application and system KPI matters. The position is based in Paris, Station F, near Chevaleret subway station. RECRUITMENT PROCESS Interview and technical test ADDITIONAL INFORMATION Contract Type: Full-Time Start Date: 11 May 2020 Location: Paris, France (75003) Possible full remote Station F - il y a 29 jours - Continuer pour postuler Signaler un abus
Full Stack Lead Developer;Javascript;France;Paris (75);SNAPKEY;Temps plein, CDI;;"Paris (75) Temps plein, CDI À propos SNAPKEY est la plateforme de transactions en immobilier d’entreprise, nouvelle génération. SNAPKEY est la néo agence immobilière qui révolutionne l’expérience de prise à bail et la commercialisation ou cession de locaux professionnels - commerces, bureaux, locaux commerciaux, entrepôts, locaux d’activités. Nous opérons comme agent immobilier (détenteur de la carte T - Transaction sur immeubles et fonds de commerce) mais aussi en qualité de plateforme, en proposant au niveau national, pour tous types de transactions en immobilier professionnel, des tarifs et prestations adaptés à tous les budgets. Tous nos processus sont 100% digitaux : annonces ultra détaillées pour faciliter la prise de décision visites en ligne (photos, VR, plans virtuels) puis visites physiques échanges preneurs/ bailleurs par messagerie sécurisée modérée gestion sécurisée des documents transactionnels conversations modérées sur notre plateforme signature électronique sécurisée Notre mission: transformer l’expérience de transaction en immobilier professionnel Offrir de la transparence grâce à la Technologie Réduire la vacance en proposant des visites preneurs en 48h Diviser le temps de transaction par 3 Redonner du pouvoir au bailleur et au preneur / acquéreur Notre ambition est de devenir la place de marché leader de la transaction en immobilier professionnel en France et en Europe. Nous expliquons à nos clients le processus de prise à bail et de commercialisation ou cession le plus simplement possible en mettant à disposition des outils novateurs comme l’argus des valeurs locatives ou la check list de prise à bail ou de commercialisation/cession. Nos conseillers, experts en immobilier commercial et d’entreprise sont au service des preneurs/ acquéreurs et bailleurs, tout au long du processus, pour révolutionner leur expérience de l’immobilier professionnel et rendre les transactions faciles, abordables et transparentes. SNAPKEY à été fondée par Emilie Vialle, l’ancienne Directrice Générale des Projets Spéciaux monde de Deliveroo et par Matthieu Foillard, l’ancien CTO de nam.R, GeoPLC et Edilivre. L’équipe est actuellement composée de 6 personnes réparties en 3 pôles : Produit / technique, Juridique et Opérations / Sales / Marketing/ Finance. Afin d'accélérer notre croissance, nous avons besoins de gens motivés pour rejoindre une aventure hors-norme à la croisée du digital et de la vie réelle et tangible qu’est l’immobilier d’entreprise. Descriptif du poste Rattaché(e) directement au fondateur, ton rôle est d’être actrice /acteur sur différentes missions : Co-gérer les sprints, deux développeurs juniors et deux stagiaires ; Participer à la conception puis à la réalisation de nouveaux modules et nouvelles fonctionnalités de notre application (PWA) et de nos outils de data science ; Intégrer des nouvelles fonctionnalités au sein de l’application web en prenant en compte les bonnes pratiques d’UX (Progressive web app / VueJS) ; Stabiliser l’outil et utiliser les bonnes pratiques de code quality. Profil recherché Etat d’esprit Force de proposition Bonne capacité d’analyse et d’organisation Tu sais travailler en Anglais Tu es autonome, dynamique et (toujours) de bonne humeur Tu as le sens des responsabilités, es rigoureux(se) et organisé(e) Tu te dépasses pour atteindre tes objectifs Tu penses que l’immobilier a besoin d’un souffle de renouveau et tu veux faire partie d’une aventure qui va dans ce sens Tu souhaites intégrer une équipe dynamique et ultra motivée et tu as soif d’apprendre Incontournables Tu as plusieurs expériences réussies en méthode agile ; Tu es expérimenté(e) en développement web ; Tu maîtrises les langages et frameworks suivants : JavaScript, HTML, CSS, Node, VueJs ou équivalent ; Tu maîtrises UNIX, du développement Cloud - idéalement Google Firebase - Google Functions - etc…. Tu maîtrises les bonnes pratiques - versionning - tests - CI/CD - Git ; Tu as géré des équipes et as une expérience poussée d'interactions régulières et réussies avec une team produit ; Tu as déjà développé et travaillé sur une roadmap tech et tu sais faire des trade-offs, les justifier, les communiquer et les faire adopter ; Expérience minimum de 5 + années en dev full stack, nécessaires. Nice to have Tu bénéficies d’une expérience réussie dans le monde des marketplaces, de l’immobilier, des startups ou entreprises vives et agiles Connaissance de CircleCI et Rollbar Tu as déjà géré une équipe de dev full stack Une expérience dans le domaine de l’analyse de données serait un plus Bénéfices pour toi Participer aux recrutement de ton équipe (2 développeurs plus juniors dans les 6 mois post embauche) De la data science au travers d’un nouveau projet novateur que nous sommes en train de mettre en place Des bonnes pratiques de développement rigoureuses Tu seras amené(e) à utiliser les dernières technologies et paradigmes en terme d'apprentissage automatique notamment sur l'image, le texte et des données structurées appliqué à des usages passionnants Tu es au cœur d’une aventure technologique et business Tu seras impliqué(e) dans notre développement tech mais aussi business early stage Tu bénéficieras d’une grande autonomie dans tes missions. Processus de recrutement La sélection pour intégrer les équipes de SNAPKEY se déroule en 3 étapes (2 semaines max) : Un dossier de candidature pour prendre connaissance de votre profil Un entretien téléphonique pour « débroussailler » le sujet et vérifier que vos attentes sont en adéquation avec ce que nous proposons et recherchons. Une série d’entretiens en visio puis dans nos locaux à Paris, avec les deux co-fondateurs CEO & CTO. Informations complémentaires Type de contrat : CDI Date de début : ASAP Lieu : Paris ou Marseille ou en remote, France Formation : Ecole d’ingénieur ou équivalent Expérience en développement : 5+ années en développement Statut : Cadre Date de début prévue : 21/06/2020 Type d'emploi : Temps plein, CDI Expérience: dev, lead dev ou similaire: 5 ans (Souhaité) il y a 2 jours Signaler un abus"
Lead Teacher Web Development - PARIS;Javascript;France;Paris 11e (75);Ironhack;;;Paris 11e (75) We are looking for a Lead Teacher for our Web Development Bootcamp who is passionate about coding, but also passionate about sharing his/her knowledge with the next generation of developers. The Lead Teacher is someone who has a deep understanding of programming and good development practices gathered from his/her educational journey and real-world experience. You need to be a strong communicator and very patient - you’ll need to be able to explain abstract concepts to the future generation of developers.  The Lead instructor will be responsible for: Overseeing the whole academic experience of an Ironhack bootcamp (from student selection to graduation) Teaching at our Paris Campus (located Paris 11e) Creating engaging content for our Web Development courses that may include lessons, exercises and/or mini-projects Managing Teaching Assistants (TA) Lead instructor will not need to produce the curriculum. The curriculum is pre-made, all the content is ready  #Job Requirements Technologies & skills with professional experience: Deep understanding of computer programming principles. Follow Engineering best practices to solve problems. Web Design (Responsive HTML / CSS frameworks / jQuery) Strong JavaScript knowledge Front-end Framework (React, Angular2, Backbone) NoSQL Databases (MongoDB, Redis) Full-stack Javascript (Node, MERN stack, Hapi, Sails) Other technologies that would be useful to have: At least one additional object-oriented scripting languages (ruby preferred) SQL Databases (PostgreSQL, MariaDB, Neo4). Infrastructure (cloud deployment, security, devOps, performance)  Fluent in English, as the bootcamp will be taught in that language. Passion for education: although we don’t require previous formal teaching experience, we’re looking for people that enjoy teaching/mentoring others and that are involved in the coding community. Experience managing and keeping a team motivated. Can-do attitude and a good sense of humor. Important: need to be eligible to work in France  Great communication skills, can you be engaging as a teacher? :) Il y a plus de 30 jours - Continuer pour postuler Signaler un abus
Alternance développeur full-stack (f/h) f/h;Javascript;France;Saint-Étienne (42);Casino proximités;Apprentissage, Contrat pro;;Saint-Étienne (42) Apprentissage, Contrat pro Description de l'organisation  Depuis 120 ans, le groupe Casino fait de la proximité sa priorité. Proximité avec ses clients, proximité avec les acteurs locaux, proximité avec ses commerçants : un maître-mot porté aujourd'hui par la branche Casino proximités, qui ne cesse d'adapter ses services, afin de toujours être en accord avec ce marché et ses évolutions. Aujourd'hui, le groupe Casino compte près de 5 500 commerces de proximité avec des enseignes telles que Le Petit Casino, Casino Shop, SPAR, Vival ou encore Sherpa et leurs partenaires pétroliers.  Mission  Vous interviendrez sur le développement de solutions pour nos collaborateurs et nos clients (GMNS). Les missions suivantes ne sont pas limitées et dépendront de votre force de proposition : participer à des ateliers de « Design Thinking » en partenariat avec les représentants du métier concerné, contribuer à l'analyse des besoins fonctionnels et à la conception des applications, procéder au maquettage des applications en prenant en compte les besoins soulevés par les équipes métiers, aider au développement de la solution sur la partie Front-End et Back-End, rédiger la documentation liée à la partie développement, tester, valider et déployer les solutions développées, assurer les phases de tests et les correctifs nécessaires, prendre part à la mise en place de l'amélioration continue et des bonnes pratiques. Profil souhaité  Formation minimale BAC+2/+3 en informatique, avec une spécialisation en développement. Aisance en programmation et en conception d'application. Force de proposition, réactivité et bon relationnel. Capacités d'adaptation et d'apprentissage rapide face à un nouvel environnement technique. Veille technologique, curiosité et autonomie. Nous avons de nombreux challenges techniques à relever et vous devez avoir des compétences solides dans les technologies suivantes : Langages : PHP, HTML, CSS, JavaScript (Framework Bootstrap) Bases de données : MySQL, SQLite. Développement sous Androïd avec Java et/ou Kotlin. Outils : XAMPP, Android Studio. Des connaissances d'un framework ou une technologie comme « Ionic » ou « React Ntive » pour la création d'application Androïd/IOS seront un plus. Poste alternance Poste basé à Saint-Etienne (France) Groupe Casino - il y a 28 jours - Continuer pour postuler Signaler un abus
